,moose_male,moose_female,tuple,average_male,average_female,female-male
0,0.30429494,0.13812925,"('unsociable', 'sociable')",0.3042949,0.1381292,-0.1661657
1,1.4349262,1.3702003,"('unfriendly', 'friendly')",1.4349262,1.3702003,-0.0647259
2,0.32948053,0.50192267,"('unlikable', 'likable')",0.3294805,0.5019227,0.1724422
3,0.73624545,0.7836994,"('repellent', 'pleasant')",0.7362455,0.7836994,0.0474539
4,-7.3759522,-7.3400517,"('disliked', 'liked')",-7.3759522,-7.3400517,0.0359005
5,-0.20177718,-0.0640029,"('distant', 'outgoing')",-0.2017772,-0.0640029,0.1377743
6,-0.0030396618,0.12876624,"('distant', 'open')",-0.0030397,0.1287662,0.1318059
7,0.7442639,0.7440786,"('insensitive', 'sensitive')",0.7442639,0.7440786,-0.0001853
8,1.0092313,0.98220253,"('unaffectionate', 'affectionate')",1.0092313,0.9822025,-0.0270288
9,1.7963359,1.8477933,"('unaffectionate', 'caring')",1.7963359,1.8477933,0.0514574
10,1.2634963,1.2709166,"('unsympathetic', 'sympathetic')",1.2634963,1.2709166,0.0074203
11,2.2586224,2.2867525,"('unhelpful', 'helpful')",2.2586224,2.2867525,0.0281301
12,-1.5263913,-1.5102597,"('unsupportive', 'supportive')",-1.5263913,-1.5102597,0.0161316
13,0.40972644,0.3572959,"('impolite', 'polite')",0.4097264,0.3572959,-0.0524305
14,-0.27618307,-0.44865456,"('antisocial', 'social')",-0.2761831,-0.4486546,-0.1724715
15,0.84766567,0.8093645,"('boring', 'funny')",0.8476657,0.8093645,-0.0383012
16,-0.15826643,-0.15317169,"('unpopular', 'popular')",-0.1582664,-0.1531717,0.0050947
17,-0.19400637,-0.15513875,"('nasty', 'nice')",-0.1940064,-0.1551387,0.0388677
18,-0.28518966,-0.4544718,"('disagreeable', 'welcoming')",-0.2851897,-0.4544718,-0.1692821
19,-0.6255331,-0.43723753,"('inhospitable', 'hospitable')",-0.6255331,-0.4372375,0.1882956
20,0.60795635,0.43388674,"('rough', 'thoughtful')",0.6079563,0.4338867,-0.1740696
21,0.256067,0.29957068,"('immoral', 'moral')",0.256067,0.2995707,0.0435037
22,-0.32472256,-0.33178672,"('untrustworthy', 'trustworthy')",-0.3247226,-0.3317867,-0.0070641
23,6.650662,6.6164083,"('insincere', 'sincere')",6.6506619,6.6164083,-0.0342536
24,1.9224085,1.8735543,"('dishonest', 'honest')",1.9224085,1.8735543,-0.0488542
25,0.63278157,0.53347415,"('egoistic', 'altruistic')",0.6327816,0.5334741,-0.0993075
26,0.35944927,0.22582002,"('hardhearted', 'benevolent')",0.3594493,0.22582,-0.1336293
27,1.4104534,1.222534,"('hardhearted', 'softhearted')",1.4104534,1.2225339,-0.1879195
28,1.1227158,1.0805733,"('disloyal', 'loyal')",1.1227158,1.0805733,-0.0421425
29,-0.6886731,-0.72804856,"('unfair', 'fair')",-0.6886731,-0.7280486,-0.0393755
30,0.9191501,0.849321,"('intolerant', 'tolerant')",0.9191501,0.849321,-0.0698291
31,-1.8881063,-1.8138487,"('evil', 'good')",-1.8881063,-1.8138487,0.0742576
32,1.1034204,1.1260139,"('unkind', 'kind')",1.1034204,1.1260139,0.0225935
33,-0.39534217,-0.3666345,"('wrong', 'right')",-0.3953422,-0.3666345,0.0287077
34,4.906544,5.0200105,"('mean', 'honorable')",4.9065442,5.0200105,0.1134663
