,sediment_male,sediment_female,tuple,average_male,average_female,female-male
0,-0.1631181,-0.25708264,"('unsociable', 'sociable')",-0.1631181,-0.2570826,-0.0939645
1,1.0376383,1.0098724,"('unfriendly', 'friendly')",1.0376383,1.0098724,-0.0277659
2,-0.24833447,-0.21271834,"('unlikable', 'likable')",-0.2483345,-0.2127183,0.0356162
3,0.85994554,0.8992607,"('repellent', 'pleasant')",0.8599455,0.8992607,0.0393152
4,-7.6446013,-7.6698627,"('disliked', 'liked')",-7.6446013,-7.6698627,-0.0252614
5,-0.83197695,-0.7730083,"('distant', 'outgoing')",-0.831977,-0.7730083,0.0589687
6,-0.41838318,-0.35926393,"('distant', 'open')",-0.4183832,-0.3592639,0.0591193
7,0.73249644,0.7183022,"('insensitive', 'sensitive')",0.7324964,0.7183022,-0.0141942
8,1.130393,1.0139565,"('unaffectionate', 'affectionate')",1.130393,1.0139565,-0.1164365
9,1.3781297,1.3041081,"('unaffectionate', 'caring')",1.3781297,1.3041081,-0.0740216
10,0.93723863,0.91363674,"('unsympathetic', 'sympathetic')",0.9372386,0.9136367,-0.0236019
11,1.6380312,1.6417973,"('unhelpful', 'helpful')",1.6380312,1.6417973,0.0037661
12,-1.8625566,-1.9043806,"('unsupportive', 'supportive')",-1.8625566,-1.9043806,-0.041824
13,-0.46058953,-0.4763435,"('impolite', 'polite')",-0.4605895,-0.4763435,-0.015754
14,0.28296632,0.15044813,"('antisocial', 'social')",0.2829663,0.1504481,-0.1325182
15,0.091113135,0.019987429,"('boring', 'funny')",0.0911131,0.0199874,-0.0711257
16,-0.66205144,-0.61227715,"('unpopular', 'popular')",-0.6620514,-0.6122772,0.0497742
17,-0.68586516,-0.648259,"('nasty', 'nice')",-0.6858652,-0.648259,0.0376062
18,-0.5047411,-0.5196532,"('disagreeable', 'welcoming')",-0.5047411,-0.5196532,-0.0149121
19,-0.9196084,-0.94297993,"('inhospitable', 'hospitable')",-0.9196084,-0.9429799,-0.0233715
20,0.86427605,0.88653326,"('rough', 'thoughtful')",0.8642761,0.8865333,0.0222572
21,-0.2645475,-0.2850584,"('immoral', 'moral')",-0.2645475,-0.2850584,-0.0205109
22,-0.7442975,-0.6908106,"('untrustworthy', 'trustworthy')",-0.7442975,-0.6908106,0.0534869
23,6.777033,6.6677914,"('insincere', 'sincere')",6.7770329,6.6677914,-0.1092415
24,1.235397,1.0822363,"('dishonest', 'honest')",1.235397,1.0822363,-0.1531607
25,0.71289915,0.681896,"('egoistic', 'altruistic')",0.7128991,0.681896,-0.0310031
26,0.66583604,0.62064964,"('hardhearted', 'benevolent')",0.665836,0.6206496,-0.0451864
27,1.4800134,1.3697132,"('hardhearted', 'softhearted')",1.4800134,1.3697132,-0.1103002
28,1.104237,1.0079747,"('disloyal', 'loyal')",1.104237,1.0079747,-0.0962623
29,-0.87309796,-0.955826,"('unfair', 'fair')",-0.873098,-0.955826,-0.082728
30,0.9523273,0.7879356,"('intolerant', 'tolerant')",0.9523273,0.7879356,-0.1643917
31,-1.233076,-1.166955,"('evil', 'good')",-1.233076,-1.166955,0.066121
32,0.84081596,0.69743156,"('unkind', 'kind')",0.840816,0.6974316,-0.1433844
33,-0.8569352,-0.88766986,"('wrong', 'right')",-0.8569352,-0.8876699,-0.0307347
34,4.7712593,4.7937336,"('mean', 'honorable')",4.7712593,4.7937336,0.0224743
35,-0.8776826,-1.029187,"('corrupt', 'incorrupt')",-0.8776826,-1.029187,-0.1515044
36,-0.778193,-0.85785955,"('hostile', 'amicable')",-0.778193,-0.8578596,-0.0796666
37,1.1210452,1.0162795,"('fake', 'genuine')",1.1210452,1.0162795,-0.1047657
38,-0.21658286,-0.27807438,"('untruthful', 'truthful')",-0.2165829,-0.2780744,-0.0614915
39,0.4164381,0.40021938,"('exploitative', 'cooperative')",0.4164381,0.4002194,-0.0162187
40,-1.7149972,-1.7421459,"('stingy', 'generous')",-1.7149972,-1.7421459,-0.0271487
41,-0.0112617,-0.07255037,"('unforgiving', 'forgiving')",-0.0112617,-0.0725504,-0.0612887
42,-2.4847887,-2.4287207,"('unreliable', 'reliable')",-2.4847887,-2.4287207,0.056068
43,0.8571957,0.8678055,"('irresponsible', 'responsible')",0.8571957,0.8678055,0.0106098
44,-0.92052567,-0.8231279,"('prejudiced', 'unprejudiced')",-0.9205257,-0.8231279,0.0973978
45,-0.029543946,-0.049624667,"('incompetent', 'competent')",-0.0295439,-0.0496247,-0.0200808
46,-0.8092883,-0.80687207,"('uncompetitive', 'competitive')",-0.8092883,-0.8068721,0.0024162
47,5.235065,5.3082323,"('stupid', 'smart')",5.235065,5.3082323,0.0731673
48,0.5571163,0.43112403,"('unintelligent', 'intelligent')",0.5571163,0.431124,-0.1259923
49,0.19463085,0.20745173,"('unable', 'able')",0.1946308,0.2074517,0.0128209
50,-0.13062565,-0.1844514,"('clumsy', 'skillful')",-0.1306257,-0.1844514,-0.0538257
51,0.5429458,0.4293485,"('uneducated', 'educated')",0.5429458,0.4293485,-0.1135973
52,-0.42650938,-0.5466615,"('irrational', 'rational')",-0.4265094,-0.5466615,-0.1201521
53,-0.01363064,-0.115656756,"('uncreative', 'creative')",-0.0136306,-0.1156568,-0.1020262
54,1.0864058,1.0606849,"('incapable', 'capable')",1.0864058,1.0606849,-0.0257209
55,0.7363154,0.75514233,"('incompetent', 'clever')",0.7363154,0.7551423,0.0188269
56,0.65769714,0.55742955,"('impractical', 'practical')",0.6576971,0.5574296,-0.1002675
57,-3.0312347,-2.9097824,"('unimaginative', 'imaginative')",-3.0312347,-2.9097824,0.1214523
58,-0.070960216,-0.011652835,"('undiscriminating', 'discriminating')",-0.0709602,-0.0116528,0.0593074
59,-0.30068162,-0.25677902,"('foolish', 'wise')",-0.3006816,-0.256779,0.0439026
60,0.38303223,0.3936793,"('inefficient', 'efficient')",0.3830322,0.3936793,0.0106471
61,0.38898584,0.18006536,"('illogical', 'logical')",0.3889858,0.1800654,-0.2089204
62,0.3560857,0.41032314,"('incompetent', 'brilliant')",0.3560857,0.4103231,0.0542374
63,0.08636199,0.103198364,"('unperceptive', 'insightful')",0.086362,0.1031984,0.0168364
64,-6.7123,-6.607231,"('shy', 'confident')",-6.7122998,-6.6072311,0.1050687
65,0.17626145,0.24228513,"('insecure', 'secure')",0.1762615,0.2422851,0.0660236
66,-0.42772508,-0.39034614,"('inactive', 'active')",-0.4277251,-0.3903461,0.037379
67,-0.23807544,-0.22972888,"('doubtful', 'determined')",-0.2380754,-0.2297289,0.0083465
68,-0.46504137,-0.5305024,"('dependent', 'independent')",-0.4650414,-0.5305024,-0.065461
69,-2.1965828,-2.1760683,"('lazy', 'industrious')",-2.1965828,-2.1760683,0.0205145
70,1.0620381,1.0951909,"('lethargic', 'energetic')",1.0620381,1.0951909,0.0331528
71,0.40846902,0.43992677,"('diffident', 'self-confident')",0.408469,0.4399268,0.0314578
72,0.45681775,0.5797275,"('unambitious', 'ambitious')",0.4568177,0.5797275,0.1229098
73,-3.229278,-3.1495926,"('helpless', 'self-reliant')",-3.2292781,-3.1495926,0.0796855
74,0.09345047,0.01864757,"('undedicated', 'dedicated')",0.0934505,0.0186476,-0.0748029
75,-1.1118063,-0.91689116,"('meek', 'impulsive')",-1.1118063,-0.9168912,0.1949151
76,0.72426593,0.75094676,"('anxious', 'daring')",0.7242659,0.7509468,0.0266809
77,-1.5280576,-1.4694198,"('unmotivated', 'motivated')",-1.5280576,-1.4694198,0.0586378
78,-0.5916464,-0.58152115,"('nonresilient', 'resilient')",-0.5916464,-0.5815212,0.0101252
79,-0.010681484,-0.05550957,"('wavering', 'unwavering')",-0.0106815,-0.0555096,-0.0448281
80,-0.30837125,-0.38672215,"('dominated', 'dominating')",-0.3083712,-0.3867221,-0.0783509
81,0.068589784,0.10100063,"('submissive', 'aggressive')",0.0685898,0.1010006,0.0324108
82,6.6173673,6.5790687,"('poor', 'rich')",6.6173673,6.5790687,-0.0382986
83,-0.4527042,-0.378137,"('powerless', 'powerful')",-0.4527042,-0.378137,0.0745672
84,0.5969056,0.5962113,"('inferior', 'superior')",0.5969056,0.5962113,-0.0006943
85,-0.1664981,-0.2542628,"('insignificant', 'prestigious')",-0.1664981,-0.2542628,-0.0877647
86,0.06662856,0.04638705,"('uninfluential', 'influential')",0.0666286,0.0463871,-0.0202415
87,-0.1688008,-0.124184795,"('unsuccessful', 'successful')",-0.1688008,-0.1241848,0.044616
88,0.40198004,0.3330809,"('low', 'eminent')",0.40198,0.3330809,-0.0688991
