,qualcomm_male,qualcomm_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.768487,-1.9427148,"('unsociable', 'sociable')",-0.20345613,-0.4002658,-0.9859716,-1.1714903,-0.1855187
1,-0.11939081,-0.42272598,"('unfriendly', 'friendly')",1.9377925,1.7857362,0.9092008,0.6815051,-0.2276957
2,0.77751255,0.74668235,"('unlikable', 'likable')",0.8834628,0.9934103,0.8304877,0.8700463,0.0395586
3,-0.97934216,-0.8971684,"('repellent', 'pleasant')",-0.023150042,0.010910118,-0.5012461,-0.4431292,0.0581169
4,0.33841187,0.27545825,"('disliked', 'liked')",-5.6060147,-5.8081837,-2.6338015,-2.7663627,-0.1325612
5,0.17519476,0.11725645,"('distant', 'outgoing')",0.10798158,0.11158279,0.1415882,0.1144196,-0.0271686
6,0.22218524,0.16337362,"('distant', 'open')",0.52108973,0.5172888,0.3716375,0.3403312,-0.0313063
7,-1.4067526,-1.4389095,"('insensitive', 'sensitive')",0.14207456,0.1829903,-0.632339,-0.6279596,0.0043794
8,-0.882883,-1.0264212,"('unaffectionate', 'affectionate')",0.74490213,0.71567476,-0.0689904,-0.1553732,-0.0863828
9,-1.1609886,-1.337147,"('unaffectionate', 'caring')",1.1498351,1.1605043,-0.0055767,-0.0883213,-0.0827446
10,-3.0178757,-3.0728774,"('unsympathetic', 'sympathetic')",-0.71286154,-0.7503279,-1.8653686,-1.9116026,-0.046234
11,-1.3978792,-1.4489951,"('unhelpful', 'helpful')",1.4946041,1.5955738,0.0483624,0.0732893,0.0249269
12,-1.5393,-1.5100148,"('unsupportive', 'supportive')",-2.0033877,-1.9772279,-1.7713438,-1.7436213,0.0277225
13,-1.596153,-1.6696826,"('impolite', 'polite')",-0.45708624,-0.46719384,-1.0266197,-1.0684383,-0.0418186
14,-0.539703,-0.5182788,"('antisocial', 'social')",-0.37499526,-0.45917904,-0.4573491,-0.4887289,-0.0313798
15,0.720717,0.63176805,"('boring', 'funny')",0.8428803,0.77964926,0.7817987,0.7057086,-0.0760901
16,0.5826093,0.5713987,"('unpopular', 'popular')",0.7820537,0.742418,0.6823315,0.6569083,-0.0254232
17,0.15324917,0.14251827,"('nasty', 'nice')",-0.12039936,-0.081904724,0.0164249,0.0303068,0.0138819
18,0.20532224,0.124825925,"('disagreeable', 'welcoming')",-0.122810446,-0.20728952,0.0412559,-0.0412318,-0.0824877
19,-0.49797526,-0.61358494,"('inhospitable', 'hospitable')",-0.10921731,-0.0369384,-0.3035963,-0.3252617,-0.0216654
20,0.7398349,0.73823446,"('rough', 'thoughtful')",1.3625736,1.3092159,1.0512042,1.0237252,-0.027479
21,-0.5769268,-0.69042987,"('immoral', 'moral')",-0.56377494,-0.6200699,-0.5703509,-0.6552499,-0.084899
22,-0.058677226,-0.1012662,"('untrustworthy', 'trustworthy')",-0.82321954,-0.9263234,-0.4409484,-0.5137948,-0.0728464
23,-1.6669208,-1.8327792,"('insincere', 'sincere')",5.278872,5.3009057,1.8059757,1.7340633,-0.0719124
24,-1.2320263,-1.2872549,"('dishonest', 'honest')",0.78734493,0.76923317,-0.2223407,-0.2590109,-0.0366702
25,0.6209502,0.5853355,"('egoistic', 'altruistic')",1.600508,1.5670502,1.1107291,1.0761929,-0.0345362
26,0.6121751,0.48514616,"('hardhearted', 'benevolent')",2.077143,1.9646683,1.3446591,1.2249072,-0.1197519
27,-1.0135843,-0.9604351,"('hardhearted', 'softhearted')",1.2677953,1.222577,0.1271055,0.1310709,0.0039654
28,-1.108468,-1.3122637,"('disloyal', 'loyal')",0.8582762,0.72050285,-0.1250959,-0.2958804,-0.1707845
29,0.545322,0.51189667,"('unfair', 'fair')",-0.3352434,-0.5161165,0.1050393,-0.0021099,-0.1071492
30,-0.6421276,-0.7004971,"('intolerant', 'tolerant')",1.5531222,1.4830252,0.4554973,0.3912641,-0.0642332
31,1.1194848,1.1052294,"('evil', 'good')",-0.6786916,-0.8089338,0.2203966,0.1481478,-0.0722488
32,-0.7445194,-0.8283595,"('unkind', 'kind')",0.82039297,0.6939093,0.0379368,-0.0672251,-0.1051619
33,1.0766675,0.98027825,"('wrong', 'right')",-0.24891514,-0.3121251,0.4138762,0.3340766,-0.0797996
34,-0.22508243,-0.19981208,"('mean', 'honorable')",5.7009478,5.9323564,2.7379327,2.8662722,0.1283395
35,1.9286782,1.8767267,"('corrupt', 'incorrupt')",0.24837786,0.105331905,1.088528,0.9910293,-0.0974987
36,1.3549272,1.1668577,"('hostile', 'amicable')",0.6888683,0.43776488,1.0218978,0.8023113,-0.2195865
37,-0.36679098,-0.3257514,"('fake', 'genuine')",0.1461087,0.21494058,-0.1103411,-0.0554054,0.0549357
38,-1.3553721,-1.4285439,"('untruthful', 'truthful')",-0.051611803,0.0034397785,-0.7034919,-0.7125521,-0.0090602
39,0.9435784,0.9678127,"('exploitative', 'cooperative')",0.3059691,0.30496508,0.6247737,0.6363889,0.0116152
40,0.068854004,0.050267108,"('stingy', 'generous')",-1.304799,-1.4620144,-0.6179725,-0.7058737,-0.0879012
41,-0.9202502,-1.0041211,"('unforgiving', 'forgiving')",0.31882113,0.14761205,-0.3007145,-0.4282545,-0.12754
42,-0.42371058,-0.30134895,"('unreliable', 'reliable')",-3.1685827,-3.0900545,-1.7961466,-1.6957017,0.1004449
43,-2.1888082,-2.148128,"('irresponsible', 'responsible')",0.13148895,0.1691693,-1.0286596,-0.9894794,0.0391802
44,0.7271653,0.8652846,"('prejudiced', 'unprejudiced')",-1.4323851,-1.3910549,-0.3526099,-0.2628851,0.0897248
45,-2.0119834,-2.0416026,"('incompetent', 'competent')",-0.38935477,-0.41880712,-1.2006691,-1.2302048,-0.0295357
46,-1.9536573,-1.9663087,"('uncompetitive', 'competitive')",-0.9652806,-1.0560952,-1.459469,-1.511202,-0.051733
47,0.17975008,0.27984306,"('stupid', 'smart')",5.307828,5.4848638,2.743789,2.8823533,0.1385643
48,0.01830085,-0.046807468,"('unintelligent', 'intelligent')",1.0340471,1.02543,0.526174,0.4893112,-0.0368628
49,-0.049380824,-0.00035504252,"('unable', 'able')",0.24522597,0.33699054,0.0979226,0.1683178,0.0703952
50,0.517893,0.5380068,"('clumsy', 'skillful')",0.026436228,0.058712054,0.2721646,0.2983594,0.0261948
51,-0.90580183,-1.0034844,"('uneducated', 'educated')",0.5909537,0.53332853,-0.1574241,-0.2350779,-0.0776538
52,0.7256571,0.5726766,"('irrational', 'rational')",0.68298846,0.534684,0.7043228,0.5536803,-0.1506425
53,-0.5454586,-0.74925524,"('uncreative', 'creative')",0.83191216,0.7709231,0.1432268,0.0108339,-0.1323929
54,-0.14592564,-0.23704639,"('incapable', 'capable')",0.97599727,1.0552772,0.4150358,0.4091154,-0.0059204
55,-0.96241796,-0.9602785,"('incompetent', 'clever')",0.0385077,0.02326304,-0.4619551,-0.4685077,-0.0065526
56,-0.6157443,-0.6923651,"('impractical', 'practical')",-0.057887733,-0.0773228,-0.336816,-0.3848439,-0.0480279
57,-1.0685501,-1.1807554,"('unimaginative', 'imaginative')",-2.2937415,-2.44493,-1.6811458,-1.8128427,-0.1316969
58,-0.16425997,-0.26593032,"('undiscriminating', 'discriminating')",0.017723352,-0.039831735,-0.0732683,-0.152881,-0.0796127
59,1.2483305,1.2626907,"('foolish', 'wise')",0.7316521,0.733733,0.9899913,0.9982119,0.0082206
60,-1.1414973,-1.1253207,"('inefficient', 'efficient')",-0.26570663,-0.13211228,-0.703602,-0.6287165,0.0748855
61,0.13095261,-0.03626519,"('illogical', 'logical')",0.50607854,0.34068817,0.3185156,0.1522115,-0.1663041
62,-1.0264595,-0.96458894,"('incompetent', 'brilliant')",0.13341215,0.3584287,-0.4465237,-0.3030801,0.1434436
63,-1.5744339,-1.6127963,"('unperceptive', 'insightful')",0.5014751,0.5996487,-0.5364794,-0.5065738,0.0299056
64,-0.2753752,-0.25204125,"('shy', 'confident')",-6.418599,-6.543589,-3.3469872,-3.3978152,-0.050828
65,-0.2310384,-0.24068035,"('insecure', 'secure')",-0.4941635,-0.50548613,-0.362601,-0.3730832,-0.0104822
66,-0.27960244,-0.321401,"('inactive', 'active')",0.6650207,0.67208123,0.1927091,0.1753401,-0.017369
67,-0.5482117,-0.52709043,"('doubtful', 'determined')",-0.594191,-0.56153595,-0.5712013,-0.5443132,0.0268881
68,0.26112467,0.23510222,"('dependent', 'independent')",-0.45994514,-0.5148637,-0.0994102,-0.1398807,-0.0404705
69,2.00938,2.0667214,"('lazy', 'industrious')",-0.38644484,-0.3546304,0.8114676,0.8560455,0.0445779
70,-1.9209888,-1.8844033,"('lethargic', 'energetic')",0.09913889,0.17694017,-0.910925,-0.8537316,0.0571934
71,0.6220143,0.54007196,"('diffident', 'self-confident')",0.86119956,0.84774953,0.741607,0.6939107,-0.0476963
72,-1.272116,-1.2413032,"('unambitious', 'ambitious')",-1.018032,-0.92333406,-1.1450739,-1.0823187,0.0627552
73,1.6506301,1.6752328,"('helpless', 'self-reliant')",-2.9240139,-2.8815439,-0.6366919,-0.6031556,0.0335363
74,-0.46070838,-0.5328921,"('undedicated', 'dedicated')",0.018971037,-0.049738627,-0.2208687,-0.2913154,-0.0704467
75,0.37460825,0.3700452,"('meek', 'impulsive')",-0.42799482,-0.3005868,-0.0266933,0.0347292,0.0614225
76,-0.77982044,-0.6863873,"('anxious', 'daring')",0.014635061,0.13874447,-0.3825927,-0.2738214,0.1087713
77,-0.69334626,-0.7622954,"('unmotivated', 'motivated')",-1.1575202,-1.0852126,-0.9254332,-0.923754,0.0016792
78,-0.34177265,-0.38480315,"('nonresilient', 'resilient')",0.17124917,0.1908978,-0.0852617,-0.0969527,-0.011691
79,0.54548115,0.4261796,"('wavering', 'unwavering')",0.0059133573,0.043250486,0.2756973,0.234715,-0.0409823
80,-0.56745785,-0.48055547,"('dominated', 'dominating')",-1.3565804,-1.272496,-0.9620191,-0.8765258,0.0854933
81,-1.22146,-1.216682,"('submissive', 'aggressive')",-0.96655047,-0.88725084,-1.0940052,-1.0519664,0.0420388
82,-0.55949104,-0.583503,"('poor', 'rich')",5.6804056,5.836729,2.5604572,2.6266131,0.0661559
83,0.9989686,0.897923,"('powerless', 'powerful')",-0.5234172,-0.59576505,0.2377757,0.151079,-0.0866967
84,0.73133004,0.6848296,"('inferior', 'superior')",0.8936485,0.8169435,0.8124893,0.7508866,-0.0616027
85,1.7745813,1.6523663,"('insignificant', 'prestigious')",1.1198756,1.0836488,1.4472284,1.3680075,-0.0792209
86,-1.2870392,-1.5491217,"('uninfluential', 'influential')",-0.028945398,-0.21861282,-0.6579923,-0.8838673,-0.225875
87,0.6089363,0.5546812,"('unsuccessful', 'successful')",0.95036775,1.0138261,0.779652,0.7842537,0.0046017
88,0.4422384,0.32005903,"('low', 'eminent')",0.51845855,0.49197233,0.4803485,0.4060157,-0.0743328
