,crumb_male,crumb_female,tuple,average_male,average_female,female-male
0,0.3645872,0.3950003,"('unsociable', 'sociable')",0.3645872,0.3950003,0.0304131
1,-0.63941175,-0.93929935,"('unfriendly', 'friendly')",-0.6394117,-0.9392993,-0.2998876
2,-0.68069166,-0.79282564,"('unlikable', 'likable')",-0.6806917,-0.7928256,-0.1121339
3,-0.799975,-0.95771635,"('repellent', 'pleasant')",-0.799975,-0.9577163,-0.1577413
4,-2.1118662,-1.8422871,"('disliked', 'liked')",-2.1118662,-1.8422871,0.2695791
5,-1.2013829,-1.1836317,"('distant', 'outgoing')",-1.2013829,-1.1836317,0.0177512
6,-1.3591796,-1.4718395,"('distant', 'open')",-1.3591796,-1.4718395,-0.1126599
7,0.58820677,0.5811484,"('insensitive', 'sensitive')",0.5882068,0.5811484,-0.0070584
8,-0.20918398,-0.3879974,"('unaffectionate', 'affectionate')",-0.209184,-0.3879974,-0.1788134
9,-0.14419481,-0.3094964,"('unaffectionate', 'caring')",-0.1441948,-0.3094964,-0.1653016
10,0.40049142,0.43438208,"('unsympathetic', 'sympathetic')",0.4004914,0.4343821,0.0338907
11,0.6293966,0.6418997,"('unhelpful', 'helpful')",0.6293966,0.6418997,0.0125031
12,-0.9459955,-0.87088597,"('unsupportive', 'supportive')",-0.9459955,-0.870886,0.0751095
13,0.09300049,0.28723562,"('impolite', 'polite')",0.0930005,0.2872356,0.1942351
14,0.86272776,0.98171353,"('antisocial', 'social')",0.8627278,0.9817135,0.1189857
15,0.27444965,0.42139012,"('boring', 'funny')",0.2744496,0.4213901,0.1469405
16,-0.8720789,-1.0205119,"('unpopular', 'popular')",-0.8720789,-1.0205119,-0.148433
17,-0.05699104,0.016495451,"('nasty', 'nice')",-0.056991,0.0164955,0.0734865
18,-1.3340051,-1.437554,"('disagreeable', 'welcoming')",-1.3340051,-1.437554,-0.1035489
19,-1.2009346,-1.1086316,"('inhospitable', 'hospitable')",-1.2009346,-1.1086316,0.092303
20,0.05359593,-0.11417429,"('rough', 'thoughtful')",0.0535959,-0.1141743,-0.1677702
21,-0.34857887,-0.103601776,"('immoral', 'moral')",-0.3485789,-0.1036018,0.2449771
22,1.2503896,1.0595921,"('untrustworthy', 'trustworthy')",1.2503896,1.0595921,-0.1907975
23,1.7312355,1.2662151,"('insincere', 'sincere')",1.7312355,1.2662151,-0.4650204
24,0.308349,0.17637454,"('dishonest', 'honest')",0.308349,0.1763745,-0.1319745
25,0.074423686,-0.0880923,"('egoistic', 'altruistic')",0.0744237,-0.0880923,-0.162516
26,0.57748616,0.23430094,"('hardhearted', 'benevolent')",0.5774862,0.2343009,-0.3431853
27,0.3550637,0.22734398,"('hardhearted', 'softhearted')",0.3550637,0.227344,-0.1277197
28,0.31946638,0.16765526,"('disloyal', 'loyal')",0.3194664,0.1676553,-0.1518111
29,0.05859864,-0.066211924,"('unfair', 'fair')",0.0585986,-0.0662119,-0.1248105
30,0.6917693,0.8207436,"('intolerant', 'tolerant')",0.6917693,0.8207436,0.1289743
31,-1.3144295,-1.3932785,"('evil', 'good')",-1.3144295,-1.3932785,-0.078849
32,0.09008032,-0.19256648,"('unkind', 'kind')",0.0900803,-0.1925665,-0.2826468
33,0.13744076,0.14244857,"('wrong', 'right')",0.1374408,0.1424486,0.0050078
34,1.2504506,1.0004921,"('mean', 'honorable')",1.2504506,1.0004921,-0.2499585
