,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13773301,-0.17175803,"('unsociable', 'sociable')",1.2030244,1.2394989,-0.46372405,-0.55013204,0.2005225,0.1725363,-0.0279862
1,-0.7765519,-0.8992696,"('unfriendly', 'friendly')",0.36319098,0.3349087,1.6388394,1.4929477,0.4084928,0.3095289,-0.0989639
2,0.79794574,0.81864744,"('unlikable', 'likable')",1.1733359,1.242446,0.5116077,0.55401015,0.8276298,0.8717012,0.0440714
3,0.25348985,0.44137785,"('repellent', 'pleasant')",0.35708094,0.47923142,0.08746366,0.15521947,0.2326782,0.3586096,0.1259314
4,-0.5396968,-0.66121984,"('disliked', 'liked')",-1.9666914,-2.088961,-6.388219,-6.5491724,-2.9648692,-3.0997842,-0.134915
5,-0.42537263,-0.39113984,"('distant', 'outgoing')",-0.4876286,-0.567573,-0.40725636,-0.4581059,-0.4400859,-0.4722729,-0.032187
6,-1.2396849,-1.1991345,"('distant', 'open')",-0.9267289,-0.99434847,0.395733,0.33786893,-0.5902269,-0.618538,-0.0283111
7,-0.079116076,-0.031090466,"('insensitive', 'sensitive')",0.48377398,0.66091067,0.42490238,0.49350643,0.2765201,0.3744422,0.0979221
8,-0.5305961,-0.59840417,"('unaffectionate', 'affectionate')",-1.0861318,-1.1801531,0.66652924,0.5836864,-0.3167329,-0.3982903,-0.0815574
9,-0.26789978,-0.3207054,"('unaffectionate', 'caring')",0.106585905,0.064874664,1.0794168,1.0694596,0.3060343,0.2712096,-0.0348247
10,-0.1337749,0.011385251,"('unsympathetic', 'sympathetic')",-0.288946,-0.052606925,-0.81846607,-0.7396536,-0.413729,-0.2602918,0.1534372
11,0.45184687,0.49351153,"('unhelpful', 'helpful')",1.129582,1.2262435,1.2891332,1.383674,0.956854,1.0344764,0.0776224
12,0.2894135,0.481801,"('unsupportive', 'supportive')",0.013760738,0.18174356,-2.514006,-2.4568696,-0.7369439,-0.597775,0.1391689
13,0.24913155,0.24920015,"('impolite', 'polite')",0.40505743,0.5233672,-1.06872,-1.048604,-0.138177,-0.0920122,0.0461648
14,0.51313645,0.4769104,"('antisocial', 'social')",1.9555583,2.0266697,-0.48976156,-0.5285627,0.6596444,0.6583391,-0.0013053
15,-0.08609825,-0.21392956,"('boring', 'funny')",0.42231846,0.35641354,0.3278461,0.24192637,0.2213554,0.1281368,-0.0932186
16,-0.5660974,-0.5536101,"('unpopular', 'popular')",-0.1028136,-0.15662315,0.68228877,0.6407329,0.0044593,-0.0231668,-0.0276261
17,-0.06688385,0.007847436,"('nasty', 'nice')",-0.51014024,-0.53861344,-0.550692,-0.54068255,-0.3759054,-0.3571495,0.0187559
18,-0.69503313,-0.6738947,"('disagreeable', 'welcoming')",-0.9748888,-0.9654024,-0.32256815,-0.40460414,-0.6641634,-0.6813004,-0.017137
19,-0.27125353,-0.17382234,"('inhospitable', 'hospitable')",-0.3209598,-0.32074043,-0.6313686,-0.60967743,-0.4078606,-0.3680801,0.0397805
20,0.21914543,0.2512327,"('rough', 'thoughtful')",0.43816674,0.5027415,0.9371635,0.935539,0.5314919,0.5631711,0.0316792
21,1.1141243,1.1413349,"('immoral', 'moral')",1.2635456,1.4784733,-0.98505867,-0.9316198,0.4642037,0.5627294,0.0985257
22,0.8561466,0.8185187,"('untrustworthy', 'trustworthy')",1.2496536,1.3091674,-0.91803336,-0.9943445,0.3959223,0.3777805,-0.0181418
23,0.006055367,0.039973777,"('insincere', 'sincere')",1.0314361,1.1481632,5.5950465,5.5645347,2.2108459,2.2508906,0.0400447
24,0.17265984,0.13208704,"('dishonest', 'honest')",0.3628663,0.4359486,0.7801319,0.7268566,0.4385527,0.4316308,-0.0069219
25,-0.06750136,-0.12840807,"('egoistic', 'altruistic')",-0.6593182,-0.7679811,1.9794389,1.8526299,0.4175398,0.3187469,-0.0987929
26,0.37380788,0.20173663,"('hardhearted', 'benevolent')",1.1946445,1.1880326,1.8036513,1.7547983,1.1240346,1.0481892,-0.0758454
27,-1.0998771,-0.9702823,"('hardhearted', 'softhearted')",-0.79216766,-0.7965865,1.0641468,0.9697262,-0.275966,-0.2657142,0.0102518
28,-0.4759207,-0.624418,"('disloyal', 'loyal')",-0.5537464,-0.5818948,1.1562759,1.0534066,0.0422029,-0.0509688,-0.0931717
29,-0.31031755,-0.32383004,"('unfair', 'fair')",-0.5070069,-0.61364883,-0.5469072,-0.7532383,-0.4547439,-0.5635724,-0.1088285
30,0.22479539,0.21995966,"('intolerant', 'tolerant')",1.5442863,1.6111511,0.97273535,0.9749521,0.913939,0.9353542,0.0214152
31,-1.4995642,-1.4935969,"('evil', 'good')",-0.8712213,-1.005539,-0.9059464,-1.1022217,-1.092244,-1.2004526,-0.1082086
32,0.067708746,0.082452394,"('unkind', 'kind')",1.3461028,1.4354335,1.124028,1.0736645,0.8459465,0.8638501,0.0179036
33,0.5690636,0.5658651,"('wrong', 'right')",-0.45892197,-0.4909239,-0.68287873,-0.761768,-0.1909124,-0.2289423,-0.0380299
34,-0.05933834,0.040779226,"('mean', 'honorable')",0.80574596,0.96523535,6.0225,6.144222,2.2563025,2.383412,0.1271095
35,-0.124348484,-0.26033705,"('corrupt', 'incorrupt')",-0.7816949,-1.101049,0.19119039,-0.05207144,-0.2382843,-0.4711525,-0.2328682
36,-1.1060166,-1.2361547,"('hostile', 'amicable')",-0.90374136,-1.1724629,0.63936466,0.3647348,-0.4567978,-0.6812942,-0.2244964
37,0.2895758,0.40160218,"('fake', 'genuine')",-0.58868587,-0.49765167,0.11118457,0.13180877,-0.0626418,0.0119198,0.0745616
38,-0.3338527,-0.32410315,"('untruthful', 'truthful')",-0.24765965,-0.21292758,-0.5539743,-0.5728307,-0.3784955,-0.3699538,0.0085417
39,1.1207346,1.0804273,"('exploitative', 'cooperative')",2.1674094,2.198238,0.35535842,0.33933318,1.2145008,1.2059994,-0.0085014
40,-0.5990946,-0.6164935,"('stingy', 'generous')",-0.74288756,-0.76304823,-1.6414585,-1.7454692,-0.9944802,-1.0416703,-0.0471901
41,-0.6835045,-0.70549023,"('unforgiving', 'forgiving')",0.56534016,0.6196257,-0.27788413,-0.3877799,-0.1320162,-0.1578815,-0.0258653
42,0.28256306,0.51081777,"('unreliable', 'reliable')",-0.47689027,-0.25672895,-3.215082,-3.1330605,-1.1364697,-0.9596572,0.1768125
43,0.52939415,0.7064517,"('irresponsible', 'responsible')",0.46176443,0.7387481,0.22769667,0.28640515,0.4062851,0.5772016,0.1709165
44,0.2663469,0.3040013,"('prejudiced', 'unprejudiced')",-0.44769147,-0.50158554,-0.86033744,-0.86356425,-0.3472273,-0.3537162,-0.0064889
45,-0.20178938,-0.09630474,"('incompetent', 'competent')",0.34972647,0.50209004,-0.6761375,-0.6987423,-0.1760668,-0.0976523,0.0784145
46,1.3836867,1.5091053,"('uncompetitive', 'competitive')",0.03957569,0.29088968,-0.70364046,-0.6167864,0.239874,0.3944028,0.1545288
47,0.77433723,0.91766506,"('stupid', 'smart')",1.3701826,1.5342637,5.674571,5.7559824,2.6063636,2.7359705,0.1296069
48,-1.0995482,-1.2326733,"('unintelligent', 'intelligent')",0.10858146,0.17124751,0.33495027,0.3876296,-0.2186722,-0.2245987,-0.0059265
49,-0.24165948,-0.14859936,"('unable', 'able')",-0.58095044,-0.5045523,-0.15315165,-0.048424996,-0.3252538,-0.2338589,0.0913949
50,0.38895616,0.51725423,"('clumsy', 'skillful')",0.57541645,0.585809,0.0786507,0.0983706,0.3476744,0.4004779,0.0528035
51,-0.8359469,-0.91568184,"('uneducated', 'educated')",0.12417337,0.19334204,0.3135943,0.2900865,-0.1327264,-0.1440844,-0.011358
52,0.28458416,0.09295974,"('irrational', 'rational')",-0.18419269,-0.4779284,0.40727726,0.16236691,0.1692229,-0.0742006,-0.2434235
53,0.08691899,0.05802612,"('uncreative', 'creative')",0.04765451,-0.0030574836,1.1255966,1.0796651,0.4200567,0.3782112,-0.0418455
54,-0.1410046,-0.21689175,"('incapable', 'capable')",0.39777595,0.34539744,1.1273727,1.1383256,0.4613814,0.4222771,-0.0391043
55,0.14485966,0.20699224,"('incompetent', 'clever')",0.9710269,1.1932875,-0.038314547,0.035746135,0.3591907,0.4786753,0.1194846
56,1.1623145,1.2977625,"('impractical', 'practical')",1.4585398,1.6272277,-0.44105002,-0.3793188,0.7266014,0.8485572,0.1219558
