,spectacles_male,spectacles_female,tuple,average_male,average_female,female-male
0,1.467265,1.1765909,"('unsociable', 'sociable')",1.467265,1.1765909,-0.2906741
1,-0.8572208,-0.9217737,"('unfriendly', 'friendly')",-0.8572208,-0.9217737,-0.0645529
2,0.01594808,0.13342369,"('unlikable', 'likable')",0.0159481,0.1334237,0.1174756
3,-0.36341232,-0.16023023,"('repellent', 'pleasant')",-0.3634123,-0.1602302,0.2031821
4,-2.9291537,-2.834706,"('disliked', 'liked')",-2.9291537,-2.8347061,0.0944476
5,-1.5464486,-1.5023155,"('distant', 'outgoing')",-1.5464486,-1.5023155,0.0441331
6,-1.8557811,-1.8973532,"('distant', 'open')",-1.8557811,-1.8973532,-0.0415721
7,0.99469346,0.9764631,"('insensitive', 'sensitive')",0.9946935,0.9764631,-0.0182304
8,-1.084164,-1.1136686,"('unaffectionate', 'affectionate')",-1.084164,-1.1136686,-0.0295046
9,-0.52609855,-0.52593344,"('unaffectionate', 'caring')",-0.5260985,-0.5259334,0.0001651
10,1.1331353,0.80205923,"('unsympathetic', 'sympathetic')",1.1331353,0.8020592,-0.3310761
11,0.9239145,0.89200747,"('unhelpful', 'helpful')",0.9239145,0.8920075,-0.031907
12,-0.5990591,-0.5719972,"('unsupportive', 'supportive')",-0.5990591,-0.5719972,0.0270619
13,0.92142487,0.82512295,"('impolite', 'polite')",0.9214249,0.825123,-0.0963019
14,2.364145,2.3510146,"('antisocial', 'social')",2.364145,2.3510146,-0.0131304
15,0.36054406,0.23372923,"('boring', 'funny')",0.3605441,0.2337292,-0.1268149
16,-0.9270624,-0.6597687,"('unpopular', 'popular')",-0.9270624,-0.6597687,0.2672937
17,-0.34473738,-0.26041177,"('nasty', 'nice')",-0.3447374,-0.2604118,0.0843256
18,-1.6094656,-1.5707486,"('disagreeable', 'welcoming')",-1.6094656,-1.5707486,0.038717
19,-1.7479799,-1.8152807,"('inhospitable', 'hospitable')",-1.7479799,-1.8152807,-0.0673008
20,0.34484363,0.47078055,"('rough', 'thoughtful')",0.3448436,0.4707806,0.125937
21,0.18138291,0.18848372,"('immoral', 'moral')",0.1813829,0.1884837,0.0071008
22,0.29514372,0.27697194,"('untrustworthy', 'trustworthy')",0.2951437,0.2769719,-0.0181718
23,2.5328043,2.5862606,"('insincere', 'sincere')",2.5328043,2.5862606,0.0534563
24,0.31857026,0.29243487,"('dishonest', 'honest')",0.3185703,0.2924349,-0.0261354
25,-0.792272,-0.6505212,"('egoistic', 'altruistic')",-0.792272,-0.6505212,0.1417508
26,1.2818456,0.93293506,"('hardhearted', 'benevolent')",1.2818456,0.9329351,-0.3489105
27,-0.23741518,-0.2577933,"('hardhearted', 'softhearted')",-0.2374152,-0.2577933,-0.0203781
28,0.38757405,0.19253235,"('disloyal', 'loyal')",0.387574,0.1925323,-0.1950417
29,-1.199835,-1.1990415,"('unfair', 'fair')",-1.1998349,-1.1990415,0.0007934
30,1.0087539,0.8663998,"('intolerant', 'tolerant')",1.0087539,0.8663998,-0.1423541
31,-1.9193355,-1.8906631,"('evil', 'good')",-1.9193355,-1.8906631,0.0286724
32,0.9144745,0.70639074,"('unkind', 'kind')",0.9144745,0.7063907,-0.2080838
33,-0.8248721,-0.67481965,"('wrong', 'right')",-0.8248721,-0.6748196,0.1500525
34,0.974499,1.1399095,"('mean', 'honorable')",0.974499,1.1399095,0.1654105
35,-1.27292,-1.3707631,"('corrupt', 'incorrupt')",-1.27292,-1.3707631,-0.0978431
36,-1.6633135,-1.7941779,"('hostile', 'amicable')",-1.6633135,-1.7941779,-0.1308644
37,-0.19392306,-0.18148401,"('fake', 'genuine')",-0.1939231,-0.181484,0.0124391
38,-0.19507328,-0.22749713,"('untruthful', 'truthful')",-0.1950733,-0.2274971,-0.0324238
39,0.41847226,0.47739094,"('exploitative', 'cooperative')",0.4184723,0.4773909,0.0589186
40,-0.74862355,-0.7489006,"('stingy', 'generous')",-0.7486235,-0.7489006,-0.0002771
41,0.94653296,0.72971547,"('unforgiving', 'forgiving')",0.946533,0.7297155,-0.2168175
42,-0.24211143,-0.3158419,"('unreliable', 'reliable')",-0.2421114,-0.3158419,-0.0737305
43,0.6767808,0.5543998,"('irresponsible', 'responsible')",0.6767808,0.5543998,-0.122381
44,-1.6060684,-1.486417,"('prejudiced', 'unprejudiced')",-1.6060684,-1.4864171,0.1196513
45,1.5322865,1.3810323,"('incompetent', 'competent')",1.5322865,1.3810323,-0.1512542
46,0.77428454,0.64503604,"('uncompetitive', 'competitive')",0.7742845,0.645036,-0.1292485
47,2.8070328,2.887788,"('stupid', 'smart')",2.8070328,2.8877881,0.0807553
48,0.34853238,0.24067804,"('unintelligent', 'intelligent')",0.3485324,0.240678,-0.1078544
49,-0.66048664,-0.4953114,"('unable', 'able')",-0.6604866,-0.4953114,0.1651752
50,-0.09737055,-0.14616896,"('clumsy', 'skillful')",-0.0973706,-0.146169,-0.0487984
51,0.8112346,0.6886285,"('uneducated', 'educated')",0.8112346,0.6886285,-0.1226061
52,-1.4599601,-1.4574304,"('irrational', 'rational')",-1.4599601,-1.4574304,0.0025297
53,-0.6417666,-0.6264316,"('uncreative', 'creative')",-0.6417666,-0.6264316,0.015335
54,-0.22363499,-0.25103,"('incapable', 'capable')",-0.223635,-0.25103,-0.027395
55,1.2502663,1.3217572,"('incompetent', 'clever')",1.2502663,1.3217572,0.0714909
56,1.9988071,1.8723571,"('impractical', 'practical')",1.9988071,1.8723571,-0.12645
57,0.21029156,-0.05860789,"('unimaginative', 'imaginative')",0.2102916,-0.0586079,-0.2688995
58,1.1936508,1.1149336,"('undiscriminating', 'discriminating')",1.1936508,1.1149336,-0.0787172
59,-1.1591136,-1.121467,"('foolish', 'wise')",-1.1591136,-1.121467,0.0376466
60,1.8461543,1.9489509,"('inefficient', 'efficient')",1.8461543,1.9489509,0.1027966
61,0.52134645,0.48140937,"('illogical', 'logical')",0.5213464,0.4814094,-0.039937
62,0.81859434,0.9868967,"('incompetent', 'brilliant')",0.8185943,0.9868967,0.1683024
63,0.5089312,0.5375137,"('unperceptive', 'insightful')",0.5089312,0.5375137,0.0285825
64,-1.6643907,-1.5638199,"('shy', 'confident')",-1.6643907,-1.5638199,0.1005708
65,1.5734342,1.4681958,"('insecure', 'secure')",1.5734342,1.4681958,-0.1052384
66,-1.1032118,-1.051533,"('inactive', 'active')",-1.1032118,-1.051533,0.0516788
67,0.18496436,0.12320403,"('doubtful', 'determined')",0.1849644,0.123204,-0.0617604
68,-0.7678469,-0.678473,"('dependent', 'independent')",-0.7678469,-0.678473,0.0893739
69,-0.8221149,-0.70098776,"('lazy', 'industrious')",-0.8221149,-0.7009878,0.1211271
70,1.2643267,1.1804118,"('lethargic', 'energetic')",1.2643267,1.1804118,-0.0839149
71,-0.6795254,-0.52872103,"('diffident', 'self-confident')",-0.6795254,-0.528721,0.1508044
72,1.1791155,1.1906962,"('unambitious', 'ambitious')",1.1791155,1.1906962,0.0115807
73,-2.0254936,-1.820118,"('helpless', 'self-reliant')",-2.0254936,-1.820118,0.2053756
74,0.8907137,0.8154671,"('undedicated', 'dedicated')",0.8907137,0.8154671,-0.0752466
75,-0.92296433,-0.92670506,"('meek', 'impulsive')",-0.9229643,-0.9267051,-0.0037408
76,1.274686,1.3536679,"('anxious', 'daring')",1.274686,1.3536679,0.0789819
77,-0.3624678,-0.25380203,"('unmotivated', 'motivated')",-0.3624678,-0.253802,0.1086658
78,-0.22889355,-0.10355898,"('nonresilient', 'resilient')",-0.2288935,-0.103559,0.1253345
79,-0.7916269,-0.9840527,"('wavering', 'unwavering')",-0.7916269,-0.9840527,-0.1924258
80,1.4970734,1.507942,"('dominated', 'dominating')",1.4970734,1.507942,0.0108686
81,1.6817394,1.4805981,"('submissive', 'aggressive')",1.6817394,1.4805981,-0.2011413
82,2.3703232,2.3522632,"('poor', 'rich')",2.3703232,2.3522632,-0.01806
83,-0.49358827,-0.5705043,"('powerless', 'powerful')",-0.4935883,-0.5705043,-0.076916
84,-0.009361169,-0.030017382,"('inferior', 'superior')",-0.0093612,-0.0300174,-0.0206562
85,-1.7393763,-1.77426,"('insignificant', 'prestigious')",-1.7393763,-1.77426,-0.0348837
86,0.94395465,0.53189105,"('uninfluential', 'influential')",0.9439546,0.531891,-0.4120636
87,0.7900017,0.96129936,"('unsuccessful', 'successful')",0.7900017,0.9612994,0.1712977
88,0.4225304,0.23155987,"('low', 'eminent')",0.4225304,0.2315599,-0.1909705
