,molson_male,molson_female,tuple,coors_male,coors_female,beverage_male,beverage_female,co_male,co_female,average_male,average_female,female-male
0,-0.9442633,-1.0547721,"('unsociable', 'sociable')",-1.462047,-1.6717141,0.84838176,0.655419,0.031989224,-0.13007015,-0.3814848,-0.5502844,-0.1687996
1,0.4384001,0.17434824,"('unfriendly', 'friendly')",0.53698397,0.3364135,1.5429617,1.3244241,2.4239717,2.1800961,1.2355794,1.0038205,-0.2317589
2,0.020870157,0.09709861,"('unlikable', 'likable')",0.51927173,0.47620657,0.73367816,0.7919085,0.57353646,0.7090276,0.4618391,0.5185603,0.0567212
3,-1.5609369,-1.558506,"('repellent', 'pleasant')",-1.1630105,-1.2044781,-1.5517846,-1.5876229,0.20462172,0.21947338,-1.0177776,-1.0327834,-0.0150058
4,0.9805733,0.9479906,"('disliked', 'liked')",0.585207,0.6167215,0.9043516,0.90710163,-7.28646,-7.2847967,-1.204082,-1.2032458,0.0008362
5,1.4454182,1.4669816,"('distant', 'outgoing')",1.0161871,1.1582311,1.6936897,1.756838,-0.21938762,-0.079263836,0.9839768,1.0756967,0.0917199
6,0.9698194,1.0177572,"('distant', 'open')",0.8671034,1.0107944,1.425349,1.4392601,0.18293738,0.26144895,0.8613023,0.9323151,0.0710128
7,-1.000713,-1.0066665,"('insensitive', 'sensitive')",-0.8714846,-0.9556462,0.028146587,0.0722381,0.59848577,0.47945115,-0.3113913,-0.3526559,-0.0412646
8,-0.27086782,-0.4727878,"('unaffectionate', 'affectionate')",-0.2646337,-0.4414412,1.1392465,1.0062128,1.0331016,0.89609027,0.4092116,0.2470185,-0.1621931
9,0.12882434,-0.05381175,"('unaffectionate', 'caring')",-0.01786603,-0.19547889,1.4103112,1.2676139,1.5666347,1.437577,0.7719761,0.613975,-0.1580011
10,-2.3640528,-2.4886715,"('unsympathetic', 'sympathetic')",-3.1418881,-3.288152,-1.7553744,-1.7688228,-0.22355363,-0.37152743,-1.8712173,-1.9792933,-0.108076
11,-1.3903738,-1.4558676,"('unhelpful', 'helpful')",-1.5042038,-1.5774045,-0.06813817,-0.028227273,2.213634,2.2449627,-0.1872704,-0.2041342,-0.0168638
12,0.20859301,0.12122499,"('unsupportive', 'supportive')",-0.21614847,-0.27149585,1.1109983,1.1044433,-1.6943666,-1.7047111,-0.1477309,-0.1876346,-0.0399037
13,-0.5163277,-0.5443032,"('impolite', 'polite')",-1.19819,-1.2738608,-0.068994746,-0.07558356,-0.03478298,-0.106522165,-0.4545738,-0.5000674,-0.0454936
14,-1.2283689,-1.2536936,"('antisocial', 'social')",-2.1676903,-2.2335026,0.3034368,0.23171443,-0.8698972,-0.9103469,-0.9906299,-1.0414572,-0.0508273
15,0.18870015,0.21383809,"('boring', 'funny')",0.83771795,0.7595795,1.003689,0.9571812,0.24283634,0.28891087,0.5682358,0.5548774,-0.0133584
16,0.3196893,0.34203735,"('unpopular', 'popular')",0.7435131,0.6951441,-0.36873412,-0.37666306,0.21401654,0.13669246,0.2271212,0.1993027,-0.0278185
17,-0.8398838,-0.6717028,"('nasty', 'nice')",-0.8390598,-0.7223894,-1.271106,-1.179849,-0.680927,-0.57864255,-0.9077442,-0.788146,0.1195982
18,-0.0751068,-0.0819971,"('disagreeable', 'welcoming')",-0.64595187,-0.57684994,0.27853876,0.3173244,-0.5256227,-0.48779336,-0.2420357,-0.207329,0.0347067
19,-0.054804157,-0.06191878,"('inhospitable', 'hospitable')",0.3293801,0.35874066,0.20253207,0.22257605,-0.07246263,-0.03435073,0.1011613,0.1212618,0.0201005
20,-1.0675712,-1.0456504,"('rough', 'thoughtful')",-0.37663588,-0.35471082,-0.4447079,-0.36869153,0.26616678,0.2603286,-0.405687,-0.3771811,0.0285059
21,-1.9314636,-1.8830464,"('immoral', 'moral')",-2.0830572,-2.1662285,-0.50916505,-0.5457587,-0.9002268,-0.88838995,-1.355978,-1.3708559,-0.0148779
22,-0.59813404,-0.6402229,"('untrustworthy', 'trustworthy')",-0.6983774,-0.85718185,-1.2253983,-1.241266,-0.827681,-0.826104,-0.8373977,-0.8911937,-0.053796
23,-0.7534367,-0.9004694,"('insincere', 'sincere')",-1.423546,-1.5528759,0.24157906,0.18228029,6.538549,6.461714,1.1507864,1.0476623,-0.1031241
24,-0.5131969,-0.5109913,"('dishonest', 'honest')",-1.3868486,-1.5102149,0.051743466,0.048008893,1.097937,1.0186834,-0.1875912,-0.2386284,-0.0510372
25,0.45193952,0.36546284,"('egoistic', 'altruistic')",1.6547383,1.5384157,0.9351108,0.79539925,1.5452182,1.4139471,1.1467516,1.0283062,-0.1184454
26,0.39593533,0.123139374,"('hardhearted', 'benevolent')",0.3684339,0.1659226,1.972467,1.7843193,1.6125232,1.4472147,1.0873399,0.880149,-0.2071909
27,-0.7061255,-0.756701,"('hardhearted', 'softhearted')",-0.325869,-0.36995712,0.35392717,0.30988312,1.3597436,1.2286849,0.1704191,0.1029775,-0.0674416
28,-0.89532,-1.0907569,"('disloyal', 'loyal')",-1.0925293,-1.3280056,0.33688927,0.1486873,1.409753,1.1436962,-0.0603018,-0.2815947,-0.2212929
29,0.58298343,0.5595463,"('unfair', 'fair')",0.17011815,0.16177282,0.053730402,0.06281236,-0.6250316,-0.7267003,0.0454501,0.0143578,-0.0310923
30,-1.3954619,-1.3906777,"('intolerant', 'tolerant')",-1.8353473,-1.8835658,-0.10306199,-0.05524099,-0.058454808,0.028407142,-0.8480815,-0.8252693,0.0228122
31,0.49439588,0.5851173,"('evil', 'good')",1.28333,1.3691932,-0.5736828,-0.5036805,-1.028991,-1.0127201,0.043763,0.1094775,0.0657145
32,-0.14623776,-0.33330065,"('unkind', 'kind')",-0.8949633,-1.0937533,0.61686844,0.50408316,1.3954698,1.1950852,0.2427843,0.0680286,-0.1747557
33,1.5018071,1.4563392,"('wrong', 'right')",1.4321837,1.4122525,1.6305962,1.6124376,-0.057604585,-0.1313726,1.1267456,1.0874143,-0.0393313
34,-0.6086985,-0.51907843,"('mean', 'honorable')",-0.2830374,-0.2700169,-0.25974888,-0.18470596,5.535362,5.616646,1.0959692,1.1607112,0.064742
35,1.2094082,1.2337755,"('corrupt', 'incorrupt')",2.3268275,2.4152915,-0.5014001,-0.57318765,-0.44468874,-0.52183896,0.6475368,0.6385101,-0.0090267
36,1.0052692,0.95301586,"('hostile', 'amicable')",1.7663032,1.7714252,0.08135426,-0.058343187,0.2313408,0.086729154,0.7710669,0.6882067,-0.0828602
37,-0.46881807,-0.4453373,"('fake', 'genuine')",-0.34266642,-0.33182734,0.35863033,0.3656397,0.41692477,0.34806976,-0.0089823,-0.0158638,-0.0068815
38,0.4194255,0.38402414,"('untruthful', 'truthful')",-0.5385598,-0.56079006,0.052242454,0.1007027,0.44603223,0.4981261,0.0947851,0.1055157,0.0107306
39,0.55030614,0.6800454,"('exploitative', 'cooperative')",0.86175454,0.89461774,0.8162755,0.9003213,0.32497367,0.42263278,0.6383275,0.7244043,0.0860768
40,0.50448084,0.3973299,"('stingy', 'generous')",0.36753845,0.34376907,0.5387903,0.56051624,-2.1379333,-2.2201636,-0.1817809,-0.2296371,-0.0478562
41,0.2270712,0.1995568,"('unforgiving', 'forgiving')",-0.42180002,-0.5076457,0.37198865,0.30889258,0.5374495,0.49628708,0.1786773,0.1242727,-0.0544046
42,-0.17351268,-0.11790642,"('unreliable', 'reliable')",-0.05821175,-0.00041841716,0.27014408,0.42548916,-3.432931,-3.3262477,-0.8486278,-0.7547709,0.0938569
43,-0.7427443,-0.7380133,"('irresponsible', 'responsible')",-1.4029883,-1.4196001,0.24695304,0.34231743,0.54203343,0.62611276,-0.3391865,-0.2972958,0.0418907
