,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.25291374,-0.58049965,"('unsociable', 'sociable')",-1.4842665,-1.7824861,-0.8685901,-1.1814928,-0.3129027
1,0.16921161,0.20628287,"('unfriendly', 'friendly')",-0.74745363,-0.7684545,-0.289121,-0.2810858,0.0080352
2,1.4757988,1.4681572,"('unlikable', 'likable')",1.6711282,1.6817838,1.5734634,1.5749705,0.0015071
3,-0.5697512,-0.60547537,"('repellent', 'pleasant')",-1.3941325,-1.3756251,-0.9819418,-0.9905503,-0.0086085
4,0.36596775,0.395012,"('disliked', 'liked')",0.32520455,0.36497316,0.3455862,0.3799926,0.0344064
5,0.013767348,0.19018291,"('distant', 'outgoing')",0.59706146,0.78184813,0.3054144,0.4860155,0.1806011
6,0.16952075,0.407502,"('distant', 'open')",0.7585047,1.0492818,0.4640127,0.7283919,0.2643792
7,-0.098405406,-0.19879289,"('insensitive', 'sensitive')",-1.1169862,-1.1698787,-0.6076958,-0.6843358,-0.07664
8,-0.61745304,-0.5171455,"('unaffectionate', 'affectionate')",-0.58226967,-0.44873345,-0.5998614,-0.4829395,0.1169219
9,0.33546,0.37264648,"('unaffectionate', 'caring')",-0.8973442,-0.8186822,-0.2809421,-0.2230179,0.0579242
10,-1.1207267,-1.2832675,"('unsympathetic', 'sympathetic')",-1.7559112,-1.8949327,-1.438319,-1.5891001,-0.1507811
11,-0.27442446,-0.54888505,"('unhelpful', 'helpful')",-1.2531891,-1.4258457,-0.7638068,-0.9873654,-0.2235586
12,0.30073783,0.206808,"('unsupportive', 'supportive')",-0.7883068,-0.70252806,-0.2437845,-0.24786,-0.0040755
13,-0.4468732,-0.7269031,"('impolite', 'polite')",-1.5614862,-1.6583314,-1.0041797,-1.1926172,-0.1884375
14,0.8804713,0.5504314,"('antisocial', 'social')",-0.4706699,-0.6972111,0.2049007,-0.0733899,-0.2782906
15,1.7212839,1.5740622,"('boring', 'funny')",1.3760821,1.266691,1.5486829,1.4203765,-0.1283064
16,-0.13689269,-0.058256425,"('unpopular', 'popular')",0.2066623,0.25484514,0.0348848,0.0982944,0.0634096
17,-0.6700973,-0.71905684,"('nasty', 'nice')",-0.60859454,-0.5268267,-0.6393459,-0.6229417,0.0164042
18,-1.4465373,-1.4182138,"('disagreeable', 'welcoming')",0.10750832,0.23512384,-0.6695145,-0.591545,0.0779695
19,0.045636237,0.14327054,"('inhospitable', 'hospitable')",-0.061186247,0.020965502,-0.007775,0.082118,0.089893
20,-0.23584995,-0.3213938,"('rough', 'thoughtful')",-0.4978094,-0.5567719,-0.3668297,-0.4390828,-0.0722531
21,0.77939844,0.6197196,"('immoral', 'moral')",0.042461146,-0.10175295,0.4109298,0.2589833,-0.1519465
22,-0.1787048,-0.33616877,"('untrustworthy', 'trustworthy')",-0.31934744,-0.39663884,-0.2490261,-0.3664038,-0.1173777
23,0.067453444,-0.09072448,"('insincere', 'sincere')",-1.604492,-1.7746125,-0.7685193,-0.9326685,-0.1641492
24,-0.23664309,-0.3054444,"('dishonest', 'honest')",-0.89498156,-0.91870815,-0.5658123,-0.6120763,-0.046264
25,0.32171604,0.51011527,"('egoistic', 'altruistic')",0.21895537,0.27723318,0.2703357,0.3936742,0.1233385
26,1.0760912,1.0240053,"('hardhearted', 'benevolent')",1.0699553,1.0002531,1.0730233,1.0121292,-0.0608941
27,-0.16438507,-0.062087663,"('hardhearted', 'softhearted')",-2.1074262,-1.9320514,-1.1359056,-0.9970695,0.1388361
28,-0.6804095,-0.80823696,"('disloyal', 'loyal')",-1.1985619,-1.3454399,-0.9394857,-1.0768385,-0.1373528
29,1.1197774,1.1065018,"('unfair', 'fair')",-0.1566855,-0.14787745,0.481546,0.4793122,-0.0022338
30,0.5931734,0.31920564,"('intolerant', 'tolerant')",-0.66354096,-0.8998708,-0.0351838,-0.2903326,-0.2551488
31,-0.4771009,-0.31641477,"('evil', 'good')",0.4102996,0.6104928,-0.0334007,0.147039,0.1804397
32,0.3195102,0.27211726,"('unkind', 'kind')",-0.123800606,-0.12606502,0.0978548,0.0730261,-0.0248287
33,0.79641044,0.8853061,"('wrong', 'right')",0.57647485,0.63944733,0.6864426,0.7623767,0.0759341
34,-0.3598457,-0.26459667,"('mean', 'honorable')",-0.4848142,-0.502151,-0.42233,-0.3833739,0.0389561
35,-1.0643404,-0.9770676,"('corrupt', 'incorrupt')",0.7517769,0.79690737,-0.1562817,-0.0900801,0.0662016
36,-0.20469576,-0.039188206,"('hostile', 'amicable')",-0.36665344,-0.44274032,-0.2856746,-0.2409643,0.0447103
37,-0.11238055,-0.05387848,"('fake', 'genuine')",-0.59850407,-0.5901758,-0.3554423,-0.3220271,0.0334152
38,-1.1307347,-1.0890958,"('untruthful', 'truthful')",-0.93183076,-0.9462048,-1.0312827,-1.0176504,0.0136323
39,1.3172688,1.2523817,"('exploitative', 'cooperative')",-0.3031254,-0.32670256,0.5070717,0.4628395,-0.0442322
40,-1.0430025,-1.0107125,"('stingy', 'generous')",-1.3069797,-1.2134993,-1.1749911,-1.1121058,0.0628853
41,-0.6172611,-0.7256074,"('unforgiving', 'forgiving')",-1.2569573,-1.3297821,-0.9371092,-1.0276947,-0.0905855
42,0.7153533,0.6774948,"('unreliable', 'reliable')",1.3147699,1.3067487,1.0150616,0.9921218,-0.0229398
43,-0.07527181,-0.15218535,"('irresponsible', 'responsible')",-1.6007509,-1.6570338,-0.8380114,-0.9046096,-0.0665982
44,0.13573624,0.18743128,"('prejudiced', 'unprejudiced')",0.1969553,0.3011051,0.1663458,0.2442682,0.0779224
45,0.34544173,0.0967079,"('incompetent', 'competent')",-1.6607094,-1.7848506,-0.6576338,-0.8440713,-0.1864375
46,-0.68714184,-0.9102106,"('uncompetitive', 'competitive')",-0.70033604,-0.89298975,-0.6937389,-0.9016002,-0.2078613
47,-0.69926035,-0.84180593,"('stupid', 'smart')",-0.5592384,-0.5859216,-0.6292493,-0.7138637,-0.0846144
48,0.38308364,0.19548735,"('unintelligent', 'intelligent')",-1.3602465,-1.4910889,-0.4885814,-0.6478007,-0.1592193
49,-0.65904784,-0.7139906,"('unable', 'able')",-0.67237264,-0.65531456,-0.6657102,-0.6846526,-0.0189424
50,-0.17561811,-0.113606006,"('clumsy', 'skillful')",1.047739,1.1069591,0.4360605,0.4966766,0.0606161
51,-0.6869548,-0.93867564,"('uneducated', 'educated')",-0.063107125,-0.3136267,-0.375031,-0.6261512,-0.2511202
52,0.3796185,0.41912374,"('irrational', 'rational')",0.8647693,0.8149984,0.6221939,0.6170611,-0.0051328
53,1.160486,1.1915045,"('uncreative', 'creative')",-0.4643475,-0.4817163,0.3480693,0.3548941,0.0068248
54,0.25420937,0.22639765,"('incapable', 'capable')",0.30367887,0.19205919,0.2789441,0.2092284,-0.0697157
55,0.25496656,-0.03070018,"('incompetent', 'clever')",-1.5264857,-1.6197661,-0.6357596,-0.8252332,-0.1894736
56,1.5421734,1.2976506,"('impractical', 'practical')",-0.6869737,-0.97618735,0.4275998,0.1607316,-0.2668682
57,-0.19368814,-0.48872942,"('unimaginative', 'imaginative')",-1.0353997,-1.3009326,-0.6145439,-0.8948311,-0.2802872
58,0.103750244,-0.08512674,"('undiscriminating', 'discriminating')",0.13707866,0.0020344518,0.1204145,-0.0415461,-0.1619606
59,0.4415378,0.54316396,"('foolish', 'wise')",0.8223206,0.9392506,0.6319292,0.7412072,0.109278
60,0.72261256,0.5049112,"('inefficient', 'efficient')",-1.2134299,-1.3741884,-0.2454087,-0.4346386,-0.1892299
61,0.8151869,0.6641329,"('illogical', 'logical')",-0.032620598,-0.0978114,0.3912832,0.2831607,-0.1081225
62,1.2377456,1.0645142,"('incompetent', 'brilliant')",-0.7888079,-0.8631861,0.2244689,0.100664,-0.1238049
63,-0.44296938,-0.6017449,"('unperceptive', 'insightful')",-0.013196504,-0.08984615,-0.2280829,-0.3457955,-0.1177126
64,-0.48490888,-0.604468,"('shy', 'confident')",-0.05797505,-0.13497837,-0.271442,-0.3697232,-0.0982812
65,-0.06784924,-0.22743842,"('insecure', 'secure')",-0.8461133,-1.040984,-0.4569813,-0.6342112,-0.1772299
66,-0.1576893,-0.11910844,"('inactive', 'active')",1.0237184,1.1688024,0.4330145,0.524847,0.0918325
67,-0.51418364,-0.6245481,"('doubtful', 'determined')",-0.0084512755,-0.05231456,-0.2613175,-0.3384313,-0.0771138
68,-1.3380741,-1.5344069,"('dependent', 'independent')",-1.0058286,-1.0717075,-1.1719513,-1.3030572,-0.1311059
69,1.0917654,1.2494574,"('lazy', 'industrious')",1.307697,1.4204862,1.1997312,1.3349718,0.1352406
70,-1.1773232,-1.4311279,"('lethargic', 'energetic')",-0.5187219,-0.60170436,-0.8480226,-1.0164161,-0.1683935
71,0.42672127,0.40242216,"('diffident', 'self-confident')",-0.75585943,-0.66585064,-0.1645691,-0.1317142,0.0328549
72,0.48279083,0.5343579,"('unambitious', 'ambitious')",-1.0017604,-0.98435605,-0.2594848,-0.2249991,0.0344857
73,0.67070085,0.7244704,"('helpless', 'self-reliant')",0.58192384,0.5546831,0.6263124,0.6395767,0.0132643
74,-0.15675095,-0.23786247,"('undedicated', 'dedicated')",-0.33763796,-0.2848381,-0.2471945,-0.2613503,-0.0141558
75,-0.23563856,-0.18565893,"('meek', 'impulsive')",0.48391867,0.50364107,0.1241401,0.1589911,0.034851
76,0.742643,0.6510743,"('anxious', 'daring')",0.6464338,0.6364486,0.6945384,0.6437615,-0.0507769
