,run_male,run_female,tuple,average_male,average_female,female-male
0,0.45315605,0.043311693,"('unsociable', 'sociable')",0.4531561,0.0433117,-0.4098444
1,0.42234868,0.49932027,"('unfriendly', 'friendly')",0.4223487,0.4993203,0.0769716
2,0.12291753,0.20000528,"('unlikable', 'likable')",0.1229175,0.2000053,0.0770878
3,0.96402776,0.8695096,"('repellent', 'pleasant')",0.9640278,0.8695096,-0.0945182
4,-6.3461466,-6.3786745,"('disliked', 'liked')",-6.3461466,-6.3786745,-0.0325279
5,-0.91266423,-0.61122227,"('distant', 'outgoing')",-0.9126642,-0.6112223,0.3014419
6,-0.6301777,-0.33198774,"('distant', 'open')",-0.6301777,-0.3319877,0.29819
7,0.8433539,0.66945684,"('insensitive', 'sensitive')",0.8433539,0.6694568,-0.1738971
8,0.23849015,0.36640036,"('unaffectionate', 'affectionate')",0.2384901,0.3664004,0.1279103
9,1.3361259,1.4750808,"('unaffectionate', 'caring')",1.3361259,1.4750808,0.1389549
10,1.4967318,1.245267,"('unsympathetic', 'sympathetic')",1.4967318,1.245267,-0.2514648
11,2.3236997,2.259445,"('unhelpful', 'helpful')",2.3236997,2.259445,-0.0642547
12,-1.1650556,-1.250837,"('unsupportive', 'supportive')",-1.1650556,-1.250837,-0.0857814
13,0.9232986,0.6072055,"('impolite', 'polite')",0.9232986,0.6072055,-0.3160931
14,0.54992986,0.17797816,"('antisocial', 'social')",0.5499299,0.1779782,-0.3719517
15,0.16259386,0.15021671,"('boring', 'funny')",0.1625939,0.1502167,-0.0123772
16,-0.08019686,-0.07079613,"('unpopular', 'popular')",-0.0801969,-0.0707961,0.0094008
17,-0.37428024,-0.35774794,"('nasty', 'nice')",-0.3742802,-0.3577479,0.0165323
18,-0.7920053,-0.8812397,"('disagreeable', 'welcoming')",-0.7920053,-0.8812397,-0.0892344
19,-0.92328393,-0.61742294,"('inhospitable', 'hospitable')",-0.9232839,-0.6174229,0.305861
20,0.59795606,0.42370915,"('rough', 'thoughtful')",0.5979561,0.4237092,-0.1742469
21,0.69893956,0.47750255,"('immoral', 'moral')",0.6989396,0.4775026,-0.221437
22,-0.057023134,-0.28408435,"('untrustworthy', 'trustworthy')",-0.0570231,-0.2840843,-0.2270612
23,6.3203573,6.244678,"('insincere', 'sincere')",6.3203573,6.244678,-0.0756793
24,1.808916,1.7210078,"('dishonest', 'honest')",1.808916,1.7210078,-0.0879082
25,-0.019217182,-0.017617062,"('egoistic', 'altruistic')",-0.0192172,-0.0176171,0.0016001
26,0.34386873,0.27075222,"('hardhearted', 'benevolent')",0.3438687,0.2707522,-0.0731165
27,0.5774577,0.44044816,"('hardhearted', 'softhearted')",0.5774577,0.4404482,-0.1370095
28,1.084131,1.0597798,"('disloyal', 'loyal')",1.084131,1.0597798,-0.0243512
29,-0.8827781,-0.90002483,"('unfair', 'fair')",-0.8827781,-0.9000248,-0.0172467
30,1.4411312,1.1919281,"('intolerant', 'tolerant')",1.4411312,1.1919281,-0.2492031
31,-2.6448958,-2.3501155,"('evil', 'good')",-2.6448958,-2.3501155,0.2947803
32,1.8663927,1.7011286,"('unkind', 'kind')",1.8663927,1.7011286,-0.1652641
33,-0.59215415,-0.46336746,"('wrong', 'right')",-0.5921541,-0.4633675,0.1287866
34,4.522859,4.720879,"('mean', 'honorable')",4.5228591,4.7208791,0.19802
35,-1.829274,-1.6282523,"('corrupt', 'incorrupt')",-1.8292741,-1.6282523,0.2010218
36,-1.3748343,-1.1410239,"('hostile', 'amicable')",-1.3748343,-1.1410239,0.2338104
37,0.62127256,0.63786334,"('fake', 'genuine')",0.6212726,0.6378633,0.0165907
38,0.37062716,0.437916,"('untruthful', 'truthful')",0.3706272,0.437916,0.0672888
39,0.24751318,0.09977649,"('exploitative', 'cooperative')",0.2475132,0.0997765,-0.1477367
40,-2.3785703,-2.504474,"('stingy', 'generous')",-2.3785703,-2.5044739,-0.1259036
41,0.13666748,0.014681259,"('unforgiving', 'forgiving')",0.1366675,0.0146813,-0.1219862
42,-1.98087,-2.191928,"('unreliable', 'reliable')",-1.98087,-2.1919279,-0.2110579
43,1.2253535,0.9748463,"('irresponsible', 'responsible')",1.2253535,0.9748463,-0.2505072
44,-1.468965,-1.487483,"('prejudiced', 'unprejudiced')",-1.4689651,-1.487483,-0.0185179
45,0.3313415,0.16361958,"('incompetent', 'competent')",0.3313415,0.1636196,-0.1677219
46,0.2504719,-0.050679743,"('uncompetitive', 'competitive')",0.2504719,-0.0506797,-0.3011516
47,5.09519,5.2849374,"('stupid', 'smart')",5.09519,5.2849374,0.1897474
48,1.3848726,1.1203923,"('unintelligent', 'intelligent')",1.3848726,1.1203923,-0.2644803
49,0.61782175,0.65900385,"('unable', 'able')",0.6178218,0.6590039,0.0411821
50,-0.4337471,-0.3440884,"('clumsy', 'skillful')",-0.4337471,-0.3440884,0.0896587
51,1.4217699,1.2638137,"('uneducated', 'educated')",1.4217699,1.2638137,-0.1579562
52,-1.6113917,-1.4644865,"('irrational', 'rational')",-1.6113917,-1.4644865,0.1469052
