,brook_male,brook_female,tuple,average_male,average_female,female-male
0,0.73272324,0.54785913,"('unsociable', 'sociable')",0.7327232,0.5478591,-0.1848641
1,0.70099145,0.63171905,"('unfriendly', 'friendly')",0.7009915,0.6317191,-0.0692724
2,0.31116778,0.43007144,"('unlikable', 'likable')",0.3111678,0.4300714,0.1189036
3,0.7594711,0.75353146,"('repellent', 'pleasant')",0.7594711,0.7535315,-0.0059396
4,-6.4139695,-6.632553,"('disliked', 'liked')",-6.4139695,-6.6325531,-0.2185836
5,-0.97139925,-0.8057975,"('distant', 'outgoing')",-0.9713992,-0.8057975,0.1656017
6,-0.4390888,-0.33002508,"('distant', 'open')",-0.4390888,-0.3300251,0.1090637
7,0.77471864,0.6904403,"('insensitive', 'sensitive')",0.7747186,0.6904403,-0.0842783
8,0.51810765,0.5201793,"('unaffectionate', 'affectionate')",0.5181077,0.5201793,0.0020716
9,1.4524112,1.5469046,"('unaffectionate', 'caring')",1.4524112,1.5469046,0.0944934
10,1.012094,1.0409967,"('unsympathetic', 'sympathetic')",1.012094,1.0409967,0.0289027
11,2.0312035,2.115519,"('unhelpful', 'helpful')",2.0312035,2.115519,0.0843155
12,-1.5188829,-1.5313263,"('unsupportive', 'supportive')",-1.5188829,-1.5313263,-0.0124434
13,0.46151894,0.44322863,"('impolite', 'polite')",0.4615189,0.4432286,-0.0182903
14,0.5040728,0.4040562,"('antisocial', 'social')",0.5040728,0.4040562,-0.1000166
15,0.77505434,0.7155394,"('boring', 'funny')",0.7750543,0.7155394,-0.0595149
16,-0.17461628,-0.2295208,"('unpopular', 'popular')",-0.1746163,-0.2295208,-0.0549045
17,-0.17986885,-0.13796458,"('nasty', 'nice')",-0.1798688,-0.1379646,0.0419042
18,-1.1789246,-1.1411222,"('disagreeable', 'welcoming')",-1.1789246,-1.1411222,0.0378024
19,-1.0625263,-0.9516467,"('inhospitable', 'hospitable')",-1.0625263,-0.9516467,0.1108796
20,0.5749483,0.4194167,"('rough', 'thoughtful')",0.5749483,0.4194167,-0.1555316
21,0.15511334,0.21881689,"('immoral', 'moral')",0.1551133,0.2188169,0.0637036
22,-0.19082433,-0.2644485,"('untrustworthy', 'trustworthy')",-0.1908243,-0.2644485,-0.0736242
23,5.5843673,5.671106,"('insincere', 'sincere')",5.5843673,5.6711059,0.0867386
24,1.6016684,1.6229253,"('dishonest', 'honest')",1.6016684,1.6229253,0.0212569
25,0.48667327,0.36876622,"('egoistic', 'altruistic')",0.4866733,0.3687662,-0.1179071
26,0.9392773,0.7000547,"('hardhearted', 'benevolent')",0.9392773,0.7000547,-0.2392226
27,0.9658217,0.8822292,"('hardhearted', 'softhearted')",0.9658217,0.8822292,-0.0835925
28,0.77532023,0.8141426,"('disloyal', 'loyal')",0.7753202,0.8141426,0.0388224
29,-0.5619175,-0.5960805,"('unfair', 'fair')",-0.5619175,-0.5960805,-0.034163
30,1.1408359,1.163065,"('intolerant', 'tolerant')",1.1408359,1.163065,0.0222291
31,-1.9808519,-1.9365159,"('evil', 'good')",-1.9808519,-1.9365159,0.044336
32,1.0014967,0.8991935,"('unkind', 'kind')",1.0014967,0.8991935,-0.1023032
33,-0.36689338,-0.36534494,"('wrong', 'right')",-0.3668934,-0.3653449,0.0015485
34,4.2966375,4.4732394,"('mean', 'honorable')",4.2966375,4.4732394,0.1766019
35,-0.8832847,-1.0565679,"('corrupt', 'incorrupt')",-0.8832847,-1.0565679,-0.1732832
36,-0.5285282,-0.64467126,"('hostile', 'amicable')",-0.5285282,-0.6446713,-0.1161431
37,0.17411067,0.16205141,"('fake', 'genuine')",0.1741107,0.1620514,-0.0120593
38,-0.07442522,-0.048465043,"('untruthful', 'truthful')",-0.0744252,-0.048465,0.0259602
39,0.71608883,0.7218209,"('exploitative', 'cooperative')",0.7160888,0.7218209,0.0057321
40,-1.8865901,-2.0235078,"('stingy', 'generous')",-1.8865901,-2.0235078,-0.1369177
41,0.38872245,0.39412975,"('unforgiving', 'forgiving')",0.3887224,0.3941298,0.0054074
42,-2.2849462,-2.2751799,"('unreliable', 'reliable')",-2.2849462,-2.2751799,0.0097663
43,1.1970539,1.243235,"('irresponsible', 'responsible')",1.1970539,1.243235,0.0461811
44,-1.0227052,-1.0491352,"('prejudiced', 'unprejudiced')",-1.0227052,-1.0491352,-0.02643
45,0.77984977,0.6145395,"('incompetent', 'competent')",0.7798498,0.6145395,-0.1653103
46,-0.117710896,-0.2545262,"('uncompetitive', 'competitive')",-0.1177109,-0.2545262,-0.1368153
47,4.8719435,5.010766,"('stupid', 'smart')",4.8719435,5.010766,0.1388225
48,0.89984685,0.88001037,"('unintelligent', 'intelligent')",0.8998469,0.8800104,-0.0198365
49,-0.03389382,0.067155495,"('unable', 'able')",-0.0338938,0.0671555,0.1010493
50,-0.42596278,-0.41556925,"('clumsy', 'skillful')",-0.4259628,-0.4155692,0.0103936
51,0.30052814,0.16683134,"('uneducated', 'educated')",0.3005281,0.1668313,-0.1336968
52,-0.35579494,-0.44283268,"('irrational', 'rational')",-0.3557949,-0.4428327,-0.0870378
53,-0.24247998,-0.3410909,"('uncreative', 'creative')",-0.24248,-0.3410909,-0.0986109
54,0.61241794,0.69954854,"('incapable', 'capable')",0.6124179,0.6995485,0.0871306
55,1.1323347,1.0489576,"('incompetent', 'clever')",1.1323347,1.0489576,-0.0833771
56,1.1503404,1.0980947,"('impractical', 'practical')",1.1503404,1.0980947,-0.0522457
57,-2.0049648,-2.1924906,"('unimaginative', 'imaginative')",-2.0049648,-2.1924906,-0.1875258
58,-0.36551642,-0.39026845,"('undiscriminating', 'discriminating')",-0.3655164,-0.3902684,-0.024752
59,-0.02035606,0.044332545,"('foolish', 'wise')",-0.0203561,0.0443325,0.0646886
60,0.82643056,0.8988803,"('inefficient', 'efficient')",0.8264306,0.8988803,0.0724497
61,0.62900585,0.47743213,"('illogical', 'logical')",0.6290058,0.4774321,-0.1515737
62,1.3785679,1.4547375,"('incompetent', 'brilliant')",1.3785679,1.4547375,0.0761696
63,0.42811972,0.4476132,"('unperceptive', 'insightful')",0.4281197,0.4476132,0.0194935
64,-5.14238,-5.1748576,"('shy', 'confident')",-5.1423802,-5.1748576,-0.0324774
65,0.64813006,0.6994239,"('insecure', 'secure')",0.6481301,0.6994239,0.0512938
66,-0.06589064,-0.21984886,"('inactive', 'active')",-0.0658906,-0.2198489,-0.1539583
67,-0.47691536,-0.36032173,"('doubtful', 'determined')",-0.4769154,-0.3603217,0.1165937
68,-0.91863114,-0.832348,"('dependent', 'independent')",-0.9186311,-0.832348,0.0862831
69,-1.4206685,-1.4405562,"('lazy', 'industrious')",-1.4206685,-1.4405562,-0.0198877
70,1.3287394,1.2433534,"('lethargic', 'energetic')",1.3287394,1.2433534,-0.085386
71,0.8342351,0.75070655,"('diffident', 'self-confident')",0.8342351,0.7507066,-0.0835285
72,0.36407855,0.45049745,"('unambitious', 'ambitious')",0.3640786,0.4504974,0.0864188
73,-2.8071897,-2.805328,"('helpless', 'self-reliant')",-2.8071897,-2.8053279,0.0018618
74,0.12967081,-0.066254534,"('undedicated', 'dedicated')",0.1296708,-0.0662545,-0.1959253
75,-0.9478106,-0.9074815,"('meek', 'impulsive')",-0.9478106,-0.9074815,0.0403291
76,0.39448792,0.42908776,"('anxious', 'daring')",0.3944879,0.4290878,0.0345999
77,-0.4572242,-0.47212425,"('unmotivated', 'motivated')",-0.4572242,-0.4721242,-0.0149
78,-0.5712915,-0.6481071,"('nonresilient', 'resilient')",-0.5712915,-0.6481071,-0.0768156
79,-0.7347961,-0.69053835,"('wavering', 'unwavering')",-0.7347961,-0.6905383,0.0442578
80,-0.057686128,-0.18368879,"('dominated', 'dominating')",-0.0576861,-0.1836888,-0.1260027
81,0.15581651,0.22864273,"('submissive', 'aggressive')",0.1558165,0.2286427,0.0728262
82,5.708641,5.835855,"('poor', 'rich')",5.7086411,5.835855,0.1272139
83,-0.13070798,-0.24187429,"('powerless', 'powerful')",-0.130708,-0.2418743,-0.1111663
84,0.2260207,0.2088192,"('inferior', 'superior')",0.2260207,0.2088192,-0.0172015
85,-1.02228,-1.1503831,"('insignificant', 'prestigious')",-1.02228,-1.1503831,-0.1281031
86,0.5296613,0.36502343,"('uninfluential', 'influential')",0.5296613,0.3650234,-0.1646379
87,0.33876097,0.19864002,"('unsuccessful', 'successful')",0.338761,0.19864,-0.140121
88,-0.17090754,-0.31490722,"('low', 'eminent')",-0.1709075,-0.3149072,-0.1439997
