,decadence_male,decadence_female,tuple,average_male,average_female,female-male
0,-0.20327578,-0.4473141,"('unsociable', 'sociable')",-0.2032758,-0.4473141,-0.2440383
1,-0.13033369,-0.31441948,"('unfriendly', 'friendly')",-0.1303337,-0.3144195,-0.1840858
2,0.5488415,0.45573488,"('unlikable', 'likable')",0.5488415,0.4557349,-0.0931066
3,-0.5019881,-0.3327222,"('repellent', 'pleasant')",-0.5019881,-0.3327222,0.1692659
4,-3.902043,-3.6739104,"('disliked', 'liked')",-3.9020431,-3.6739104,0.2281327
5,-1.0635867,-1.0568966,"('distant', 'outgoing')",-1.0635867,-1.0568966,0.0066901
6,-1.2078776,-1.2239635,"('distant', 'open')",-1.2078776,-1.2239635,-0.0160859
7,0.5359366,0.47617745,"('insensitive', 'sensitive')",0.5359366,0.4761775,-0.0597591
8,-0.5750209,-0.7874038,"('unaffectionate', 'affectionate')",-0.5750209,-0.7874038,-0.2123829
9,-0.35014024,-0.5849433,"('unaffectionate', 'caring')",-0.3501402,-0.5849433,-0.2348031
10,-0.06479658,-0.21525422,"('unsympathetic', 'sympathetic')",-0.0647966,-0.2152542,-0.1504576
11,1.5252235,1.3214972,"('unhelpful', 'helpful')",1.5252235,1.3214972,-0.2037263
12,-1.4244565,-1.4725205,"('unsupportive', 'supportive')",-1.4244565,-1.4725205,-0.048064
13,0.0077820383,-0.32570896,"('impolite', 'polite')",0.007782,-0.325709,-0.333491
14,0.23854357,0.02476288,"('antisocial', 'social')",0.2385436,0.0247629,-0.2137807
15,0.32721296,0.09748612,"('boring', 'funny')",0.327213,0.0974861,-0.2297269
16,-0.5710279,-0.4325393,"('unpopular', 'popular')",-0.5710279,-0.4325393,0.1384886
17,-0.5487442,-0.5437734,"('nasty', 'nice')",-0.5487442,-0.5437734,0.0049708
18,-0.48320732,-0.5743656,"('disagreeable', 'welcoming')",-0.4832073,-0.5743656,-0.0911583
19,-1.0295379,-0.96642715,"('inhospitable', 'hospitable')",-1.0295379,-0.9664271,0.0631108
20,0.7834351,0.72877043,"('rough', 'thoughtful')",0.7834351,0.7287704,-0.0546647
21,-0.23692487,-0.31158283,"('immoral', 'moral')",-0.2369249,-0.3115828,-0.0746579
22,0.2600243,0.005218528,"('untrustworthy', 'trustworthy')",0.2600243,0.0052185,-0.2548058
23,3.1294937,2.714198,"('insincere', 'sincere')",3.1294937,2.7141981,-0.4152956
24,-0.2484402,-0.64369977,"('dishonest', 'honest')",-0.2484402,-0.6436998,-0.3952596
25,-0.15452383,-0.17889895,"('egoistic', 'altruistic')",-0.1545238,-0.1788989,-0.0243751
26,0.6906349,0.357779,"('hardhearted', 'benevolent')",0.6906349,0.357779,-0.3328559
27,0.23429286,0.22242612,"('hardhearted', 'softhearted')",0.2342929,0.2224261,-0.0118668
28,0.12719747,0.03665599,"('disloyal', 'loyal')",0.1271975,0.036656,-0.0905415
29,-0.9210599,-0.99472576,"('unfair', 'fair')",-0.9210599,-0.9947258,-0.0736659
30,0.70533955,0.37686536,"('intolerant', 'tolerant')",0.7053396,0.3768654,-0.3284742
31,-2.2467926,-2.1773994,"('evil', 'good')",-2.2467926,-2.1773994,0.0693932
32,0.87247926,0.4851572,"('unkind', 'kind')",0.8724793,0.4851572,-0.3873221
33,-0.20453602,-0.35596842,"('wrong', 'right')",-0.204536,-0.3559684,-0.1514324
34,2.3800647,2.3740268,"('mean', 'honorable')",2.3800647,2.3740268,-0.0060379
35,-0.38968006,-0.32764804,"('corrupt', 'incorrupt')",-0.3896801,-0.327648,0.0620321
36,-1.1030245,-1.0449053,"('hostile', 'amicable')",-1.1030245,-1.0449053,0.0581192
37,0.23468627,0.100285664,"('fake', 'genuine')",0.2346863,0.1002857,-0.1344006
38,-0.33432168,-0.5025823,"('untruthful', 'truthful')",-0.3343217,-0.5025823,-0.1682606
39,0.09809315,-0.14348331,"('exploitative', 'cooperative')",0.0980932,-0.1434833,-0.2415765
40,-1.5643781,-1.4029517,"('stingy', 'generous')",-1.5643781,-1.4029517,0.1614264
41,-0.40632293,-0.6386607,"('unforgiving', 'forgiving')",-0.4063229,-0.6386607,-0.2323378
42,-1.0539103,-1.0922806,"('unreliable', 'reliable')",-1.0539103,-1.0922806,-0.0383703
43,0.17232136,-0.25419307,"('irresponsible', 'responsible')",0.1723214,-0.2541931,-0.4265145
44,-0.5823646,-0.65626943,"('prejudiced', 'unprejudiced')",-0.5823646,-0.6562694,-0.0739048
45,-0.77078295,-0.89729536,"('incompetent', 'competent')",-0.7707829,-0.8972954,-0.1265125
46,-0.4583498,-0.37635124,"('uncompetitive', 'competitive')",-0.4583498,-0.3763512,0.0819986
47,2.5895147,2.2405484,"('stupid', 'smart')",2.5895147,2.2405484,-0.3489663
48,0.42663425,0.45300147,"('unintelligent', 'intelligent')",0.4266343,0.4530015,0.0263672
49,0.21323872,0.44151217,"('unable', 'able')",0.2132387,0.4415122,0.2282735
50,0.5714233,0.68928486,"('clumsy', 'skillful')",0.5714233,0.6892849,0.1178616
51,0.14746174,-0.022204772,"('uneducated', 'educated')",0.1474617,-0.0222048,-0.1696665
52,-1.0916138,-1.1621456,"('irrational', 'rational')",-1.0916138,-1.1621456,-0.0705318
53,-0.28895822,-0.38590172,"('uncreative', 'creative')",-0.2889582,-0.3859017,-0.0969435
54,0.36874896,0.2351664,"('incapable', 'capable')",0.368749,0.2351664,-0.1335826
55,0.23228505,0.19691831,"('incompetent', 'clever')",0.2322851,0.1969183,-0.0353668
56,0.5729534,0.29039696,"('impractical', 'practical')",0.5729534,0.290397,-0.2825564
57,-2.0564985,-2.1471121,"('unimaginative', 'imaginative')",-2.0564985,-2.1471121,-0.0906136
58,-0.5952158,-0.6153118,"('undiscriminating', 'discriminating')",-0.5952158,-0.6153118,-0.020096
59,-0.15301101,-0.36243004,"('foolish', 'wise')",-0.153011,-0.36243,-0.209419
60,0.83695006,0.80595565,"('inefficient', 'efficient')",0.8369501,0.8059556,-0.0309945
61,-0.3150578,-0.48155993,"('illogical', 'logical')",-0.3150578,-0.4815599,-0.1665021
62,0.6998658,0.6366712,"('incompetent', 'brilliant')",0.6998658,0.6366712,-0.0631946
63,0.45971784,0.3618463,"('unperceptive', 'insightful')",0.4597178,0.3618463,-0.0978715
64,-3.0748405,-3.165328,"('shy', 'confident')",-3.0748405,-3.165328,-0.0904875
65,0.5663864,0.46080196,"('insecure', 'secure')",0.5663864,0.460802,-0.1055844
66,-0.5896889,-0.7938658,"('inactive', 'active')",-0.5896889,-0.7938658,-0.2041769
67,0.9025394,0.7526276,"('doubtful', 'determined')",0.9025394,0.7526276,-0.1499118
68,-0.48711064,-0.38313803,"('dependent', 'independent')",-0.4871106,-0.383138,0.1039726
69,-0.3332039,-0.26824498,"('lazy', 'industrious')",-0.3332039,-0.268245,0.0649589
70,0.63415486,0.47669142,"('lethargic', 'energetic')",0.6341549,0.4766914,-0.1574635
71,0.12770456,0.15672767,"('diffident', 'self-confident')",0.1277046,0.1567277,0.0290231
72,0.05346079,-0.13255341,"('unambitious', 'ambitious')",0.0534608,-0.1325534,-0.1860142
73,-1.7685814,-1.7103568,"('helpless', 'self-reliant')",-1.7685814,-1.7103568,0.0582246
74,0.16925615,0.13187213,"('undedicated', 'dedicated')",0.1692562,0.1318721,-0.0373841
75,-0.13787165,-0.113452755,"('meek', 'impulsive')",-0.1378717,-0.1134528,0.0244189
76,1.2492332,1.3035661,"('anxious', 'daring')",1.2492332,1.3035661,0.0543329
77,-0.64106184,-0.5225979,"('unmotivated', 'motivated')",-0.6410618,-0.5225979,0.1184639
78,0.21153405,0.58836126,"('nonresilient', 'resilient')",0.2115341,0.5883613,0.3768272
79,-0.4881966,-0.4880225,"('wavering', 'unwavering')",-0.4881966,-0.4880225,0.0001741
80,0.5327055,0.36434755,"('dominated', 'dominating')",0.5327055,0.3643475,-0.168358
81,0.5532769,0.38125223,"('submissive', 'aggressive')",0.5532769,0.3812522,-0.1720247
82,2.6577835,2.6112552,"('poor', 'rich')",2.6577835,2.6112552,-0.0465283
83,-0.3158709,-0.5332953,"('powerless', 'powerful')",-0.3158709,-0.5332953,-0.2174244
84,0.7214898,0.6713733,"('inferior', 'superior')",0.7214898,0.6713733,-0.0501165
85,-0.7965046,-0.8561195,"('insignificant', 'prestigious')",-0.7965046,-0.8561195,-0.0596149
86,-0.7359505,-0.95221573,"('uninfluential', 'influential')",-0.7359505,-0.9522157,-0.2162652
87,0.30820897,0.35292295,"('unsuccessful', 'successful')",0.308209,0.3529229,0.0447139
88,0.35242882,0.09482838,"('low', 'eminent')",0.3524288,0.0948284,-0.2576004
