,eve_male,eve_female,tuple,average_male,average_female,female-male
0,-0.25835982,-0.53722006,"('unsociable', 'sociable')",-0.2583598,-0.5372201,-0.2788603
1,1.6845658,1.756614,"('unfriendly', 'friendly')",1.6845658,1.756614,0.0720482
2,0.74193704,0.8508314,"('unlikable', 'likable')",0.741937,0.8508314,0.1088944
3,0.64915305,0.63993853,"('repellent', 'pleasant')",0.6491531,0.6399385,-0.0092146
4,-6.900097,-6.892442,"('disliked', 'liked')",-6.9000969,-6.8924422,0.0076547
5,0.34232247,0.50891614,"('distant', 'outgoing')",0.3423225,0.5089161,0.1665936
6,0.5171941,0.7121585,"('distant', 'open')",0.5171941,0.7121585,0.1949644
7,0.936587,0.8201322,"('insensitive', 'sensitive')",0.936587,0.8201322,-0.1164548
8,1.5341903,1.5774859,"('unaffectionate', 'affectionate')",1.5341903,1.5774859,0.0432956
9,1.7189529,1.8021535,"('unaffectionate', 'caring')",1.7189529,1.8021535,0.0832006
10,0.7692599,0.6228419,"('unsympathetic', 'sympathetic')",0.7692599,0.6228419,-0.146418
11,1.8323319,1.8097489,"('unhelpful', 'helpful')",1.8323319,1.8097489,-0.022583
12,-1.1198641,-1.2210116,"('unsupportive', 'supportive')",-1.1198641,-1.2210116,-0.1011475
13,-0.27938136,-0.49915242,"('impolite', 'polite')",-0.2793814,-0.4991524,-0.219771
14,-0.20128974,-0.50065976,"('antisocial', 'social')",-0.2012897,-0.5006598,-0.2993701
15,0.3912609,0.4626303,"('boring', 'funny')",0.3912609,0.4626303,0.0713694
16,-0.38117144,-0.25512263,"('unpopular', 'popular')",-0.3811714,-0.2551226,0.1260488
17,-0.024936244,-0.070136234,"('nasty', 'nice')",-0.0249362,-0.0701362,-0.0452
18,0.06902128,0.007713273,"('disagreeable', 'welcoming')",0.0690213,0.0077133,-0.061308
19,0.12870133,0.3199006,"('inhospitable', 'hospitable')",0.1287013,0.3199006,0.1911993
20,0.6314074,0.49972993,"('rough', 'thoughtful')",0.6314074,0.4997299,-0.1316775
21,-0.063994385,-0.14167412,"('immoral', 'moral')",-0.0639944,-0.1416741,-0.0776797
22,-0.28026402,-0.428672,"('untrustworthy', 'trustworthy')",-0.280264,-0.428672,-0.148408
23,6.6253695,6.598689,"('insincere', 'sincere')",6.6253695,6.5986891,-0.0266804
24,2.1424167,2.0986264,"('dishonest', 'honest')",2.1424167,2.0986264,-0.0437903
25,0.57876956,0.49839517,"('egoistic', 'altruistic')",0.5787696,0.4983952,-0.0803744
26,0.2668898,0.3233051,"('hardhearted', 'benevolent')",0.2668898,0.3233051,0.0564153
27,1.6446478,1.5903374,"('hardhearted', 'softhearted')",1.6446478,1.5903374,-0.0543104
28,1.1855223,1.1491003,"('disloyal', 'loyal')",1.1855223,1.1491003,-0.036422
29,0.029450513,-0.073143035,"('unfair', 'fair')",0.0294505,-0.073143,-0.1025935
30,0.74996465,0.5489651,"('intolerant', 'tolerant')",0.7499647,0.5489651,-0.2009996
31,-1.1051009,-1.0291611,"('evil', 'good')",-1.1051009,-1.0291611,0.0759398
32,1.0415806,0.85359293,"('unkind', 'kind')",1.0415806,0.8535929,-0.1879877
33,-0.41669217,-0.26031795,"('wrong', 'right')",-0.4166922,-0.260318,0.1563742
34,4.65721,4.8115706,"('mean', 'honorable')",4.6572099,4.8115706,0.1543607
35,-0.3008832,-0.23788789,"('corrupt', 'incorrupt')",-0.3008832,-0.2378879,0.0629953
36,-0.4403706,-0.23506483,"('hostile', 'amicable')",-0.4403706,-0.2350648,0.2053058
37,0.8431438,0.7126734,"('fake', 'genuine')",0.8431438,0.7126734,-0.1304704
38,0.18075493,0.20603189,"('untruthful', 'truthful')",0.1807549,0.2060319,0.025277
39,-0.21625519,-0.34362322,"('exploitative', 'cooperative')",-0.2162552,-0.3436232,-0.127368
40,-1.156672,-1.3020412,"('stingy', 'generous')",-1.156672,-1.3020412,-0.1453692
41,-0.17297031,-0.29736224,"('unforgiving', 'forgiving')",-0.1729703,-0.2973622,-0.1243919
42,-1.7978784,-1.874178,"('unreliable', 'reliable')",-1.7978784,-1.8741781,-0.0762997
43,1.3717822,1.1694224,"('irresponsible', 'responsible')",1.3717822,1.1694224,-0.2023598
44,-1.2956126,-1.4578661,"('prejudiced', 'unprejudiced')",-1.2956126,-1.4578661,-0.1622535
45,0.082213044,-0.026148526,"('incompetent', 'competent')",0.082213,-0.0261485,-0.1083615
46,-0.7956152,-0.97993076,"('uncompetitive', 'competitive')",-0.7956152,-0.9799308,-0.1843156
47,5.423611,5.54966,"('stupid', 'smart')",5.4236112,5.5496602,0.126049
48,0.9716551,0.88372415,"('unintelligent', 'intelligent')",0.9716551,0.8837242,-0.0879309
49,0.4160174,0.48587686,"('unable', 'able')",0.4160174,0.4858769,0.0698595
50,0.42643008,0.5998337,"('clumsy', 'skillful')",0.4264301,0.5998337,0.1734036
51,0.5735928,0.4925099,"('uneducated', 'educated')",0.5735928,0.4925099,-0.0810829
52,-0.16743381,-0.08138258,"('irrational', 'rational')",-0.1674338,-0.0813826,0.0860512
53,0.478939,0.38709652,"('uncreative', 'creative')",0.478939,0.3870965,-0.0918425
54,1.3577428,1.4605894,"('incapable', 'capable')",1.3577428,1.4605894,0.1028466
55,0.7181407,0.5120479,"('incompetent', 'clever')",0.7181407,0.5120479,-0.2060928
56,0.3455185,0.22581983,"('impractical', 'practical')",0.3455185,0.2258198,-0.1196987
57,-2.87279,-2.9899266,"('unimaginative', 'imaginative')",-2.8727901,-2.9899266,-0.1171365
58,-0.21930046,-0.26932707,"('undiscriminating', 'discriminating')",-0.2193005,-0.2693271,-0.0500266
59,0.5723523,0.8373934,"('foolish', 'wise')",0.5723523,0.8373934,0.2650411
60,0.25376618,0.01750223,"('inefficient', 'efficient')",0.2537662,0.0175022,-0.236264
61,0.523185,0.32887223,"('illogical', 'logical')",0.523185,0.3288722,-0.1943128
62,1.2649006,1.1009327,"('incompetent', 'brilliant')",1.2649006,1.1009327,-0.1639679
63,0.958857,0.85922337,"('unperceptive', 'insightful')",0.958857,0.8592234,-0.0996336
64,-5.5993786,-5.7807937,"('shy', 'confident')",-5.5993786,-5.7807937,-0.1814151
65,0.64213026,0.45176408,"('insecure', 'secure')",0.6421303,0.4517641,-0.1903662
66,0.32242715,0.3862572,"('inactive', 'active')",0.3224272,0.3862572,0.06383
67,-0.76033735,-0.7091328,"('doubtful', 'determined')",-0.7603374,-0.7091328,0.0512046
