,keep_male,keep_female,tuple,average_male,average_female,female-male
0,0.2406535,0.08218138,"('unsociable', 'sociable')",0.2406535,0.0821814,-0.1584721
1,1.3533999,1.295275,"('unfriendly', 'friendly')",1.3533999,1.295275,-0.0581249
2,0.7541958,0.88700473,"('unlikable', 'likable')",0.7541958,0.8870047,0.1328089
3,0.89466053,0.8385076,"('repellent', 'pleasant')",0.8946605,0.8385076,-0.0561529
4,-7.0641456,-6.9407716,"('disliked', 'liked')",-7.0641456,-6.9407716,0.123374
5,-0.08155016,0.04613686,"('distant', 'outgoing')",-0.0815502,0.0461369,0.1276871
6,0.16050117,0.29516155,"('distant', 'open')",0.1605012,0.2951615,0.1346603
7,0.60250705,0.58706594,"('insensitive', 'sensitive')",0.6025071,0.5870659,-0.0154412
8,1.1279587,1.13986,"('unaffectionate', 'affectionate')",1.1279587,1.13986,0.0119013
9,1.8178959,1.8760557,"('unaffectionate', 'caring')",1.8178959,1.8760557,0.0581598
10,1.3682232,1.3264456,"('unsympathetic', 'sympathetic')",1.3682232,1.3264456,-0.0417776
11,2.0690658,2.0681782,"('unhelpful', 'helpful')",2.0690658,2.0681782,-0.0008876
12,-1.3790205,-1.3893349,"('unsupportive', 'supportive')",-1.3790205,-1.3893349,-0.0103144
13,0.6639064,0.49342752,"('impolite', 'polite')",0.6639064,0.4934275,-0.1704789
14,0.119126596,-0.034219705,"('antisocial', 'social')",0.1191266,-0.0342197,-0.1533463
15,0.5618049,0.54510087,"('boring', 'funny')",0.5618049,0.5451009,-0.016704
16,-0.18812284,-0.14502908,"('unpopular', 'popular')",-0.1881228,-0.1450291,0.0430937
17,-0.19872847,-0.17148288,"('nasty', 'nice')",-0.1987285,-0.1714829,0.0272456
18,-0.43439743,-0.5511595,"('disagreeable', 'welcoming')",-0.4343974,-0.5511595,-0.1167621
19,-0.5928412,-0.40461576,"('inhospitable', 'hospitable')",-0.5928412,-0.4046158,0.1882254
20,0.5772499,0.40531242,"('rough', 'thoughtful')",0.5772499,0.4053124,-0.1719375
21,0.46695942,0.44495696,"('immoral', 'moral')",0.4669594,0.444957,-0.0220024
22,-0.038223054,-0.09239642,"('untrustworthy', 'trustworthy')",-0.0382231,-0.0923964,-0.0541733
23,6.337472,6.2388554,"('insincere', 'sincere')",6.337472,6.2388554,-0.0986166
24,1.9616965,1.9204628,"('dishonest', 'honest')",1.9616965,1.9204628,-0.0412337
25,0.50712657,0.4787147,"('egoistic', 'altruistic')",0.5071266,0.4787147,-0.0284119
26,0.47277984,0.430052,"('hardhearted', 'benevolent')",0.4727798,0.430052,-0.0427278
27,1.3753669,1.1870837,"('hardhearted', 'softhearted')",1.3753669,1.1870837,-0.1882832
28,1.1683689,1.1480805,"('disloyal', 'loyal')",1.1683689,1.1480805,-0.0202884
29,-0.5248226,-0.5290827,"('unfair', 'fair')",-0.5248226,-0.5290827,-0.0042601
30,1.0442415,0.94691855,"('intolerant', 'tolerant')",1.0442415,0.9469185,-0.097323
31,-1.6568221,-1.4946464,"('evil', 'good')",-1.6568221,-1.4946464,0.1621757
32,1.2823813,1.2323848,"('unkind', 'kind')",1.2823813,1.2323848,-0.0499965
33,-0.14555338,-0.070577815,"('wrong', 'right')",-0.1455534,-0.0705778,0.0749756
34,4.6793118,4.7567215,"('mean', 'honorable')",4.6793118,4.7567215,0.0774097
35,-1.0899454,-1.0860736,"('corrupt', 'incorrupt')",-1.0899454,-1.0860736,0.0038718
36,-0.8769989,-0.80895245,"('hostile', 'amicable')",-0.8769989,-0.8089525,0.0680464
37,0.3770631,0.38637412,"('fake', 'genuine')",0.3770631,0.3863741,0.009311
38,0.02103594,0.104368456,"('untruthful', 'truthful')",0.0210359,0.1043685,0.0833326
39,0.27280375,0.19782145,"('exploitative', 'cooperative')",0.2728038,0.1978215,-0.0749823
40,-1.8085984,-1.9709347,"('stingy', 'generous')",-1.8085984,-1.9709347,-0.1623363
41,0.021426074,0.06675677,"('unforgiving', 'forgiving')",0.0214261,0.0667568,0.0453307
42,-2.0642495,-2.1135998,"('unreliable', 'reliable')",-2.0642495,-2.1135998,-0.0493503
43,1.3699154,1.2602202,"('irresponsible', 'responsible')",1.3699154,1.2602202,-0.1096952
44,-1.1172621,-1.1622747,"('prejudiced', 'unprejudiced')",-1.1172621,-1.1622747,-0.0450126
45,0.3176381,0.3226018,"('incompetent', 'competent')",0.3176381,0.3226018,0.0049637
46,-0.080027,-0.20562217,"('uncompetitive', 'competitive')",-0.080027,-0.2056222,-0.1255952
47,5.309714,5.4569855,"('stupid', 'smart')",5.3097138,5.4569855,0.1472717
48,0.802972,0.607252,"('unintelligent', 'intelligent')",0.802972,0.607252,-0.19572
49,0.16210185,0.24733935,"('unable', 'able')",0.1621018,0.2473394,0.0852376
50,-0.141837,-0.099254824,"('clumsy', 'skillful')",-0.141837,-0.0992548,0.0425822
51,0.34018797,0.31681195,"('uneducated', 'educated')",0.340188,0.3168119,-0.0233761
52,-0.573259,-0.48695746,"('irrational', 'rational')",-0.573259,-0.4869575,0.0863015
53,0.088628694,0.082301535,"('uncreative', 'creative')",0.0886287,0.0823015,-0.0063272
54,0.99878967,1.1834047,"('incapable', 'capable')",0.9987897,1.1834047,0.184615
55,1.1279466,0.9676046,"('incompetent', 'clever')",1.1279466,0.9676046,-0.160342
56,0.9952293,0.9561592,"('impractical', 'practical')",0.9952293,0.9561592,-0.0390701
57,-2.491495,-2.4930537,"('unimaginative', 'imaginative')",-2.4914949,-2.4930537,-0.0015588
58,-0.34413746,-0.34507903,"('undiscriminating', 'discriminating')",-0.3441375,-0.345079,-0.0009415
59,-0.04802543,0.16334149,"('foolish', 'wise')",-0.0480254,0.1633415,0.2113669
60,1.0691919,0.91026205,"('inefficient', 'efficient')",1.0691919,0.910262,-0.1589299
61,0.2618596,0.051127363,"('illogical', 'logical')",0.2618596,0.0511274,-0.2107322
62,1.4090897,1.3612806,"('incompetent', 'brilliant')",1.4090897,1.3612806,-0.0478091
63,0.6056918,0.58659875,"('unperceptive', 'insightful')",0.6056918,0.5865988,-0.019093
64,-5.686231,-5.6461096,"('shy', 'confident')",-5.6862311,-5.6461096,0.0401215
65,0.7609041,0.634065,"('insecure', 'secure')",0.7609041,0.634065,-0.1268391
66,-0.113931224,-0.038163677,"('inactive', 'active')",-0.1139312,-0.0381637,0.0757675
67,-0.77737623,-0.6494962,"('doubtful', 'determined')",-0.7773762,-0.6494962,0.12788
68,-0.2538549,-0.31068787,"('dependent', 'independent')",-0.2538549,-0.3106879,-0.056833
69,-1.774511,-1.6083015,"('lazy', 'industrious')",-1.774511,-1.6083015,0.1662095
70,1.3558127,1.2639987,"('lethargic', 'energetic')",1.3558127,1.2639987,-0.091814
71,0.6624036,0.7495548,"('diffident', 'self-confident')",0.6624036,0.7495548,0.0871512
72,0.74647444,0.76875776,"('unambitious', 'ambitious')",0.7464744,0.7687578,0.0222834
73,-3.11319,-3.072572,"('helpless', 'self-reliant')",-3.1131899,-3.072572,0.0406179
74,0.07727052,-0.01054897,"('undedicated', 'dedicated')",0.0772705,-0.010549,-0.0878195
75,-0.9648351,-0.76511264,"('meek', 'impulsive')",-0.9648351,-0.7651126,0.1997225
76,0.7518215,0.60537,"('anxious', 'daring')",0.7518215,0.60537,-0.1464515
77,-1.1327451,-1.1012933,"('unmotivated', 'motivated')",-1.1327451,-1.1012933,0.0314518
78,-0.3438601,-0.4413833,"('nonresilient', 'resilient')",-0.3438601,-0.4413833,-0.0975232
79,-0.54369307,-0.37313768,"('wavering', 'unwavering')",-0.5436931,-0.3731377,0.1705554
80,-0.21132118,-0.24553262,"('dominated', 'dominating')",-0.2113212,-0.2455326,-0.0342114
81,0.46200693,0.39904344,"('submissive', 'aggressive')",0.4620069,0.3990434,-0.0629635
82,6.9171896,6.987974,"('poor', 'rich')",6.9171896,6.9879742,0.0707846
83,-0.66165674,-0.6198659,"('powerless', 'powerful')",-0.6616567,-0.6198659,0.0417908
84,-0.14829566,-0.02833189,"('inferior', 'superior')",-0.1482957,-0.0283319,0.1199638
85,-1.535986,-1.4897875,"('insignificant', 'prestigious')",-1.5359859,-1.4897875,0.0461984
86,0.3516869,0.3624519,"('uninfluential', 'influential')",0.3516869,0.3624519,0.010765
87,-0.05839352,0.10470332,"('unsuccessful', 'successful')",-0.0583935,0.1047033,0.1630968
88,0.040628135,0.0708775,"('low', 'eminent')",0.0406281,0.0708775,0.0302494
