,tenth_male,tenth_female,tuple,average_male,average_female,female-male
0,0.1388341,0.06829331,"('unsociable', 'sociable')",0.1388341,0.0682933,-0.0705408
1,0.9401053,0.87223756,"('unfriendly', 'friendly')",0.9401053,0.8722376,-0.0678677
2,0.30087566,0.4969519,"('unlikable', 'likable')",0.3008757,0.4969519,0.1960762
3,0.94258976,0.96513426,"('repellent', 'pleasant')",0.9425898,0.9651343,0.0225445
4,-7.1063495,-7.2882476,"('disliked', 'liked')",-7.1063495,-7.2882476,-0.1818981
5,-0.59863114,-0.5486609,"('distant', 'outgoing')",-0.5986311,-0.5486609,0.0499702
6,-0.031724975,-0.095216215,"('distant', 'open')",-0.031725,-0.0952162,-0.0634912
7,1.1189876,1.0569669,"('insensitive', 'sensitive')",1.1189876,1.0569669,-0.0620207
8,0.8514957,0.7600046,"('unaffectionate', 'affectionate')",0.8514957,0.7600046,-0.0914911
9,1.2583656,1.2849822,"('unaffectionate', 'caring')",1.2583656,1.2849822,0.0266166
10,1.3114065,1.3094198,"('unsympathetic', 'sympathetic')",1.3114065,1.3094198,-0.0019867
11,1.5934956,1.6288034,"('unhelpful', 'helpful')",1.5934956,1.6288034,0.0353078
12,-1.6337028,-1.6660041,"('unsupportive', 'supportive')",-1.6337028,-1.6660041,-0.0323013
13,0.11160159,0.191402,"('impolite', 'polite')",0.1116016,0.191402,0.0798004
14,0.058522005,0.0017387015,"('antisocial', 'social')",0.058522,0.0017387,-0.0567833
15,0.15527189,0.10837864,"('boring', 'funny')",0.1552719,0.1083786,-0.0468933
16,-0.38334724,-0.40115443,"('unpopular', 'popular')",-0.3833472,-0.4011544,-0.0178072
17,-0.063399434,-0.053184513,"('nasty', 'nice')",-0.0633994,-0.0531845,0.0102149
18,-0.40104172,-0.3833294,"('disagreeable', 'welcoming')",-0.4010417,-0.3833294,0.0177123
19,-0.796642,-0.77217984,"('inhospitable', 'hospitable')",-0.796642,-0.7721798,0.0244622
20,0.9623689,0.8370378,"('rough', 'thoughtful')",0.9623689,0.8370378,-0.1253311
21,-0.055660725,0.1421594,"('immoral', 'moral')",-0.0556607,0.1421594,0.1978201
22,-0.03905639,-0.02445939,"('untrustworthy', 'trustworthy')",-0.0390564,-0.0244594,0.014597
23,5.8205185,5.912951,"('insincere', 'sincere')",5.8205185,5.912951,0.0924325
24,1.5367581,1.529529,"('dishonest', 'honest')",1.5367581,1.529529,-0.0072291
25,0.27175552,0.27947345,"('egoistic', 'altruistic')",0.2717555,0.2794735,0.007718
26,0.80585426,0.54432863,"('hardhearted', 'benevolent')",0.8058543,0.5443286,-0.2615257
27,1.8793994,1.6635643,"('hardhearted', 'softhearted')",1.8793994,1.6635643,-0.2158351
28,1.1679102,1.1189926,"('disloyal', 'loyal')",1.1679102,1.1189926,-0.0489176
29,-0.5287397,-0.6586674,"('unfair', 'fair')",-0.5287397,-0.6586674,-0.1299277
30,0.66499835,0.76562816,"('intolerant', 'tolerant')",0.6649984,0.7656282,0.1006298
31,-1.3670541,-1.4677287,"('evil', 'good')",-1.3670541,-1.4677287,-0.1006746
32,1.2881573,1.1780511,"('unkind', 'kind')",1.2881573,1.1780511,-0.1101062
33,-0.54121244,-0.51936054,"('wrong', 'right')",-0.5412124,-0.5193605,0.0218519
34,4.1977882,4.4077177,"('mean', 'honorable')",4.1977882,4.4077177,0.2099295
35,-1.0809427,-1.325517,"('corrupt', 'incorrupt')",-1.0809427,-1.3255171,-0.2445744
36,-0.84276897,-0.93103105,"('hostile', 'amicable')",-0.842769,-0.931031,-0.088262
37,0.8169008,0.8038264,"('fake', 'genuine')",0.8169008,0.8038264,-0.0130744
38,-0.59008133,-0.47149777,"('untruthful', 'truthful')",-0.5900813,-0.4714978,0.1185835
39,0.08242317,0.12555252,"('exploitative', 'cooperative')",0.0824232,0.1255525,0.0431293
40,-1.1612264,-1.3962605,"('stingy', 'generous')",-1.1612264,-1.3962605,-0.2350341
41,0.28646746,0.2497519,"('unforgiving', 'forgiving')",0.2864675,0.2497519,-0.0367156
42,-1.7082812,-1.776665,"('unreliable', 'reliable')",-1.7082812,-1.776665,-0.0683838
43,1.0740528,1.1846194,"('irresponsible', 'responsible')",1.0740528,1.1846194,0.1105666
44,-0.81759435,-0.8216556,"('prejudiced', 'unprejudiced')",-0.8175943,-0.8216556,-0.0040613
45,0.61390996,0.43293548,"('incompetent', 'competent')",0.61391,0.4329355,-0.1809745
46,-0.08345185,-0.056694645,"('uncompetitive', 'competitive')",-0.0834519,-0.0566946,0.0267573
47,4.967083,5.1533523,"('stupid', 'smart')",4.967083,5.1533523,0.1862693
48,0.50544137,0.48114705,"('unintelligent', 'intelligent')",0.5054414,0.4811471,-0.0242943
49,-0.16999456,0.033857852,"('unable', 'able')",-0.1699946,0.0338579,0.2038525
50,-0.24808842,-0.28942305,"('clumsy', 'skillful')",-0.2480884,-0.289423,-0.0413346
51,0.015863344,-0.0013375357,"('uneducated', 'educated')",0.0158633,-0.0013375,-0.0172008
52,-0.5998602,-0.7762285,"('irrational', 'rational')",-0.5998602,-0.7762285,-0.1763683
53,0.03438545,-0.046854787,"('uncreative', 'creative')",0.0343855,-0.0468548,-0.0812403
54,0.8263411,0.96576303,"('incapable', 'capable')",0.8263411,0.965763,0.1394219
55,0.9145122,0.94930655,"('incompetent', 'clever')",0.9145122,0.9493065,0.0347943
56,0.53701377,0.52666306,"('impractical', 'practical')",0.5370138,0.5266631,-0.0103507
57,-1.9990144,-2.1466658,"('unimaginative', 'imaginative')",-1.9990144,-2.1466658,-0.1476514
58,0.31852034,0.21510053,"('undiscriminating', 'discriminating')",0.3185203,0.2151005,-0.1034198
59,-0.21242256,-0.19751638,"('foolish', 'wise')",-0.2124226,-0.1975164,0.0149062
60,0.5212586,0.76678014,"('inefficient', 'efficient')",0.5212586,0.7667801,0.2455215
61,0.23130463,0.06603602,"('illogical', 'logical')",0.2313046,0.066036,-0.1652686
62,0.81470865,0.92865694,"('incompetent', 'brilliant')",0.8147087,0.9286569,0.1139482
63,0.27739334,0.30909452,"('unperceptive', 'insightful')",0.2773933,0.3090945,0.0317012
64,-5.6521583,-5.624962,"('shy', 'confident')",-5.6521583,-5.6249619,0.0271964
65,0.9045421,1.005175,"('insecure', 'secure')",0.9045421,1.005175,0.1006329
66,0.02432932,-0.1464774,"('inactive', 'active')",0.0243293,-0.1464774,-0.1708067
67,-0.85510415,-0.7413132,"('doubtful', 'determined')",-0.8551041,-0.7413132,0.1137909
68,-0.749311,-0.667797,"('dependent', 'independent')",-0.749311,-0.667797,0.081514
69,-2.0237458,-2.0075014,"('lazy', 'industrious')",-2.0237458,-2.0075014,0.0162444
70,1.6054186,1.5332522,"('lethargic', 'energetic')",1.6054186,1.5332522,-0.0721664
71,0.61612976,0.5454751,"('diffident', 'self-confident')",0.6161298,0.5454751,-0.0706547
72,0.9812843,1.1058735,"('unambitious', 'ambitious')",0.9812843,1.1058735,0.1245892
73,-2.8810406,-2.8964794,"('helpless', 'self-reliant')",-2.8810406,-2.8964794,-0.0154388
74,0.25146908,0.07177611,"('undedicated', 'dedicated')",0.2514691,0.0717761,-0.179693
75,-0.75866973,-0.68811935,"('meek', 'impulsive')",-0.7586697,-0.6881194,0.0705503
76,0.80334204,0.8387681,"('anxious', 'daring')",0.803342,0.8387681,0.0354261
77,-1.4487796,-1.2791286,"('unmotivated', 'motivated')",-1.4487796,-1.2791286,0.169651
78,-0.84089977,-0.8695161,"('nonresilient', 'resilient')",-0.8408998,-0.8695161,-0.0286163
79,-0.5688515,-0.57022154,"('wavering', 'unwavering')",-0.5688515,-0.5702215,-0.00137
80,-0.038616028,-0.1592155,"('dominated', 'dominating')",-0.038616,-0.1592155,-0.1205995
81,0.052858517,0.1782113,"('submissive', 'aggressive')",0.0528585,0.1782113,0.1253528
82,6.1789317,6.2823954,"('poor', 'rich')",6.1789317,6.2823954,0.1034637
83,-0.3986863,-0.35651994,"('powerless', 'powerful')",-0.3986863,-0.3565199,0.0421664
84,0.12782466,0.1562582,"('inferior', 'superior')",0.1278247,0.1562582,0.0284335
85,-1.2965671,-1.4208455,"('insignificant', 'prestigious')",-1.2965671,-1.4208455,-0.1242784
86,0.49915478,0.40100056,"('uninfluential', 'influential')",0.4991548,0.4010006,-0.0981542
87,-0.2487245,-0.25961137,"('unsuccessful', 'successful')",-0.2487245,-0.2596114,-0.0108869
88,-0.14172563,-0.12531555,"('low', 'eminent')",-0.1417256,-0.1253155,0.0164101
