,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.44144428,-0.5226532,"('unsociable', 'sociable')",1.9567075,1.9213965,0.5318598,0.42399088,0.031049624,0.005181227,0.5195432,0.4569788,-0.0625644
1,0.38326034,0.39108407,"('unfriendly', 'friendly')",-1.6571263,-1.6381303,0.08048175,0.0031869821,1.8372011,1.7223539,0.1609542,0.1196237,-0.0413305
2,-0.15628068,-0.10910284,"('unlikable', 'likable')",1.7566991,1.7790861,1.2563461,1.2765527,0.4477484,0.5135847,0.8261282,0.8650302,0.038902
3,-0.26161167,-0.25784248,"('repellent', 'pleasant')",1.500122,1.4860896,0.22527206,0.252438,0.20988075,0.2656807,0.4184158,0.4365915,0.0181757
4,-0.97476315,-0.96836156,"('disliked', 'liked')",-1.3192356,-1.3294392,0.2715118,0.21796383,-4.6917267,-4.771374,-1.6785533,-1.7128028,-0.0342495
5,-0.10815205,-0.059442163,"('distant', 'outgoing')",-2.331652,-2.2332609,-1.0548799,-1.0434088,-0.22130726,-0.26393408,-0.9289978,-0.9000115,0.0289863
6,-0.35001972,-0.29583055,"('distant', 'open')",-2.9140844,-2.8282423,-1.2059174,-1.2045946,0.16354309,0.08280589,-1.0766195,-1.0614654,0.0151541
7,0.10029037,0.093149796,"('insensitive', 'sensitive')",2.01623,2.0231028,0.095244616,0.08565911,0.6405874,0.663933,0.7130881,0.7164612,0.0033731
8,-0.021399282,-0.041008297,"('unaffectionate', 'affectionate')",-2.5285168,-2.5098479,-0.7296828,-0.7700922,0.59041226,0.4667083,-0.6722966,-0.71356,-0.0412634
9,0.21299349,0.23300272,"('unaffectionate', 'caring')",-1.1117818,-1.0909865,-0.60725474,-0.6454645,0.83114576,0.76530504,-0.1687243,-0.1845358,-0.0158115
10,0.57940894,0.5413059,"('unsympathetic', 'sympathetic')",2.5843775,2.5819204,-0.55787975,-0.59337896,0.2649485,0.33766428,0.7177138,0.7168779,-0.0008359
11,-0.31924137,-0.3285012,"('unhelpful', 'helpful')",2.2034223,2.2453036,-0.53180164,-0.5166641,1.8075944,1.8758866,0.7899934,0.8190062,0.0290128
12,0.5596029,0.57609445,"('unsupportive', 'supportive')",0.7057118,0.7810574,0.11347135,0.16735213,-1.2415992,-1.2584512,0.0342967,0.0665132,0.0322165
13,-0.05607944,-0.10564749,"('impolite', 'polite')",2.5838766,2.5955849,-0.2913339,-0.28762066,-0.14341277,-0.12586221,0.5232626,0.5191137,-0.0041489
14,-0.28871647,-0.35444212,"('antisocial', 'social')",3.2046444,3.2301972,1.4381102,1.4416986,0.2240155,0.30757716,1.1445135,1.1562576,0.0117441
15,-0.47944093,-0.50422907,"('boring', 'funny')",0.5826536,0.57998705,-0.045971,-0.05346781,0.50248,0.48394477,0.1399304,0.1265587,-0.0133717
16,-0.7304824,-0.697842,"('unpopular', 'popular')",-1.1101519,-1.153339,0.44996798,0.42089397,0.58248955,0.53049046,-0.2020442,-0.2249492,-0.022905
17,-0.55852145,-0.5057602,"('nasty', 'nice')",0.25680116,0.26296908,-0.28174818,-0.23160915,-0.1606218,-0.1408236,-0.1860226,-0.153806,0.0322166
18,0.48958617,0.49241918,"('disagreeable', 'welcoming')",-0.67767155,-0.5790198,-0.4667388,-0.45170134,-0.9747095,-1.0332887,-0.4073834,-0.3928977,0.0144857
19,-1.6338193,-1.5330399,"('inhospitable', 'hospitable')",-1.5000563,-1.4548107,-1.2918991,-1.2710836,-0.75275946,-0.7342814,-1.2946335,-1.2483039,0.0463296
20,0.0436482,0.07759252,"('rough', 'thoughtful')",0.730205,0.74881756,0.95273167,0.97269255,1.0623956,1.0684323,0.6972451,0.7168837,0.0196386
21,-0.038104266,-0.09100366,"('immoral', 'moral')",2.7816124,2.7723472,-0.30732897,-0.30267453,-0.696795,-0.6232284,0.434846,0.4388602,0.0040142
22,0.005721171,-0.01743179,"('untrustworthy', 'trustworthy')",2.0891013,2.0665984,1.2790707,1.2222064,-0.2549852,-0.23148327,0.779727,0.7599725,-0.0197545
23,0.7767295,0.7596415,"('insincere', 'sincere')",2.7848911,2.7686617,0.2364248,0.25784343,5.102424,5.0664682,2.2251174,2.2131538,-0.0119636
24,1.0832534,1.0437348,"('dishonest', 'honest')",1.2692549,1.2725644,-0.45101005,-0.461386,0.45458817,0.45227787,0.5890216,0.5767978,-0.0122238
25,-0.3489488,-0.36352542,"('egoistic', 'altruistic')",-1.4736629,-1.4676685,-0.19690542,-0.26260683,0.80861217,0.6858152,-0.3027263,-0.3519964,-0.0492701
26,0.9917258,0.95368016,"('hardhearted', 'benevolent')",0.27522698,0.26230448,0.961022,0.9599605,2.2326586,2.1876278,1.1151583,1.0908933,-0.024265
27,-0.7667624,-0.72200954,"('hardhearted', 'softhearted')",-0.32730418,-0.30932778,-0.3643586,-0.40338486,0.45416275,0.30688402,-0.2510656,-0.2819595,-0.0308939
28,-0.41771144,-0.48520952,"('disloyal', 'loyal')",0.3427424,0.27343985,-0.17202908,-0.28935188,0.8885517,0.7670358,0.1603884,0.0664786,-0.0939098
29,-0.72890687,-0.7043111,"('unfair', 'fair')",-0.18618608,-0.18744226,-0.32329255,-0.33027607,-0.7221693,-0.7784631,-0.4901387,-0.5001231,-0.0099844
30,1.0632659,1.0174414,"('intolerant', 'tolerant')",2.764802,2.7966735,0.33656508,0.3042193,1.5471457,1.5866382,1.4279447,1.4262431,-0.0017016
31,-0.96905273,-0.86803204,"('evil', 'good')",-3.0161164,-3.0284488,-0.89995754,-0.8789608,-0.48565632,-0.5535798,-1.3426957,-1.3322554,0.0104403
32,0.2925728,0.2450729,"('unkind', 'kind')",1.390683,1.3714095,0.8559477,0.82580924,0.86949414,0.7860211,0.8521745,0.8070782,-0.0450963
33,0.88067263,0.8469662,"('wrong', 'right')",-0.5444072,-0.5275698,-0.22305879,-0.24015045,-0.24683481,-0.35309175,-0.033407,-0.0684614,-0.0350544
34,0.20676185,0.2504413,"('mean', 'honorable')",-0.3589547,-0.3328432,-0.42387593,-0.3700133,4.9141736,5.0288596,1.0845262,1.1441112,0.059585
35,-0.116298504,-0.07878511,"('corrupt', 'incorrupt')",-2.9822483,-3.0215194,-0.8763926,-0.94309855,-0.20198962,-0.39318496,-1.0442322,-1.1091471,-0.0649149
36,-0.8230311,-0.773263,"('hostile', 'amicable')",-3.6390684,-3.7163405,-0.82301533,-0.90148085,0.6463817,0.48609105,-1.1596832,-1.2262483,-0.0665651
37,-0.4323168,-0.40024808,"('fake', 'genuine')",0.3387244,0.39087924,-0.52263534,-0.47246993,-0.14471099,-0.13357386,-0.1902347,-0.1538531,0.0363816
38,0.51269203,0.53618187,"('untruthful', 'truthful')",-0.014804598,0.0026429277,-1.2734686,-1.262641,0.57070976,0.59798753,-0.0512179,-0.0314572,0.0197607
39,0.9743519,0.99954325,"('exploitative', 'cooperative')",1.8855289,1.912747,1.8008302,1.8380626,0.21463664,0.24518284,1.218837,1.248884,0.030047
40,0.013936072,-0.010641616,"('stingy', 'generous')",-0.18877257,-0.19588575,-0.04919958,-0.06342981,-1.7376165,-1.8320618,-0.4904132,-0.5255047,-0.0350915
41,-0.16476807,-0.16747466,"('unforgiving', 'forgiving')",0.3234711,0.2964518,0.46223915,0.42393798,0.63546413,0.5910567,0.3141016,0.285993,-0.0281086
42,0.019131824,0.031784743,"('unreliable', 'reliable')",1.491548,1.5851612,1.8594561,1.8945467,-2.193618,-2.1299694,0.2941294,0.3453808,0.0512514
43,0.84113973,0.85649353,"('irresponsible', 'responsible')",2.8252647,2.9036584,0.6187712,0.6765977,0.9970851,1.0700147,1.3205652,1.3766911,0.0561259
44,-1.166853,-1.1154526,"('prejudiced', 'unprejudiced')",-0.12741667,-0.040479288,0.78540236,0.8373722,-1.4908255,-1.4500061,-0.4999232,-0.4421415,0.0577817
45,-0.55749416,-0.5325511,"('incompetent', 'competent')",2.6581814,2.6244135,0.16238566,0.1631777,0.61835116,0.65242976,0.720356,0.7268675,0.0065115
46,0.030392427,-0.0146190375,"('uncompetitive', 'competitive')",1.6678264,1.6704061,0.8017322,0.77514946,0.021745566,0.04950245,0.6304241,0.6201097,-0.0103144
47,-0.038152486,-0.026845686,"('stupid', 'smart')",1.8771119,1.8854967,0.52488637,0.6132379,5.1547422,5.259146,1.879647,1.9327588,0.0531118
48,-0.061051574,-0.08946598,"('unintelligent', 'intelligent')",0.4090666,0.41924244,-1.2371181,-1.2417523,0.27176094,0.3001424,-0.1543355,-0.1529583,0.0013772
