,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8593291,-1.003906,"('unsociable', 'sociable')",0.0751763,-0.0047774883,-0.3920764,-0.5043417,-0.1122653
1,-2.0382876,-2.0170896,"('unfriendly', 'friendly')",1.1840281,1.0848968,-0.4271297,-0.4660964,-0.0389667
2,-0.033956192,-0.089393064,"('unlikable', 'likable')",0.7866135,0.71174496,0.3763287,0.3111759,-0.0651528
3,-0.34926048,-0.21886694,"('repellent', 'pleasant')",0.5478064,0.6109832,0.099273,0.1960581,0.0967851
4,-0.281803,-0.24563073,"('disliked', 'liked')",-6.24134,-6.3487587,-3.2615716,-3.2971947,-0.0356231
5,-1.3959166,-1.4006208,"('distant', 'outgoing')",-0.6033972,-0.6192252,-0.9996569,-1.009923,-0.0102661
6,-1.943944,-1.890461,"('distant', 'open')",-0.74975616,-0.7615862,-1.34685,-1.3260236,0.0208264
7,-0.56559634,-0.4768574,"('insensitive', 'sensitive')",0.48368782,0.54369634,-0.0409543,0.0334195,0.0743738
8,-1.5895224,-1.6044075,"('unaffectionate', 'affectionate')",0.37614092,0.3282898,-0.6066907,-0.6380589,-0.0313682
9,-1.9327724,-1.9514877,"('unaffectionate', 'caring')",0.80173564,0.82977843,-0.5655184,-0.5608546,0.0046638
10,-1.4848802,-1.5312048,"('unsympathetic', 'sympathetic')",-0.4876941,-0.4926589,-0.9862872,-1.0119319,-0.0256447
11,-0.23710643,-0.35584918,"('unhelpful', 'helpful')",1.7857774,1.8127458,0.7743355,0.7284483,-0.0458872
12,-0.91286165,-0.8518866,"('unsupportive', 'supportive')",-1.9260193,-1.9324043,-1.4194405,-1.3921454,0.0272951
13,-0.59986204,-0.8048284,"('impolite', 'polite')",-0.53991425,-0.5329349,-0.5698881,-0.6688817,-0.0989936
14,1.0769897,1.0640304,"('antisocial', 'social')",0.49806497,0.4395993,0.7875273,0.7518148,-0.0357125
15,-0.120564505,-0.24722885,"('boring', 'funny')",0.076949485,0.0153513225,-0.0218075,-0.1159388,-0.0941313
16,-0.39233515,-0.38221294,"('unpopular', 'popular')",0.3165221,0.33243287,-0.0379065,-0.02489,0.0130165
17,-0.36045873,-0.316411,"('nasty', 'nice')",-0.47158813,-0.4056906,-0.4160234,-0.3610508,0.0549726
18,-0.22062679,-0.19912034,"('disagreeable', 'welcoming')",-0.40549618,-0.4977679,-0.3130615,-0.3484441,-0.0353826
19,-2.024704,-2.0158918,"('inhospitable', 'hospitable')",-0.7506768,-0.72200584,-1.3876904,-1.3689488,0.0187416
20,0.59093004,0.62250507,"('rough', 'thoughtful')",0.8254412,0.7611201,0.7081856,0.6918126,-0.016373
21,-0.053718403,-0.14633395,"('immoral', 'moral')",-0.12842475,-0.12894133,-0.0910716,-0.1376376,-0.046566
22,0.019908093,0.0049590655,"('untrustworthy', 'trustworthy')",-0.8173187,-0.85832155,-0.3987053,-0.4266813,-0.027976
23,-0.7872163,-0.8071222,"('insincere', 'sincere')",5.492102,5.6263423,2.352443,2.40961,0.057167
24,-1.221416,-1.2804515,"('dishonest', 'honest')",0.49326378,0.5529244,-0.3640761,-0.3637636,0.0003125
25,-0.2242685,-0.17477246,"('egoistic', 'altruistic')",1.020503,0.91028243,0.3981173,0.367755,-0.0303623
26,0.54562044,0.48568633,"('hardhearted', 'benevolent')",1.6443129,1.4807124,1.0949667,0.9831994,-0.1117673
27,-0.40690938,-0.34181744,"('hardhearted', 'softhearted')",0.71022534,0.69510186,0.151658,0.1766422,0.0249842
28,-0.47263044,-0.4591535,"('disloyal', 'loyal')",1.0353451,1.0525285,0.2813573,0.2966875,0.0153302
29,-0.24571776,-0.18286881,"('unfair', 'fair')",-0.6815064,-0.7540672,-0.4636121,-0.468468,-0.0048559
30,0.56447977,0.44307402,"('intolerant', 'tolerant')",1.2749288,1.2329941,0.9197043,0.838034,-0.0816703
31,-0.99420947,-0.87022215,"('evil', 'good')",-1.0775253,-1.1349486,-1.0358673,-1.0025854,0.0332819
32,-0.22090614,-0.37679237,"('unkind', 'kind')",0.60000986,0.45346743,0.1895519,0.0383375,-0.1512144
33,-0.3796145,-0.4448076,"('wrong', 'right')",-0.48985523,-0.5505594,-0.4347349,-0.4976835,-0.0629486
34,0.19247365,0.26131707,"('mean', 'honorable')",5.4418116,5.6033635,2.8171425,2.9323404,0.1151979
35,0.24561287,0.26880413,"('corrupt', 'incorrupt')",-0.50780225,-0.5746692,-0.1310947,-0.1529325,-0.0218378
36,-0.70013434,-0.6216506,"('hostile', 'amicable')",-0.32876542,-0.37569267,-0.5144499,-0.4986716,0.0157783
37,-0.3880066,-0.34680858,"('fake', 'genuine')",-0.19652642,-0.12411384,-0.2922665,-0.2354612,0.0568053
38,-0.8872937,-0.9660075,"('untruthful', 'truthful')",-0.07387951,0.026507713,-0.4805866,-0.4697499,0.0108367
39,0.9156124,0.87950474,"('exploitative', 'cooperative')",0.23737894,0.17185502,0.5764956,0.5256799,-0.0508157
40,0.058796186,0.19410312,"('stingy', 'generous')",-1.7087343,-1.7411126,-0.8249691,-0.7735047,0.0514644
41,0.1604072,0.14210752,"('unforgiving', 'forgiving')",0.12849028,0.012675256,0.1444487,0.0773914,-0.0670573
42,0.7950452,0.8426447,"('unreliable', 'reliable')",-3.0373094,-3.100194,-1.1211321,-1.1287746,-0.0076425
43,-1.1644725,-1.3001236,"('irresponsible', 'responsible')",0.50005424,0.45476165,-0.3322091,-0.422681,-0.0904719
44,0.67812806,0.5655953,"('prejudiced', 'unprejudiced')",-1.5225177,-1.6271827,-0.4221948,-0.5307937,-0.1085989
45,-0.90455467,-0.8794171,"('incompetent', 'competent')",0.1644514,0.18414673,-0.3700516,-0.3476352,0.0224164
46,-0.8178799,-0.84570616,"('uncompetitive', 'competitive')",-0.67008734,-0.6394817,-0.7439836,-0.7425939,0.0013897
47,-0.282225,-0.24597616,"('stupid', 'smart')",5.110745,5.376523,2.4142599,2.5652735,0.1510136
48,0.39359003,0.34464762,"('unintelligent', 'intelligent')",1.1449795,1.1613423,0.7692847,0.752995,-0.0162897
49,-0.055147655,0.025775114,"('unable', 'able')",-0.1594398,-0.0021040328,-0.1072937,0.0118355,0.1191292
50,0.11826305,0.19413306,"('clumsy', 'skillful')",-0.016372383,-0.0012592524,0.0509453,0.0964369,0.0454916
51,-0.5039908,-0.6493776,"('uneducated', 'educated')",0.33643144,0.2774505,-0.0837797,-0.1859635,-0.1021838
52,-1.1625253,-1.1702946,"('irrational', 'rational')",-0.16964275,-0.18464121,-0.6660841,-0.6774679,-0.0113838
53,-1.5958855,-1.51003,"('uncreative', 'creative')",0.3125608,0.28932598,-0.6416624,-0.610352,0.0313104
54,-1.1499288,-1.2439485,"('incapable', 'capable')",0.56856567,0.5761807,-0.2906816,-0.3338839,-0.0432023
55,-0.07694012,-0.118599504,"('incompetent', 'clever')",0.47801974,0.5114875,0.2005398,0.196444,-0.0040958
56,0.53885776,0.38473347,"('impractical', 'practical')",-0.012193112,0.00021331757,0.2633323,0.1924734,-0.0708589
57,-1.0660666,-1.1104813,"('unimaginative', 'imaginative')",-2.9877522,-3.110391,-2.0269094,-2.110436,-0.0835266
58,-0.111259565,-0.070470944,"('undiscriminating', 'discriminating')",0.38848764,0.33588544,0.138614,0.1327072,-0.0059068
59,-0.15772854,-0.10495989,"('foolish', 'wise')",-0.0026298836,0.14308105,-0.0801792,0.0190606,0.0992398
60,1.0509689,0.91058385,"('inefficient', 'efficient')",0.38191375,0.4460779,0.7164413,0.6783309,-0.0381104
61,-0.46498564,-0.5669355,"('illogical', 'logical')",0.5293475,0.39658466,0.0321809,-0.0851754,-0.1173563
62,0.27765688,0.26131994,"('incompetent', 'brilliant')",0.9015974,1.0294219,0.5896271,0.645371,0.0557439
63,-0.45289004,-0.4712811,"('unperceptive', 'insightful')",0.75778735,0.8305747,0.1524487,0.1796468,0.0271981
64,-0.052943677,-0.11840743,"('shy', 'confident')",-5.877965,-5.951881,-2.9654543,-3.0351441,-0.0696898
65,0.12179547,0.076693155,"('insecure', 'secure')",-0.10864484,-0.051264998,0.0065753,0.0127141,0.0061388
66,-1.4159113,-1.428633,"('inactive', 'active')",-0.04643887,-0.066447236,-0.7311751,-0.7475401,-0.016365
67,0.70007414,0.57145154,"('doubtful', 'determined')",-0.1895101,-0.26832718,0.255282,0.1515622,-0.1037198
68,-0.32957166,-0.36027873,"('dependent', 'independent')",-0.6782533,-0.59824044,-0.5039124,-0.4792596,0.0246528
69,0.9916983,1.037636,"('lazy', 'industrious')",-0.42443323,-0.49448398,0.2836325,0.271576,-0.0120565
70,-0.13514647,-0.2019982,"('lethargic', 'energetic')",0.17962345,0.14794917,0.0222385,-0.0270245,-0.049263
71,0.21318671,0.24920064,"('diffident', 'self-confident')",0.41561508,0.41261733,0.3144009,0.330909,0.0165081
72,-0.36924237,-0.4213447,"('unambitious', 'ambitious')",-0.38091552,-0.29429942,-0.3750789,-0.3578221,0.0172568
73,0.9341542,0.96953166,"('helpless', 'self-reliant')",-3.2003505,-3.1611621,-1.1330981,-1.0958152,0.0372829
74,-0.076326534,-0.04973286,"('undedicated', 'dedicated')",-0.21432912,-0.3498448,-0.1453278,-0.1997888,-0.054461
75,0.24962157,0.2194605,"('meek', 'impulsive')",-0.57977283,-0.5771778,-0.1650756,-0.1788587,-0.0137831
76,0.1235014,0.12231181,"('anxious', 'daring')",-0.14396566,-0.084986635,-0.0102321,0.0186626,0.0288947
77,-0.4281251,-0.43726462,"('unmotivated', 'motivated')",-0.74123085,-0.65480113,-0.584678,-0.5460329,0.0386451
78,-0.4619163,-0.3393754,"('nonresilient', 'resilient')",0.001644697,0.11193499,-0.2301358,-0.1137202,0.1164156
79,-1.1629128,-1.1521363,"('wavering', 'unwavering')",-0.5981183,-0.56753695,-0.8805156,-0.8598366,0.020679
80,-0.13580455,-0.17335266,"('dominated', 'dominating')",-0.7392554,-0.65751857,-0.43753,-0.4154356,0.0220944
81,0.41644138,0.18190403,"('submissive', 'aggressive')",-0.08861688,-0.043747716,0.1639123,0.0690782,-0.0948341
82,-0.40359786,-0.39197245,"('poor', 'rich')",5.9633923,6.1408453,2.7798972,2.8744364,0.0945392
