,thief_male,thief_female,tuple,average_male,average_female,female-male
0,0.4540206,0.47953218,"('unsociable', 'sociable')",0.4540206,0.4795322,0.0255116
1,1.0146841,0.9988978,"('unfriendly', 'friendly')",1.0146841,0.9988978,-0.0157863
2,0.3909044,0.54314494,"('unlikable', 'likable')",0.3909044,0.5431449,0.1522405
3,0.93039584,1.0840956,"('repellent', 'pleasant')",0.9303958,1.0840956,0.1536998
4,-7.2762136,-7.2013626,"('disliked', 'liked')",-7.2762136,-7.2013626,0.074851
5,-0.574691,-0.4897998,"('distant', 'outgoing')",-0.574691,-0.4897998,0.0848912
6,-0.17514758,-0.18084383,"('distant', 'open')",-0.1751476,-0.1808438,-0.0056962
7,1.6258423,1.6694077,"('insensitive', 'sensitive')",1.6258423,1.6694077,0.0435654
8,1.1877865,1.0170735,"('unaffectionate', 'affectionate')",1.1877865,1.0170735,-0.170713
9,1.4076403,1.3730271,"('unaffectionate', 'caring')",1.4076403,1.3730271,-0.0346132
10,2.025758,1.8968996,"('unsympathetic', 'sympathetic')",2.025758,1.8968996,-0.1288584
11,2.043969,2.0407877,"('unhelpful', 'helpful')",2.0439689,2.0407877,-0.0031812
12,-1.0048171,-0.94475764,"('unsupportive', 'supportive')",-1.0048171,-0.9447576,0.0600595
13,0.22554505,0.29800674,"('impolite', 'polite')",0.225545,0.2980067,0.0724617
14,0.25639582,0.37223616,"('antisocial', 'social')",0.2563958,0.3722362,0.1158404
15,0.18550186,0.20180626,"('boring', 'funny')",0.1855019,0.2018063,0.0163044
16,-0.81281173,-0.61323506,"('unpopular', 'popular')",-0.8128117,-0.6132351,0.1995766
17,-0.013965515,-0.036724575,"('nasty', 'nice')",-0.0139655,-0.0367246,-0.0227591
18,-0.58872515,-0.47658774,"('disagreeable', 'welcoming')",-0.5887251,-0.4765877,0.1121374
19,-0.49499953,-0.49438336,"('inhospitable', 'hospitable')",-0.4949995,-0.4943834,0.0006161
20,0.63512266,0.54662496,"('rough', 'thoughtful')",0.6351227,0.546625,-0.0884977
21,0.3007024,0.43585253,"('immoral', 'moral')",0.3007024,0.4358525,0.1351501
22,0.2210675,0.26110286,"('untrustworthy', 'trustworthy')",0.2210675,0.2611029,0.0400354
23,6.4163814,6.484113,"('insincere', 'sincere')",6.4163814,6.4841132,0.0677318
24,1.8587064,1.8677454,"('dishonest', 'honest')",1.8587064,1.8677454,0.009039
25,-0.023825109,-0.033500418,"('egoistic', 'altruistic')",-0.0238251,-0.0335004,-0.0096753
26,0.36365253,0.19831271,"('hardhearted', 'benevolent')",0.3636525,0.1983127,-0.1653398
27,1.8149481,1.6053888,"('hardhearted', 'softhearted')",1.8149481,1.6053888,-0.2095593
28,1.2138765,1.1129831,"('disloyal', 'loyal')",1.2138765,1.1129831,-0.1008934
29,-0.3083855,-0.42041245,"('unfair', 'fair')",-0.3083855,-0.4204125,-0.112027
30,1.4792973,1.456784,"('intolerant', 'tolerant')",1.4792973,1.456784,-0.0225133
31,-1.5206444,-1.4737905,"('evil', 'good')",-1.5206444,-1.4737905,0.0468539
32,1.4615276,1.3490992,"('unkind', 'kind')",1.4615276,1.3490992,-0.1124284
33,-1.1658688,-1.0290589,"('wrong', 'right')",-1.1658688,-1.0290589,0.1368099
34,4.2433047,4.478745,"('mean', 'honorable')",4.2433047,4.478745,0.2354403
35,-1.5289624,-1.6400445,"('corrupt', 'incorrupt')",-1.5289624,-1.6400445,-0.1110821
36,-0.9473877,-1.0927444,"('hostile', 'amicable')",-0.9473877,-1.0927444,-0.1453567
37,0.7400688,0.7245305,"('fake', 'genuine')",0.7400688,0.7245305,-0.0155383
38,-0.22135858,-0.18811996,"('untruthful', 'truthful')",-0.2213586,-0.18812,0.0332386
39,-0.20517287,-0.14304215,"('exploitative', 'cooperative')",-0.2051729,-0.1430421,0.0621308
40,-0.9644147,-1.0073483,"('stingy', 'generous')",-0.9644147,-1.0073483,-0.0429336
41,0.2729831,0.14297615,"('unforgiving', 'forgiving')",0.2729831,0.1429761,-0.130007
42,-1.4713464,-1.5058693,"('unreliable', 'reliable')",-1.4713464,-1.5058693,-0.0345229
43,1.7908491,1.7765149,"('irresponsible', 'responsible')",1.7908491,1.7765149,-0.0143342
44,-1.3222818,-1.419346,"('prejudiced', 'unprejudiced')",-1.3222818,-1.419346,-0.0970642
45,0.71644634,0.6673722,"('incompetent', 'competent')",0.7164463,0.6673722,-0.0490741
46,-0.0908712,-0.081798606,"('uncompetitive', 'competitive')",-0.0908712,-0.0817986,0.0090726
47,5.6961675,5.8652325,"('stupid', 'smart')",5.6961675,5.8652325,0.169065
48,1.0200799,1.0015051,"('unintelligent', 'intelligent')",1.0200799,1.0015051,-0.0185748
49,-0.3189177,-0.1125879,"('unable', 'able')",-0.3189177,-0.1125879,0.2063298
50,-0.14586273,-0.185176,"('clumsy', 'skillful')",-0.1458627,-0.185176,-0.0393133
51,0.59337616,0.64399767,"('uneducated', 'educated')",0.5933762,0.6439977,0.0506215
52,-0.75973547,-0.80547124,"('irrational', 'rational')",-0.7597355,-0.8054712,-0.0457357
53,0.33860895,0.3164598,"('uncreative', 'creative')",0.338609,0.3164598,-0.0221492
54,0.85964346,0.9593369,"('incapable', 'capable')",0.8596435,0.9593369,0.0996934
55,1.322748,1.369947,"('incompetent', 'clever')",1.3227479,1.369947,0.0471991
56,0.8351088,0.97642434,"('impractical', 'practical')",0.8351088,0.9764243,0.1413155
57,-1.900779,-1.9598341,"('unimaginative', 'imaginative')",-1.900779,-1.9598341,-0.0590551
58,0.123780526,-0.0034270398,"('undiscriminating', 'discriminating')",0.1237805,-0.003427,-0.1272075
59,-0.20837182,-0.13054739,"('foolish', 'wise')",-0.2083718,-0.1305474,0.0778244
60,0.8266053,1.0134838,"('inefficient', 'efficient')",0.8266053,1.0134838,0.1868785
61,0.55434495,0.4492895,"('illogical', 'logical')",0.554345,0.4492895,-0.1050555
62,1.4381428,1.6239918,"('incompetent', 'brilliant')",1.4381428,1.6239918,0.185849
63,0.8971929,0.99738514,"('unperceptive', 'insightful')",0.8971929,0.9973851,0.1001922
64,-5.6424513,-5.461655,"('shy', 'confident')",-5.6424513,-5.4616551,0.1807962
65,1.4866152,1.4376407,"('insecure', 'secure')",1.4866152,1.4376407,-0.0489745
66,-0.119008325,-0.16233054,"('inactive', 'active')",-0.1190083,-0.1623305,-0.0433222
67,-0.97029227,-0.7903741,"('doubtful', 'determined')",-0.9702923,-0.7903741,0.1799182
68,-0.3547613,-0.22503094,"('dependent', 'independent')",-0.3547613,-0.2250309,0.1297304
69,-2.2968676,-2.1488338,"('lazy', 'industrious')",-2.2968676,-2.1488338,0.1480338
70,2.0273817,2.0069935,"('lethargic', 'energetic')",2.0273817,2.0069935,-0.0203882
71,0.21018708,0.37759572,"('diffident', 'self-confident')",0.2101871,0.3775957,0.1674086
72,1.0757368,1.1576375,"('unambitious', 'ambitious')",1.0757368,1.1576375,0.0819007
73,-3.0548851,-2.9710224,"('helpless', 'self-reliant')",-3.0548851,-2.9710224,0.0838627
74,0.3441688,0.24767981,"('undedicated', 'dedicated')",0.3441688,0.2476798,-0.096489
75,-0.9546597,-0.894658,"('meek', 'impulsive')",-0.9546597,-0.894658,0.0600017
76,1.1761901,1.1138709,"('anxious', 'daring')",1.1761901,1.1138709,-0.0623192
77,-1.1055279,-0.95074207,"('unmotivated', 'motivated')",-1.1055279,-0.9507421,0.1547858
78,-0.24506116,-0.25941777,"('nonresilient', 'resilient')",-0.2450612,-0.2594178,-0.0143566
79,-0.15577176,-0.27920833,"('wavering', 'unwavering')",-0.1557718,-0.2792083,-0.1234365
80,0.2253364,0.18739316,"('dominated', 'dominating')",0.2253364,0.1873932,-0.0379432
81,0.67798734,0.7195268,"('submissive', 'aggressive')",0.6779873,0.7195268,0.0415395
82,6.2524695,6.432163,"('poor', 'rich')",6.2524695,6.4321628,0.1796933
