,lava_male,lava_female,tuple,average_male,average_female,female-male
0,-0.06504046,-0.20089975,"('unsociable', 'sociable')",-0.0650405,-0.2008997,-0.1358592
1,1.7703257,1.8419541,"('unfriendly', 'friendly')",1.7703257,1.8419541,0.0716284
2,0.20102644,0.23220608,"('unlikable', 'likable')",0.2010264,0.2322061,0.0311797
3,0.6673928,0.8660394,"('repellent', 'pleasant')",0.6673928,0.8660394,0.1986466
4,-7.5229626,-7.575119,"('disliked', 'liked')",-7.5229626,-7.575119,-0.0521564
5,-0.10628204,0.052550655,"('distant', 'outgoing')",-0.106282,0.0525507,0.1588327
6,0.04989434,0.27775854,"('distant', 'open')",0.0498943,0.2777585,0.2278642
7,0.9239347,1.0791049,"('insensitive', 'sensitive')",0.9239347,1.0791049,0.1551702
8,1.5174613,1.5655782,"('unaffectionate', 'affectionate')",1.5174613,1.5655782,0.0481169
9,2.1284075,2.2800288,"('unaffectionate', 'caring')",2.1284075,2.2800288,0.1516213
10,0.62311274,0.60376215,"('unsympathetic', 'sympathetic')",0.6231127,0.6037621,-0.0193506
11,1.7453216,1.8788912,"('unhelpful', 'helpful')",1.7453216,1.8788912,0.1335696
12,-1.3314841,-1.3204504,"('unsupportive', 'supportive')",-1.3314841,-1.3204504,0.0110337
13,-0.28458902,-0.32414964,"('impolite', 'polite')",-0.284589,-0.3241496,-0.0395606
14,0.058730323,-0.12817529,"('antisocial', 'social')",0.0587303,-0.1281753,-0.1869056
15,-0.044428684,-0.039937958,"('boring', 'funny')",-0.0444287,-0.039938,0.0044907
16,-0.091144875,-0.045520417,"('unpopular', 'popular')",-0.0911449,-0.0455204,0.0456245
17,-0.14079016,-0.061149284,"('nasty', 'nice')",-0.1407902,-0.0611493,0.0796409
18,-0.12213559,-0.13968219,"('disagreeable', 'welcoming')",-0.1221356,-0.1396822,-0.0175466
19,-0.66793364,-0.41514075,"('inhospitable', 'hospitable')",-0.6679336,-0.4151407,0.2527929
20,0.23591293,0.11821289,"('rough', 'thoughtful')",0.2359129,0.1182129,-0.1177
21,-0.3750131,-0.2741485,"('immoral', 'moral')",-0.3750131,-0.2741485,0.1008646
22,-0.8140534,-0.7009883,"('untrustworthy', 'trustworthy')",-0.8140534,-0.7009883,0.1130651
23,6.942329,7.0758357,"('insincere', 'sincere')",6.9423289,7.0758357,0.1335068
24,1.9539425,1.9267845,"('dishonest', 'honest')",1.9539425,1.9267845,-0.027158
25,1.0526142,0.9775667,"('egoistic', 'altruistic')",1.0526142,0.9775667,-0.0750475
26,0.79124695,0.41118252,"('hardhearted', 'benevolent')",0.791247,0.4111825,-0.3800645
27,1.8172686,1.8109524,"('hardhearted', 'softhearted')",1.8172686,1.8109524,-0.0063162
28,1.1147008,1.0810813,"('disloyal', 'loyal')",1.1147008,1.0810813,-0.0336195
29,-0.4442235,-0.5704129,"('unfair', 'fair')",-0.4442235,-0.5704129,-0.1261894
30,1.0328542,1.0342396,"('intolerant', 'tolerant')",1.0328542,1.0342396,0.0013854
31,-0.9929125,-0.9415079,"('evil', 'good')",-0.9929125,-0.9415079,0.0514046
32,1.1961702,0.9449656,"('unkind', 'kind')",1.1961702,0.9449656,-0.2512046
33,-0.09615589,-0.06977597,"('wrong', 'right')",-0.0961559,-0.069776,0.0263799
34,4.8653626,5.193075,"('mean', 'honorable')",4.8653626,5.1930752,0.3277126
35,-0.8029974,-0.82532305,"('corrupt', 'incorrupt')",-0.8029974,-0.825323,-0.0223256
36,-0.9138053,-0.84270036,"('hostile', 'amicable')",-0.9138053,-0.8427004,0.0711049
37,0.6795338,0.7881159,"('fake', 'genuine')",0.6795338,0.7881159,0.1085821
38,0.40515012,0.5006077,"('untruthful', 'truthful')",0.4051501,0.5006077,0.0954576
39,0.4219094,0.31851274,"('exploitative', 'cooperative')",0.4219094,0.3185127,-0.1033967
40,-1.3508234,-1.4303511,"('stingy', 'generous')",-1.3508234,-1.4303511,-0.0795277
41,0.44832855,0.19739853,"('unforgiving', 'forgiving')",0.4483286,0.1973985,-0.2509301
42,-3.2828472,-3.1722322,"('unreliable', 'reliable')",-3.2828472,-3.1722322,0.110615
43,0.56140864,0.52061504,"('irresponsible', 'responsible')",0.5614086,0.520615,-0.0407936
44,-2.1424868,-2.2397041,"('prejudiced', 'unprejudiced')",-2.1424868,-2.2397041,-0.0972173
45,-0.38846016,-0.37202865,"('incompetent', 'competent')",-0.3884602,-0.3720286,0.0164316
