,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4698386,-1.5557421,"('unsociable', 'sociable')",0.93866616,0.6688917,-0.3336273,-0.4803277,-0.2882666,-0.455726,-0.1674594
1,-2.1913931,-2.2465472,"('unfriendly', 'friendly')",-0.93910426,-1.0511372,1.7869196,1.6449667,-0.4478593,-0.5509059,-0.1030466
2,0.27961048,0.24241498,"('unlikable', 'likable')",1.4605447,1.406251,0.83448863,0.9084995,0.8582146,0.8523885,-0.0058261
3,-0.3115045,-0.16655262,"('repellent', 'pleasant')",0.8970163,0.9957522,0.014282193,0.16970152,0.1999313,0.332967,0.1330357
4,-0.40348858,-0.53948057,"('disliked', 'liked')",-0.3528241,-0.42493463,-5.962122,-6.0533304,-2.2394783,-2.3392485,-0.0997702
5,-0.89005715,-0.8453956,"('distant', 'outgoing')",-2.427224,-2.1788366,-0.16321304,-0.1548756,-1.1601647,-1.0597026,0.1004621
6,-1.2169307,-1.1485523,"('distant', 'open')",-2.7946417,-2.6039073,0.12739053,0.10258818,-1.2947272,-1.2166238,0.0781034
7,-0.66425526,-0.5345177,"('insensitive', 'sensitive')",-0.0594145,0.015043406,0.46405408,0.5318168,-0.0865386,0.0041142,0.0906528
8,-2.0678227,-2.1991668,"('unaffectionate', 'affectionate')",-0.86288345,-0.90140885,0.4171385,0.31605583,-0.8378558,-0.9281733,-0.0903175
9,-2.0507438,-2.1342041,"('unaffectionate', 'caring')",-0.85671425,-0.9492213,0.99347,0.9355646,-0.637996,-0.7159537,-0.0779577
10,-1.4231881,-1.3041489,"('unsympathetic', 'sympathetic')",0.0662162,-0.00012007356,-0.37305838,-0.3919486,-0.5766768,-0.5654058,0.011271
11,-0.4656874,-0.4900757,"('unhelpful', 'helpful')",0.18008316,0.046898276,2.0084524,1.9482379,0.5742827,0.5016868,-0.0725959
12,-0.89104843,-0.79661644,"('unsupportive', 'supportive')",0.28010714,0.3975933,-1.8038654,-1.7418722,-0.8049356,-0.7136318,0.0913038
13,-0.46349034,-0.45206684,"('impolite', 'polite')",0.31892776,0.23149998,-0.093285255,-0.07543227,-0.0792826,-0.0986664,-0.0193838
14,0.22698046,0.24259949,"('antisocial', 'social')",2.0979548,2.0968995,-0.21645735,-0.25875545,0.7028259,0.6935812,-0.0092447
15,0.19748993,0.05855993,"('boring', 'funny')",-0.7668532,-0.8579125,0.829669,0.7225269,0.0867686,-0.0256085,-0.1123771
16,-0.034740284,-0.11815733,"('unpopular', 'popular')",-0.083928086,-0.08348826,0.8475039,0.8370283,0.2429452,0.2117943,-0.0311509
17,-0.0857645,-0.07881286,"('nasty', 'nice')",-0.66956633,-0.6177252,-0.15374373,-0.19084245,-0.3030248,-0.2957935,0.0072313
18,-0.016237777,0.009904988,"('disagreeable', 'welcoming')",-0.7116401,-0.63367,-0.33269966,-0.36671615,-0.3535259,-0.3301604,0.0233655
19,-1.2672653,-1.3167621,"('inhospitable', 'hospitable')",-2.13873,-2.2176356,-0.11962362,-0.10399617,-1.1752063,-1.212798,-0.0375917
20,-0.016205266,0.088561,"('rough', 'thoughtful')",1.5046159,1.5642239,0.8771619,0.904579,0.7885242,0.8524546,0.0639304
21,-0.43568748,-0.4737546,"('immoral', 'moral')",0.8157544,0.6921227,-0.6770081,-0.6589015,-0.0989804,-0.1468445,-0.0478641
22,-0.23386863,-0.23276947,"('untrustworthy', 'trustworthy')",0.7151416,0.5980813,-1.1782742,-1.2084148,-0.2323337,-0.2810343,-0.0487006
23,-0.8774531,-0.82722837,"('insincere', 'sincere')",0.32350963,0.2413774,5.7755785,5.667158,1.740545,1.6937691,-0.0467759
24,-0.6922874,-0.6568589,"('dishonest', 'honest')",-0.49589443,-0.52196574,0.64965045,0.6380626,-0.1795105,-0.180254,-0.0007435
25,-0.41753528,-0.474179,"('egoistic', 'altruistic')",-0.3950559,-0.41220027,1.4045675,1.3261534,0.1973254,0.1465914,-0.050734
26,-0.5782486,-0.6124518,"('hardhearted', 'benevolent')",0.63484776,0.6270151,1.6059622,1.5013084,0.5541871,0.5052906,-0.0488965
27,-0.76322407,-0.5895299,"('hardhearted', 'softhearted')",-0.8087956,-0.6529291,1.113929,1.1328704,-0.1526968,-0.0365295,0.1161673
28,-0.42206442,-0.53383535,"('disloyal', 'loyal')",0.17265786,-0.030983344,0.85968417,0.63351303,0.2034259,0.0228981,-0.1805278
29,-0.46462834,-0.4442373,"('unfair', 'fair')",-0.7067958,-0.79696405,-0.8815675,-1.0594945,-0.6843305,-0.7668986,-0.0825681
30,0.4522679,0.38440818,"('intolerant', 'tolerant')",1.012011,0.8804316,1.7225676,1.6462231,1.0622822,0.9703542,-0.091928
31,-0.7732915,-0.779852,"('evil', 'good')",-1.9147562,-1.8407495,-1.2187377,-1.3505964,-1.3022618,-1.3237326,-0.0214708
32,-0.15183817,-0.14708072,"('unkind', 'kind')",1.10312,0.929371,1.0749847,0.94651467,0.6754222,0.5762683,-0.0991539
33,0.001381889,-0.06580108,"('wrong', 'right')",-0.76924586,-0.78391737,-0.40228015,-0.42954528,-0.390048,-0.4264212,-0.0363732
34,-0.5833477,-0.4460439,"('mean', 'honorable')",0.108947806,0.23437306,6.0258846,6.129787,1.8504949,1.9727054,0.1222105
35,-0.20722541,-0.3024486,"('corrupt', 'incorrupt')",-1.6585486,-1.6176621,-0.16771202,-0.36229798,-0.6778287,-0.7608029,-0.0829742
36,-1.36922,-1.5383152,"('hostile', 'amicable')",-1.8410103,-1.9166846,0.21525142,-0.016059296,-0.9983263,-1.1570198,-0.1586935
37,-0.5138228,-0.46299204,"('fake', 'genuine')",-0.39334255,-0.36269593,0.06710662,0.082757995,-0.2800196,-0.2476433,0.0323763
38,-1.013081,-1.0588144,"('untruthful', 'truthful')",-1.2631874,-1.3200705,0.2253936,0.21157028,-0.683625,-0.7224382,-0.0388132
39,1.3015041,1.2956319,"('exploitative', 'cooperative')",1.5094569,1.5451773,-0.033001512,-0.010613007,0.9259865,0.9433988,0.0174123
40,0.14246301,0.20695636,"('stingy', 'generous')",-0.06682574,0.06417709,-1.7516303,-1.7366135,-0.5586644,-0.4884934,0.070171
41,-0.586829,-0.56854796,"('unforgiving', 'forgiving')",0.61177576,0.5117138,0.39248037,0.2678587,0.1391424,0.0703415,-0.0688009
42,0.3495219,0.4980556,"('unreliable', 'reliable')",0.9229467,1.0090976,-3.1225073,-3.0188224,-0.6166796,-0.5038898,0.1127898
43,-0.9924364,-0.8437365,"('irresponsible', 'responsible')",0.59683543,0.57593334,0.58057284,0.6217855,0.0616573,0.1179941,0.0563368
44,1.1821389,1.2100172,"('prejudiced', 'unprejudiced')",-0.076575786,-0.0064391904,-1.3394518,-1.3398684,-0.0779629,-0.0454301,0.0325328
45,-0.9009667,-0.78845966,"('incompetent', 'competent')",0.35886943,0.25998276,-0.3340664,-0.37076598,-0.2920546,-0.2997476,-0.007693
46,-0.71874684,-0.6283501,"('uncompetitive', 'competitive')",1.6811898,1.6368876,-0.73579675,-0.6602089,0.0755487,0.1161095,0.0405608
47,0.02082144,0.13529551,"('stupid', 'smart')",0.85584843,0.9064727,5.547878,5.6640024,2.1415159,2.2352568,0.0937409
48,-0.5268372,-0.54390544,"('unintelligent', 'intelligent')",0.1565419,0.1304228,0.6305735,0.67245215,0.0867594,0.0863232,-0.0004362
