,sweets_male,sweets_female,tuple,average_male,average_female,female-male
0,0.52978075,0.18288554,"('unsociable', 'sociable')",0.5297807,0.1828855,-0.3468952
1,1.1998616,1.1843246,"('unfriendly', 'friendly')",1.1998616,1.1843246,-0.015537
2,0.45026466,0.6551608,"('unlikable', 'likable')",0.4502647,0.6551608,0.2048961
3,0.6016773,0.6435855,"('repellent', 'pleasant')",0.6016773,0.6435855,0.0419082
4,-6.7679405,-6.9118776,"('disliked', 'liked')",-6.7679405,-6.9118776,-0.1439371
5,-0.49741748,-0.30677548,"('distant', 'outgoing')",-0.4974175,-0.3067755,0.190642
6,-0.33731174,-0.16634479,"('distant', 'open')",-0.3373117,-0.1663448,0.1709669
7,0.743939,0.6388753,"('insensitive', 'sensitive')",0.743939,0.6388753,-0.1050637
8,0.76340693,0.8533748,"('unaffectionate', 'affectionate')",0.7634069,0.8533748,0.0899679
9,1.5021544,1.6152668,"('unaffectionate', 'caring')",1.5021544,1.6152668,0.1131124
10,1.267955,1.1746352,"('unsympathetic', 'sympathetic')",1.2679549,1.1746352,-0.0933197
11,2.4838834,2.3810482,"('unhelpful', 'helpful')",2.4838834,2.3810482,-0.1028352
12,-1.4332055,-1.5226301,"('unsupportive', 'supportive')",-1.4332055,-1.5226301,-0.0894246
13,0.7057411,0.6036869,"('impolite', 'polite')",0.7057411,0.6036869,-0.1020542
14,0.050571177,-0.21563038,"('antisocial', 'social')",0.0505712,-0.2156304,-0.2662016
15,0.78759587,0.6841475,"('boring', 'funny')",0.7875959,0.6841475,-0.1034484
16,-0.009146348,0.031606823,"('unpopular', 'popular')",-0.0091463,0.0316068,0.0407531
17,-0.118309185,-0.080185324,"('nasty', 'nice')",-0.1183092,-0.0801853,0.0381239
18,-0.60135365,-0.7466344,"('disagreeable', 'welcoming')",-0.6013536,-0.7466344,-0.1452808
19,-0.7393919,-0.5670724,"('inhospitable', 'hospitable')",-0.7393919,-0.5670724,0.1723195
