,live_male,live_female,tuple,nation_male,nation_female,entertainment_male,entertainment_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5833576,0.5281484,"('unsociable', 'sociable')",0.21586432,0.20010701,1.0758352,0.8845688,-0.7579159,-0.92486465,0.2792853,0.1719899,-0.1072954
1,0.87797946,0.7880216,"('unfriendly', 'friendly')",-0.551848,-0.60541505,0.41809765,0.32327992,2.2412891,2.0477543,0.7463796,0.6384102,-0.1079694
2,0.78242874,0.89947003,"('unlikable', 'likable')",0.19976981,0.3539908,1.0111413,1.1469077,0.6270567,0.76324105,0.6550992,0.7909024,0.1358032
3,-0.55940694,-0.48022068,"('repellent', 'pleasant')",-0.45432472,-0.28195682,0.04738192,0.19264233,0.053335674,0.064524494,-0.2282535,-0.1262527,0.1020008
4,-0.045945425,-0.11673707,"('disliked', 'liked')",-0.39031973,-0.42235994,-0.4815004,-0.39160922,-6.1829877,-6.263249,-1.7751883,-1.7984889,-0.0233006
5,0.44761193,0.55692595,"('distant', 'outgoing')",0.54887563,0.5131886,-0.0019318908,0.044206932,0.25672182,0.28482074,0.3128194,0.3497856,0.0369662
6,0.41603827,0.5020915,"('distant', 'open')",-0.122014016,-0.12837419,-0.728943,-0.67622465,0.7296703,0.74805605,0.0736879,0.1113872,0.0376993
7,0.7300827,0.7209462,"('insensitive', 'sensitive')",-0.21258633,-0.086600386,0.06763145,0.067372225,0.6781368,0.6093913,0.3158162,0.3277773,0.0119611
8,0.1131019,0.15838036,"('unaffectionate', 'affectionate')",-0.54191595,-0.51564795,-0.023489024,0.007490825,0.8579887,0.76872104,0.1014214,0.1047361,0.0033147
9,0.9518085,0.9998333,"('unaffectionate', 'caring')",-0.5896559,-0.5485625,0.67407596,0.6500146,1.2040482,1.1375012,0.5600692,0.5596967,-0.0003725
10,-1.086782,-1.1001476,"('unsympathetic', 'sympathetic')",-1.6122859,-1.4218668,-0.8403823,-0.7532707,-0.98542833,-1.035464,-1.1312196,-1.0776873,0.0535323
11,0.08217236,0.15971246,"('unhelpful', 'helpful')",0.21277505,0.31789747,0.6886963,0.7029996,1.266057,1.3737717,0.5624252,0.6385953,0.0761701
12,1.2422271,1.3257077,"('unsupportive', 'supportive')",0.43125576,0.6126998,0.45220324,0.5474288,-1.5993047,-1.6101627,0.1315954,0.2189184,0.087323
13,1.1518575,1.1263869,"('impolite', 'polite')",0.33231726,0.29136238,0.6428126,0.53216934,-0.37314227,-0.42907637,0.4384613,0.3802106,-0.0582507
14,0.9546254,1.0180752,"('antisocial', 'social')",0.46824324,0.55271626,1.6647025,1.6242007,-0.97794044,-1.0086468,0.5274076,0.5465863,0.0191787
15,0.9674835,0.9938514,"('boring', 'funny')",0.63092333,0.57893616,0.98711604,0.96321845,0.63309747,0.6184763,0.8046551,0.7886206,-0.0160345
16,-0.11188737,-0.057157896,"('unpopular', 'popular')",-0.14996064,-0.214315,-0.023206104,0.11353107,0.5054354,0.51135623,0.0550953,0.0883536,0.0332583
17,-0.83729154,-0.71025693,"('nasty', 'nice')",-1.175477,-1.0135202,-1.0083641,-0.7997654,-0.5671076,-0.41172874,-0.89706,-0.7338178,0.1632422
