,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
0,-2.607748,-2.43165,"('unsociable', 'sociable')",-0.63104045,-0.77611184,-0.70172024,-0.73543596,-1.3135029,-1.3143992,-0.0008963
1,0.10027518,0.22980917,"('unfriendly', 'friendly')",1.3491188,1.1491115,1.4791591,1.4029604,0.9761844,0.9272937,-0.0488907
2,0.23208375,0.29304886,"('unlikable', 'likable')",0.74313724,0.6865696,0.4141343,0.5211287,0.4631184,0.5002491,0.0371307
3,-1.2481786,-1.0372357,"('repellent', 'pleasant')",-0.44337985,-0.37064314,0.48927468,0.50889134,-0.4007613,-0.2996625,0.1010988
4,0.8236194,0.79449,"('disliked', 'liked')",1.8289425,1.7913941,-6.5771785,-6.530368,-1.3082055,-1.3148279,-0.0066224
5,1.7155545,1.6625148,"('distant', 'outgoing')",1.6833694,1.6520878,-0.5080768,-0.47699797,0.9636157,0.9458682,-0.0177475
6,1.2933085,1.2492632,"('distant', 'open')",1.678088,1.6308645,0.10907977,0.14013624,1.0268254,1.0067546,-0.0200708
7,-1.2064097,-0.98707575,"('insensitive', 'sensitive')",-0.2166769,-0.119237445,0.23262432,0.339859,-0.3968208,-0.2554847,0.1413361
8,-0.036649205,-0.20667917,"('unaffectionate', 'affectionate')",1.0495825,0.8953026,0.8373487,0.77453244,0.6167607,0.4877186,-0.1290421
9,0.12710702,0.15877068,"('unaffectionate', 'caring')",1.7185045,1.6364975,1.488776,1.4923794,1.1114625,1.0958826,-0.0155799
10,-2.578968,-2.2659104,"('unsympathetic', 'sympathetic')",-0.92093116,-0.7699233,-0.29109484,-0.24607646,-1.2636646,-1.0939701,0.1696945
11,-1.6645055,-1.5444062,"('unhelpful', 'helpful')",-1.136672,-1.1173459,1.4371343,1.5368587,-0.4546811,-0.3749645,0.0797166
12,-0.40654075,-0.17312187,"('unsupportive', 'supportive')",1.4242859,1.5765873,-1.7426001,-1.5679916,-0.2416183,-0.054842,0.1867763
13,-1.7116748,-1.7457153,"('impolite', 'polite')",-1.2807727,-1.2537931,-0.6502625,-0.651772,-1.2142366,-1.2170935,-0.0028569
14,-2.1744113,-2.1528525,"('antisocial', 'social')",-0.4745087,-0.37492263,-0.9394433,-0.9091362,-1.1961211,-1.1456372,0.0504839
15,0.99199796,1.0493963,"('boring', 'funny')",0.7719555,0.76124096,0.50704896,0.5500053,0.7570008,0.7868808,0.02988
16,0.8332885,0.7718438,"('unpopular', 'popular')",0.49996787,0.390659,-0.14321046,-0.2565584,0.396682,0.3019814,-0.0947006
17,0.53397703,0.5491417,"('nasty', 'nice')",0.689399,0.80528027,-0.21052569,-0.17456374,0.3376168,0.3932861,0.0556693
18,0.8306168,0.88963056,"('disagreeable', 'welcoming')",-0.15489449,-0.16534492,-0.94525445,-0.90474343,-0.089844,-0.0601526,0.0296914
19,1.2022427,1.2755542,"('inhospitable', 'hospitable')",1.0135522,1.0328615,-0.20378903,-0.13847381,0.6706687,0.723314,0.0526453
20,-0.1085448,-0.018501103,"('rough', 'thoughtful')",0.19042826,0.1539368,0.5363676,0.5508977,0.2060837,0.2287778,0.0226941
21,-1.7282887,-1.5772626,"('immoral', 'moral')",0.09484941,0.21993643,-0.8806848,-0.7877547,-0.8380414,-0.715027,0.1230144
