,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-1.3824863,-1.3916512,"('unsociable', 'sociable')",-0.3114254,-0.31028074,-0.8469559,-0.850966,-0.0040101
1,-1.6493918,-1.7382045,"('unfriendly', 'friendly')",1.8707182,1.6927714,0.1106632,-0.0227165,-0.1333797
2,0.39864936,0.41340402,"('unlikable', 'likable')",0.738438,0.77905744,0.5685437,0.5962307,0.027687
3,-0.46379024,-0.4013509,"('repellent', 'pleasant')",0.47763285,0.61331135,0.0069213,0.1059802,0.0990589
4,0.67164516,0.5893361,"('disliked', 'liked')",-3.5290544,-3.3036633,-1.4287046,-1.3571635,0.0715411
5,-0.34135997,-0.37027454,"('distant', 'outgoing')",-0.12220164,-0.26490617,-0.2317808,-0.3175904,-0.0858096
6,-0.43630624,-0.500121,"('distant', 'open')",0.38638988,0.16511956,-0.0249582,-0.1675007,-0.1425425
7,-0.55474544,-0.4996751,"('insensitive', 'sensitive')",0.39100155,0.4496948,-0.0818719,-0.0249901,0.0568818
8,-0.9745101,-1.0214128,"('unaffectionate', 'affectionate')",0.68624645,0.46590278,-0.1441318,-0.277755,-0.1336232
9,-1.3474941,-1.3546786,"('unaffectionate', 'caring')",0.91661537,0.7662761,-0.2154394,-0.2942013,-0.0787619
10,-2.886742,-2.813774,"('unsympathetic', 'sympathetic')",0.10420287,0.22412801,-1.3912697,-1.2948231,0.0964466
11,-1.333437,-1.2133485,"('unhelpful', 'helpful')",1.1849906,1.2035042,-0.0742232,-0.0049222,0.069301
12,-0.81356776,-0.7318654,"('unsupportive', 'supportive')",-1.0095195,-0.9200511,-0.9115436,-0.8259583,0.0855853
13,-0.9460568,-0.88631797,"('impolite', 'polite')",-0.6061113,-0.5718603,-0.7760841,-0.7290891,0.046995
14,-0.20719023,-0.12233135,"('antisocial', 'social')",0.35799342,0.5333803,0.0754016,0.2055245,0.1301229
15,0.5631179,0.49256772,"('boring', 'funny')",0.511856,0.469111,0.537487,0.4808394,-0.0566476
16,0.023359992,-0.0014595464,"('unpopular', 'popular')",0.12047361,0.1954243,0.0719168,0.0969824,0.0250656
17,-0.33881506,-0.32008955,"('nasty', 'nice')",-0.19215679,-0.15512365,-0.2654859,-0.2376066,0.0278793
18,-0.4935017,-0.44753033,"('disagreeable', 'welcoming')",-1.0985098,-1.143057,-0.7960057,-0.7952937,0.000712
19,-1.5128613,-1.5148454,"('inhospitable', 'hospitable')",-0.7647441,-0.8706561,-1.1388026,-1.1927507,-0.0539481
20,0.03692293,0.13038406,"('rough', 'thoughtful')",1.2674996,1.2847481,0.6522112,0.7075661,0.0553549
21,-1.5949479,-1.5289904,"('immoral', 'moral')",-0.933343,-0.8161002,-1.2641455,-1.1725453,0.0916002
22,-0.919415,-0.8761173,"('untrustworthy', 'trustworthy')",0.093903214,0.17389877,-0.4127559,-0.3511093,0.0616466
23,-1.6572429,-1.5820774,"('insincere', 'sincere')",4.0642743,3.8470397,1.2035158,1.1324811,-0.0710347
24,-1.7468257,-1.7046388,"('dishonest', 'honest')",0.54039353,0.48895845,-0.6032161,-0.6078402,-0.0046241
25,0.60656583,0.52661955,"('egoistic', 'altruistic')",0.73257446,0.5710872,0.6695701,0.5488534,-0.1207167
26,0.35756248,0.30984104,"('hardhearted', 'benevolent')",2.5364535,2.4777646,1.447008,1.3938029,-0.0532051
27,-0.8150866,-0.7420376,"('hardhearted', 'softhearted')",0.13598849,-0.03075612,-0.3395491,-0.3863969,-0.0468478
28,-0.8712882,-0.9187992,"('disloyal', 'loyal')",0.57811254,0.46215454,-0.1465878,-0.2283223,-0.0817345
29,0.037492737,0.024048187,"('unfair', 'fair')",-0.5085363,-0.57289124,-0.2355218,-0.2744215,-0.0388997
30,-0.81113136,-0.7441224,"('intolerant', 'tolerant')",1.0005704,1.0621064,0.0947195,0.158992,0.0642725
31,0.48036098,0.4230859,"('evil', 'good')",-0.13361001,-0.22762926,0.1733755,0.0977283,-0.0756472
32,-1.0032952,-0.987979,"('unkind', 'kind')",0.43398863,0.32056558,-0.2846533,-0.3337067,-0.0490534
33,0.9220226,0.8638127,"('wrong', 'right')",-0.050585315,-0.17064863,0.4357186,0.346582,-0.0891366
34,-0.26417828,-0.14927632,"('mean', 'honorable')",4.0465155,4.0134406,1.8911686,1.9320822,0.0409136
35,0.99846673,0.85275126,"('corrupt', 'incorrupt')",-0.43626636,-0.6612721,0.2811002,0.0957396,-0.1853606
36,0.48783416,0.34820443,"('hostile', 'amicable')",0.5760206,0.3630556,0.5319273,0.35563,-0.1762973
37,-0.023995444,0.0039847307,"('fake', 'genuine')",-0.18784012,-0.17795391,-0.1059178,-0.0869846,0.0189332
38,-0.77225685,-0.8144895,"('untruthful', 'truthful')",0.43378893,0.47185746,-0.169234,-0.171316,-0.002082
39,0.5812292,0.64910394,"('exploitative', 'cooperative')",0.38314503,0.40076387,0.4821871,0.5249339,0.0427468
40,0.48477024,0.54147494,"('stingy', 'generous')",-1.1463284,-1.1159372,-0.3307791,-0.2872311,0.043548
41,-1.0409411,-1.0060638,"('unforgiving', 'forgiving')",0.33005494,0.3471602,-0.3554431,-0.3294518,0.0259913
42,0.42755726,0.49900025,"('unreliable', 'reliable')",-1.8198743,-1.5332385,-0.6961585,-0.5171192,0.1790393
43,-1.916799,-1.8299606,"('irresponsible', 'responsible')",0.88153076,0.94662964,-0.5176341,-0.4416655,0.0759686
44,1.1252216,1.1687868,"('prejudiced', 'unprejudiced')",-1.7024659,-1.61871,-0.2886221,-0.2249616,0.0636605
45,-1.2018883,-1.1200764,"('incompetent', 'competent')",0.8493332,0.9559054,-0.1762775,-0.0820855,0.094192
46,-1.4119185,-1.3120209,"('uncompetitive', 'competitive')",0.06186834,0.14529726,-0.6750251,-0.5833618,0.0916633
47,-0.2580711,-0.12341213,"('stupid', 'smart')",4.444106,4.379145,2.0930176,2.1278665,0.0348489
48,-0.4034377,-0.3837958,"('unintelligent', 'intelligent')",0.6331858,0.680299,0.1148741,0.1482516,0.0333775
49,-1.1583799,-1.0577105,"('unable', 'able')",-0.51307243,-0.39401084,-0.8357261,-0.7258607,0.1098654
50,0.39664337,0.394376,"('clumsy', 'skillful')",-0.77355295,-0.78476655,-0.1884548,-0.1951953,-0.0067405
51,-1.1436455,-1.1567833,"('uneducated', 'educated')",-0.035277247,-0.0630979,-0.5894614,-0.6099406,-0.0204792
52,-0.20018382,-0.30464977,"('irrational', 'rational')",-0.6453624,-0.8617039,-0.4227731,-0.5831769,-0.1604038
53,-0.8968401,-0.9630237,"('uncreative', 'creative')",0.8752219,0.733881,-0.0108091,-0.1145714,-0.1037623
54,-1.1699958,-1.2492096,"('incapable', 'capable')",0.9531719,0.81405,-0.1084119,-0.2175798,-0.1091679
55,-1.8191966,-1.7106826,"('incompetent', 'clever')",0.6447743,0.81779426,-0.5872111,-0.4464442,0.1407669
