,root_male,root_female,tuple,average_male,average_female,female-male
0,0.1881321,0.043286685,"('unsociable', 'sociable')",0.1881321,0.0432867,-0.1448454
1,1.3557984,1.3001891,"('unfriendly', 'friendly')",1.3557984,1.3001891,-0.0556093
2,0.0031435862,0.13428934,"('unlikable', 'likable')",0.0031436,0.1342893,0.1311457
3,0.87705994,0.91007763,"('repellent', 'pleasant')",0.8770599,0.9100776,0.0330177
4,-7.38879,-7.5072713,"('disliked', 'liked')",-7.3887901,-7.5072713,-0.1184812
5,-0.5988211,-0.55656826,"('distant', 'outgoing')",-0.5988211,-0.5565683,0.0422528
6,0.04110291,0.0025957301,"('distant', 'open')",0.0411029,0.0025957,-0.0385072
7,1.1429892,1.0812315,"('insensitive', 'sensitive')",1.1429892,1.0812315,-0.0617577
8,1.1137339,0.996128,"('unaffectionate', 'affectionate')",1.1137339,0.996128,-0.1176059
9,1.5065358,1.5355769,"('unaffectionate', 'caring')",1.5065358,1.5355769,0.0290411
10,1.361013,1.2734903,"('unsympathetic', 'sympathetic')",1.3610131,1.2734903,-0.0875228
11,1.4956934,1.5208627,"('unhelpful', 'helpful')",1.4956934,1.5208627,0.0251693
12,-1.7760801,-1.8049818,"('unsupportive', 'supportive')",-1.7760801,-1.8049818,-0.0289017
13,0.05414997,-0.0035184547,"('impolite', 'polite')",0.05415,-0.0035185,-0.0576685
14,0.25465778,0.13070992,"('antisocial', 'social')",0.2546578,0.1307099,-0.1239479
15,0.4942616,0.39581907,"('boring', 'funny')",0.4942616,0.3958191,-0.0984425
16,-0.51856124,-0.47760227,"('unpopular', 'popular')",-0.5185612,-0.4776023,0.0409589
17,-0.27951404,-0.2129644,"('nasty', 'nice')",-0.279514,-0.2129644,0.0665496
18,-0.2480047,-0.29199165,"('disagreeable', 'welcoming')",-0.2480047,-0.2919917,-0.043987
19,-0.62499213,-0.6052157,"('inhospitable', 'hospitable')",-0.6249921,-0.6052157,0.0197764
20,0.95398027,0.8431706,"('rough', 'thoughtful')",0.9539803,0.8431706,-0.1108097
21,0.009916529,0.1273211,"('immoral', 'moral')",0.0099165,0.1273211,0.1174046
22,-0.23482318,-0.31349227,"('untrustworthy', 'trustworthy')",-0.2348232,-0.3134923,-0.0786691
23,6.126355,6.180613,"('insincere', 'sincere')",6.1263552,6.180613,0.0542578
24,1.7151387,1.6051284,"('dishonest', 'honest')",1.7151387,1.6051284,-0.1100103
25,0.6318536,0.6158283,"('egoistic', 'altruistic')",0.6318536,0.6158283,-0.0160253
26,0.8109224,0.6285264,"('hardhearted', 'benevolent')",0.8109224,0.6285264,-0.182396
27,2.0736723,1.7841814,"('hardhearted', 'softhearted')",2.0736723,1.7841814,-0.2894909
28,1.2605433,1.1955253,"('disloyal', 'loyal')",1.2605433,1.1955253,-0.065018
