,aes_male,aes_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6303489,-0.8197576,"('unsociable', 'sociable')",-0.19098201,-0.4134494,-0.4106655,-0.6166035,-0.205938
1,-1.5196338,-1.7339581,"('unfriendly', 'friendly')",1.2553984,1.1322107,-0.1321177,-0.3008737,-0.168756
2,0.806884,0.7292109,"('unlikable', 'likable')",0.5088331,0.4197566,0.6578586,0.5744838,-0.0833748
3,0.2977384,0.43670955,"('repellent', 'pleasant')",1.1166415,1.1478881,0.70719,0.7922988,0.0851088
4,-0.5608816,-0.58807933,"('disliked', 'liked')",-7.142181,-7.2869325,-3.8515313,-3.937506,-0.0859747
5,-1.6275061,-1.7506789,"('distant', 'outgoing')",-0.7767875,-0.710675,-1.2021468,-1.2306769,-0.0285301
6,-1.8212357,-1.921479,"('distant', 'open')",-0.6368571,-0.5934775,-1.2290463,-1.2574782,-0.0284319
7,0.34748968,0.38598338,"('insensitive', 'sensitive')",0.76680243,0.7272382,0.5571461,0.5566108,-0.0005353
8,-1.0004294,-1.1066782,"('unaffectionate', 'affectionate')",0.75463104,0.69832176,-0.1228992,-0.2041782,-0.081279
9,-1.0521255,-1.0939738,"('unaffectionate', 'caring')",1.1936713,1.1887451,0.0707729,0.0473857,-0.0233872
10,-0.4636721,-0.6659596,"('unsympathetic', 'sympathetic')",-0.43796536,-0.58538383,-0.4508187,-0.6256717,-0.174853
11,0.01821734,0.061539434,"('unhelpful', 'helpful')",1.3111142,1.4869313,0.6646658,0.7742354,0.1095696
12,-0.12109343,-0.10699749,"('unsupportive', 'supportive')",-2.1050034,-2.2036,-1.1130484,-1.1552987,-0.0422503
13,-0.1012189,-0.15033928,"('impolite', 'polite')",-0.7256206,-0.6459562,-0.4134198,-0.3981478,0.015272
14,0.81466466,0.7357374,"('antisocial', 'social')",0.3899139,0.16203123,0.6022893,0.4488843,-0.153405
15,-0.006829696,-0.1538277,"('boring', 'funny')",0.10430813,0.05096116,0.0487392,-0.0514333,-0.1001725
16,-0.77283496,-0.70542926,"('unpopular', 'popular')",0.23375572,0.3129729,-0.2695396,-0.1962282,0.0733114
17,-0.24811026,-0.17495096,"('nasty', 'nice')",-0.7838685,-0.7411709,-0.5159894,-0.4580609,0.0579285
18,-0.8483621,-0.8099655,"('disagreeable', 'welcoming')",-0.60127014,-0.58432126,-0.7248161,-0.6971434,0.0276727
19,-1.2698536,-1.2816895,"('inhospitable', 'hospitable')",-0.64306355,-0.574246,-0.9564586,-0.9279678,0.0284908
20,0.8365694,0.87616044,"('rough', 'thoughtful')",0.85243946,0.7789151,0.8445045,0.8275378,-0.0169667
21,0.47505367,0.50365674,"('immoral', 'moral')",-0.40223974,-0.37397268,0.036407,0.064842,0.028435
22,-0.3154893,-0.35859227,"('untrustworthy', 'trustworthy')",-0.7528459,-0.9018483,-0.5341676,-0.6302203,-0.0960527
23,0.21149515,0.2444816,"('insincere', 'sincere')",5.993824,6.199492,3.1026595,3.2219868,0.1193273
24,-0.14043365,-0.20824479,"('dishonest', 'honest')",0.66242695,0.62843835,0.2609966,0.2100968,-0.0508998
25,-0.2687717,-0.16133644,"('egoistic', 'altruistic')",1.0716639,1.0815971,0.4014461,0.4601303,0.0586842
26,0.6623141,0.31018224,"('hardhearted', 'benevolent')",2.0236273,1.705879,1.3429707,1.0080307,-0.33494
27,-0.38893765,-0.28553027,"('hardhearted', 'softhearted')",1.4567755,1.3808055,0.533919,0.5476376,0.0137186
28,-0.35456297,-0.37029642,"('disloyal', 'loyal')",1.081879,1.0259851,0.363658,0.3278444,-0.0358136
29,-1.2926459,-1.3073329,"('unfair', 'fair')",-0.57846826,-0.77643454,-0.9355571,-1.0418837,-0.1063266
30,0.783791,0.763095,"('intolerant', 'tolerant')",0.76575685,0.7262985,0.774774,0.7446967,-0.0300773
31,-1.2359668,-1.2690078,"('evil', 'good')",-0.77312046,-0.9206969,-1.0045437,-1.0948523,-0.0903086
32,-0.29810375,-0.43345106,"('unkind', 'kind')",0.7298454,0.51204777,0.2158708,0.0392984,-0.1765724
33,-0.063074574,-0.18710524,"('wrong', 'right')",-0.5866344,-0.69085497,-0.3248545,-0.4389801,-0.1141256
34,0.032672912,0.276637,"('mean', 'honorable')",5.477043,5.9089894,2.754858,3.0928133,0.3379553
35,-0.7008901,-0.76856005,"('corrupt', 'incorrupt')",-0.34519726,-0.42197844,-0.5230437,-0.5952693,-0.0722256
36,-1.2930769,-1.3807952,"('hostile', 'amicable')",-0.19940645,-0.34051302,-0.7462417,-0.8606541,-0.1144124
37,0.53789,0.43260944,"('fake', 'genuine')",0.17495053,0.19134448,0.3564203,0.311977,-0.0444433
38,-0.8253611,-0.88657635,"('untruthful', 'truthful')",-0.4018393,-0.24704842,-0.6136002,-0.5668124,0.0467878
39,0.79031503,0.8879797,"('exploitative', 'cooperative')",0.31648308,0.31089664,0.5533991,0.5994382,0.0460391
