,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.554848,-1.4791722,"('unsociable', 'sociable')",-0.3836334,-0.4769429,-0.4259166,-0.47291386,-0.7881327,-0.8096763,-0.0215436
1,-1.8983556,-2.0316703,"('unfriendly', 'friendly')",0.7268245,0.5681897,1.1380869,0.9746284,-0.0111481,-0.1629508,-0.1518027
2,0.27314073,0.30818927,"('unlikable', 'likable')",1.2243357,1.234526,0.76429725,0.8023975,0.7539245,0.7817043,0.0277798
3,0.19735536,0.3682774,"('repellent', 'pleasant')",-0.79732376,-0.74422413,0.50030947,0.5448188,-0.0332197,0.0562907,0.0895104
4,0.36884385,0.18061271,"('disliked', 'liked')",0.52688354,0.42127597,-6.68892,-6.851653,-1.9310643,-2.0832548,-0.1521905
5,-0.23994742,-0.40560833,"('distant', 'outgoing')",1.0186882,0.93058926,-0.418458,-0.54364747,0.1200942,-0.0062222,-0.1263164
6,-0.1809116,-0.27620077,"('distant', 'open')",1.6536345,1.5555351,-0.48081046,-0.6455168,0.3306375,0.2112725,-0.119365
7,-1.0804722,-0.9233526,"('insensitive', 'sensitive')",-0.492322,-0.4072103,0.25141758,0.34670186,-0.4404589,-0.3279537,0.1125052
8,-1.8074656,-1.8163208,"('unaffectionate', 'affectionate')",0.5363222,0.47656012,0.38080898,0.32833204,-0.2967782,-0.3371429,-0.0403647
9,-1.358563,-1.2885729,"('unaffectionate', 'caring')",0.726724,0.7039051,0.93932796,0.9559213,0.1024963,0.1237512,0.0212549
10,-1.828149,-1.6068553,"('unsympathetic', 'sympathetic')",-1.2213097,-1.1339922,-0.95863485,-0.8651734,-1.3360311,-1.202007,0.1340241
11,-1.0251908,-0.9340644,"('unhelpful', 'helpful')",-1.0386997,-0.9956238,1.2148691,1.3582652,-0.2830071,-0.1904744,0.0925327
12,-0.83021307,-0.72911745,"('unsupportive', 'supportive')",0.19668604,0.1832871,-1.8632904,-1.8089752,-0.8322725,-0.7849352,0.0473373
13,-0.51269954,-0.5144959,"('impolite', 'polite')",-0.39425355,-0.4349303,-1.2547911,-1.1776569,-0.7205814,-0.7090277,0.0115537
14,-1.36658,-1.125402,"('antisocial', 'social')",-1.0311272,-1.0612557,0.10741997,0.13628742,-0.7634291,-0.6834567,0.0799724
15,-0.96777225,-1.1483914,"('boring', 'funny')",0.24462795,0.1758018,0.2452116,0.23328158,-0.1593109,-0.246436,-0.0871251
16,-0.3944218,-0.5342473,"('unpopular', 'popular')",-0.13898972,-0.17261344,0.29500556,0.12524393,-0.0794686,-0.1938723,-0.1144037
17,-0.9195679,-0.8329186,"('nasty', 'nice')",-0.20315073,-0.15381706,-0.31687012,-0.2791603,-0.4798629,-0.4219653,0.0578976
18,0.11934233,0.24493623,"('disagreeable', 'welcoming')",0.81772035,0.8890373,-0.6775839,-0.7664906,0.0864929,0.1224943,0.0360014
19,-1.0360765,-1.1030428,"('inhospitable', 'hospitable')",0.34877893,0.3348039,-0.83334994,-0.85305256,-0.5068825,-0.5404305,-0.033548
