,raiment_male,raiment_female,tuple,average_male,average_female,female-male
0,0.4396013,0.24168375,"('unsociable', 'sociable')",0.4396013,0.2416838,-0.1979175
1,-0.7852344,-0.72282493,"('unfriendly', 'friendly')",-0.7852344,-0.7228249,0.0624095
2,0.9572853,1.0228456,"('unlikable', 'likable')",0.9572853,1.0228456,0.0655603
3,0.12410952,0.17117512,"('repellent', 'pleasant')",0.1241095,0.1711751,0.0470656
4,-3.9674284,-3.8560095,"('disliked', 'liked')",-3.9674284,-3.8560095,0.1114189
5,-1.8336563,-1.7335275,"('distant', 'outgoing')",-1.8336563,-1.7335275,0.1001288
6,-1.6316527,-1.5468878,"('distant', 'open')",-1.6316527,-1.5468878,0.0847649
7,0.642326,0.5525816,"('insensitive', 'sensitive')",0.642326,0.5525816,-0.0897444
8,-0.9056674,-0.81745505,"('unaffectionate', 'affectionate')",-0.9056674,-0.8174551,0.0882123
9,-0.33273295,-0.31429046,"('unaffectionate', 'caring')",-0.3327329,-0.3142905,0.0184424
10,1.0146267,0.8484982,"('unsympathetic', 'sympathetic')",1.0146267,0.8484982,-0.1661285
11,1.0215135,1.0616323,"('unhelpful', 'helpful')",1.0215135,1.0616323,0.0401188
12,-1.1893598,-1.0872226,"('unsupportive', 'supportive')",-1.1893598,-1.0872226,0.1021372
13,0.47284362,0.34324655,"('impolite', 'polite')",0.4728436,0.3432465,-0.1295971
14,1.2430637,1.0686337,"('antisocial', 'social')",1.2430637,1.0686337,-0.17443
15,-0.10133866,-0.18355209,"('boring', 'funny')",-0.1013387,-0.1835521,-0.0822134
16,-0.5442348,-0.5150826,"('unpopular', 'popular')",-0.5442348,-0.5150826,0.0291522
17,-0.32605216,-0.3358368,"('nasty', 'nice')",-0.3260522,-0.3358368,-0.0097846
18,-0.6705444,-0.6157453,"('disagreeable', 'welcoming')",-0.6705444,-0.6157453,0.0547991
19,-1.0370524,-0.95359224,"('inhospitable', 'hospitable')",-1.0370524,-0.9535922,0.0834602
20,0.42664757,0.306741,"('rough', 'thoughtful')",0.4266476,0.306741,-0.1199066
21,1.2055917,1.173213,"('immoral', 'moral')",1.2055917,1.173213,-0.0323787
22,0.7191284,0.62570333,"('untrustworthy', 'trustworthy')",0.7191284,0.6257033,-0.0934251
23,3.4155688,3.3098705,"('insincere', 'sincere')",3.4155688,3.3098705,-0.1056983
24,1.1287162,1.0015543,"('dishonest', 'honest')",1.1287162,1.0015543,-0.1271619
25,0.22551478,0.25513023,"('egoistic', 'altruistic')",0.2255148,0.2551302,0.0296154
26,0.61853045,0.47124127,"('hardhearted', 'benevolent')",0.6185305,0.4712413,-0.1472892
27,0.6339141,0.4522268,"('hardhearted', 'softhearted')",0.6339141,0.4522268,-0.1816873
28,1.0842297,0.9796656,"('disloyal', 'loyal')",1.0842297,0.9796656,-0.1045641
29,-0.72969055,-0.74008006,"('unfair', 'fair')",-0.7296906,-0.7400801,-0.0103895
30,1.3245233,1.2231067,"('intolerant', 'tolerant')",1.3245233,1.2231067,-0.1014166
31,-2.4251192,-2.2775512,"('evil', 'good')",-2.4251192,-2.2775512,0.147568
32,1.4377801,1.1989653,"('unkind', 'kind')",1.4377801,1.1989653,-0.2388148
33,-0.36973557,-0.28693795,"('wrong', 'right')",-0.3697356,-0.286938,0.0827976
34,2.12625,2.2260408,"('mean', 'honorable')",2.12625,2.2260408,0.0997908
35,-1.0359257,-1.1139337,"('corrupt', 'incorrupt')",-1.0359257,-1.1139337,-0.078008
36,-1.8370261,-1.8086575,"('hostile', 'amicable')",-1.8370261,-1.8086575,0.0283686
37,0.38424343,0.38138887,"('fake', 'genuine')",0.3842434,0.3813889,-0.0028545
38,-0.16198543,-0.09823389,"('untruthful', 'truthful')",-0.1619854,-0.0982339,0.0637515
39,0.46555907,0.5162284,"('exploitative', 'cooperative')",0.4655591,0.5162284,0.0506693
40,-1.5500928,-1.582898,"('stingy', 'generous')",-1.5500928,-1.582898,-0.0328052
41,0.68572915,0.62624365,"('unforgiving', 'forgiving')",0.6857291,0.6262437,-0.0594854
42,0.024173744,0.049471065,"('unreliable', 'reliable')",0.0241737,0.0494711,0.0252974
43,1.0475227,1.0647748,"('irresponsible', 'responsible')",1.0475227,1.0647748,0.0172521
44,-0.67532444,-0.5959443,"('prejudiced', 'unprejudiced')",-0.6753244,-0.5959443,0.0793801
45,0.76253605,0.6964755,"('incompetent', 'competent')",0.762536,0.6964755,-0.0660605
46,-0.06404683,-0.09557737,"('uncompetitive', 'competitive')",-0.0640468,-0.0955774,-0.0315306
47,2.7061853,2.708239,"('stupid', 'smart')",2.7061853,2.7082391,0.0020538
48,0.10257151,0.11966337,"('unintelligent', 'intelligent')",0.1025715,0.1196634,0.0170919
