,lsi_male,lsi_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.24845713,-0.4614369,"('unsociable', 'sociable')",0.18838537,-0.011041643,-0.0300359,-0.2362393,-0.2062034
1,-1.7598073,-1.9271352,"('unfriendly', 'friendly')",0.7772648,0.55306965,-0.4912713,-0.6870328,-0.1957615
2,1.1649777,1.1485382,"('unlikable', 'likable')",1.0706694,1.1458348,1.1178236,1.1471865,0.0293629
3,0.61457926,0.822482,"('repellent', 'pleasant')",0.9513345,1.0623237,0.7829568,0.9424028,0.159446
4,-0.17396244,-0.110485286,"('disliked', 'liked')",-5.5400248,-5.443903,-2.8569937,-2.777194,0.0797997
5,-1.4827292,-1.5105779,"('distant', 'outgoing')",-1.0249314,-0.9967631,-1.2538303,-1.2536705,0.0001598
6,-1.7610631,-1.821944,"('distant', 'open')",-1.4986947,-1.4905279,-1.6298789,-1.6562359,-0.026357
7,-0.098039314,0.02054856,"('insensitive', 'sensitive')",0.32472453,0.3087739,0.1133426,0.1646612,0.0513186
8,-1.458368,-1.5883061,"('unaffectionate', 'affectionate')",-0.2376776,-0.37877795,-0.8480228,-0.983542,-0.1355192
9,-1.112474,-1.1849725,"('unaffectionate', 'caring')",0.45520413,0.3631497,-0.3286349,-0.4109114,-0.0822765
10,-0.33381256,-0.26366997,"('unsympathetic', 'sympathetic')",-0.37217075,-0.5095019,-0.3529916,-0.3865859,-0.0335943
11,0.25919855,0.2502739,"('unhelpful', 'helpful')",2.1831656,2.1230586,1.2211821,1.1866663,-0.0345158
12,0.0016273921,0.119315386,"('unsupportive', 'supportive')",-1.9178507,-1.8998544,-0.9581116,-0.8902695,0.0678421
13,0.15370196,-0.0058747493,"('impolite', 'polite')",-0.27837032,-0.26009062,-0.0623342,-0.1329827,-0.0706485
14,1.1061351,1.1126541,"('antisocial', 'social')",0.67690164,0.6443413,0.8915184,0.8784977,-0.0130207
15,-0.26583663,-0.42430148,"('boring', 'funny')",0.37637815,0.34980917,0.0552708,-0.0372462,-0.092517
16,-0.12593374,-0.17507029,"('unpopular', 'popular')",0.7663708,0.6540941,0.3202185,0.2395119,-0.0807066
17,0.15681699,0.2063517,"('nasty', 'nice')",-0.3129765,-0.3067004,-0.0780798,-0.0501744,0.0279054
18,-0.8189787,-0.87286675,"('disagreeable', 'welcoming')",-0.61927617,-0.7052977,-0.7191274,-0.7890822,-0.0699548
19,-1.1302865,-1.2248722,"('inhospitable', 'hospitable')",-0.76995814,-0.8495914,-0.9501223,-1.0372318,-0.0871095
20,0.89285386,0.8411941,"('rough', 'thoughtful')",0.77954125,0.6920531,0.8361976,0.7666236,-0.069574
21,0.7655424,0.77049935,"('immoral', 'moral')",0.1831641,0.15637307,0.4743533,0.4634362,-0.0109171
22,0.04838184,0.0030380525,"('untrustworthy', 'trustworthy')",-0.9265907,-0.9367106,-0.4391044,-0.4668363,-0.0277319
23,-0.037813872,-0.029293802,"('insincere', 'sincere')",5.5009885,5.355768,2.7315874,2.6632371,-0.0683503
24,-0.30003682,-0.33194014,"('dishonest', 'honest')",0.62259966,0.6170934,0.1612814,0.1425766,-0.0187048
25,-0.778787,-0.932784,"('egoistic', 'altruistic')",0.5485903,0.4406844,-0.1150984,-0.2460498,-0.1309514
26,-0.32343143,-0.5547556,"('hardhearted', 'benevolent')",1.2411022,0.9944515,0.4588354,0.2198479,-0.2389875
27,-0.60790956,-0.5250405,"('hardhearted', 'softhearted')",0.25646856,0.18368682,-0.1757205,-0.1706768,0.0050437
28,-1.0457511,-1.1629857,"('disloyal', 'loyal')",0.94938284,0.750811,-0.0481841,-0.2060874,-0.1579033
29,-0.27221566,-0.32005346,"('unfair', 'fair')",-0.4866686,-0.59812784,-0.3794421,-0.4590907,-0.0796486
30,0.94187,0.8813724,"('intolerant', 'tolerant')",1.4100035,1.355007,1.1759367,1.1181897,-0.057747
31,-1.5013369,-1.5398567,"('evil', 'good')",-1.1315848,-1.1540104,-1.3164608,-1.3469336,-0.0304728
32,0.38692778,0.2571437,"('unkind', 'kind')",1.0077236,0.7597305,0.6973257,0.5084371,-0.1888886
33,-0.38724172,-0.5080951,"('wrong', 'right')",-0.99966305,-1.0477525,-0.6934524,-0.7779238,-0.0844714
34,0.010459558,0.14806335,"('mean', 'honorable')",5.36063,5.417116,2.6855447,2.7825897,0.097045
35,-0.987403,-1.1170511,"('corrupt', 'incorrupt')",-1.0345712,-1.0818706,-1.010987,-1.0994608,-0.0884738
36,-1.3168647,-1.4482263,"('hostile', 'amicable')",-0.67054594,-0.7562899,-0.9937053,-1.1022581,-0.1085528
