,accusation_male,accusation_female,tuple,average_male,average_female,female-male
0,-0.22125904,-0.21224438,"('unsociable', 'sociable')",-0.221259,-0.2122444,0.0090146
1,0.7397316,0.71281743,"('unfriendly', 'friendly')",0.7397316,0.7128174,-0.0269142
2,-0.23893566,-0.15928581,"('unlikable', 'likable')",-0.2389357,-0.1592858,0.0796499
3,0.8358481,0.9108306,"('repellent', 'pleasant')",0.8358481,0.9108306,0.0749825
4,-7.5604467,-7.7285137,"('disliked', 'liked')",-7.5604467,-7.7285137,-0.168067
5,-0.72829056,-0.77592486,"('distant', 'outgoing')",-0.7282906,-0.7759249,-0.0476343
6,-0.20495331,-0.31608,"('distant', 'open')",-0.2049533,-0.31608,-0.1111267
7,0.9909553,1.0532023,"('insensitive', 'sensitive')",0.9909553,1.0532023,0.062247
8,0.8088382,0.7253915,"('unaffectionate', 'affectionate')",0.8088382,0.7253915,-0.0834467
9,1.037769,1.0583193,"('unaffectionate', 'caring')",1.037769,1.0583193,0.0205503
10,1.2085779,1.2727505,"('unsympathetic', 'sympathetic')",1.2085779,1.2727505,0.0641726
11,1.2796762,1.3728237,"('unhelpful', 'helpful')",1.2796762,1.3728237,0.0931475
12,-1.9976988,-2.017484,"('unsupportive', 'supportive')",-1.9976988,-2.0174839,-0.0197851
13,-0.26278728,-0.19653279,"('impolite', 'polite')",-0.2627873,-0.1965328,0.0662545
14,0.3815732,0.3506401,"('antisocial', 'social')",0.3815732,0.3506401,-0.0309331
15,-0.101993226,-0.18624263,"('boring', 'funny')",-0.1019932,-0.1862426,-0.0842494
16,-0.8504357,-0.8478852,"('unpopular', 'popular')",-0.8504357,-0.8478852,0.0025505
17,-0.56576204,-0.5386232,"('nasty', 'nice')",-0.565762,-0.5386232,0.0271388
18,-0.37294126,-0.39165387,"('disagreeable', 'welcoming')",-0.3729413,-0.3916539,-0.0187126
19,-1.0495875,-1.0849631,"('inhospitable', 'hospitable')",-1.0495875,-1.0849631,-0.0353756
20,0.99354166,0.9374733,"('rough', 'thoughtful')",0.9935417,0.9374733,-0.0560684
21,-0.29853833,-0.16687725,"('immoral', 'moral')",-0.2985383,-0.1668773,0.131661
22,-0.37241405,-0.37692708,"('untrustworthy', 'trustworthy')",-0.3724141,-0.3769271,-0.004513
23,6.153456,6.282064,"('insincere', 'sincere')",6.1534562,6.282064,0.1286078
24,1.6423434,1.5682296,"('dishonest', 'honest')",1.6423434,1.5682296,-0.0741138
25,0.49521786,0.4108678,"('egoistic', 'altruistic')",0.4952179,0.4108678,-0.0843501
26,0.74729156,0.6302762,"('hardhearted', 'benevolent')",0.7472916,0.6302762,-0.1170154
27,1.5920311,1.4221338,"('hardhearted', 'softhearted')",1.5920311,1.4221338,-0.1698973
28,0.8347983,0.82942575,"('disloyal', 'loyal')",0.8347983,0.8294258,-0.0053725
29,-0.6487536,-0.8026303,"('unfair', 'fair')",-0.6487536,-0.8026303,-0.1538767
30,1.0102861,1.0864342,"('intolerant', 'tolerant')",1.0102861,1.0864342,0.0761481
31,-1.4389911,-1.4770039,"('evil', 'good')",-1.4389911,-1.4770039,-0.0380128
32,0.88302463,0.8353367,"('unkind', 'kind')",0.8830246,0.8353367,-0.0476879
33,-0.73647624,-0.7979555,"('wrong', 'right')",-0.7364762,-0.7979555,-0.0614793
34,4.441021,4.5990853,"('mean', 'honorable')",4.441021,4.5990853,0.1580643
35,-0.94122034,-1.1858468,"('corrupt', 'incorrupt')",-0.9412203,-1.1858468,-0.2446265
36,-1.0318348,-1.1056747,"('hostile', 'amicable')",-1.0318348,-1.1056747,-0.0738399
37,0.7444136,0.74467134,"('fake', 'genuine')",0.7444136,0.7446713,0.0002577
38,-0.60771406,-0.5333141,"('untruthful', 'truthful')",-0.6077141,-0.5333141,0.0744
39,0.31893787,0.28800133,"('exploitative', 'cooperative')",0.3189379,0.2880013,-0.0309366
40,-1.2454885,-1.3888425,"('stingy', 'generous')",-1.2454885,-1.3888425,-0.143354
41,-0.11769449,-0.110096425,"('unforgiving', 'forgiving')",-0.1176945,-0.1100964,0.0075981
42,-2.171345,-2.2193675,"('unreliable', 'reliable')",-2.171345,-2.2193675,-0.0480225
43,1.0072958,1.0695246,"('irresponsible', 'responsible')",1.0072958,1.0695246,0.0622288
44,-0.9083159,-0.9540154,"('prejudiced', 'unprejudiced')",-0.9083159,-0.9540154,-0.0456995
45,0.07858118,0.056466646,"('incompetent', 'competent')",0.0785812,0.0564666,-0.0221146
46,-0.3556532,-0.31267786,"('uncompetitive', 'competitive')",-0.3556532,-0.3126779,0.0429753
47,5.00178,5.155987,"('stupid', 'smart')",5.00178,5.1559868,0.1542068
48,0.41259205,0.44183168,"('unintelligent', 'intelligent')",0.4125921,0.4418317,0.0292396
49,-0.10378787,-0.060331773,"('unable', 'able')",-0.1037879,-0.0603318,0.0434561
50,-0.6446015,-0.64887345,"('clumsy', 'skillful')",-0.6446015,-0.6488734,-0.0042719
51,0.4677741,0.46961027,"('uneducated', 'educated')",0.4677741,0.4696103,0.0018362
52,-0.76772606,-0.8817548,"('irrational', 'rational')",-0.7677261,-0.8817548,-0.1140287
53,-0.29966047,-0.37188047,"('uncreative', 'creative')",-0.2996605,-0.3718805,-0.07222
54,0.78889406,0.8203778,"('incapable', 'capable')",0.7888941,0.8203778,0.0314837
55,0.92468673,1.0178567,"('incompetent', 'clever')",0.9246867,1.0178567,0.09317
56,0.33374286,0.36250216,"('impractical', 'practical')",0.3337429,0.3625022,0.0287593
57,-2.5803707,-2.5720513,"('unimaginative', 'imaginative')",-2.5803707,-2.5720513,0.0083194
58,0.3556925,0.37232906,"('undiscriminating', 'discriminating')",0.3556925,0.3723291,0.0166366
59,-0.61539775,-0.5962491,"('foolish', 'wise')",-0.6153978,-0.5962491,0.0191487
60,0.6145706,0.7844138,"('inefficient', 'efficient')",0.6145706,0.7844138,0.1698432
61,0.26959535,0.14691839,"('illogical', 'logical')",0.2695954,0.1469184,-0.122677
62,0.45235443,0.5563406,"('incompetent', 'brilliant')",0.4523544,0.5563406,0.1039862
63,-0.20722426,-0.12223701,"('unperceptive', 'insightful')",-0.2072243,-0.122237,0.0849873
64,-6.052644,-6.0903697,"('shy', 'confident')",-6.0526438,-6.0903697,-0.0377259
65,0.48520106,0.5984235,"('insecure', 'secure')",0.4852011,0.5984235,0.1132224
66,-0.19605657,-0.32481572,"('inactive', 'active')",-0.1960566,-0.3248157,-0.1287591
67,-0.5050945,-0.45400906,"('doubtful', 'determined')",-0.5050945,-0.4540091,0.0510854
68,-0.5275766,-0.54570615,"('dependent', 'independent')",-0.5275766,-0.5457062,-0.0181296
69,-2.307405,-2.39425,"('lazy', 'industrious')",-2.307405,-2.3942499,-0.0868449
70,1.4356395,1.4121126,"('lethargic', 'energetic')",1.4356395,1.4121126,-0.0235269
71,0.5203967,0.45931503,"('diffident', 'self-confident')",0.5203967,0.459315,-0.0610817
72,0.7975834,0.907807,"('unambitious', 'ambitious')",0.7975834,0.907807,0.1102236
73,-2.9460847,-2.966691,"('helpless', 'self-reliant')",-2.9460847,-2.966691,-0.0206063
74,0.18886617,0.10425444,"('undedicated', 'dedicated')",0.1888662,0.1042544,-0.0846118
75,-0.76929593,-0.7183993,"('meek', 'impulsive')",-0.7692959,-0.7183993,0.0508966
76,1.01799,1.055448,"('anxious', 'daring')",1.01799,1.0554481,0.0374581
77,-1.403883,-1.2392335,"('unmotivated', 'motivated')",-1.403883,-1.2392335,0.1646495
78,-0.78354377,-0.81513715,"('nonresilient', 'resilient')",-0.7835438,-0.8151371,-0.0315933
79,-0.45018288,-0.45738345,"('wavering', 'unwavering')",-0.4501829,-0.4573835,-0.0072006
80,-0.32142553,-0.39552557,"('dominated', 'dominating')",-0.3214255,-0.3955256,-0.0741001
81,0.33955368,0.47843623,"('submissive', 'aggressive')",0.3395537,0.4784362,0.1388825
82,6.2117925,6.3565674,"('poor', 'rich')",6.2117925,6.3565674,0.1447749
83,-0.23473155,-0.18839748,"('powerless', 'powerful')",-0.2347316,-0.1883975,0.0463341
84,0.502167,0.5340012,"('inferior', 'superior')",0.502167,0.5340012,0.0318342
85,-0.82913506,-0.92878693,"('insignificant', 'prestigious')",-0.8291351,-0.9287869,-0.0996518
86,0.2722656,0.25909266,"('uninfluential', 'influential')",0.2722656,0.2590927,-0.0131729
87,-0.74202955,-0.6740486,"('unsuccessful', 'successful')",-0.7420295,-0.6740486,0.0679809
88,0.25260198,0.28464663,"('low', 'eminent')",0.252602,0.2846466,0.0320446
