,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
0,0.21998622,0.13479234,"('unsociable', 'sociable')",-0.12323809,-0.18738535,-0.53923255,-0.5945154,-0.1474948,-0.2157028,-0.068208
1,-0.286659,-0.30479944,"('unfriendly', 'friendly')",0.9832988,0.96609575,1.3006364,1.2958286,0.6657587,0.652375,-0.0133837
2,1.2782333,1.3550934,"('unlikable', 'likable')",1.5725743,1.6144642,0.7490859,0.78463435,1.1999645,1.2513973,0.0514328
3,0.18509759,0.2601556,"('repellent', 'pleasant')",-0.8888022,-0.84123814,0.32900724,0.34298307,-0.1248991,-0.0793665,0.0455326
4,-0.21589027,-0.24398398,"('disliked', 'liked')",0.21408972,0.20054689,-7.2508945,-7.3245177,-2.417565,-2.4559849,-0.0384199
5,-0.54564935,-0.51501954,"('distant', 'outgoing')",1.6659782,1.6951301,0.078187026,0.05644642,0.3995053,0.4121857,0.0126804
6,-0.4731235,-0.40437958,"('distant', 'open')",1.3287631,1.33752,0.660739,0.6568796,0.5054595,0.5300066,0.0245471
7,0.64103764,0.636097,"('insensitive', 'sensitive')",-0.13728836,-0.08117156,0.49859527,0.64826363,0.3341148,0.401063,0.0669482
8,-0.6519478,-0.6328492,"('unaffectionate', 'affectionate')",0.32868358,0.2725305,1.031284,1.0141633,0.2360066,0.2179482,-0.0180584
9,0.6873716,0.7328138,"('unaffectionate', 'caring')",1.2887862,1.2620654,1.437935,1.4372311,1.1380309,1.1440368,0.0060059
10,1.2091705,1.1862154,"('unsympathetic', 'sympathetic')",-1.9343053,-1.9293932,0.19785665,0.2910399,-0.1757594,-0.1507126,0.0250468
11,1.4964063,1.5461969,"('unhelpful', 'helpful')",-0.37696645,-0.36189917,1.1994529,1.2229791,0.7729642,0.8024256,0.0294614
12,1.7373737,1.8380767,"('unsupportive', 'supportive')",0.20159894,0.3170072,-1.8369635,-1.7394439,0.0340031,0.1385467,0.1045436
13,0.72383654,0.6577528,"('impolite', 'polite')",0.055884182,0.08641263,-0.53315294,-0.55138296,0.0821893,0.0642608,-0.0179285
14,0.4596667,0.4581145,"('antisocial', 'social')",-0.65188587,-0.6324011,-0.23645751,-0.25655076,-0.1428922,-0.1436125,-0.0007203
15,0.24677101,0.2159309,"('boring', 'funny')",1.4236957,1.3617551,0.48060483,0.4146692,0.7170238,0.6641184,-0.0529054
16,-1.1892662,-1.1712389,"('unpopular', 'popular')",-0.1549626,-0.16060762,0.2711882,0.22862926,-0.3576802,-0.3677391,-0.0100589
17,0.03653999,0.11542024,"('nasty', 'nice')",0.4743726,0.520594,-0.37654212,-0.36443305,0.0447902,0.0905271,0.0457369
18,0.42594784,0.46979198,"('disagreeable', 'welcoming')",-0.053528834,-0.034137003,-0.2917741,-0.31969717,0.0268816,0.0386526,0.011771
19,-0.105711125,-0.035743535,"('inhospitable', 'hospitable')",-0.60934454,-0.60861766,-0.10175592,-0.030572774,-0.2722705,-0.224978,0.0472925
20,0.1283878,0.09055713,"('rough', 'thoughtful')",-0.4469896,-0.4266175,0.14904952,0.09189763,-0.0565174,-0.0813876,-0.0248702
21,1.2055866,1.1703054,"('immoral', 'moral')",-0.9369815,-0.9443946,-0.7760524,-0.66943467,-0.1691491,-0.1478413,0.0213078
22,0.27387282,0.2224651,"('untrustworthy', 'trustworthy')",-1.3371558,-1.3817251,-0.9173335,-0.93462783,-0.6602055,-0.6979626,-0.0377571
23,1.127487,1.1015161,"('insincere', 'sincere')",0.34104896,0.29162952,5.8271356,5.823137,2.4318905,2.4054275,-0.026463
24,1.1367874,1.113841,"('dishonest', 'honest')",-0.6293736,-0.63372123,0.8814399,0.8140214,0.4629513,0.4313804,-0.0315709
25,-0.42516917,-0.42871493,"('egoistic', 'altruistic')",1.0159355,1.0201527,0.85009015,0.74939954,0.4802855,0.4469457,-0.0333398
26,0.24267924,0.21187967,"('hardhearted', 'benevolent')",1.4959475,1.4493608,0.86645234,0.85127777,0.8683597,0.8375061,-0.0308536
27,0.9262352,0.9642051,"('hardhearted', 'softhearted')",-0.039996386,0.027425805,1.4911543,1.3992007,0.7924644,0.7969438,0.0044794
