,trimble_male,trimble_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.94485724,-1.0818082,"('unsociable', 'sociable')",-0.30955732,-0.40324152,-0.6272073,-0.7425249,-0.1153176
1,-0.549744,-0.6580007,"('unfriendly', 'friendly')",2.0852737,1.9858873,0.7677649,0.6639433,-0.1038216
2,-0.053765334,0.025742821,"('unlikable', 'likable')",0.17041913,0.27609214,0.0583269,0.1509175,0.0925906
3,-0.90353847,-0.7528877,"('repellent', 'pleasant')",-0.2914039,-0.2645545,-0.5974712,-0.5087211,0.0887501
4,0.1493094,0.10055378,"('disliked', 'liked')",-5.7918997,-5.9246154,-2.8212953,-2.9120307,-0.0907354
5,0.09675711,0.02660469,"('distant', 'outgoing')",0.044049513,0.013375945,0.0704033,0.0199903,-0.050413
6,-0.06750855,-0.11905518,"('distant', 'open')",0.3777542,0.30070913,0.1551228,0.090827,-0.0642958
7,0.0870464,0.07715035,"('insensitive', 'sensitive')",0.44775277,0.50732315,0.2673996,0.2922367,0.0248371
8,-1.1956234,-1.1772964,"('unaffectionate', 'affectionate')",1.116746,1.0503085,-0.0394387,-0.063494,-0.0240553
9,-1.082999,-1.1280309,"('unaffectionate', 'caring')",1.2180215,1.1873465,0.0675113,0.0296578,-0.0378535
10,-0.43324894,-0.45269436,"('unsympathetic', 'sympathetic')",-0.37069902,-0.42025167,-0.401974,-0.436473,-0.034499
11,-1.0844485,-1.0627282,"('unhelpful', 'helpful')",1.4356146,1.506511,0.1755831,0.2218914,0.0463083
12,-0.29390284,-0.21817045,"('unsupportive', 'supportive')",-1.5467596,-1.5484127,-0.9203312,-0.8832915,0.0370397
13,-0.2319183,-0.35599142,"('impolite', 'polite')",-0.7186263,-0.7398961,-0.4752723,-0.5479438,-0.0726715
14,-0.4153293,-0.41581592,"('antisocial', 'social')",-0.5907315,-0.5568416,-0.5030304,-0.4863288,0.0167016
15,-0.3370954,-0.4836332,"('boring', 'funny')",0.53022045,0.5047667,0.0965625,0.0105668,-0.0859957
16,-0.5526699,-0.48918375,"('unpopular', 'popular')",0.42954564,0.46276167,-0.0615621,-0.013211,0.0483511
17,-0.086881965,-0.022690877,"('nasty', 'nice')",-0.08657106,-0.029314887,-0.0867265,-0.0260029,0.0607236
18,-0.52726746,-0.51169336,"('disagreeable', 'welcoming')",-0.25745824,-0.31664038,-0.3923628,-0.4141669,-0.0218041
19,-0.7122037,-0.7035849,"('inhospitable', 'hospitable')",0.22416931,0.25776672,-0.2440172,-0.2229091,0.0211081
20,0.055636685,0.06168966,"('rough', 'thoughtful')",1.1683726,1.124743,0.6120046,0.5932163,-0.0187883
21,-0.54012483,-0.6192126,"('immoral', 'moral')",-0.47896403,-0.4295716,-0.5095444,-0.5243921,-0.0148477
22,0.49917307,0.4447969,"('untrustworthy', 'trustworthy')",-1.0629797,-1.087344,-0.2819033,-0.3212736,-0.0393703
23,-0.5594482,-0.5938081,"('insincere', 'sincere')",5.2952495,5.3356695,2.3679006,2.3709307,0.0030301
24,0.08940184,0.0022381395,"('dishonest', 'honest')",0.74219346,0.6919322,0.4157977,0.3470852,-0.0687125
25,-0.041274328,-0.06286406,"('egoistic', 'altruistic')",1.7249037,1.7371674,0.8418147,0.8371516,-0.0046631
