,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.66989064,-0.5792664,"('unsociable', 'sociable')",-0.14419806,-0.29012504,-0.4070444,-0.4346957,-0.0276513
1,-0.8288317,-1.2991309,"('unfriendly', 'friendly')",1.7299788,1.4003904,0.4505736,0.0506297,-0.3999439
2,1.0142124,0.95992154,"('unlikable', 'likable')",0.5682486,0.5918009,0.7912305,0.7758613,-0.0153692
3,-0.5462061,-0.25737327,"('repellent', 'pleasant')",0.35661906,0.42778483,-0.0947935,0.0852058,0.1799993
4,0.5585973,0.43013075,"('disliked', 'liked')",-6.284856,-6.365082,-2.8631291,-2.9674754,-0.1043463
5,-0.48398626,-0.7346707,"('distant', 'outgoing')",-0.07871553,-0.22322904,-0.2813509,-0.4789499,-0.197599
6,-0.4824071,-0.81197435,"('distant', 'open')",0.35097897,0.17063099,-0.0657141,-0.3206717,-0.2549576
7,-0.29879373,-0.050103568,"('insensitive', 'sensitive')",0.8011522,0.8738825,0.2511792,0.4118895,0.1607103
8,-0.6079447,-0.82189184,"('unaffectionate', 'affectionate')",1.0710706,0.8397596,0.2315629,0.0089339,-0.222629
9,-0.82269984,-1.0877125,"('unaffectionate', 'caring')",1.1012118,0.8853879,0.139256,-0.1011623,-0.2404183
10,-0.98470134,-0.78074735,"('unsympathetic', 'sympathetic')",-0.4180882,-0.37030837,-0.7013948,-0.5755278,0.125867
11,-0.8753005,-0.5604475,"('unhelpful', 'helpful')",1.4337434,1.5725034,0.2792214,0.5060279,0.2268065
12,-0.015437624,0.191037,"('unsupportive', 'supportive')",-1.6595309,-1.6171126,-0.8374842,-0.7130378,0.1244464
13,-0.944648,-0.8090096,"('impolite', 'polite')",-0.6455691,-0.4495015,-0.7951086,-0.6292555,0.1658531
14,-0.28580767,0.22985058,"('antisocial', 'social')",-0.16884021,-0.13189721,-0.2273239,0.0489767,0.2763006
15,0.51178426,0.13740939,"('boring', 'funny')",1.1119587,0.9578083,0.8118715,0.5476089,-0.2642626
16,-0.30229053,-0.3394012,"('unpopular', 'popular')",0.22425622,0.27606183,-0.0390172,-0.0316697,0.0073475
17,-0.4124916,-0.41760042,"('nasty', 'nice')",-0.2958614,-0.35172838,-0.3541765,-0.3846644,-0.0304879
18,0.48816413,0.7066792,"('disagreeable', 'welcoming')",-0.1380353,-0.18978055,0.1750644,0.2584493,0.0833849
19,-0.41345814,-0.79781085,"('inhospitable', 'hospitable')",0.006745084,-0.06562032,-0.2033565,-0.4317156,-0.2283591
20,-0.43246925,-0.30332404,"('rough', 'thoughtful')",1.1705798,1.0947757,0.3690553,0.3957258,0.0266705
21,-0.13772783,-0.0593222,"('immoral', 'moral')",-0.4522205,-0.35920802,-0.2949741,-0.2092651,0.085709
22,0.833044,1.0328436,"('untrustworthy', 'trustworthy')",-0.571071,-0.5400793,0.1309865,0.2463821,0.1153956
23,-0.8843968,-0.63840127,"('insincere', 'sincere')",5.4949393,5.531476,2.3052711,2.4465375,0.1412664
24,0.26247156,0.19010329,"('dishonest', 'honest')",0.6045667,0.5398987,0.4335191,0.365001,-0.0685181
25,0.368704,0.15511803,"('egoistic', 'altruistic')",1.6301882,1.3815404,0.9994461,0.7683292,-0.2311169
26,0.37704927,0.0067733717,"('hardhearted', 'benevolent')",1.901419,1.6202017,1.1392342,0.8134875,-0.3257467
27,-0.11622457,0.1180902,"('hardhearted', 'softhearted')",1.2660449,1.1851789,0.5749102,0.6516345,0.0767243
28,-0.7435563,-0.6004209,"('disloyal', 'loyal')",0.79805154,0.730085,0.0272476,0.0648321,0.0375845
29,0.49502024,0.31426197,"('unfair', 'fair')",-0.24840137,-0.46265203,0.1233094,-0.074195,-0.1975044
30,0.305678,0.62362784,"('intolerant', 'tolerant')",1.4870633,1.5269241,0.8963706,1.075276,0.1789054
31,-0.08437191,-0.32085237,"('evil', 'good')",-0.53110373,-0.7862399,-0.3077378,-0.5535461,-0.2458083
32,-0.014415363,-0.17016645,"('unkind', 'kind')",0.8746816,0.63818085,0.4301331,0.2340072,-0.1961259
33,-0.12070801,-0.19516863,"('wrong', 'right')",-0.3598586,-0.47140723,-0.2402833,-0.3332879,-0.0930046
34,-0.65996796,-0.62839985,"('mean', 'honorable')",5.4848337,5.6905584,2.4124329,2.5310793,0.1186464
35,0.41480157,-0.21997724,"('corrupt', 'incorrupt')",-0.0106583545,-0.28764588,0.2020716,-0.2538116,-0.4558832
36,-0.1340514,-0.69681275,"('hostile', 'amicable')",0.40506005,0.079775125,0.1355043,-0.3085188,-0.4440231
37,-0.0657188,-0.10172634,"('fake', 'genuine')",0.6507945,0.659992,0.2925379,0.2791328,-0.0134051
38,-0.68808687,-0.76357746,"('untruthful', 'truthful')",-0.44522715,-0.36751348,-0.566657,-0.5655454,0.0011116
39,0.20170832,0.36923468,"('exploitative', 'cooperative')",0.15335578,0.1405924,0.177532,0.2549135,0.0773815
40,0.08578211,0.19176266,"('stingy', 'generous')",-1.5709298,-1.6640116,-0.7425739,-0.7361245,0.0064494
41,0.2574335,0.43147358,"('unforgiving', 'forgiving')",0.025575414,-0.09102157,0.1415045,0.170226,0.0287215
42,0.5488586,0.9312488,"('unreliable', 'reliable')",-3.0032058,-2.8367608,-1.2271736,-0.952756,0.2744176
43,-0.379858,-0.15949288,"('irresponsible', 'responsible')",0.6527208,0.74910504,0.1364314,0.2948061,0.1583747
44,0.22433794,0.21761261,"('prejudiced', 'unprejudiced')",-1.631855,-1.6346463,-0.7037585,-0.7085168,-0.0047583
45,0.09244051,0.36395684,"('incompetent', 'competent')",0.13153303,0.13426998,0.1119868,0.2491134,0.1371266
46,-0.7302495,-0.36553487,"('uncompetitive', 'competitive')",-0.7876006,-0.53840786,-0.7589251,-0.4519714,0.3069537
47,-0.078559875,0.08794107,"('stupid', 'smart')",5.350768,5.523004,2.6361041,2.8054726,0.1693685
48,-0.50760275,-0.3908122,"('unintelligent', 'intelligent')",0.47321206,0.477834,-0.0171953,0.0435109,0.0607062
49,-0.39673004,-0.0937776,"('unable', 'able')",-0.3134597,-0.068535626,-0.3550949,-0.0811566,0.2739383
50,0.3998677,0.5366903,"('clumsy', 'skillful')",0.084833145,0.2061874,0.2423504,0.3714389,0.1290885
51,0.08078836,-0.06877898,"('uneducated', 'educated')",0.45543993,0.3735304,0.2681141,0.1523757,-0.1157384
52,0.3960106,-0.003368102,"('irrational', 'rational')",0.4920432,0.14717346,0.4440269,0.0719027,-0.3721242
53,-0.9448776,-1.1786648,"('uncreative', 'creative')",0.64177084,0.5807784,-0.1515534,-0.2989432,-0.1473898
54,0.24083762,-0.11682748,"('incapable', 'capable')",1.4441082,1.3414129,0.8424729,0.6122927,-0.2301802
