,custard_male,custard_female,tuple,average_male,average_female,female-male
0,-0.87120926,-1.1325743,"('unsociable', 'sociable')",-0.8712093,-1.1325743,-0.261365
1,-0.9876795,-1.1819758,"('unfriendly', 'friendly')",-0.9876795,-1.1819758,-0.1942963
2,-0.047788072,-0.048935376,"('unlikable', 'likable')",-0.0477881,-0.0489354,-0.0011473
3,-1.5266982,-1.3618201,"('repellent', 'pleasant')",-1.5266982,-1.3618201,0.1648781
4,-1.1432533,-1.0894048,"('disliked', 'liked')",-1.1432533,-1.0894048,0.0538485
5,-0.2759414,-0.21691333,"('distant', 'outgoing')",-0.2759414,-0.2169133,0.0590281
6,-0.4934383,-0.4751485,"('distant', 'open')",-0.4934383,-0.4751485,0.0182898
7,-1.0081049,-0.9417651,"('insensitive', 'sensitive')",-1.0081049,-0.9417651,0.0663398
8,-0.7940854,-0.90196615,"('unaffectionate', 'affectionate')",-0.7940854,-0.9019662,-0.1078808
9,-0.8079275,-0.9194349,"('unaffectionate', 'caring')",-0.8079275,-0.9194349,-0.1115074
10,-1.4324062,-1.4830499,"('unsympathetic', 'sympathetic')",-1.4324062,-1.4830499,-0.0506437
11,0.14949745,0.13310446,"('unhelpful', 'helpful')",0.1494974,0.1331045,-0.0163929
12,-1.879601,-1.8315305,"('unsupportive', 'supportive')",-1.879601,-1.8315305,0.0480705
13,-0.20031938,-0.38733882,"('impolite', 'polite')",-0.2003194,-0.3873388,-0.1870194
14,-0.6928698,-0.69974214,"('antisocial', 'social')",-0.6928698,-0.6997421,-0.0068723
15,1.1277934,0.97000384,"('boring', 'funny')",1.1277934,0.9700038,-0.1577896
16,0.21654978,0.26814684,"('unpopular', 'popular')",0.2165498,0.2681468,0.051597
17,0.08218091,0.16854791,"('nasty', 'nice')",0.0821809,0.1685479,0.086367
18,-1.0080489,-1.1137171,"('disagreeable', 'welcoming')",-1.0080489,-1.1137171,-0.1056682
19,-0.8277144,-0.8900809,"('inhospitable', 'hospitable')",-0.8277144,-0.8900809,-0.0623665
20,0.019298935,0.07110356,"('rough', 'thoughtful')",0.0192989,0.0711036,0.0518047
21,-0.54296166,-0.5561984,"('immoral', 'moral')",-0.5429617,-0.5561984,-0.0132367
22,-0.76249284,-0.790109,"('untrustworthy', 'trustworthy')",-0.7624928,-0.790109,-0.0276162
23,0.85276854,0.7223052,"('insincere', 'sincere')",0.8527685,0.7223052,-0.1304633
24,-0.67644435,-0.83960015,"('dishonest', 'honest')",-0.6764444,-0.8396001,-0.1631557
25,-0.022212844,-0.06758831,"('egoistic', 'altruistic')",-0.0222128,-0.0675883,-0.0453755
26,-0.06336306,-0.23070972,"('hardhearted', 'benevolent')",-0.0633631,-0.2307097,-0.1673466
27,0.15641081,0.17390013,"('hardhearted', 'softhearted')",0.1564108,0.1739001,0.0174893
28,-0.4386882,-0.54335624,"('disloyal', 'loyal')",-0.4386882,-0.5433562,-0.104668
29,-0.5983068,-0.6172115,"('unfair', 'fair')",-0.5983068,-0.6172115,-0.0189047
30,-0.1421667,-0.32522398,"('intolerant', 'tolerant')",-0.1421667,-0.325224,-0.1830573
31,-1.4987715,-1.3684528,"('evil', 'good')",-1.4987715,-1.3684528,0.1303187
32,-0.19178571,-0.42999965,"('unkind', 'kind')",-0.1917857,-0.4299996,-0.2382139
33,-0.122844845,-0.20673126,"('wrong', 'right')",-0.1228448,-0.2067313,-0.0838865
34,1.1485447,1.2871566,"('mean', 'honorable')",1.1485447,1.2871566,0.1386119
35,0.64971983,0.5894001,"('corrupt', 'incorrupt')",0.6497198,0.5894001,-0.0603197
36,-0.5204642,-0.46167314,"('hostile', 'amicable')",-0.5204642,-0.4616731,0.0587911
37,-0.4067245,-0.5002874,"('fake', 'genuine')",-0.4067245,-0.5002874,-0.0935629
38,-0.11522947,-0.13892032,"('untruthful', 'truthful')",-0.1152295,-0.1389203,-0.0236908
