,congo_male,congo_female,tuple,average_male,average_female,female-male
0,-0.23731913,-0.2561173,"('unsociable', 'sociable')",-0.2373191,-0.2561173,-0.0187982
1,2.08846,2.06858,"('unfriendly', 'friendly')",2.08846,2.0685799,-0.0198801
2,0.6726787,0.67373365,"('unlikable', 'likable')",0.6726787,0.6737337,0.001055
3,-0.24574442,-0.18278722,"('repellent', 'pleasant')",-0.2457444,-0.1827872,0.0629572
4,-7.27865,-7.400239,"('disliked', 'liked')",-7.2786498,-7.400239,-0.1215892
5,0.03368141,0.006856844,"('distant', 'outgoing')",0.0336814,0.0068568,-0.0268246
6,0.67245936,0.6210934,"('distant', 'open')",0.6724594,0.6210934,-0.051366
7,0.35596204,0.46050864,"('insensitive', 'sensitive')",0.355962,0.4605086,0.1045466
8,1.7847577,1.7164485,"('unaffectionate', 'affectionate')",1.7847577,1.7164485,-0.0683092
9,2.3882449,2.3913727,"('unaffectionate', 'caring')",2.3882449,2.3913727,0.0031278
10,0.33137047,0.36634323,"('unsympathetic', 'sympathetic')",0.3313705,0.3663432,0.0349727
11,1.70375,1.7512647,"('unhelpful', 'helpful')",1.70375,1.7512647,0.0475147
12,-1.4289759,-1.3892553,"('unsupportive', 'supportive')",-1.4289759,-1.3892553,0.0397206
13,-0.53397346,-0.566599,"('impolite', 'polite')",-0.5339735,-0.566599,-0.0326255
14,-0.4813439,-0.46269882,"('antisocial', 'social')",-0.4813439,-0.4626988,0.0186451
15,0.45056382,0.40248525,"('boring', 'funny')",0.4505638,0.4024853,-0.0480785
16,0.044478998,0.031151041,"('unpopular', 'popular')",0.044479,0.031151,-0.013328
17,-0.35927126,-0.36597964,"('nasty', 'nice')",-0.3592713,-0.3659796,-0.0067083
18,0.34144142,0.29503015,"('disagreeable', 'welcoming')",0.3414414,0.2950301,-0.0464113
19,-0.28656393,-0.27319756,"('inhospitable', 'hospitable')",-0.2865639,-0.2731976,0.0133663
20,0.50478613,0.4628905,"('rough', 'thoughtful')",0.5047861,0.4628905,-0.0418956
21,-0.56672025,-0.5136231,"('immoral', 'moral')",-0.5667202,-0.5136231,0.0530971
22,-0.45225495,-0.4810759,"('untrustworthy', 'trustworthy')",-0.452255,-0.4810759,-0.0288209
23,6.6967454,6.7664433,"('insincere', 'sincere')",6.6967454,6.7664433,0.0696979
24,1.8185588,1.7541419,"('dishonest', 'honest')",1.8185588,1.7541419,-0.0644169
25,1.5723796,1.5346206,"('egoistic', 'altruistic')",1.5723796,1.5346206,-0.037759
26,1.4738916,1.4197001,"('hardhearted', 'benevolent')",1.4738916,1.4197001,-0.0541915
27,1.5999231,1.4940861,"('hardhearted', 'softhearted')",1.5999231,1.4940861,-0.105837
28,1.5975435,1.548216,"('disloyal', 'loyal')",1.5975435,1.548216,-0.0493275
29,0.01054807,-0.07015759,"('unfair', 'fair')",0.0105481,-0.0701576,-0.0807057
30,0.6672398,0.67438054,"('intolerant', 'tolerant')",0.6672398,0.6743805,0.0071407
31,-0.38190204,-0.3441131,"('evil', 'good')",-0.381902,-0.3441131,0.0377889
32,1.401941,1.3405541,"('unkind', 'kind')",1.4019409,1.3405541,-0.0613868
33,0.22166963,0.1451871,"('wrong', 'right')",0.2216696,0.1451871,-0.0764825
34,4.785035,4.8925924,"('mean', 'honorable')",4.7850351,4.8925924,0.1075573
35,-0.019378547,-0.1625268,"('corrupt', 'incorrupt')",-0.0193785,-0.1625268,-0.1431483
36,-0.42089212,-0.51347214,"('hostile', 'amicable')",-0.4208921,-0.5134721,-0.09258
37,0.20625064,0.18610469,"('fake', 'genuine')",0.2062506,0.1861047,-0.0201459
38,0.8632109,0.8479705,"('untruthful', 'truthful')",0.8632109,0.8479705,-0.0152404
39,0.9158821,0.9154889,"('exploitative', 'cooperative')",0.9158821,0.9154889,-0.0003932
40,-1.4519012,-1.5801722,"('stingy', 'generous')",-1.4519012,-1.5801722,-0.128271
41,0.55572146,0.49800405,"('unforgiving', 'forgiving')",0.5557215,0.498004,-0.0577175
42,-3.059321,-3.0993075,"('unreliable', 'reliable')",-3.0593209,-3.0993075,-0.0399866
43,1.1417314,1.152975,"('irresponsible', 'responsible')",1.1417314,1.152975,0.0112436
44,-1.7085317,-1.7232692,"('prejudiced', 'unprejudiced')",-1.7085317,-1.7232692,-0.0147375
45,-0.2856994,-0.27104726,"('incompetent', 'competent')",-0.2856994,-0.2710473,0.0146521
46,-1.2847672,-1.2902297,"('uncompetitive', 'competitive')",-1.2847672,-1.2902297,-0.0054625
47,5.6938553,5.775505,"('stupid', 'smart')",5.6938553,5.7755051,0.0816498
48,0.27800235,0.31889668,"('unintelligent', 'intelligent')",0.2780024,0.3188967,0.0408943
49,0.22195803,0.26055777,"('unable', 'able')",0.221958,0.2605578,0.0385998
50,-0.15294439,-0.17961484,"('clumsy', 'skillful')",-0.1529444,-0.1796148,-0.0266704
51,-0.3121832,-0.34218216,"('uneducated', 'educated')",-0.3121832,-0.3421822,-0.029999
52,0.31082374,0.19559936,"('irrational', 'rational')",0.3108237,0.1955994,-0.1152243
53,0.5180074,0.503701,"('uncreative', 'creative')",0.5180074,0.503701,-0.0143064
54,1.5051892,1.5482173,"('incapable', 'capable')",1.5051892,1.5482173,0.0430281
55,0.07121417,0.11461383,"('incompetent', 'clever')",0.0712142,0.1146138,0.0433996
56,0.08738081,0.14054134,"('impractical', 'practical')",0.0873808,0.1405413,0.0531605
57,-3.3194478,-3.3017411,"('unimaginative', 'imaginative')",-3.3194478,-3.3017411,0.0177067
58,-0.32481033,-0.34762552,"('undiscriminating', 'discriminating')",-0.3248103,-0.3476255,-0.0228152
59,0.8856153,0.85611475,"('foolish', 'wise')",0.8856153,0.8561147,-0.0295006
60,-0.18592715,-0.10329831,"('inefficient', 'efficient')",-0.1859272,-0.1032983,0.0826289
61,0.8985654,0.8066683,"('illogical', 'logical')",0.8985654,0.8066683,-0.0918971
62,0.377588,0.45649585,"('incompetent', 'brilliant')",0.377588,0.4564959,0.0789079
63,0.95913553,1.0164362,"('unperceptive', 'insightful')",0.9591355,1.0164362,0.0573007
64,-7.0340223,-7.0546293,"('shy', 'confident')",-7.0340223,-7.0546293,-0.020607
65,-0.37794164,-0.34816328,"('insecure', 'secure')",-0.3779416,-0.3481633,0.0297783
66,-0.093401,-0.116706535,"('inactive', 'active')",-0.093401,-0.1167065,-0.0233055
67,0.068756446,0.10248603,"('doubtful', 'determined')",0.0687564,0.102486,0.0337296
68,-0.94070506,-0.95770466,"('dependent', 'independent')",-0.9407051,-0.9577047,-0.0169996
69,-1.1369449,-1.1716819,"('lazy', 'industrious')",-1.1369449,-1.1716819,-0.034737
70,0.019961081,0.08118962,"('lethargic', 'energetic')",0.0199611,0.0811896,0.0612285
71,1.0683272,1.1050465,"('diffident', 'self-confident')",1.0683272,1.1050465,0.0367193
72,0.58617675,0.5941882,"('unambitious', 'ambitious')",0.5861768,0.5941882,0.0080114
73,-3.6945605,-3.7417562,"('helpless', 'self-reliant')",-3.6945605,-3.7417562,-0.0471957
74,0.4820257,0.43784744,"('undedicated', 'dedicated')",0.4820257,0.4378474,-0.0441783
75,-1.1971292,-1.1968033,"('meek', 'impulsive')",-1.1971292,-1.1968033,0.0003259
76,0.11101468,0.14331436,"('anxious', 'daring')",0.1110147,0.1433144,0.0322997
77,-1.2970517,-1.181536,"('unmotivated', 'motivated')",-1.2970517,-1.181536,0.1155157
78,0.009111809,0.01614392,"('nonresilient', 'resilient')",0.0091118,0.0161439,0.0070321
79,0.47134635,0.49661115,"('wavering', 'unwavering')",0.4713463,0.4966111,0.0252648
80,-0.3836815,-0.42532012,"('dominated', 'dominating')",-0.3836815,-0.4253201,-0.0416386
81,-1.0164402,-0.92519915,"('submissive', 'aggressive')",-1.0164402,-0.9251992,0.091241
82,5.479407,5.585146,"('poor', 'rich')",5.4794068,5.585146,0.1057392
83,-0.7736359,-0.78063095,"('powerless', 'powerful')",-0.7736359,-0.7806309,-0.006995
84,0.78015155,0.76949394,"('inferior', 'superior')",0.7801515,0.7694939,-0.0106576
85,1.1615381,1.1015708,"('insignificant', 'prestigious')",1.1615381,1.1015708,-0.0599673
86,-0.058026064,-0.07932454,"('uninfluential', 'influential')",-0.0580261,-0.0793245,-0.0212984
87,-0.16052826,-0.08155899,"('unsuccessful', 'successful')",-0.1605283,-0.081559,0.0789693
88,-0.16898759,-0.14336133,"('low', 'eminent')",-0.1689876,-0.1433613,0.0256263
