,solicitation_male,solicitation_female,tuple,average_male,average_female,female-male
0,-0.36022088,-0.6245205,"('unsociable', 'sociable')",-0.3602209,-0.6245205,-0.2642996
1,-0.7377048,-0.8966949,"('unfriendly', 'friendly')",-0.7377048,-0.8966949,-0.1589901
2,0.3689049,0.41286442,"('unlikable', 'likable')",0.3689049,0.4128644,0.0439595
3,-1.1776624,-1.1094226,"('repellent', 'pleasant')",-1.1776624,-1.1094226,0.0682398
4,-3.0649438,-3.0568292,"('disliked', 'liked')",-3.0649438,-3.0568292,0.0081146
5,-0.14324471,-0.14368963,"('distant', 'outgoing')",-0.1432447,-0.1436896,-0.0004449
6,-0.16572984,-0.22578843,"('distant', 'open')",-0.1657298,-0.2257884,-0.0600586
7,-0.7835759,-0.88477546,"('insensitive', 'sensitive')",-0.7835759,-0.8847755,-0.1011996
8,-0.73665,-0.80580634,"('unaffectionate', 'affectionate')",-0.73665,-0.8058063,-0.0691563
9,-0.6625467,-0.73351663,"('unaffectionate', 'caring')",-0.6625467,-0.7335166,-0.0709699
10,-0.8522451,-1.0612152,"('unsympathetic', 'sympathetic')",-0.8522451,-1.0612152,-0.2089701
11,0.6581518,0.67943656,"('unhelpful', 'helpful')",0.6581518,0.6794366,0.0212848
12,-1.5272479,-1.5502933,"('unsupportive', 'supportive')",-1.5272479,-1.5502933,-0.0230454
13,-0.436655,-0.5293591,"('impolite', 'polite')",-0.436655,-0.5293591,-0.0927041
14,-0.09795599,-0.264355,"('antisocial', 'social')",-0.097956,-0.264355,-0.166399
15,0.7265515,0.6088138,"('boring', 'funny')",0.7265515,0.6088138,-0.1177377
16,-1.4048251,-1.2700144,"('unpopular', 'popular')",-1.4048251,-1.2700144,0.1348107
17,0.0937524,0.15957403,"('nasty', 'nice')",0.0937524,0.159574,0.0658216
18,0.20381178,0.25741723,"('disagreeable', 'welcoming')",0.2038118,0.2574172,0.0536054
19,-0.9916693,-0.98488045,"('inhospitable', 'hospitable')",-0.9916693,-0.9848804,0.0067889
20,0.67055845,0.5975032,"('rough', 'thoughtful')",0.6705585,0.5975032,-0.0730553
21,-0.832564,-0.8674417,"('immoral', 'moral')",-0.832564,-0.8674417,-0.0348777
22,-0.51145595,-0.5966449,"('untrustworthy', 'trustworthy')",-0.511456,-0.5966449,-0.0851889
23,1.3802364,1.3133489,"('insincere', 'sincere')",1.3802364,1.3133489,-0.0668875
24,-0.6536106,-0.7719506,"('dishonest', 'honest')",-0.6536106,-0.7719506,-0.11834
25,0.4096331,0.36721468,"('egoistic', 'altruistic')",0.4096331,0.3672147,-0.0424184
26,1.3785121,1.0751433,"('hardhearted', 'benevolent')",1.3785121,1.0751433,-0.3033688
27,0.53586423,0.4076886,"('hardhearted', 'softhearted')",0.5358642,0.4076886,-0.1281756
28,-0.6948636,-0.9031253,"('disloyal', 'loyal')",-0.6948636,-0.9031253,-0.2082617
29,-0.403474,-0.46558318,"('unfair', 'fair')",-0.403474,-0.4655832,-0.0621092
30,0.16284382,0.09421173,"('intolerant', 'tolerant')",0.1628438,0.0942117,-0.0686321
31,-1.6844447,-1.6019378,"('evil', 'good')",-1.6844447,-1.6019378,0.0825069
32,-0.5906567,-0.75626665,"('unkind', 'kind')",-0.5906567,-0.7562667,-0.16561
33,0.6697011,0.6788618,"('wrong', 'right')",0.6697011,0.6788618,0.0091607
34,1.2745057,1.4189831,"('mean', 'honorable')",1.2745057,1.4189831,0.1444774
35,0.21115369,0.078825414,"('corrupt', 'incorrupt')",0.2111537,0.0788254,-0.1323283
36,-0.2549834,-0.38524762,"('hostile', 'amicable')",-0.2549834,-0.3852476,-0.1302642
37,-1.1747296,-1.203293,"('fake', 'genuine')",-1.1747296,-1.203293,-0.0285634
38,-0.81231415,-0.8379085,"('untruthful', 'truthful')",-0.8123142,-0.8379085,-0.0255943
39,-0.2949507,-0.28614163,"('exploitative', 'cooperative')",-0.2949507,-0.2861416,0.0088091
40,-0.7590472,-0.9028481,"('stingy', 'generous')",-0.7590472,-0.9028481,-0.1438009
41,0.47800925,0.29546264,"('unforgiving', 'forgiving')",0.4780093,0.2954626,-0.1825467
42,0.035983033,0.08337787,"('unreliable', 'reliable')",0.035983,0.0833779,0.0473949
43,-0.6556732,-0.7016504,"('irresponsible', 'responsible')",-0.6556732,-0.7016504,-0.0459772
44,0.6368248,0.78414387,"('prejudiced', 'unprejudiced')",0.6368248,0.7841439,0.1473191
45,-0.83403623,-0.9979666,"('incompetent', 'competent')",-0.8340362,-0.9979666,-0.1639304
46,-0.7595709,-0.7917193,"('uncompetitive', 'competitive')",-0.7595709,-0.7917193,-0.0321484
47,1.770581,1.7575048,"('stupid', 'smart')",1.770581,1.7575048,-0.0130762
48,-1.031837,-1.0955259,"('unintelligent', 'intelligent')",-1.031837,-1.0955259,-0.0636889
49,-0.92104185,-0.7836421,"('unable', 'able')",-0.9210418,-0.7836421,0.1373997
50,-0.05076222,-0.03152567,"('clumsy', 'skillful')",-0.0507622,-0.0315257,0.0192365
51,-1.0458488,-1.1768159,"('uneducated', 'educated')",-1.0458488,-1.1768159,-0.1309671
52,-0.5973222,-0.7232711,"('irrational', 'rational')",-0.5973222,-0.7232711,-0.1259489
53,-1.1241956,-1.2165644,"('uncreative', 'creative')",-1.1241956,-1.2165644,-0.0923688
54,-0.18501778,-0.18175356,"('incapable', 'capable')",-0.1850178,-0.1817536,0.0032642
55,-0.77161753,-0.8118875,"('incompetent', 'clever')",-0.7716175,-0.8118875,-0.04027
56,0.17186162,0.12323561,"('impractical', 'practical')",0.1718616,0.1232356,-0.048626
57,-1.2087754,-1.3566291,"('unimaginative', 'imaginative')",-1.2087754,-1.3566291,-0.1478537
58,0.738451,0.57028425,"('undiscriminating', 'discriminating')",0.738451,0.5702842,-0.1681668
59,-0.0023928331,-0.045648128,"('foolish', 'wise')",-0.0023928,-0.0456481,-0.0432553
60,0.124232955,0.23480989,"('inefficient', 'efficient')",0.124233,0.2348099,0.1105769
61,-0.16287762,-0.3386519,"('illogical', 'logical')",-0.1628776,-0.3386519,-0.1757743
62,-0.33831853,-0.2767593,"('incompetent', 'brilliant')",-0.3383185,-0.2767593,0.0615592
63,-0.86025995,-0.90910435,"('unperceptive', 'insightful')",-0.86026,-0.9091043,-0.0488443
64,-1.7192181,-1.7348996,"('shy', 'confident')",-1.7192181,-1.7348996,-0.0156815
65,-0.02135849,-0.11939401,"('insecure', 'secure')",-0.0213585,-0.119394,-0.0980355
66,-0.08592424,-0.15313762,"('inactive', 'active')",-0.0859242,-0.1531376,-0.0672134
67,1.1448299,1.1363585,"('doubtful', 'determined')",1.1448299,1.1363585,-0.0084714
68,-1.1644813,-1.1763704,"('dependent', 'independent')",-1.1644813,-1.1763704,-0.0118891
69,0.68800175,0.7050835,"('lazy', 'industrious')",0.6880018,0.7050835,0.0170817
70,0.3646149,0.30359167,"('lethargic', 'energetic')",0.3646149,0.3035917,-0.0610232
71,-0.42828125,-0.38564295,"('diffident', 'self-confident')",-0.4282812,-0.3856429,0.0426383
72,-0.47972292,-0.43379065,"('unambitious', 'ambitious')",-0.4797229,-0.4337907,0.0459322
73,-1.0596938,-0.9557246,"('helpless', 'self-reliant')",-1.0596938,-0.9557246,0.1039692
74,-0.7542703,-0.90667814,"('undedicated', 'dedicated')",-0.7542703,-0.9066781,-0.1524078
75,0.23437357,0.41971344,"('meek', 'impulsive')",0.2343736,0.4197134,0.1853398
76,0.32029364,0.34583718,"('anxious', 'daring')",0.3202936,0.3458372,0.0255436
77,-0.24385174,-0.13894677,"('unmotivated', 'motivated')",-0.2438517,-0.1389468,0.1049049
78,-0.793446,-0.78765965,"('nonresilient', 'resilient')",-0.793446,-0.7876596,0.0057864
79,0.034894183,-0.028504374,"('wavering', 'unwavering')",0.0348942,-0.0285044,-0.0633986
80,-0.69606435,-0.7354163,"('dominated', 'dominating')",-0.6960644,-0.7354163,-0.0393519
81,0.8176988,0.7993364,"('submissive', 'aggressive')",0.8176988,0.7993364,-0.0183624
82,1.1677239,1.1433437,"('poor', 'rich')",1.1677239,1.1433437,-0.0243802
83,-0.108851165,-0.15299702,"('powerless', 'powerful')",-0.1088512,-0.152997,-0.0441458
84,1.1302302,1.0991142,"('inferior', 'superior')",1.1302302,1.0991142,-0.031116
85,-0.18191765,-0.16248086,"('insignificant', 'prestigious')",-0.1819177,-0.1624809,0.0194368
86,-1.7983335,-2.0677557,"('uninfluential', 'influential')",-1.7983335,-2.0677557,-0.2694222
87,-0.9513798,-0.9464754,"('unsuccessful', 'successful')",-0.9513798,-0.9464754,0.0049044
88,0.12832649,0.06029631,"('low', 'eminent')",0.1283265,0.0602963,-0.0680302
