,divorce_male,divorce_female,tuple,average_male,average_female,female-male
0,0.20716974,-0.09374384,"('unsociable', 'sociable')",0.2071697,-0.0937438,-0.3009135
1,1.0787494,1.300168,"('unfriendly', 'friendly')",1.0787494,1.300168,0.2214186
2,-0.09809946,0.0963802,"('unlikable', 'likable')",-0.0980995,0.0963802,0.1944797
3,0.9094884,0.8586201,"('repellent', 'pleasant')",0.9094884,0.8586201,-0.0508683
4,-7.3667808,-7.413481,"('disliked', 'liked')",-7.3667808,-7.4134812,-0.0467004
5,-0.44139645,-0.16683912,"('distant', 'outgoing')",-0.4413964,-0.1668391,0.2745573
6,0.049821083,0.28129467,"('distant', 'open')",0.0498211,0.2812947,0.2314736
7,1.2528584,0.9994506,"('insensitive', 'sensitive')",1.2528584,0.9994506,-0.2534078
8,1.0107745,1.1840124,"('unaffectionate', 'affectionate')",1.0107745,1.1840124,0.1732379
9,1.2797567,1.480536,"('unaffectionate', 'caring')",1.2797567,1.480536,0.2007793
10,1.0044944,0.7725923,"('unsympathetic', 'sympathetic')",1.0044944,0.7725923,-0.2319021
11,1.4102142,1.3708327,"('unhelpful', 'helpful')",1.4102142,1.3708327,-0.0393815
12,-1.6292112,-1.6494881,"('unsupportive', 'supportive')",-1.6292112,-1.6494881,-0.0202769
13,-0.07188339,-0.21619019,"('impolite', 'polite')",-0.0718834,-0.2161902,-0.1443068
14,0.23069999,-0.139937,"('antisocial', 'social')",0.2307,-0.139937,-0.370637
15,0.20933014,0.20939785,"('boring', 'funny')",0.2093301,0.2093979,6.78e-05
16,-0.85521525,-0.70331246,"('unpopular', 'popular')",-0.8552153,-0.7033125,0.1519028
17,0.044023328,0.13467593,"('nasty', 'nice')",0.0440233,0.1346759,0.0906526
18,-0.54716706,-0.49350607,"('disagreeable', 'welcoming')",-0.5471671,-0.4935061,0.053661
19,-0.75811476,-0.46568552,"('inhospitable', 'hospitable')",-0.7581148,-0.4656855,0.2924293
20,0.6493205,0.40868345,"('rough', 'thoughtful')",0.6493205,0.4086834,-0.2406371
21,-0.22910175,-0.35988092,"('immoral', 'moral')",-0.2291017,-0.3598809,-0.1307792
22,-0.20840071,-0.3649692,"('untrustworthy', 'trustworthy')",-0.2084007,-0.3649692,-0.1565685
23,6.2083783,6.2946386,"('insincere', 'sincere')",6.2083783,6.2946386,0.0862603
24,1.3433987,1.2743789,"('dishonest', 'honest')",1.3433987,1.2743789,-0.0690198
25,0.71100485,0.84819555,"('egoistic', 'altruistic')",0.7110049,0.8481956,0.1371907
26,1.0329834,0.83549684,"('hardhearted', 'benevolent')",1.0329834,0.8354968,-0.1974866
27,1.8157367,1.7200583,"('hardhearted', 'softhearted')",1.8157367,1.7200583,-0.0956784
28,1.2265713,1.1238663,"('disloyal', 'loyal')",1.2265713,1.1238663,-0.102705
29,-0.12516057,-0.24957603,"('unfair', 'fair')",-0.1251606,-0.249576,-0.1244154
30,0.74676245,0.63335645,"('intolerant', 'tolerant')",0.7467625,0.6333565,-0.113406
31,-1.3619282,-1.0630845,"('evil', 'good')",-1.3619282,-1.0630845,0.2988437
32,1.1112181,0.9462656,"('unkind', 'kind')",1.1112181,0.9462656,-0.1649525
33,-0.43018478,-0.30875027,"('wrong', 'right')",-0.4301848,-0.3087503,0.1214345
34,4.251526,4.543378,"('mean', 'honorable')",4.2515259,4.5433779,0.291852
35,-0.82576174,-0.7699532,"('corrupt', 'incorrupt')",-0.8257617,-0.7699532,0.0558085
36,-0.6409917,-0.40024343,"('hostile', 'amicable')",-0.6409917,-0.4002434,0.2407483
37,1.0660216,0.95888865,"('fake', 'genuine')",1.0660216,0.9588886,-0.107133
38,-0.50407135,-0.29318467,"('untruthful', 'truthful')",-0.5040714,-0.2931847,0.2108867
39,0.34856194,0.30787766,"('exploitative', 'cooperative')",0.3485619,0.3078777,-0.0406842
40,-1.2150992,-1.4137619,"('stingy', 'generous')",-1.2150992,-1.4137619,-0.1986627
41,0.4522945,0.31794074,"('unforgiving', 'forgiving')",0.4522945,0.3179407,-0.1343538
42,-2.3537755,-2.603443,"('unreliable', 'reliable')",-2.3537755,-2.6034429,-0.2496674
43,0.96155953,0.9032931,"('irresponsible', 'responsible')",0.9615595,0.9032931,-0.0582664
44,-1.0533024,-1.1578516,"('prejudiced', 'unprejudiced')",-1.0533024,-1.1578516,-0.1045492
45,0.28951907,-0.010056308,"('incompetent', 'competent')",0.2895191,-0.0100563,-0.2995754
46,-0.48343095,-0.80272007,"('uncompetitive', 'competitive')",-0.483431,-0.8027201,-0.3192891
47,4.8201413,4.9960675,"('stupid', 'smart')",4.8201413,4.9960675,0.1759262
48,0.23237386,0.12219637,"('unintelligent', 'intelligent')",0.2323739,0.1221964,-0.1101775
49,-0.20329113,-0.025428414,"('unable', 'able')",-0.2032911,-0.0254284,0.1778627
50,-0.66017324,-0.6087498,"('clumsy', 'skillful')",-0.6601732,-0.6087498,0.0514234
51,0.38602895,0.23883292,"('uneducated', 'educated')",0.3860289,0.2388329,-0.147196
52,-0.006915495,0.09793398,"('irrational', 'rational')",-0.0069155,0.097934,0.1048495
53,-0.21980265,-0.1796872,"('uncreative', 'creative')",-0.2198026,-0.1796872,0.0401154
54,0.83378285,1.0021983,"('incapable', 'capable')",0.8337829,1.0021983,0.1684154
55,0.62881947,0.32403648,"('incompetent', 'clever')",0.6288195,0.3240365,-0.304783
56,0.21934755,0.020453619,"('impractical', 'practical')",0.2193476,0.0204536,-0.198894
57,-2.1787534,-2.5633094,"('unimaginative', 'imaginative')",-2.1787534,-2.5633094,-0.384556
58,0.4308548,0.28604037,"('undiscriminating', 'discriminating')",0.4308548,0.2860404,-0.1448144
59,0.0014746115,0.30681342,"('foolish', 'wise')",0.0014746,0.3068134,0.3053388
60,0.3456081,0.11983922,"('inefficient', 'efficient')",0.3456081,0.1198392,-0.2257689
61,0.445761,0.24351357,"('illogical', 'logical')",0.445761,0.2435136,-0.2022474
62,0.40803584,0.34520245,"('incompetent', 'brilliant')",0.4080358,0.3452024,-0.0628334
63,0.030060045,-0.032447472,"('unperceptive', 'insightful')",0.03006,-0.0324475,-0.0625075
64,-6.015687,-6.1975513,"('shy', 'confident')",-6.015687,-6.1975513,-0.1818643
65,0.3574291,0.16163503,"('insecure', 'secure')",0.3574291,0.161635,-0.1957941
66,-0.11757952,-0.2215184,"('inactive', 'active')",-0.1175795,-0.2215184,-0.1039389
67,-0.6443279,-0.55323565,"('doubtful', 'determined')",-0.6443279,-0.5532357,0.0910922
68,-0.8129888,-0.77165186,"('dependent', 'independent')",-0.8129888,-0.7716519,0.0413369
69,-1.957287,-1.812627,"('lazy', 'industrious')",-1.957287,-1.812627,0.14466
70,1.4775168,1.0889363,"('lethargic', 'energetic')",1.4775168,1.0889363,-0.3885805
71,0.3458756,0.5137988,"('diffident', 'self-confident')",0.3458756,0.5137988,0.1679232
72,0.8452105,0.88406444,"('unambitious', 'ambitious')",0.8452105,0.8840644,0.0388539
73,-2.8244739,-2.818292,"('helpless', 'self-reliant')",-2.8244739,-2.8182919,0.006182
74,0.20490076,-0.015704364,"('undedicated', 'dedicated')",0.2049008,-0.0157044,-0.2206052
75,-0.7424594,-0.6437572,"('meek', 'impulsive')",-0.7424594,-0.6437572,0.0987022
76,0.45253113,0.23727691,"('anxious', 'daring')",0.4525311,0.2372769,-0.2152542
77,-1.3503938,-1.3182546,"('unmotivated', 'motivated')",-1.3503938,-1.3182546,0.0321392
78,-1.0184051,-1.0484949,"('nonresilient', 'resilient')",-1.0184051,-1.0484949,-0.0300898
79,-0.3057114,-0.042190135,"('wavering', 'unwavering')",-0.3057114,-0.0421901,0.2635213
80,0.1109016,-0.24627891,"('dominated', 'dominating')",0.1109016,-0.2462789,-0.3571805
81,-0.2687106,-0.5878284,"('submissive', 'aggressive')",-0.2687106,-0.5878284,-0.3191178
82,5.8980813,6.011455,"('poor', 'rich')",5.8980813,6.0114551,0.1133738
83,-0.40292636,-0.458732,"('powerless', 'powerful')",-0.4029264,-0.458732,-0.0558056
84,0.43963102,0.4968887,"('inferior', 'superior')",0.439631,0.4968887,0.0572577
85,-1.1519369,-0.86659884,"('insignificant', 'prestigious')",-1.1519369,-0.8665988,0.2853381
86,0.55587655,0.3302274,"('uninfluential', 'influential')",0.5558766,0.3302274,-0.2256492
87,-0.18289775,-0.1197186,"('unsuccessful', 'successful')",-0.1828977,-0.1197186,0.0631791
88,-0.18267259,-0.23896459,"('low', 'eminent')",-0.1826726,-0.2389646,-0.056292
