,device_male,device_female,tuple,average_male,average_female,female-male
0,0.00443813,-0.021221824,"('unsociable', 'sociable')",0.0044381,-0.0212218,-0.0256599
1,0.50409085,0.45175353,"('unfriendly', 'friendly')",0.5040908,0.4517535,-0.0523373
2,-0.05300556,0.06300636,"('unlikable', 'likable')",-0.0530056,0.0630064,0.116012
3,0.474115,0.63525164,"('repellent', 'pleasant')",0.474115,0.6352516,0.1611366
4,-7.3083234,-7.6114197,"('disliked', 'liked')",-7.3083234,-7.6114197,-0.3030963
5,-1.2723855,-1.286409,"('distant', 'outgoing')",-1.2723855,-1.286409,-0.0140235
6,-0.6137978,-0.681783,"('distant', 'open')",-0.6137978,-0.681783,-0.0679852
7,1.0963106,1.1891191,"('insensitive', 'sensitive')",1.0963106,1.1891191,0.0928085
8,0.9119727,0.7675653,"('unaffectionate', 'affectionate')",0.9119727,0.7675653,-0.1444074
9,1.6561815,1.6630063,"('unaffectionate', 'caring')",1.6561815,1.6630063,0.0068248
10,1.3061744,1.452391,"('unsympathetic', 'sympathetic')",1.3061744,1.452391,0.1462166
11,2.0219262,2.1297922,"('unhelpful', 'helpful')",2.0219262,2.1297922,0.107866
12,-1.5549794,-1.5528723,"('unsupportive', 'supportive')",-1.5549794,-1.5528723,0.0021071
13,0.009142086,0.11573458,"('impolite', 'polite')",0.0091421,0.1157346,0.1065925
14,0.17170106,0.14154755,"('antisocial', 'social')",0.1717011,0.1415475,-0.0301536
15,0.072491676,-0.024016622,"('boring', 'funny')",0.0724917,-0.0240166,-0.0965083
16,-0.31804568,-0.39280015,"('unpopular', 'popular')",-0.3180457,-0.3928002,-0.0747545
17,-0.5789617,-0.55168474,"('nasty', 'nice')",-0.5789617,-0.5516847,0.027277
18,-0.9557121,-0.89332986,"('disagreeable', 'welcoming')",-0.9557121,-0.8933299,0.0623822
19,-1.221083,-1.1696732,"('inhospitable', 'hospitable')",-1.221083,-1.1696732,0.0514098
20,1.0282992,1.0709028,"('rough', 'thoughtful')",1.0282992,1.0709028,0.0426036
21,-0.17645821,0.07866071,"('immoral', 'moral')",-0.1764582,0.0786607,0.2551189
22,-0.6243028,-0.6378123,"('untrustworthy', 'trustworthy')",-0.6243028,-0.6378123,-0.0135095
23,5.9746056,6.233795,"('insincere', 'sincere')",5.9746056,6.2337952,0.2591896
24,1.1226261,1.1936518,"('dishonest', 'honest')",1.1226261,1.1936518,0.0710257
25,0.1780861,0.16943821,"('egoistic', 'altruistic')",0.1780861,0.1694382,-0.0086479
26,0.972757,0.7027431,"('hardhearted', 'benevolent')",0.972757,0.7027431,-0.2700139
27,1.5704395,1.4960266,"('hardhearted', 'softhearted')",1.5704395,1.4960266,-0.0744129
28,1.3551204,1.3448749,"('disloyal', 'loyal')",1.3551204,1.3448749,-0.0102455
29,-0.70057017,-0.7744751,"('unfair', 'fair')",-0.7005702,-0.7744751,-0.0739049
30,1.1531644,1.3214853,"('intolerant', 'tolerant')",1.1531644,1.3214853,0.1683209
31,-1.9251379,-2.0742624,"('evil', 'good')",-1.9251379,-2.0742624,-0.1491245
32,1.2094492,1.1872925,"('unkind', 'kind')",1.2094492,1.1872925,-0.0221567
33,-0.5409154,-0.62431777,"('wrong', 'right')",-0.5409154,-0.6243178,-0.0834024
34,4.3353696,4.624275,"('mean', 'honorable')",4.3353696,4.6242752,0.2889056
35,-0.8922924,-1.2842453,"('corrupt', 'incorrupt')",-0.8922924,-1.2842453,-0.3919529
36,-0.9356225,-1.1695831,"('hostile', 'amicable')",-0.9356225,-1.1695831,-0.2339606
37,0.7172855,0.8133196,"('fake', 'genuine')",0.7172855,0.8133196,0.0960341
38,-0.44128203,-0.3523458,"('untruthful', 'truthful')",-0.441282,-0.3523458,0.0889362
39,0.039363183,0.12900914,"('exploitative', 'cooperative')",0.0393632,0.1290091,0.0896459
40,-1.7054033,-1.8636072,"('stingy', 'generous')",-1.7054033,-1.8636072,-0.1582039
41,0.25334325,0.23520331,"('unforgiving', 'forgiving')",0.2533433,0.2352033,-0.01814
42,-2.365726,-2.3535006,"('unreliable', 'reliable')",-2.365726,-2.3535006,0.0122254
43,1.1021733,1.3181792,"('irresponsible', 'responsible')",1.1021733,1.3181792,0.2160059
44,-1.4195487,-1.4009352,"('prejudiced', 'unprejudiced')",-1.4195487,-1.4009352,0.0186135
45,0.37383988,0.3242589,"('incompetent', 'competent')",0.3738399,0.3242589,-0.049581
46,-0.5355633,-0.46752575,"('uncompetitive', 'competitive')",-0.5355633,-0.4675258,0.0680375
47,4.931709,5.1365895,"('stupid', 'smart')",4.9317088,5.1365895,0.2048807
48,0.7324335,0.9046683,"('unintelligent', 'intelligent')",0.7324335,0.9046683,0.1722348
49,-0.115419075,0.20788619,"('unable', 'able')",-0.1154191,0.2078862,0.3233053
50,-0.27107376,-0.3309311,"('clumsy', 'skillful')",-0.2710738,-0.3309311,-0.0598573
51,0.14772558,0.13746132,"('uneducated', 'educated')",0.1477256,0.1374613,-0.0102643
52,-0.8810033,-1.1773139,"('irrational', 'rational')",-0.8810033,-1.1773139,-0.2963106
