,barber_male,barber_female,tuple,average_male,average_female,female-male
0,-0.12578705,-0.085471824,"('unsociable', 'sociable')",-0.125787,-0.0854718,0.0403152
1,1.3592231,1.3576285,"('unfriendly', 'friendly')",1.3592231,1.3576285,-0.0015946
2,-0.20273261,-0.16270801,"('unlikable', 'likable')",-0.2027326,-0.162708,0.0400246
3,0.4619391,0.49211782,"('repellent', 'pleasant')",0.4619391,0.4921178,0.0301787
4,-7.676084,-7.7918077,"('disliked', 'liked')",-7.676084,-7.7918077,-0.1157237
5,-0.50807345,-0.55609226,"('distant', 'outgoing')",-0.5080734,-0.5560923,-0.0480189
6,0.08470188,-0.03728904,"('distant', 'open')",0.0847019,-0.037289,-0.1219909
7,0.9454646,1.0097163,"('insensitive', 'sensitive')",0.9454646,1.0097163,0.0642517
8,1.3144968,1.2090732,"('unaffectionate', 'affectionate')",1.3144968,1.2090732,-0.1054236
9,1.5759668,1.6135317,"('unaffectionate', 'caring')",1.5759668,1.6135317,0.0375649
10,0.7859966,0.84071916,"('unsympathetic', 'sympathetic')",0.7859966,0.8407192,0.0547226
11,1.2308707,1.3650334,"('unhelpful', 'helpful')",1.2308707,1.3650334,0.1341627
12,-1.9564466,-1.9229667,"('unsupportive', 'supportive')",-1.9564466,-1.9229667,0.0334799
13,-0.55106366,-0.5293346,"('impolite', 'polite')",-0.5510637,-0.5293346,0.0217291
14,0.1781233,0.18896484,"('antisocial', 'social')",0.1781233,0.1889648,0.0108415
15,0.23307474,0.15541196,"('boring', 'funny')",0.2330747,0.155412,-0.0776627
16,-0.48695183,-0.5129583,"('unpopular', 'popular')",-0.4869518,-0.5129583,-0.0260065
17,-0.3753556,-0.37782606,"('nasty', 'nice')",-0.3753556,-0.3778261,-0.0024705
18,-0.503379,-0.58340806,"('disagreeable', 'welcoming')",-0.503379,-0.5834081,-0.0800291
19,-0.4037614,-0.44759277,"('inhospitable', 'hospitable')",-0.4037614,-0.4475928,-0.0438314
20,0.88013136,0.8628841,"('rough', 'thoughtful')",0.8801314,0.8628841,-0.0172473
21,-0.62761134,-0.48466074,"('immoral', 'moral')",-0.6276113,-0.4846607,0.1429506
22,-0.8559866,-0.8866936,"('untrustworthy', 'trustworthy')",-0.8559866,-0.8866936,-0.030707
23,6.5923033,6.6813307,"('insincere', 'sincere')",6.5923033,6.6813307,0.0890274
24,1.5794164,1.4602214,"('dishonest', 'honest')",1.5794164,1.4602214,-0.119195
25,0.8229137,0.7429453,"('egoistic', 'altruistic')",0.8229137,0.7429453,-0.0799684
26,1.22622,1.210399,"('hardhearted', 'benevolent')",1.22622,1.210399,-0.015821
27,1.5354354,1.3099897,"('hardhearted', 'softhearted')",1.5354354,1.3099897,-0.2254457
28,1.0694275,1.0832419,"('disloyal', 'loyal')",1.0694275,1.0832419,0.0138144
29,-0.61832243,-0.75715,"('unfair', 'fair')",-0.6183224,-0.75715,-0.1388276
30,1.0629466,1.1310228,"('intolerant', 'tolerant')",1.0629466,1.1310228,0.0680762
31,-1.3024503,-1.3719946,"('evil', 'good')",-1.3024503,-1.3719946,-0.0695443
32,1.0602415,1.0353391,"('unkind', 'kind')",1.0602415,1.0353391,-0.0249024
33,-0.5725332,-0.62177247,"('wrong', 'right')",-0.5725332,-0.6217725,-0.0492393
34,4.961107,5.0721464,"('mean', 'honorable')",4.9611068,5.0721464,0.1110396
35,-0.4820761,-0.78515923,"('corrupt', 'incorrupt')",-0.4820761,-0.7851592,-0.3030831
36,-0.5333262,-0.67191577,"('hostile', 'amicable')",-0.5333262,-0.6719158,-0.1385896
37,0.89953077,0.8750664,"('fake', 'genuine')",0.8995308,0.8750664,-0.0244644
38,-0.19308463,-0.13738109,"('untruthful', 'truthful')",-0.1930846,-0.1373811,0.0557035
39,0.31643373,0.3208154,"('exploitative', 'cooperative')",0.3164337,0.3208154,0.0043817
40,-1.4853038,-1.6845213,"('stingy', 'generous')",-1.4853038,-1.6845213,-0.1992175
41,-0.12721477,-0.114882514,"('unforgiving', 'forgiving')",-0.1272148,-0.1148825,0.0123323
42,-2.8220365,-2.8575408,"('unreliable', 'reliable')",-2.8220365,-2.8575408,-0.0355043
43,0.98413867,1.1071965,"('irresponsible', 'responsible')",0.9841387,1.1071965,0.1230578
44,-1.2031791,-1.2142334,"('prejudiced', 'unprejudiced')",-1.2031791,-1.2142334,-0.0110543
45,-0.03403757,-0.03578084,"('incompetent', 'competent')",-0.0340376,-0.0357808,-0.0017432
46,-0.8129656,-0.80015,"('uncompetitive', 'competitive')",-0.8129656,-0.80015,0.0128156
47,5.5635076,5.70795,"('stupid', 'smart')",5.5635076,5.7079501,0.1444425
48,0.3337632,0.41430256,"('unintelligent', 'intelligent')",0.3337632,0.4143026,0.0805394
49,-0.09550022,-0.04659236,"('unable', 'able')",-0.0955002,-0.0465924,0.0489078
50,-0.47097427,-0.5225187,"('clumsy', 'skillful')",-0.4709743,-0.5225187,-0.0515444
51,0.30326134,0.24919367,"('uneducated', 'educated')",0.3032613,0.2491937,-0.0540676
52,-0.5372567,-0.6746827,"('irrational', 'rational')",-0.5372567,-0.6746827,-0.137426
53,0.42295665,0.37827697,"('uncreative', 'creative')",0.4229566,0.378277,-0.0446796
54,0.9468549,0.98198885,"('incapable', 'capable')",0.9468549,0.9819888,0.0351339
55,0.7389455,0.8173819,"('incompetent', 'clever')",0.7389455,0.8173819,0.0784364
56,0.26397324,0.34883094,"('impractical', 'practical')",0.2639732,0.3488309,0.0848577
57,-3.1040533,-3.0490856,"('unimaginative', 'imaginative')",-3.1040533,-3.0490856,0.0549677
58,0.4236329,0.45877534,"('undiscriminating', 'discriminating')",0.4236329,0.4587753,0.0351424
59,-0.3133385,-0.3076533,"('foolish', 'wise')",-0.3133385,-0.3076533,0.0056852
60,0.3370407,0.56132096,"('inefficient', 'efficient')",0.3370407,0.561321,0.2242803
61,0.48494348,0.4001373,"('illogical', 'logical')",0.4849435,0.4001373,-0.0848062
62,0.06329477,0.19365035,"('incompetent', 'brilliant')",0.0632948,0.1936503,0.1303555
63,-0.23783219,-0.13788466,"('unperceptive', 'insightful')",-0.2378322,-0.1378847,0.0999475
64,-7.1069303,-7.083897,"('shy', 'confident')",-7.1069303,-7.0838971,0.0230332
65,-0.1490948,-0.058277313,"('insecure', 'secure')",-0.1490948,-0.0582773,0.0908175
66,0.10668596,-0.0037463717,"('inactive', 'active')",0.106686,-0.0037464,-0.1104324
67,-0.3851928,-0.26354125,"('doubtful', 'determined')",-0.3851928,-0.2635413,0.1216515
68,-0.7530819,-0.78286946,"('dependent', 'independent')",-0.7530819,-0.7828695,-0.0297876
69,-1.9888746,-2.0985641,"('lazy', 'industrious')",-1.9888746,-2.0985641,-0.1096895
70,1.0878546,1.0629246,"('lethargic', 'energetic')",1.0878546,1.0629246,-0.02493
71,0.80094355,0.8212929,"('diffident', 'self-confident')",0.8009436,0.8212929,0.0203493
72,0.47724906,0.57443357,"('unambitious', 'ambitious')",0.4772491,0.5744336,0.0971845
73,-3.3254952,-3.3387756,"('helpless', 'self-reliant')",-3.3254952,-3.3387756,-0.0132804
74,-0.07005891,-0.17671011,"('undedicated', 'dedicated')",-0.0700589,-0.1767101,-0.1066512
75,-1.0438095,-1.0456283,"('meek', 'impulsive')",-1.0438095,-1.0456283,-0.0018188
76,0.711575,0.7198098,"('anxious', 'daring')",0.711575,0.7198098,0.0082348
77,-1.4063537,-1.158433,"('unmotivated', 'motivated')",-1.4063537,-1.158433,0.2479207
78,-0.8512337,-0.82089525,"('nonresilient', 'resilient')",-0.8512337,-0.8208953,0.0303384
79,-0.21303491,-0.26919395,"('wavering', 'unwavering')",-0.2130349,-0.2691939,-0.056159
80,-0.46647018,-0.46091145,"('dominated', 'dominating')",-0.4664702,-0.4609115,0.0055587
