,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
0,0.33608893,0.39073783,"('unsociable', 'sociable')",0.3360889,0.3907378,0.0546489
1,0.60493493,0.2849006,"('unfriendly', 'friendly')",0.6049349,0.2849006,-0.3200343
2,0.14830934,0.22999576,"('unlikable', 'likable')",0.1483093,0.2299958,0.0816865
3,-0.26641187,-0.026537245,"('repellent', 'pleasant')",-0.2664119,-0.0265372,0.2398747
4,-3.1775215,-3.5532303,"('disliked', 'liked')",-3.1775215,-3.5532303,-0.3757088
5,-0.30756032,-0.55959433,"('distant', 'outgoing')",-0.3075603,-0.5595943,-0.252034
6,-0.14443597,-0.43330428,"('distant', 'open')",-0.144436,-0.4333043,-0.2888683
7,-0.05239257,0.10780172,"('insensitive', 'sensitive')",-0.0523926,0.1078017,0.1601943
8,0.22287741,-0.042621985,"('unaffectionate', 'affectionate')",0.2228774,-0.042622,-0.2654994
9,0.031498373,-0.10428984,"('unaffectionate', 'caring')",0.0314984,-0.1042898,-0.1357882
10,-0.40891144,-0.18459156,"('unsympathetic', 'sympathetic')",-0.4089114,-0.1845916,0.2243198
11,0.10776209,0.40977675,"('unhelpful', 'helpful')",0.1077621,0.4097767,0.3020146
12,-1.100438,-1.1210805,"('unsupportive', 'supportive')",-1.100438,-1.1210805,-0.0206425
13,0.15592597,0.30719778,"('impolite', 'polite')",0.155926,0.3071978,0.1512718
14,0.07979292,0.20376429,"('antisocial', 'social')",0.0797929,0.2037643,0.1239714
15,0.7370111,0.60030127,"('boring', 'funny')",0.7370111,0.6003013,-0.1367098
16,-0.021776376,-0.16791448,"('unpopular', 'popular')",-0.0217764,-0.1679145,-0.1461381
17,-0.24836084,-0.28419918,"('nasty', 'nice')",-0.2483608,-0.2841992,-0.0358384
18,0.0395269,-0.05335645,"('disagreeable', 'welcoming')",0.0395269,-0.0533565,-0.0928834
19,-0.759884,-0.85136515,"('inhospitable', 'hospitable')",-0.759884,-0.8513651,-0.0914811
20,0.24927658,0.34206063,"('rough', 'thoughtful')",0.2492766,0.3420606,0.092784
21,-0.17130108,0.07836079,"('immoral', 'moral')",-0.1713011,0.0783608,0.2496619
22,-0.09894649,0.031180205,"('untrustworthy', 'trustworthy')",-0.0989465,0.0311802,0.1301267
23,2.0199106,2.360778,"('insincere', 'sincere')",2.0199106,2.3607781,0.3408675
24,0.23496307,0.33821344,"('dishonest', 'honest')",0.2349631,0.3382134,0.1032503
25,1.1160526,0.8268383,"('egoistic', 'altruistic')",1.1160526,0.8268383,-0.2892143
26,1.3059306,0.95418715,"('hardhearted', 'benevolent')",1.3059306,0.9541872,-0.3517434
27,0.7361162,0.59140044,"('hardhearted', 'softhearted')",0.7361162,0.5914004,-0.1447158
28,1.4947958,1.3770214,"('disloyal', 'loyal')",1.4947958,1.3770214,-0.1177744
29,0.023186758,0.007020602,"('unfair', 'fair')",0.0231868,0.0070206,-0.0161662
30,0.01675737,0.26387987,"('intolerant', 'tolerant')",0.0167574,0.2638799,0.2471225
31,-0.6518407,-0.86754537,"('evil', 'good')",-0.6518407,-0.8675454,-0.2157047
32,0.82256114,0.80600804,"('unkind', 'kind')",0.8225611,0.806008,-0.0165531
33,0.09376616,-0.045105908,"('wrong', 'right')",0.0937662,-0.0451059,-0.1388721
34,1.96134,2.2224658,"('mean', 'honorable')",1.96134,2.2224658,0.2611258
35,0.6664052,0.26143795,"('corrupt', 'incorrupt')",0.6664052,0.261438,-0.4049672
36,0.15257303,-0.27690852,"('hostile', 'amicable')",0.152573,-0.2769085,-0.4294815
37,0.58499545,0.6560533,"('fake', 'genuine')",0.5849954,0.6560533,0.0710579
38,-0.19959697,-0.20475192,"('untruthful', 'truthful')",-0.199597,-0.2047519,-0.0051549
39,0.3103802,0.48040533,"('exploitative', 'cooperative')",0.3103802,0.4804053,0.1700251
40,-0.4416353,-0.682175,"('stingy', 'generous')",-0.4416353,-0.682175,-0.2405397
41,0.43097892,0.38051265,"('unforgiving', 'forgiving')",0.4309789,0.3805127,-0.0504662
42,-1.671804,-1.5383824,"('unreliable', 'reliable')",-1.671804,-1.5383824,0.1334216
43,0.018107977,0.25976086,"('irresponsible', 'responsible')",0.018108,0.2597609,0.2416529
44,-1.3953797,-1.2705827,"('prejudiced', 'unprejudiced')",-1.3953797,-1.2705827,0.124797
45,-0.5684385,-0.3703484,"('incompetent', 'competent')",-0.5684385,-0.3703484,0.1980901
46,-0.73871434,-0.5006043,"('uncompetitive', 'competitive')",-0.7387143,-0.5006043,0.23811
47,2.7038271,2.8446949,"('stupid', 'smart')",2.7038271,2.8446949,0.1408678
48,-0.41895092,-0.2508954,"('unintelligent', 'intelligent')",-0.4189509,-0.2508954,0.1680555
49,-0.31689626,-0.2322743,"('unable', 'able')",-0.3168963,-0.2322743,0.084622
50,-0.23570676,-0.2752602,"('clumsy', 'skillful')",-0.2357068,-0.2752602,-0.0395534
51,-1.1488979,-0.98160625,"('uneducated', 'educated')",-1.1488979,-0.9816062,0.1672917
52,0.0377011,-0.250208,"('irrational', 'rational')",0.0377011,-0.250208,-0.2879091
53,0.4097045,0.23815118,"('uncreative', 'creative')",0.4097045,0.2381512,-0.1715533
54,0.09715055,-0.0014505051,"('incapable', 'capable')",0.0971505,-0.0014505,-0.098601
55,-0.31500494,0.028284894,"('incompetent', 'clever')",-0.3150049,0.0282849,0.3432898
56,0.7328646,0.95456994,"('impractical', 'practical')",0.7328646,0.9545699,0.2217053
57,-1.2803594,-1.3592278,"('unimaginative', 'imaginative')",-1.2803594,-1.3592278,-0.0788684
58,0.364227,0.3130765,"('undiscriminating', 'discriminating')",0.364227,0.3130765,-0.0511505
59,0.5350748,0.35407048,"('foolish', 'wise')",0.5350748,0.3540705,-0.1810043
60,-0.35842264,0.11074927,"('inefficient', 'efficient')",-0.3584226,0.1107493,0.4691719
61,0.14449827,0.17309642,"('illogical', 'logical')",0.1444983,0.1730964,0.0285981
62,-0.42715132,-0.073647685,"('incompetent', 'brilliant')",-0.4271513,-0.0736477,0.3535036
