,loews_male,loews_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.70878005,-0.9448353,"('unsociable', 'sociable')",0.2473958,0.13896275,-0.2306921,-0.4029363,-0.1722442
1,-1.4802635,-1.5853475,"('unfriendly', 'friendly')",1.2403656,0.9972298,-0.1199489,-0.2940589,-0.17411
2,0.57383573,0.5144808,"('unlikable', 'likable')",0.41818452,0.35136804,0.4960101,0.4329244,-0.0630857
3,-0.95966923,-0.8604401,"('repellent', 'pleasant')",0.6572056,0.68573964,-0.1512318,-0.0873502,0.0638816
4,0.23308794,0.20499557,"('disliked', 'liked')",-6.9102106,-6.820562,-3.3385613,-3.3077831,0.0307782
5,-0.21457128,-0.20994979,"('distant', 'outgoing')",-0.4945284,-0.55788213,-0.3545499,-0.383916,-0.0293661
6,-0.3979414,-0.36721674,"('distant', 'open')",-0.43772775,-0.5786856,-0.4178346,-0.4729512,-0.0551166
7,-0.5143961,-0.3945967,"('insensitive', 'sensitive')",0.76929057,0.7309516,0.1274472,0.1681775,0.0407303
8,-0.39727655,-0.47277093,"('unaffectionate', 'affectionate')",0.5649378,0.35882527,0.0838306,-0.0569728,-0.1408034
9,-0.5856955,-0.6300168,"('unaffectionate', 'caring')",1.2287097,1.1054984,0.3215071,0.2377408,-0.0837663
10,-1.4027182,-1.5288017,"('unsympathetic', 'sympathetic')",-0.013957904,-0.12361275,-0.708338,-0.8262072,-0.1178692
11,-1.1605508,-1.2438844,"('unhelpful', 'helpful')",2.152093,2.1439433,0.4957711,0.4500294,-0.0457417
12,-0.38540432,-0.39307553,"('unsupportive', 'supportive')",-1.8918484,-1.8985499,-1.1386263,-1.1458127,-0.0071864
13,-0.39006844,-0.57557636,"('impolite', 'polite')",-0.22233696,-0.18044356,-0.3062027,-0.37801,-0.0718073
14,0.7423582,0.6895482,"('antisocial', 'social')",0.31701133,0.29062837,0.5296848,0.4900883,-0.0395965
15,0.33822262,0.2337537,"('boring', 'funny')",0.11010806,0.07310394,0.2241654,0.1534288,-0.0707366
16,-0.6052356,-0.54477215,"('unpopular', 'popular')",0.22933617,0.16831653,-0.1879497,-0.1882278,-0.0002781
17,-0.28927922,-0.26794934,"('nasty', 'nice')",-0.5913794,-0.5720397,-0.4403293,-0.4199945,0.0203348
18,-0.7336248,-0.6274572,"('disagreeable', 'welcoming')",-0.7101903,-0.7753329,-0.7219076,-0.701395,0.0205126
19,-0.59426486,-0.65470123,"('inhospitable', 'hospitable')",-0.7596452,-0.8396974,-0.676955,-0.7471993,-0.0702443
20,-0.56499404,-0.5830678,"('rough', 'thoughtful')",0.86460626,0.85374534,0.1498061,0.1353388,-0.0144673
21,-0.5013301,-0.47609174,"('immoral', 'moral')",-0.52705705,-0.4224984,-0.5141935,-0.4492951,0.0648984
22,-0.36395887,-0.39979172,"('untrustworthy', 'trustworthy')",-0.75529295,-0.7432993,-0.5596259,-0.5715455,-0.0119196
23,-0.8035912,-0.89900726,"('insincere', 'sincere')",6.178093,6.05747,2.6872509,2.5792313,-0.1080196
24,-0.6984038,-0.7393107,"('dishonest', 'honest')",1.0179138,1.000794,0.159755,0.1307417,-0.0290133
25,0.020591283,0.095620655,"('egoistic', 'altruistic')",0.57173574,0.44418776,0.2961635,0.2699042,-0.0262593
26,0.16650012,0.024976509,"('hardhearted', 'benevolent')",1.5425388,1.3617502,0.8545194,0.6933634,-0.161156
27,-0.8019414,-0.737205,"('hardhearted', 'softhearted')",1.0319515,0.9647153,0.1150051,0.1137551,-0.00125
28,-0.80426884,-0.8704486,"('disloyal', 'loyal')",1.1761172,1.0655375,0.1859242,0.0975444,-0.0883798
29,-1.0663825,-1.0956994,"('unfair', 'fair')",-0.5940504,-0.6770658,-0.8302165,-0.8863826,-0.0561661
30,0.35408145,0.3188876,"('intolerant', 'tolerant')",1.2713047,1.2517449,0.8126931,0.7853162,-0.0273769
31,-0.572945,-0.520208,"('evil', 'good')",-1.1006169,-1.1901741,-0.836781,-0.8551911,-0.0184101
32,-0.7150572,-0.7975998,"('unkind', 'kind')",0.6204756,0.43184724,-0.0472908,-0.1828763,-0.1355855
33,0.3566762,0.36172408,"('wrong', 'right')",-0.6247077,-0.6361221,-0.1340158,-0.137199,-0.0031832
34,-0.06791353,0.0072251707,"('mean', 'honorable')",5.877819,5.915565,2.9049528,2.961395,0.0564422
35,0.33335933,0.3500554,"('corrupt', 'incorrupt')",-0.6719559,-0.7180835,-0.1692983,-0.1840141,-0.0147158
36,-0.32939953,-0.32905716,"('hostile', 'amicable')",-0.54104584,-0.66312677,-0.4352227,-0.496092,-0.0608693
37,-0.3811747,-0.34179538,"('fake', 'genuine')",0.09986535,0.1299514,-0.1406547,-0.105922,0.0347327
38,-0.67284316,-0.7367898,"('untruthful', 'truthful')",0.16806483,0.28186926,-0.2523892,-0.2274603,0.0249289
