,cameron_male,cameron_female,tuple,international_male,international_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2175816,1.0764984,"('unsociable', 'sociable')",-0.44698024,-0.58393955,-0.50550836,-0.5600128,0.0883643,-0.0224847,-0.110849
1,0.6988679,0.5956303,"('unfriendly', 'friendly')",0.1847711,-0.022929281,1.1950742,1.0216358,0.6929044,0.5314456,-0.1614588
2,1.9962134,1.9985884,"('unlikable', 'likable')",1.5276797,1.536674,0.9361144,0.9408223,1.4866692,1.4920282,0.005359
3,-0.48392436,-0.30907333,"('repellent', 'pleasant')",-0.63525015,-0.5448244,0.5488755,0.6253884,-0.1900997,-0.0761698,0.1139299
4,-0.16363461,-0.20779802,"('disliked', 'liked')",0.38657433,0.36292264,-6.153222,-6.357395,-1.9767609,-2.0674235,-0.0906626
5,-0.18105567,-0.28134432,"('distant', 'outgoing')",0.618909,0.59517723,-0.18023089,-0.26340187,0.0858742,0.0168103,-0.0690639
6,-0.4894789,-0.5174091,"('distant', 'open')",0.3711684,0.3333626,-0.35064197,-0.4426672,-0.1563175,-0.2089045,-0.052587
7,1.0874947,1.0759171,"('insensitive', 'sensitive')",-0.32722378,-0.3706712,0.2790471,0.33883065,0.3464394,0.3480255,0.0015861
8,1.390651,1.4170425,"('unaffectionate', 'affectionate')",0.031537794,-0.09583267,0.37123483,0.27266717,0.5978079,0.5312923,-0.0665156
9,2.5954893,2.5536633,"('unaffectionate', 'caring')",0.3504517,0.24005085,0.99616283,0.9570174,1.3140346,1.2502438,-0.0637908
10,0.46726158,0.3876871,"('unsympathetic', 'sympathetic')",-1.5367517,-1.6273152,-0.9132771,-0.9187947,-0.6609224,-0.7194742,-0.0585518
11,0.5778194,0.579908,"('unhelpful', 'helpful')",-0.10250783,-0.14966896,1.6848729,1.6952893,0.7200615,0.7085094,-0.0115521
12,2.9311426,2.9534225,"('unsupportive', 'supportive')",0.18922007,0.19757065,-1.8792773,-1.8812875,0.4136951,0.4232352,0.0095401
13,0.24806687,0.16584903,"('impolite', 'polite')",0.4595076,0.39861703,-0.7549731,-0.68292797,-0.0157995,-0.0394873,-0.0236878
14,1.070703,1.0766559,"('antisocial', 'social')",0.68575394,0.7027118,0.22130054,0.21442778,0.6592525,0.6645985,0.005346
15,0.18606105,0.05989845,"('boring', 'funny')",0.4182218,0.31520867,0.11422353,0.090210475,0.2395021,0.1551059,-0.0843962
16,-1.7879393,-1.6906515,"('unpopular', 'popular')",0.4658451,0.45757514,0.2960279,0.2482293,-0.3420221,-0.3282824,0.0137397
17,-0.47067687,-0.44455996,"('nasty', 'nice')",-1.1801367,-1.1608584,-0.60071963,-0.524101,-0.7505111,-0.7098398,0.0406713
18,-0.11719749,-0.013161629,"('disagreeable', 'welcoming')",0.90410924,0.931667,-0.59227866,-0.6777309,0.0648777,0.0802581,0.0153804
19,0.08024072,0.08460991,"('inhospitable', 'hospitable')",-0.93976575,-1.0160667,-0.8787747,-0.8971735,-0.5794332,-0.6095434,-0.0301102
20,0.03867426,0.044742145,"('rough', 'thoughtful')",-0.27545106,-0.27760968,0.46029416,0.49457026,0.0745058,0.0872342,0.0127284
21,0.62141657,0.6139757,"('immoral', 'moral')",-0.21264032,-0.22050132,-0.97142124,-0.8701668,-0.1875483,-0.1588975,0.0286508
22,0.5467496,0.50974166,"('untrustworthy', 'trustworthy')",-0.38511515,-0.38103846,-1.1291125,-1.1008639,-0.3224927,-0.3240536,-0.0015609
23,0.9147005,0.8551498,"('insincere', 'sincere')",-0.43217513,-0.48472142,5.2233157,5.3068132,1.901947,1.8924139,-0.0095331
24,1.3472832,1.3144767,"('dishonest', 'honest')",-0.35515428,-0.36748785,0.5367466,0.551688,0.5096252,0.499559,-0.0100662
25,0.017987609,0.045171656,"('egoistic', 'altruistic')",0.4996453,0.4915055,1.2134558,1.1810228,0.5770295,0.5725667,-0.0044628
26,1.2597569,1.145043,"('hardhearted', 'benevolent')",1.5782834,1.4757347,1.655044,1.4806368,1.4976948,1.3671382,-0.1305566
27,0.6854498,0.7456877,"('hardhearted', 'softhearted')",-0.5749382,-0.56367266,0.41834924,0.42605397,0.1762869,0.2026897,0.0264028
28,1.6072268,1.4687109,"('disloyal', 'loyal')",-0.30708438,-0.49182105,0.9957434,0.90942276,0.7652953,0.6287709,-0.1365244
29,-0.47263741,-0.48868972,"('unfair', 'fair')",-0.6081169,-0.637966,-0.5051757,-0.5976764,-0.5286433,-0.5747774,-0.0461341
30,1.5045298,1.5772561,"('intolerant', 'tolerant')",0.05111035,0.0111838635,0.56898534,0.5842703,0.7082086,0.7242367,0.0160281
31,-0.5336507,-0.5603303,"('evil', 'good')",0.10576533,0.046269514,-0.5389428,-0.6708666,-0.3222761,-0.3949758,-0.0726997
32,0.65017104,0.52902365,"('unkind', 'kind')",-0.77773184,-0.81796694,0.09918721,0.07160984,-0.0094579,-0.0724445,-0.0629866
33,1.1383244,1.0322676,"('wrong', 'right')",0.9519249,0.9364985,-0.29481685,-0.2863364,0.5984775,0.5608099,-0.0376676
34,-0.84584755,-0.653416,"('mean', 'honorable')",-0.018475339,0.05657215,5.0073543,5.164926,1.3810104,1.5226941,0.1416837
35,-0.7189146,-0.8317455,"('corrupt', 'incorrupt')",0.10113763,0.0014010035,-0.3775999,-0.47604403,-0.3317923,-0.4354628,-0.1036705
36,-0.33766338,-0.32410973,"('hostile', 'amicable')",0.89150435,0.70299554,-0.0050701834,-0.16833529,0.1829236,0.0701835,-0.1127401
37,0.38532156,0.34735954,"('fake', 'genuine')",-0.7805048,-0.8240386,-0.37257054,-0.32041338,-0.2559179,-0.2656975,-0.0097796
38,1.4058487,1.3713388,"('untruthful', 'truthful')",-0.054300636,-0.092072785,0.16587211,0.21871175,0.5058067,0.499326,-0.0064807
39,2.2793007,2.3166857,"('exploitative', 'cooperative')",0.51198095,0.5316042,0.20366788,0.27553388,0.9983165,1.0412746,0.0429581
40,0.6368534,0.6765945,"('stingy', 'generous')",-0.0060626157,0.046379104,-1.6642756,-1.7595439,-0.344495,-0.3455234,-0.0010284
41,1.1407869,1.137188,"('unforgiving', 'forgiving')",-0.024739297,-0.099871434,0.084030405,-0.012478199,0.400026,0.3416128,-0.0584132
42,1.1386336,1.2203678,"('unreliable', 'reliable')",0.32114762,0.35462373,-2.89437,-2.8872983,-0.4781963,-0.4374356,0.0407607
43,1.755634,1.763604,"('irresponsible', 'responsible')",-0.23552619,-0.27931195,0.10576035,0.09959736,0.541956,0.5279631,-0.0139929
44,-1.6655818,-1.5543063,"('prejudiced', 'unprejudiced')",0.08061015,0.20237194,-1.366946,-1.3817632,-0.9839725,-0.9112325,0.07274
45,0.7569801,0.7360566,"('incompetent', 'competent')",-0.29037547,-0.39758527,-0.14389513,-0.21866184,0.1075698,0.0399365,-0.0676333
46,0.5246279,0.5793997,"('uncompetitive', 'competitive')",-0.14587452,-0.12862122,-0.96725124,-0.95161283,-0.1961659,-0.1669448,0.0292211
47,-0.43362534,-0.41243818,"('stupid', 'smart')",-0.4677796,-0.42645973,4.881835,4.998302,1.32681,1.3864679,0.0596579
48,0.46259263,0.4778437,"('unintelligent', 'intelligent')",-0.6420257,-0.72143024,0.29317278,0.29854605,0.0379132,0.0183198,-0.0195934
49,-0.23286015,-0.18084845,"('unable', 'able')",-0.74363667,-0.73345536,-0.7018534,-0.5804945,-0.5594501,-0.4982661,0.061184
50,-0.1369108,-0.14706872,"('clumsy', 'skillful')",-0.30320573,-0.32944095,-0.31445628,-0.35832682,-0.2515243,-0.2782788,-0.0267545
51,0.47475556,0.35322598,"('uneducated', 'educated')",0.10952657,0.066767216,-0.106002904,-0.13122576,0.1594264,0.0962558,-0.0631706
