,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
0,-2.3100023,-2.432858,"('unsociable', 'sociable')",-1.0877833,-1.1664124,-0.6324904,-0.7676754,-0.36117995,-0.45059296,-1.097864,-1.2043847,-0.1065207
1,1.2098876,1.0741552,"('unfriendly', 'friendly')",-0.43847188,-0.5363096,1.6088657,1.4634434,2.1695063,1.9717517,1.1374469,0.9932601,-0.1441868
2,0.9675853,0.9911363,"('unlikable', 'likable')",0.80391943,0.7919961,0.6469355,0.6573092,0.9375648,1.0039834,0.8390013,0.8611063,0.022105
3,-2.481385,-2.521445,"('repellent', 'pleasant')",-0.6404868,-0.7140723,-2.304315,-2.339607,-0.18332331,-0.19069411,-1.4023775,-1.4414546,-0.0390771
4,1.4707941,1.3527585,"('disliked', 'liked')",1.8321301,1.7436001,1.6703098,1.5609767,-6.5648704,-6.586813,-0.397909,-0.4823694,-0.0844604
5,2.3135061,2.3041284,"('distant', 'outgoing')",1.3754789,1.4279474,2.7663312,2.7471824,0.28394824,0.26639915,1.6848161,1.6864142,0.0015981
6,2.3639789,2.3598905,"('distant', 'open')",1.3500127,1.3760078,2.2726336,2.2811007,0.6013179,0.5424766,1.6469858,1.639869,-0.0071168
7,-2.3289702,-2.413472,"('insensitive', 'sensitive')",-2.0806231,-2.134381,-0.97613406,-0.9923081,-0.46733665,-0.51218516,-1.4632661,-1.5130866,-0.0498205
8,0.7195616,0.6210153,"('unaffectionate', 'affectionate')",-0.093876325,-0.085521296,1.4110857,1.3357495,1.3266791,1.1239772,0.8408625,0.7488052,-0.0920573
9,0.4766605,0.3616333,"('unaffectionate', 'caring')",-0.27480537,-0.33543816,1.023887,0.9800459,1.5203959,1.3623898,0.6865345,0.5921577,-0.0943768
10,-3.7791095,-3.927463,"('unsympathetic', 'sympathetic')",-2.5441797,-2.6938362,-3.112337,-3.164411,-1.0083321,-1.1021053,-2.6109896,-2.7219539,-0.1109643
11,-2.4978034,-2.5960636,"('unhelpful', 'helpful')",-2.3655303,-2.4192796,-1.2978396,-1.2787273,1.1388143,1.1301014,-1.2555897,-1.2909923,-0.0354026
12,-1.3205012,-1.3815916,"('unsupportive', 'supportive')",-0.072498366,-0.062157955,0.86974907,0.86299604,-2.0961177,-2.1011782,-0.654842,-0.6704829,-0.0156409
13,-3.2285535,-3.2744384,"('impolite', 'polite')",-2.3726223,-2.356256,-1.9058181,-1.9116569,-0.84914935,-0.8781723,-2.0890357,-2.1051309,-0.0160952
14,-2.5676026,-2.6319997,"('antisocial', 'social')",-1.5515994,-1.585733,-1.6444231,-1.7562102,-0.8286799,-0.8460421,-1.6480763,-1.7049963,-0.05692
15,1.10568,1.1031817,"('boring', 'funny')",0.4495587,0.46642599,0.6442294,0.6803416,0.6330492,0.6613908,0.7081293,0.7278351,0.0197058
16,1.3345159,1.2842364,"('unpopular', 'popular')",1.2536281,1.2487439,-0.3193932,-0.36920983,0.16248913,0.037856556,0.60781,0.5504068,-0.0574032
17,-1.110223,-1.0587472,"('nasty', 'nice')",-0.035194986,0.05541139,-1.512037,-1.4085656,-0.3915865,-0.33396047,-0.7622604,-0.6864655,0.0757949
18,0.3306157,0.2980415,"('disagreeable', 'welcoming')",0.31095374,0.35231012,0.59332204,0.52867883,-0.6585505,-0.7897025,0.1440852,0.097332,-0.0467532
19,0.7847705,0.7776189,"('inhospitable', 'hospitable')",0.26082152,0.2825454,1.0375483,1.0334059,-0.09325737,-0.07788552,0.4974707,0.5039212,0.0064505
20,-0.21111125,-0.23591705,"('rough', 'thoughtful')",1.3000242,1.2155321,0.6690814,0.6826342,0.96411824,0.9005356,0.6805282,0.6406962,-0.039832
21,-2.5891423,-2.7354279,"('immoral', 'moral')",-1.2044358,-1.3119469,-2.7689428,-2.855666,-1.6302662,-1.6325827,-2.0481968,-2.1339059,-0.0857091
22,-1.5176874,-1.5887117,"('untrustworthy', 'trustworthy')",-0.94143194,-1.0745314,-1.9990388,-2.061076,-1.3189595,-1.376388,-1.4442794,-1.5251769,-0.0808975
23,-1.8510221,-2.0007386,"('insincere', 'sincere')",-2.2735646,-2.3777955,-0.66869086,-0.7298596,5.201947,4.999568,0.1021675,-0.0272064,-0.1293739
24,-1.5424002,-1.6078308,"('dishonest', 'honest')",-3.0267115,-3.091796,-1.3387451,-1.434102,0.19941616,0.10755186,-1.4271102,-1.5065442,-0.079434
25,1.1215199,1.1430756,"('egoistic', 'altruistic')",0.9656871,0.96310276,1.3143119,1.2925049,1.7831256,1.7274059,1.2961612,1.2815223,-0.0146389
26,0.5353031,0.45703396,"('hardhearted', 'benevolent')",0.46413702,0.3789941,1.3896687,1.2827358,2.0383108,1.9685452,1.1068549,1.0218272,-0.0850277
27,-0.41427898,-0.45038685,"('hardhearted', 'softhearted')",-1.925121,-1.9109426,-0.2075448,-0.24756296,0.907829,0.7037369,-0.4097789,-0.4762888,-0.0665099
28,-1.1875134,-1.3658043,"('disloyal', 'loyal')",-1.4675256,-1.6269121,-0.5227194,-0.6799653,0.77079105,0.6081746,-0.6017418,-0.7661268,-0.164385
29,0.61639035,0.54883283,"('unfair', 'fair')",0.2679186,0.2017477,0.53079116,0.46158305,-0.67934614,-0.75602525,0.1839385,0.1140346,-0.0699039
30,-2.528183,-2.5861688,"('intolerant', 'tolerant')",-3.4567578,-3.5260987,-1.3745149,-1.3738351,-0.41193646,-0.40977234,-1.942848,-1.9739687,-0.0311207
