,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.9113568,-1.2036213,"('unsociable', 'sociable')",0.53885,0.2825347,-0.45906043,-0.50785446,-0.2771891,-0.4763137,-0.1991246
1,-0.715183,-0.8237946,"('unfriendly', 'friendly')",-0.18037671,-0.18676813,1.8802506,1.7986611,0.3282303,0.2626994,-0.0655309
2,0.15128897,0.13651516,"('unlikable', 'likable')",1.0768133,1.0623724,0.51991314,0.5694108,0.5826718,0.5894328,0.006761
3,-0.55071294,-0.54679835,"('repellent', 'pleasant')",0.5169249,0.48286942,0.673008,0.6726576,0.2130733,0.2029095,-0.0101638
4,0.19349077,0.2671435,"('disliked', 'liked')",0.5272516,0.62930685,-7.5163226,-7.4944,-2.2651935,-2.1993165,0.065877
5,-0.7571895,-0.7258901,"('distant', 'outgoing')",-0.71437234,-0.5759238,0.41273484,0.42653716,-0.3529423,-0.2917589,0.0611834
6,-0.757702,-0.69979185,"('distant', 'open')",-1.648593,-1.4407825,0.7950202,0.8504628,-0.5370915,-0.4300372,0.1070543
7,-0.45990947,-0.4942956,"('insensitive', 'sensitive')",-0.35135168,-0.33444864,0.31187117,0.3414471,-0.1664633,-0.1624324,0.0040309
8,-0.06897038,-0.13719736,"('unaffectionate', 'affectionate')",-0.42060557,-0.33818087,1.596913,1.569558,0.3691123,0.3647266,-0.0043857
9,-0.80607885,-0.8989956,"('unaffectionate', 'caring')",-0.05278612,-0.048734426,2.059829,2.074368,0.4003213,0.375546,-0.0247753
10,-1.2757652,-1.4279753,"('unsympathetic', 'sympathetic')",-1.3239704,-1.386365,-0.04771571,0.080606796,-0.8824838,-0.9112446,-0.0287608
11,-0.47285154,-0.5680954,"('unhelpful', 'helpful')",0.37636733,0.274459,1.2503284,1.3236471,0.3846147,0.3433369,-0.0412778
12,-0.5503021,-0.6218738,"('unsupportive', 'supportive')",-0.16686687,0.0069657676,-1.9632417,-1.9123553,-0.8934702,-0.8424211,0.0510491
13,-1.1270051,-1.3138834,"('impolite', 'polite')",-1.0650138,-1.2631192,-0.22865674,-0.27239594,-0.8068919,-0.9497995,-0.1429076
14,-0.5615351,-0.6398842,"('antisocial', 'social')",0.8179323,0.6958331,-0.67166245,-0.7824093,-0.1384218,-0.2421535,-0.1037317
15,0.28582737,0.2804435,"('boring', 'funny')",0.15152349,0.15314016,0.5334834,0.55729634,0.3236114,0.3302933,0.0066819
16,0.29823297,0.31455684,"('unpopular', 'popular')",0.14387967,0.16981088,0.8240926,0.7146496,0.4220684,0.3996724,-0.022396
17,0.3622751,0.35168198,"('nasty', 'nice')",0.27850693,0.3829492,-1.0169306,-1.0074728,-0.1253829,-0.0909472,0.0344357
18,-0.17632785,-0.11095036,"('disagreeable', 'welcoming')",-0.029038783,0.032006018,-0.47386065,-0.62050235,-0.2264091,-0.2331489,-0.0067398
19,-1.2070572,-1.1958879,"('inhospitable', 'hospitable')",-1.282893,-1.247929,-0.24057254,-0.10582617,-0.9101742,-0.849881,0.0602932
20,0.8272604,0.7179453,"('rough', 'thoughtful')",0.7388838,0.665022,0.06129144,-0.0069200173,0.5424786,0.4586824,-0.0837962
21,-0.06239074,-0.21073231,"('immoral', 'moral')",0.43055633,0.26655576,-0.7242598,-0.65436745,-0.1186981,-0.1995147,-0.0808166
22,-0.45529756,-0.52594894,"('untrustworthy', 'trustworthy')",0.029854387,-0.056857683,-1.3191142,-1.3340149,-0.5815191,-0.6389405,-0.0574214
23,-0.8369658,-0.966875,"('insincere', 'sincere')",-0.19178605,-0.2712723,5.857685,5.80818,1.6096444,1.5233442,-0.0863002
24,-0.41662696,-0.55171084,"('dishonest', 'honest')",-0.48726085,-0.48475283,1.1517429,1.1448715,0.0826184,0.0361359,-0.0464825
25,0.6119589,0.589811,"('egoistic', 'altruistic')",0.7280872,0.7621368,0.59593064,0.4930288,0.6453256,0.6149922,-0.0303334
26,-0.113733284,-0.13917188,"('hardhearted', 'benevolent')",1.0648859,1.1194863,0.9013696,0.7819818,0.6175074,0.5874321,-0.0300753
27,-0.10398325,-0.09219214,"('hardhearted', 'softhearted')",-0.2648968,-0.15414882,1.3901818,1.2969232,0.3404339,0.3501941,0.0097602
28,-0.1799612,-0.2136984,"('disloyal', 'loyal')",0.7062905,0.7158148,1.0299884,0.9575225,0.5187726,0.4865463,-0.0322263
29,-0.1190233,-0.06778372,"('unfair', 'fair')",-0.19649772,-0.1332984,-0.5466916,-0.6065096,-0.2874042,-0.2691972,0.018207
30,-0.9893233,-1.0363077,"('intolerant', 'tolerant')",0.8565928,0.773646,0.4680221,0.41840327,0.1117639,0.0519139,-0.05985
31,-0.29417923,-0.20895588,"('evil', 'good')",-0.685738,-0.5216934,-0.89638984,-0.8929589,-0.6254357,-0.5412027,0.084233
32,-0.08770407,-0.18162504,"('unkind', 'kind')",0.36900747,0.19957651,1.4621168,1.3556969,0.5811401,0.4578828,-0.1232573
33,-0.025201678,-0.06524901,"('wrong', 'right')",0.0017657354,0.02659233,0.2937416,0.181674,0.0901019,0.0476724,-0.0424295
34,-0.18471406,-0.24673513,"('mean', 'honorable')",0.45531794,0.46039578,5.234449,5.3800716,1.8350175,1.8645775,0.02956
35,0.76328194,0.8284819,"('corrupt', 'incorrupt')",-0.9512156,-0.8951391,-0.17524329,-0.28121132,-0.121059,-0.1159562,0.0051028
36,0.2279641,0.21230236,"('hostile', 'amicable')",-0.8106862,-0.7895622,0.21948493,0.16469947,-0.121079,-0.1375201,-0.0164411
37,-0.020050608,-0.06020301,"('fake', 'genuine')",-0.78242767,-0.7330259,0.008393997,0.09961599,-0.2646948,-0.2312043,0.0334905
38,-0.46993092,-0.5455045,"('untruthful', 'truthful')",-0.4261267,-0.3705589,0.16671956,0.15283236,-0.2431127,-0.2544103,-0.0112976
39,1.0457501,0.98169494,"('exploitative', 'cooperative')",1.1494689,1.1156296,-0.31118923,-0.37146416,0.62801,0.5752867,-0.0527233
