,father_male,father_female,tuple,average_male,average_female,female-male
0,0.31078175,0.22225508,"('unsociable', 'sociable')",0.3107817,0.2222551,-0.0885266
1,0.91224957,0.707054,"('unfriendly', 'friendly')",0.9122496,0.707054,-0.2051956
2,0.104111165,0.3088106,"('unlikable', 'likable')",0.1041112,0.3088106,0.2046994
3,0.96667135,1.0555643,"('repellent', 'pleasant')",0.9666713,1.0555643,0.088893
4,-7.2291784,-7.282615,"('disliked', 'liked')",-7.2291784,-7.2826152,-0.0534368
5,-0.7858931,-0.801812,"('distant', 'outgoing')",-0.7858931,-0.801812,-0.0159189
6,-0.2658531,-0.3576643,"('distant', 'open')",-0.2658531,-0.3576643,-0.0918112
7,1.0873314,1.0190336,"('insensitive', 'sensitive')",1.0873314,1.0190336,-0.0682978
8,0.7376227,0.5506465,"('unaffectionate', 'affectionate')",0.7376227,0.5506465,-0.1869762
9,1.3071223,1.2048697,"('unaffectionate', 'caring')",1.3071223,1.2048697,-0.1022526
10,1.1403652,1.2219754,"('unsympathetic', 'sympathetic')",1.1403652,1.2219754,0.0816102
11,1.6289119,1.680307,"('unhelpful', 'helpful')",1.6289119,1.680307,0.0513951
12,-1.5749512,-1.5812213,"('unsupportive', 'supportive')",-1.5749512,-1.5812213,-0.0062701
13,0.17978509,0.2810799,"('impolite', 'polite')",0.1797851,0.2810799,0.1012948
14,0.42349818,0.33664596,"('antisocial', 'social')",0.4234982,0.336646,-0.0868522
15,-0.037876144,-0.14028616,"('boring', 'funny')",-0.0378761,-0.1402862,-0.1024101
16,-0.5358287,-0.5220474,"('unpopular', 'popular')",-0.5358287,-0.5220474,0.0137813
17,-0.03220031,0.03711655,"('nasty', 'nice')",-0.0322003,0.0371165,0.0693168
18,-0.2773643,-0.301949,"('disagreeable', 'welcoming')",-0.2773643,-0.301949,-0.0245847
19,-1.1728956,-1.1773717,"('inhospitable', 'hospitable')",-1.1728956,-1.1773717,-0.0044761
20,0.97424734,0.8514971,"('rough', 'thoughtful')",0.9742473,0.8514971,-0.1227502
21,0.10529394,0.26574135,"('immoral', 'moral')",0.1052939,0.2657413,0.1604474
22,-0.09853994,-0.038162537,"('untrustworthy', 'trustworthy')",-0.0985399,-0.0381625,0.0603774
23,5.8258805,5.79636,"('insincere', 'sincere')",5.8258805,5.79636,-0.0295205
24,1.4902209,1.3876565,"('dishonest', 'honest')",1.4902209,1.3876565,-0.1025644
25,0.5664671,0.47196358,"('egoistic', 'altruistic')",0.5664671,0.4719636,-0.0945035
26,0.7293791,0.47949046,"('hardhearted', 'benevolent')",0.7293791,0.4794905,-0.2498886
27,1.6429077,1.3851237,"('hardhearted', 'softhearted')",1.6429077,1.3851237,-0.257784
28,1.2222749,1.1014941,"('disloyal', 'loyal')",1.2222749,1.1014941,-0.1207808
29,-0.43042707,-0.5671512,"('unfair', 'fair')",-0.4304271,-0.5671512,-0.1367241
30,0.67482865,0.7585642,"('intolerant', 'tolerant')",0.6748286,0.7585642,0.0837356
31,-1.5941972,-1.6309153,"('evil', 'good')",-1.5941972,-1.6309153,-0.0367181
32,1.25766,1.1375145,"('unkind', 'kind')",1.25766,1.1375145,-0.1201455
33,-0.45803595,-0.48540443,"('wrong', 'right')",-0.4580359,-0.4854044,-0.0273685
34,4.158452,4.266047,"('mean', 'honorable')",4.158452,4.266047,0.107595
35,-1.1477888,-1.426364,"('corrupt', 'incorrupt')",-1.1477888,-1.4263639,-0.2785751
36,-0.98108405,-1.1110808,"('hostile', 'amicable')",-0.981084,-1.1110808,-0.1299968
37,0.7829845,0.7403317,"('fake', 'genuine')",0.7829845,0.7403317,-0.0426528
38,-0.49134213,-0.40523866,"('untruthful', 'truthful')",-0.4913421,-0.4052387,0.0861034
39,0.3159343,0.291738,"('exploitative', 'cooperative')",0.3159343,0.291738,-0.0241963
40,-1.2387853,-1.4193714,"('stingy', 'generous')",-1.2387853,-1.4193714,-0.1805861
41,0.3540867,0.31640124,"('unforgiving', 'forgiving')",0.3540867,0.3164012,-0.0376855
42,-1.9061663,-1.7722143,"('unreliable', 'reliable')",-1.9061663,-1.7722143,0.133952
43,1.1040251,1.1904376,"('irresponsible', 'responsible')",1.1040251,1.1904376,0.0864125
44,-0.7165032,-0.66505206,"('prejudiced', 'unprejudiced')",-0.7165032,-0.6650521,0.0514511
45,0.44707045,0.3135733,"('incompetent', 'competent')",0.4470704,0.3135733,-0.1334971
46,-0.27874672,-0.18897413,"('uncompetitive', 'competitive')",-0.2787467,-0.1889741,0.0897726
47,4.815243,4.8922997,"('stupid', 'smart')",4.8152428,4.8922997,0.0770569
48,0.5748047,0.49447912,"('unintelligent', 'intelligent')",0.5748047,0.4944791,-0.0803256
49,-0.300319,-0.22347832,"('unable', 'able')",-0.300319,-0.2234783,0.0768407
50,-0.54875684,-0.5446043,"('clumsy', 'skillful')",-0.5487568,-0.5446043,0.0041525
51,0.21292767,0.22662547,"('uneducated', 'educated')",0.2129277,0.2266255,0.0136978
52,-0.5557653,-0.76491934,"('irrational', 'rational')",-0.5557653,-0.7649193,-0.209154
53,-0.11218633,-0.2733897,"('uncreative', 'creative')",-0.1121863,-0.2733897,-0.1612034
54,0.63011086,0.6932929,"('incapable', 'capable')",0.6301109,0.6932929,0.063182
55,0.9386561,0.9557003,"('incompetent', 'clever')",0.9386561,0.9557003,0.0170442
56,0.5233992,0.5861652,"('impractical', 'practical')",0.5233992,0.5861652,0.062766
57,-2.3748703,-2.3514519,"('unimaginative', 'imaginative')",-2.3748703,-2.3514519,0.0234184
58,-0.12942432,-0.15937081,"('undiscriminating', 'discriminating')",-0.1294243,-0.1593708,-0.0299465
59,-0.3011273,-0.28571302,"('foolish', 'wise')",-0.3011273,-0.285713,0.0154143
60,0.791945,1.0091099,"('inefficient', 'efficient')",0.791945,1.0091099,0.2171649
61,0.2894333,0.056636162,"('illogical', 'logical')",0.2894333,0.0566362,-0.2327971
62,0.8860817,0.9672206,"('incompetent', 'brilliant')",0.8860817,0.9672206,0.0811389
63,0.0031746067,0.055689476,"('unperceptive', 'insightful')",0.0031746,0.0556895,0.0525149
64,-5.470641,-5.2543716,"('shy', 'confident')",-5.4706411,-5.2543716,0.2162695
65,0.6507933,0.89269954,"('insecure', 'secure')",0.6507933,0.8926995,0.2419062
66,0.037173443,-0.092342995,"('inactive', 'active')",0.0371734,-0.092343,-0.1295164
67,-0.41144937,-0.32350174,"('doubtful', 'determined')",-0.4114494,-0.3235017,0.0879477
68,-0.7567104,-0.73565775,"('dependent', 'independent')",-0.7567104,-0.7356578,0.0210526
69,-1.9122825,-1.9417613,"('lazy', 'industrious')",-1.9122825,-1.9417613,-0.0294788
70,1.4840235,1.4927818,"('lethargic', 'energetic')",1.4840235,1.4927818,0.0087583
71,0.63357896,0.5319388,"('diffident', 'self-confident')",0.633579,0.5319388,-0.1016402
72,0.8753553,1.0385795,"('unambitious', 'ambitious')",0.8753553,1.0385795,0.1632242
73,-2.9068904,-2.854766,"('helpless', 'self-reliant')",-2.9068904,-2.8547659,0.0521245
74,0.16606236,0.03593307,"('undedicated', 'dedicated')",0.1660624,0.0359331,-0.1301293
75,-0.9641794,-0.76788384,"('meek', 'impulsive')",-0.9641794,-0.7678838,0.1962956
76,0.7361915,0.7866538,"('anxious', 'daring')",0.7361915,0.7866538,0.0504623
77,-1.1203408,-0.94553375,"('unmotivated', 'motivated')",-1.1203408,-0.9455338,0.174807
78,-0.76258886,-0.80977005,"('nonresilient', 'resilient')",-0.7625889,-0.80977,-0.0471811
79,-0.85736895,-0.815167,"('wavering', 'unwavering')",-0.8573689,-0.815167,0.0422019
80,0.1197954,0.03149248,"('dominated', 'dominating')",0.1197954,0.0314925,-0.0883029
81,0.19735721,0.3962614,"('submissive', 'aggressive')",0.1973572,0.3962614,0.1989042
82,5.859739,5.8652244,"('poor', 'rich')",5.8597388,5.8652244,0.0054856
83,-0.31252685,-0.22525473,"('powerless', 'powerful')",-0.3125269,-0.2252547,0.0872722
84,0.19166544,0.14923504,"('inferior', 'superior')",0.1916654,0.149235,-0.0424304
85,-1.324326,-1.4562346,"('insignificant', 'prestigious')",-1.324326,-1.4562346,-0.1319086
86,0.49929047,0.3668693,"('uninfluential', 'influential')",0.4992905,0.3668693,-0.1324212
87,-0.2685906,-0.33128056,"('unsuccessful', 'successful')",-0.2685906,-0.3312806,-0.06269
88,-0.2256785,-0.21724865,"('low', 'eminent')",-0.2256785,-0.2172486,0.0084299
