,verisign_male,verisign_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6343435,-1.8126663,"('unsociable', 'sociable')",-0.14770424,-0.35489073,-0.8910239,-1.0837785,-0.1927546
1,-1.2476363,-1.332752,"('unfriendly', 'friendly')",1.6648345,1.5088508,0.2085991,0.0880494,-0.1205497
2,-0.05903607,-0.010466952,"('unlikable', 'likable')",0.4842909,0.6093547,0.2126274,0.2994439,0.0868165
3,-0.8686713,-0.82435036,"('repellent', 'pleasant')",0.08535154,0.121816635,-0.3916599,-0.3512669,0.040393
4,-0.07176653,-0.1133893,"('disliked', 'liked')",-6.0183992,-6.0753694,-3.0450828,-3.0943794,-0.0492966
5,-0.31294295,-0.23848048,"('distant', 'outgoing')",-0.09559402,-0.04250139,-0.2042685,-0.1404909,0.0637776
6,-0.64398575,-0.55477685,"('distant', 'open')",0.096794404,0.09203726,-0.2735957,-0.2313698,0.0422259
7,-0.9719283,-0.997219,"('insensitive', 'sensitive')",0.30492294,0.32402176,-0.3335027,-0.3365986,-0.0030959
8,-1.3878598,-1.3781751,"('unaffectionate', 'affectionate')",0.50429934,0.44229907,-0.4417802,-0.467938,-0.0261578
9,-1.4742796,-1.490786,"('unaffectionate', 'caring')",1.0441339,1.0647469,-0.2150729,-0.2130195,0.0020534
10,-1.8485111,-1.9048839,"('unsympathetic', 'sympathetic')",-0.5841665,-0.62871057,-1.2163389,-1.2667972,-0.0504583
11,-0.3151158,-0.3641826,"('unhelpful', 'helpful')",1.7944739,1.9426061,0.739679,0.7892118,0.0495328
12,-1.5267967,-1.497018,"('unsupportive', 'supportive')",-1.6844023,-1.6537246,-1.6055995,-1.5753713,0.0302282
13,-1.0126609,-1.2144694,"('impolite', 'polite')",-0.23687346,-0.25658923,-0.6247672,-0.7355293,-0.1107621
14,-0.6878688,-0.74086696,"('antisocial', 'social')",-0.47856286,-0.559184,-0.5832158,-0.6500255,-0.0668097
15,0.17830998,0.063122645,"('boring', 'funny')",0.43065584,0.37587586,0.3044829,0.2194993,-0.0849836
16,-0.21112305,-0.17151673,"('unpopular', 'popular')",0.66600454,0.64718467,0.2274407,0.237834,0.0103933
17,-0.13401599,-0.07674769,"('nasty', 'nice')",-0.28393695,-0.24473323,-0.2089765,-0.1607405,0.048236
18,-0.92765623,-0.9443604,"('disagreeable', 'welcoming')",-0.2925068,-0.33347857,-0.6100816,-0.6389195,-0.0288379
19,-0.44511372,-0.419986,"('inhospitable', 'hospitable')",-0.16681,-0.10756418,-0.3059618,-0.2637751,0.0421867
20,0.036323607,0.10510233,"('rough', 'thoughtful')",1.198257,1.1696962,0.6172903,0.6373993,0.020109
21,-0.25808153,-0.39207166,"('immoral', 'moral')",-0.5648721,-0.5852521,-0.4114768,-0.4886619,-0.0771851
22,-0.3714692,-0.46610063,"('untrustworthy', 'trustworthy')",-0.95241797,-1.0335741,-0.6619436,-0.7498374,-0.0878938
23,-0.6505008,-0.6843862,"('insincere', 'sincere')",5.509295,5.505664,2.4293971,2.4106388,-0.0187583
24,-1.0081458,-1.0739882,"('dishonest', 'honest')",0.6073291,0.61685437,-0.2004084,-0.2285669,-0.0281585
25,-0.29063335,-0.31063065,"('egoistic', 'altruistic')",1.6100097,1.4890523,0.6596882,0.5892108,-0.0704774
26,-0.1831856,-0.2685568,"('hardhearted', 'benevolent')",1.5430611,1.3557454,0.6799378,0.5435943,-0.1363435
27,-0.5226371,-0.53007156,"('hardhearted', 'softhearted')",1.1743761,1.0729358,0.3258695,0.2714321,-0.0544374
28,-0.92103374,-1.0006874,"('disloyal', 'loyal')",0.94716996,0.8488229,0.0130681,-0.0759322,-0.0890003
29,0.07468656,0.050850578,"('unfair', 'fair')",-0.40095985,-0.56309855,-0.1631366,-0.256124,-0.0929874
30,0.16770089,0.11737498,"('intolerant', 'tolerant')",1.5031072,1.4451574,0.835404,0.7812662,-0.0541378
31,-0.6246646,-0.6220708,"('evil', 'good')",-0.9416671,-1.1008414,-0.7831658,-0.8614561,-0.0782903
32,-0.60775024,-0.6658723,"('unkind', 'kind')",0.7403697,0.6039161,0.0663097,-0.0309781,-0.0972878
33,0.57013965,0.51265734,"('wrong', 'right')",-0.3700905,-0.3833152,0.1000246,0.0646711,-0.0353535
34,-0.07626806,0.0008725524,"('mean', 'honorable')",5.7016773,5.866925,2.8127046,2.9338987,0.1211941
35,1.0891598,1.1162534,"('corrupt', 'incorrupt')",-0.26565158,-0.38551676,0.4117541,0.3653683,-0.0463858
36,0.017539997,-0.01587842,"('hostile', 'amicable')",-0.02810433,-0.2521414,-0.0052822,-0.1340099,-0.1287277
37,-0.05992222,-0.053582765,"('fake', 'genuine')",0.042299204,0.037039243,-0.0088115,-0.0082718,0.0005397
38,-0.6143812,-0.6279458,"('untruthful', 'truthful')",0.07184725,0.21679854,-0.271267,-0.2055736,0.0656934
39,0.4858038,0.41119787,"('exploitative', 'cooperative')",0.2459427,0.21902719,0.3658732,0.3151125,-0.0507607
40,-0.3367889,-0.32503343,"('stingy', 'generous')",-1.4998358,-1.6420045,-0.9183124,-0.983519,-0.0652066
41,-1.0051703,-1.0723015,"('unforgiving', 'forgiving')",0.08282885,-0.041913938,-0.4611707,-0.5571077,-0.095937
42,0.18200001,0.30999336,"('unreliable', 'reliable')",-3.0140066,-2.8951306,-1.4160033,-1.2925687,0.1234346
43,-1.5071867,-1.5042295,"('irresponsible', 'responsible')",0.31572098,0.34220874,-0.5957328,-0.5810104,0.0147224
44,0.8135928,0.8030128,"('prejudiced', 'unprejudiced')",-1.5411292,-1.5027921,-0.3637682,-0.3498897,0.0138785
45,-1.2744333,-1.2889701,"('incompetent', 'competent')",-0.17522995,-0.18093935,-0.7248316,-0.7349547,-0.0101231
46,-0.82876927,-0.89097285,"('uncompetitive', 'competitive')",-0.7864089,-0.7865297,-0.8075891,-0.8387513,-0.0311622
47,-0.21644828,-0.13411847,"('stupid', 'smart')",5.4678535,5.6024857,2.6257026,2.7341835,0.1084809
48,-0.4793877,-0.5746345,"('unintelligent', 'intelligent')",1.0147364,0.9934703,0.2676744,0.2094179,-0.0582565
49,0.0641895,0.1823622,"('unable', 'able')",0.21717267,0.3667109,0.1406811,0.2745366,0.1338555
50,0.31776792,0.40348706,"('clumsy', 'skillful')",0.078602344,0.1300388,0.1981851,0.2667629,0.0685778
51,-1.1043862,-1.2396625,"('uneducated', 'educated')",0.6247988,0.5914757,-0.2397937,-0.3240934,-0.0842997
52,-0.29579547,-0.43979952,"('irrational', 'rational')",0.22410391,0.019367818,-0.0358458,-0.2102159,-0.1743701
53,-0.44338414,-0.4942727,"('uncreative', 'creative')",0.92028517,0.8321743,0.2384505,0.1689508,-0.0694997
54,-0.64163065,-0.599868,"('incapable', 'capable')",0.98696893,1.1014384,0.1726691,0.2507852,0.0781161
55,-1.0537357,-1.0877585,"('incompetent', 'clever')",0.23328175,0.23606156,-0.410227,-0.4258485,-0.0156215
56,0.12667322,0.028868474,"('impractical', 'practical')",0.25664914,0.3010453,0.1916612,0.1649569,-0.0267043
57,-0.82382196,-0.95758283,"('unimaginative', 'imaginative')",-2.416238,-2.5324125,-1.62003,-1.7449977,-0.1249677
58,-0.38094032,-0.43217027,"('undiscriminating', 'discriminating')",-0.09636061,-0.09754962,-0.2386505,-0.2648599,-0.0262094
59,0.52683336,0.54357743,"('foolish', 'wise')",0.6860692,0.675639,0.6064513,0.6096082,0.0031569
60,-0.086738676,-0.14463845,"('inefficient', 'efficient')",0.19808145,0.39882416,0.0556714,0.1270929,0.0714215
61,-0.20223087,-0.34064844,"('illogical', 'logical')",0.3700414,0.1732194,0.0839053,-0.0837145,-0.1676198
62,-0.73937255,-0.628382,"('incompetent', 'brilliant')",0.47155496,0.79401076,-0.1339088,0.0828144,0.2167232
63,-1.2263842,-1.2128837,"('unperceptive', 'insightful')",0.9366778,1.0685973,-0.1448532,-0.0721432,0.07271
64,-0.40226853,-0.5051311,"('shy', 'confident')",-6.2177663,-6.26316,-3.3100173,-3.3841457,-0.0741284
65,-0.23923366,-0.38222036,"('insecure', 'secure')",-0.28683338,-0.3100279,-0.2630335,-0.3461241,-0.0830906
66,-0.8028074,-0.71505165,"('inactive', 'active')",0.3208988,0.3136863,-0.2409543,-0.2006827,0.0402716
67,0.7014915,0.6511073,"('doubtful', 'determined')",-0.25949982,-0.25023305,0.2209958,0.2004371,-0.0205587
68,0.2570491,0.19511214,"('dependent', 'independent')",-0.29444277,-0.2699301,-0.0186968,-0.037409,-0.0187122
69,1.3221294,1.3853176,"('lazy', 'industrious')",-0.47323805,-0.45380288,0.4244457,0.4657573,0.0413116
70,-0.88894933,-0.8886713,"('lethargic', 'energetic')",0.25994658,0.3230032,-0.3145014,-0.2828341,0.0316673
71,-0.08999635,-0.089530125,"('diffident', 'self-confident')",0.67121345,0.6684034,0.2906086,0.2894366,-0.001172
72,-1.401817,-1.3773273,"('unambitious', 'ambitious')",-0.8633843,-0.73022723,-1.1326007,-1.0537772,0.0788235
73,1.358383,1.3791417,"('helpless', 'self-reliant')",-2.711152,-2.6634238,-0.6763845,-0.642141,0.0342435
74,-0.6851925,-0.6734546,"('undedicated', 'dedicated')",-0.1187368,-0.19020809,-0.4019647,-0.4318313,-0.0298666
75,0.6409899,0.6596015,"('meek', 'impulsive')",-0.46156418,-0.30320355,0.0897129,0.178199,0.0884861
76,-0.3066629,-0.18547499,"('anxious', 'daring')",0.10838416,0.21810226,-0.0991394,0.0163136,0.115453
77,-0.34291625,-0.4110277,"('unmotivated', 'motivated')",-0.76636726,-0.68035847,-0.5546417,-0.5456931,0.0089486
78,-0.7936713,-0.6627981,"('nonresilient', 'resilient')",0.08218977,0.18693668,-0.3557408,-0.2379307,0.1178101
79,-0.29481176,-0.31367928,"('wavering', 'unwavering')",-0.23385158,-0.20615049,-0.2643317,-0.2599149,0.0044168
80,-0.6380694,-0.68798304,"('dominated', 'dominating')",-1.3403091,-1.2501827,-0.9891893,-0.9690829,0.0201064
81,-0.5633084,-0.6153395,"('submissive', 'aggressive')",-0.7521291,-0.59174395,-0.6577188,-0.6035417,0.0541771
82,-0.10438842,-0.03835582,"('poor', 'rich')",5.8984194,6.0684953,2.8970156,3.0150697,0.1180541
83,-0.09705615,-0.21356457,"('powerless', 'powerful')",-0.7387659,-0.7758008,-0.417911,-0.4946827,-0.0767717
84,0.88992894,0.8444633,"('inferior', 'superior')",0.99083656,0.9685343,0.9403827,0.9064988,-0.0338839
85,0.46202904,0.49878535,"('insignificant', 'prestigious')",0.61797553,0.5225965,0.5400023,0.5106909,-0.0293114
86,-1.8529644,-2.0531921,"('uninfluential', 'influential')",-0.08816395,-0.25862417,-0.9705642,-1.1559081,-0.1853439
87,-0.058882482,-0.112233385,"('unsuccessful', 'successful')",0.8886801,0.9657191,0.4148988,0.4267429,0.0118441
88,-0.17371492,-0.26745334,"('low', 'eminent')",0.19354543,0.19982843,0.0099153,-0.0338125,-0.0437278
