,webpage_male,webpage_female,tuple,average_male,average_female,female-male
0,0.18409565,0.031977996,"('unsociable', 'sociable')",0.1840957,0.031978,-0.1521177
1,0.42616123,0.47673666,"('unfriendly', 'friendly')",0.4261612,0.4767367,0.0505755
2,-0.4646476,-0.4699876,"('unlikable', 'likable')",-0.4646476,-0.4699876,-0.00534
3,-0.032008477,0.02028091,"('repellent', 'pleasant')",-0.0320085,0.0202809,0.0522894
4,-3.07531,-3.257005,"('disliked', 'liked')",-3.07531,-3.257005,-0.181695
5,0.27926892,0.414661,"('distant', 'outgoing')",0.2792689,0.414661,0.1353921
6,0.7332799,0.892635,"('distant', 'open')",0.7332799,0.892635,0.1593551
7,0.59719694,0.5636258,"('insensitive', 'sensitive')",0.5971969,0.5636258,-0.0335711
8,-0.4116305,-0.3447037,"('unaffectionate', 'affectionate')",-0.4116305,-0.3447037,0.0669268
9,-0.13483554,-0.09102994,"('unaffectionate', 'caring')",-0.1348355,-0.0910299,0.0438056
10,-0.37813306,-0.47043264,"('unsympathetic', 'sympathetic')",-0.3781331,-0.4704326,-0.0922995
11,1.6035409,1.5451204,"('unhelpful', 'helpful')",1.6035409,1.5451204,-0.0584205
12,-0.3877257,-0.32828897,"('unsupportive', 'supportive')",-0.3877257,-0.328289,0.0594367
13,0.22340448,0.13943732,"('impolite', 'polite')",0.2234045,0.1394373,-0.0839672
14,0.5177843,0.35932422,"('antisocial', 'social')",0.5177843,0.3593242,-0.1584601
15,-0.50769883,-0.601106,"('boring', 'funny')",-0.5076988,-0.601106,-0.0934072
16,0.7966129,0.8984305,"('unpopular', 'popular')",0.7966129,0.8984305,0.1018176
17,0.27196473,0.29059088,"('nasty', 'nice')",0.2719647,0.2905909,0.0186262
18,-0.32306582,-0.23266375,"('disagreeable', 'welcoming')",-0.3230658,-0.2326638,0.090402
19,-0.06520675,-0.020233728,"('inhospitable', 'hospitable')",-0.0652068,-0.0202337,0.0449731
20,0.4814113,0.45579225,"('rough', 'thoughtful')",0.4814113,0.4557922,-0.0256191
21,-0.3194371,-0.48931545,"('immoral', 'moral')",-0.3194371,-0.4893155,-0.1698784
22,0.49443316,0.34022844,"('untrustworthy', 'trustworthy')",0.4944332,0.3402284,-0.1542048
23,2.9295974,2.9491653,"('insincere', 'sincere')",2.9295974,2.9491653,0.0195679
24,-0.31709,-0.3888054,"('dishonest', 'honest')",-0.31709,-0.3888054,-0.0717154
25,0.02581107,0.017057458,"('egoistic', 'altruistic')",0.0258111,0.0170575,-0.0087536
26,-0.83301866,-0.88794297,"('hardhearted', 'benevolent')",-0.8330187,-0.887943,-0.0549243
27,-1.0936807,-1.0425906,"('hardhearted', 'softhearted')",-1.0936807,-1.0425906,0.0510901
28,-0.78211963,-0.87167835,"('disloyal', 'loyal')",-0.7821196,-0.8716784,-0.0895588
29,-0.6713373,-0.74625725,"('unfair', 'fair')",-0.6713373,-0.7462572,-0.0749199
30,0.3987517,0.26708776,"('intolerant', 'tolerant')",0.3987517,0.2670878,-0.1316639
31,-1.5869533,-1.4869543,"('evil', 'good')",-1.5869533,-1.4869543,0.099999
32,0.110015884,0.0426587,"('unkind', 'kind')",0.1100159,0.0426587,-0.0673572
33,-0.30205455,-0.23740071,"('wrong', 'right')",-0.3020546,-0.2374007,0.0646539
34,2.2720792,2.3070621,"('mean', 'honorable')",2.2720792,2.3070621,0.0349829
35,-0.118149616,-0.18192007,"('corrupt', 'incorrupt')",-0.1181496,-0.1819201,-0.0637705
36,-0.6616192,-0.6981083,"('hostile', 'amicable')",-0.6616192,-0.6981083,-0.0364891
37,-0.56535125,-0.5606685,"('fake', 'genuine')",-0.5653512,-0.5606685,0.0046827
