,diary_male,diary_female,tuple,average_male,average_female,female-male
0,0.24371296,0.014931867,"('unsociable', 'sociable')",0.243713,0.0149319,-0.2287811
1,1.1610272,1.1120425,"('unfriendly', 'friendly')",1.1610272,1.1120425,-0.0489847
2,0.43609092,0.55709946,"('unlikable', 'likable')",0.4360909,0.5570995,0.1210086
3,0.8217968,0.8409657,"('repellent', 'pleasant')",0.8217968,0.8409657,0.0191689
4,-7.732001,-7.652419,"('disliked', 'liked')",-7.7320008,-7.6524191,0.0795817
5,-0.52463365,-0.4375081,"('distant', 'outgoing')",-0.5246336,-0.4375081,0.0871255
6,-0.56243986,-0.4570084,"('distant', 'open')",-0.5624399,-0.4570084,0.1054315
7,1.6079111,1.5931811,"('insensitive', 'sensitive')",1.6079111,1.5931811,-0.01473
8,0.71854883,0.6583072,"('unaffectionate', 'affectionate')",0.7185488,0.6583072,-0.0602416
9,1.2966986,1.3783665,"('unaffectionate', 'caring')",1.2966986,1.3783665,0.0816679
10,1.484572,1.3965802,"('unsympathetic', 'sympathetic')",1.4845721,1.3965802,-0.0879919
11,2.4563327,2.4837103,"('unhelpful', 'helpful')",2.4563327,2.4837103,0.0273776
12,-1.1241913,-1.1319463,"('unsupportive', 'supportive')",-1.1241913,-1.1319463,-0.007755
13,0.4097994,0.22854748,"('impolite', 'polite')",0.4097994,0.2285475,-0.1812519
14,0.2913557,0.21596883,"('antisocial', 'social')",0.2913557,0.2159688,-0.0753869
15,0.16447024,0.1599677,"('boring', 'funny')",0.1644702,0.1599677,-0.0045025
16,-0.90885335,-0.7760455,"('unpopular', 'popular')",-0.9088534,-0.7760455,0.1328079
17,-0.259476,-0.22374962,"('nasty', 'nice')",-0.259476,-0.2237496,0.0357264
18,-0.34516582,-0.39674413,"('disagreeable', 'welcoming')",-0.3451658,-0.3967441,-0.0515783
19,-0.38491222,-0.2551367,"('inhospitable', 'hospitable')",-0.3849122,-0.2551367,0.1297755
20,0.8103343,0.6756698,"('rough', 'thoughtful')",0.8103343,0.6756698,-0.1346645
21,0.31151083,0.32630038,"('immoral', 'moral')",0.3115108,0.3263004,0.0147896
22,0.13422576,0.051073864,"('untrustworthy', 'trustworthy')",0.1342258,0.0510739,-0.0831519
23,7.344098,7.2857976,"('insincere', 'sincere')",7.3440981,7.2857976,-0.0583005
24,2.2684836,2.2480063,"('dishonest', 'honest')",2.2684836,2.2480063,-0.0204773
25,0.033244543,-0.029041857,"('egoistic', 'altruistic')",0.0332445,-0.0290419,-0.0622864
26,0.17523745,0.1294987,"('hardhearted', 'benevolent')",0.1752374,0.1294987,-0.0457387
27,1.4605192,1.3174869,"('hardhearted', 'softhearted')",1.4605192,1.3174869,-0.1430323
28,1.1845205,1.1360619,"('disloyal', 'loyal')",1.1845205,1.1360619,-0.0484586
29,-0.017572835,-0.1015473,"('unfair', 'fair')",-0.0175728,-0.1015473,-0.0839745
30,1.4336684,1.3686023,"('intolerant', 'tolerant')",1.4336684,1.3686023,-0.0650661
31,-1.8250846,-1.7073781,"('evil', 'good')",-1.8250846,-1.7073781,0.1177065
32,1.2774295,1.099641,"('unkind', 'kind')",1.2774295,1.099641,-0.1777885
33,-0.9208223,-0.76251674,"('wrong', 'right')",-0.9208223,-0.7625167,0.1583056
34,4.5720406,4.7334595,"('mean', 'honorable')",4.5720406,4.7334595,0.1614189
35,-1.391302,-1.3807503,"('corrupt', 'incorrupt')",-1.391302,-1.3807503,0.0105517
36,-1.5260864,-1.4309916,"('hostile', 'amicable')",-1.5260864,-1.4309916,0.0950948
37,0.8915836,0.74344647,"('fake', 'genuine')",0.8915836,0.7434465,-0.1481371
38,0.3736332,0.4408321,"('untruthful', 'truthful')",0.3736332,0.4408321,0.0671989
39,0.08417566,0.0768866,"('exploitative', 'cooperative')",0.0841757,0.0768866,-0.0072891
40,-1.4939815,-1.692315,"('stingy', 'generous')",-1.4939815,-1.692315,-0.1983335
41,-0.067685716,-0.13387312,"('unforgiving', 'forgiving')",-0.0676857,-0.1338731,-0.0661874
42,-1.7676623,-1.7775383,"('unreliable', 'reliable')",-1.7676623,-1.7775383,-0.009876
43,1.9272108,1.8391268,"('irresponsible', 'responsible')",1.9272108,1.8391268,-0.088084
44,-1.2691303,-1.3804592,"('prejudiced', 'unprejudiced')",-1.2691303,-1.3804592,-0.1113289
45,0.49127254,0.4794251,"('incompetent', 'competent')",0.4912725,0.4794251,-0.0118474
46,-0.14787634,-0.22339721,"('uncompetitive', 'competitive')",-0.1478763,-0.2233972,-0.0755209
47,5.590861,5.7302165,"('stupid', 'smart')",5.5908608,5.7302165,0.1393557
48,0.89515364,0.79523194,"('unintelligent', 'intelligent')",0.8951536,0.7952319,-0.0999217
49,0.16605718,0.2629346,"('unable', 'able')",0.1660572,0.2629346,0.0968774
