,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.4788017,-0.6200754,"('unsociable', 'sociable')",0.19085933,0.029987745,-0.0916421,-0.25416157,-0.1265281,-0.2814164,-0.1548883
1,-1.5901462,-1.681343,"('unfriendly', 'friendly')",0.36969736,0.259738,0.7296791,0.61929166,-0.1635899,-0.2674378,-0.1038479
2,1.0542951,1.0810113,"('unlikable', 'likable')",1.5065689,1.4937705,1.1525921,1.1824603,1.2378187,1.2524141,0.0145954
3,0.31279063,0.35599998,"('repellent', 'pleasant')",-0.2264295,-0.16162324,0.9643339,0.9408923,0.3502317,0.378423,0.0281913
4,-0.2954577,-0.3651671,"('disliked', 'liked')",0.57166487,0.4236122,-5.6231966,-5.652994,-1.7823299,-1.8648497,-0.0825198
5,-1.1711705,-1.1809424,"('distant', 'outgoing')",-0.12396072,-0.07217828,-1.3326894,-1.3156496,-0.8759402,-0.8562568,0.0196834
6,-1.904095,-1.9001898,"('distant', 'open')",-0.79613674,-0.80087364,-1.5996224,-1.6460803,-1.4332848,-1.4490479,-0.0157631
7,0.39011562,0.36977568,"('insensitive', 'sensitive')",0.9013325,0.9136961,0.34447986,0.39903194,0.5453093,0.5608346,0.0155253
8,-1.5705187,-1.5913532,"('unaffectionate', 'affectionate')",-0.5130278,-0.59138894,-0.04863435,-0.107358694,-0.710727,-0.7633669,-0.0526399
9,-1.147353,-1.2211947,"('unaffectionate', 'caring')",0.33926377,0.27520567,0.52600586,0.48952404,-0.0940278,-0.152155,-0.0581272
10,-0.9299666,-1.0215983,"('unsympathetic', 'sympathetic')",-0.349011,-0.43014684,-0.5330395,-0.53985125,-0.6040057,-0.6638655,-0.0598598
11,0.7257629,0.66425884,"('unhelpful', 'helpful')",0.67373544,0.6897695,2.077966,2.1147907,1.1591547,1.156273,-0.0028817
12,0.21496303,0.2815156,"('unsupportive', 'supportive')",0.52877975,0.57068056,-2.0890574,-2.0103796,-0.4484382,-0.3860611,0.0623771
13,0.57573456,0.5522286,"('impolite', 'polite')",0.5627057,0.6209328,-0.7212025,-0.7185719,0.1390793,0.1515299,0.0124506
14,0.55744576,0.55479914,"('antisocial', 'social')",1.4802564,1.4480658,0.5277259,0.43005565,0.8551427,0.8109735,-0.0441692
15,-0.021829216,-0.13284189,"('boring', 'funny')",0.2764141,0.19199194,0.069507524,0.038131688,0.1080308,0.0324272,-0.0756036
16,-0.17653126,-0.24110416,"('unpopular', 'popular')",-0.28896576,-0.43693352,0.67216593,0.5382054,0.0688896,-0.0466108,-0.1155004
17,0.16583127,0.2218788,"('nasty', 'nice')",-0.70567435,-0.6492874,-0.36794215,-0.3667364,-0.3025951,-0.264715,0.0378801
