,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.18704128,-0.35461277,"('unsociable', 'sociable')",-0.25558302,-0.44209874,-0.2213122,-0.3983558,-0.1770436
1,-1.6872708,-1.7129776,"('unfriendly', 'friendly')",1.9554685,1.9446679,0.1340989,0.1158451,-0.0182538
2,0.40316632,0.3612945,"('unlikable', 'likable')",0.6028285,0.6644809,0.5029974,0.5128877,0.0098903
3,-1.0322989,-0.97409946,"('repellent', 'pleasant')",0.13332583,0.15256085,-0.4494866,-0.4107693,0.0387173
4,-0.62771326,-0.66007924,"('disliked', 'liked')",-6.182626,-6.216154,-3.4051695,-3.4381166,-0.0329471
5,-1.5255734,-1.4251387,"('distant', 'outgoing')",0.16765623,0.25825018,-0.6789586,-0.5834442,0.0955144
6,-1.921642,-1.8328854,"('distant', 'open')",0.44736508,0.522808,-0.7371385,-0.6550387,0.0820998
7,-0.13064449,-0.094871156,"('insensitive', 'sensitive')",0.2852425,0.35046452,0.077299,0.1277967,0.0504977
8,-1.2788757,-1.2838846,"('unaffectionate', 'affectionate')",0.9307732,0.9580692,-0.1740513,-0.1629077,0.0111436
9,-1.4547714,-1.4214972,"('unaffectionate', 'caring')",1.1485113,1.258068,-0.1531301,-0.0817146,0.0714155
10,-0.53264385,-0.5085447,"('unsympathetic', 'sympathetic')",-0.66431975,-0.7197123,-0.5984818,-0.6141285,-0.0156467
11,0.41849366,0.42780605,"('unhelpful', 'helpful')",1.891114,2.0029218,1.1548039,1.215364,0.0605601
12,-0.34902835,-0.27805638,"('unsupportive', 'supportive')",-1.8292881,-1.7708806,-1.0891583,-1.0244684,0.0646899
13,-0.09918178,-0.20143114,"('impolite', 'polite')",-0.508437,-0.48399583,-0.3038094,-0.3427135,-0.0389041
14,0.5043747,0.39020762,"('antisocial', 'social')",-0.6138452,-0.7694399,-0.0547353,-0.1896161,-0.1348808
15,0.30693117,0.20357952,"('boring', 'funny')",0.4498489,0.39967802,0.37839,0.3016288,-0.0767612
16,-0.62230206,-0.58505154,"('unpopular', 'popular')",0.71189314,0.6842082,0.0447955,0.0495783,0.0047828
17,-0.1835961,-0.18377125,"('nasty', 'nice')",-0.16311143,-0.12263331,-0.1733538,-0.1532023,0.0201515
