,morbid_male,morbid_female,tuple,average_male,average_female,female-male
0,-0.5484782,-0.59491956,"('unsociable', 'sociable')",-0.5484782,-0.5949196,-0.0464414
1,-0.51971316,-0.8865052,"('unfriendly', 'friendly')",-0.5197132,-0.8865052,-0.366792
2,-0.42503595,-0.57818824,"('unlikable', 'likable')",-0.425036,-0.5781882,-0.1531522
3,-1.2596835,-1.1594018,"('repellent', 'pleasant')",-1.2596835,-1.1594018,0.1002817
4,-3.3409178,-3.3179748,"('disliked', 'liked')",-3.3409178,-3.3179748,0.022943
5,-0.47554624,-0.70239913,"('distant', 'outgoing')",-0.4755462,-0.7023991,-0.2268529
6,-0.8535906,-1.1016645,"('distant', 'open')",-0.8535906,-1.1016645,-0.2480739
7,-0.6370574,-0.4151259,"('insensitive', 'sensitive')",-0.6370574,-0.4151259,0.2219315
8,-0.3602214,-0.73495954,"('unaffectionate', 'affectionate')",-0.3602214,-0.7349595,-0.3747381
9,-0.20256613,-0.36260006,"('unaffectionate', 'caring')",-0.2025661,-0.3626001,-0.160034
10,-1.5777942,-1.4184365,"('unsympathetic', 'sympathetic')",-1.5777942,-1.4184365,0.1593577
11,0.17318402,0.35397303,"('unhelpful', 'helpful')",0.173184,0.353973,0.180789
12,-1.4434668,-1.3239989,"('unsupportive', 'supportive')",-1.4434668,-1.3239989,0.1194679
13,-1.5861981,-1.5083821,"('impolite', 'polite')",-1.5861981,-1.5083821,0.077816
14,-0.67656845,-0.618064,"('antisocial', 'social')",-0.6765684,-0.618064,0.0585044
15,0.13379139,-0.028269252,"('boring', 'funny')",0.1337914,-0.0282693,-0.1620607
16,-0.41299617,-0.60394484,"('unpopular', 'popular')",-0.4129962,-0.6039448,-0.1909486
17,-1.6519963,-1.7222158,"('nasty', 'nice')",-1.6519963,-1.7222158,-0.0702195
18,-0.43642384,-0.5266137,"('disagreeable', 'welcoming')",-0.4364238,-0.5266137,-0.0901899
19,-1.0639477,-1.0038527,"('inhospitable', 'hospitable')",-1.0639477,-1.0038527,0.060095
20,-0.11556713,-0.25591058,"('rough', 'thoughtful')",-0.1155671,-0.2559106,-0.1403435
21,-0.8530118,-0.7393951,"('immoral', 'moral')",-0.8530118,-0.7393951,0.1136167
22,-0.7662407,-0.69161457,"('untrustworthy', 'trustworthy')",-0.7662407,-0.6916146,0.0746261
23,1.693417,1.6630108,"('insincere', 'sincere')",1.693417,1.6630108,-0.0304062
24,-0.655345,-0.73667336,"('dishonest', 'honest')",-0.655345,-0.7366734,-0.0813284
25,-0.032157443,-0.4034004,"('egoistic', 'altruistic')",-0.0321574,-0.4034004,-0.371243
26,0.7972955,0.50938696,"('hardhearted', 'benevolent')",0.7972955,0.509387,-0.2879085
27,0.35047078,0.2345181,"('hardhearted', 'softhearted')",0.3504708,0.2345181,-0.1159527
28,-0.24901061,-0.397994,"('disloyal', 'loyal')",-0.2490106,-0.397994,-0.1489834
29,-0.97634196,-1.0550578,"('unfair', 'fair')",-0.976342,-1.0550578,-0.0787158
30,-0.50260276,-0.3685194,"('intolerant', 'tolerant')",-0.5026028,-0.3685194,0.1340834
31,-1.5885173,-1.9060998,"('evil', 'good')",-1.5885173,-1.9060998,-0.3175825
32,0.063899875,-0.12435781,"('unkind', 'kind')",0.0638999,-0.1243578,-0.1882577
33,-0.38527107,-0.439171,"('wrong', 'right')",-0.3852711,-0.439171,-0.0538999
34,1.836789,1.8207431,"('mean', 'honorable')",1.836789,1.8207431,-0.0160459
35,0.39199677,0.16582319,"('corrupt', 'incorrupt')",0.3919968,0.1658232,-0.2261736
36,-1.136603,-1.4012306,"('hostile', 'amicable')",-1.136603,-1.4012306,-0.2646276
37,-0.4909918,-0.44087687,"('fake', 'genuine')",-0.4909918,-0.4408769,0.0501149
38,-0.63849986,-0.5590484,"('untruthful', 'truthful')",-0.6384999,-0.5590484,0.0794515
39,-0.3241795,-0.31590104,"('exploitative', 'cooperative')",-0.3241795,-0.315901,0.0082785
40,-1.2045848,-1.269869,"('stingy', 'generous')",-1.2045848,-1.269869,-0.0652842
41,-0.08831593,-0.17252925,"('unforgiving', 'forgiving')",-0.0883159,-0.1725293,-0.0842134
42,-1.8148077,-1.6643738,"('unreliable', 'reliable')",-1.8148077,-1.6643738,0.1504339
43,-0.6685108,-0.5702455,"('irresponsible', 'responsible')",-0.6685108,-0.5702455,0.0982653
44,-1.1371641,-1.132002,"('prejudiced', 'unprejudiced')",-1.1371641,-1.132002,0.0051621
45,-1.1248517,-1.0381302,"('incompetent', 'competent')",-1.1248517,-1.0381302,0.0867215
46,-1.5564982,-1.4400755,"('uncompetitive', 'competitive')",-1.5564982,-1.4400755,0.1164227
47,1.1279122,1.0528036,"('stupid', 'smart')",1.1279122,1.0528036,-0.0751086
48,0.024528267,-0.11168938,"('unintelligent', 'intelligent')",0.0245283,-0.1116894,-0.1362177
49,-0.20999412,-0.1757055,"('unable', 'able')",-0.2099941,-0.1757055,0.0342886
50,-0.18991727,-0.122885615,"('clumsy', 'skillful')",-0.1899173,-0.1228856,0.0670317
51,-0.20830566,0.08921766,"('uneducated', 'educated')",-0.2083057,0.0892177,0.2975234
52,-0.6302067,-0.8109913,"('irrational', 'rational')",-0.6302067,-0.8109913,-0.1807846
53,-1.3004465,-1.470827,"('uncreative', 'creative')",-1.3004465,-1.470827,-0.1703805
54,-0.04409578,-0.09900777,"('incapable', 'capable')",-0.0440958,-0.0990078,-0.054912
55,-0.10690235,0.04586354,"('incompetent', 'clever')",-0.1069024,0.0458635,0.1527659
56,0.101769194,0.27764434,"('impractical', 'practical')",0.1017692,0.2776443,0.1758751
57,-2.146642,-2.109923,"('unimaginative', 'imaginative')",-2.146642,-2.1099229,0.0367191
58,-0.07298924,-0.11912642,"('undiscriminating', 'discriminating')",-0.0729892,-0.1191264,-0.0461372
59,-0.12469728,-0.105401516,"('foolish', 'wise')",-0.1246973,-0.1054015,0.0192958
60,0.09107252,0.17633691,"('inefficient', 'efficient')",0.0910725,0.1763369,0.0852644
61,-1.1924821,-1.3162096,"('illogical', 'logical')",-1.1924821,-1.3162096,-0.1237275
62,-0.027981523,0.19742683,"('incompetent', 'brilliant')",-0.0279815,0.1974268,0.2254083
63,-0.54216635,-0.3686166,"('unperceptive', 'insightful')",-0.5421664,-0.3686166,0.1735498
64,-3.2745366,-3.1384468,"('shy', 'confident')",-3.2745366,-3.1384468,0.1360898
65,-0.5156295,-0.3850066,"('insecure', 'secure')",-0.5156295,-0.3850066,0.1306229
66,-1.715939,-1.7632525,"('inactive', 'active')",-1.715939,-1.7632525,-0.0473135
67,0.024687221,0.09510644,"('doubtful', 'determined')",0.0246872,0.0951064,0.0704192
68,-0.30589083,-0.24501763,"('dependent', 'independent')",-0.3058908,-0.2450176,0.0608732
69,-0.54010576,-0.85753906,"('lazy', 'industrious')",-0.5401058,-0.8575391,-0.3174333
70,-1.0411366,-0.8015284,"('lethargic', 'energetic')",-1.0411366,-0.8015284,0.2396082
71,-0.33060968,-0.50218254,"('diffident', 'self-confident')",-0.3306097,-0.5021825,-0.1715728
72,0.16720614,0.1482079,"('unambitious', 'ambitious')",0.1672061,0.1482079,-0.0189982
73,-0.89781755,-0.79708797,"('helpless', 'self-reliant')",-0.8978176,-0.797088,0.1007296
74,-0.57396847,-0.58684963,"('undedicated', 'dedicated')",-0.5739685,-0.5868496,-0.0128811
75,-0.11167682,-0.13339831,"('meek', 'impulsive')",-0.1116768,-0.1333983,-0.0217215
76,-0.50992185,-0.36951658,"('anxious', 'daring')",-0.5099218,-0.3695166,0.1404052
77,-0.9759239,-0.9473429,"('unmotivated', 'motivated')",-0.9759239,-0.9473429,0.028581
78,0.26556045,0.17041443,"('nonresilient', 'resilient')",0.2655604,0.1704144,-0.095146
79,-0.7854898,-0.8870876,"('wavering', 'unwavering')",-0.7854898,-0.8870876,-0.1015978
80,0.12944603,0.46510977,"('dominated', 'dominating')",0.129446,0.4651098,0.3356638
81,-0.37182415,-0.07666832,"('submissive', 'aggressive')",-0.3718241,-0.0766683,0.2951558
82,2.10086,2.0466824,"('poor', 'rich')",2.1008601,2.0466824,-0.0541777
83,-0.26408893,-0.24595511,"('powerless', 'powerful')",-0.2640889,-0.2459551,0.0181338
84,0.75848985,0.76256067,"('inferior', 'superior')",0.7584898,0.7625607,0.0040709
85,-0.17878126,-0.59940094,"('insignificant', 'prestigious')",-0.1787813,-0.5994009,-0.4206196
86,-0.866257,-0.93925375,"('uninfluential', 'influential')",-0.866257,-0.9392537,-0.0729967
87,-0.3041297,-0.23271292,"('unsuccessful', 'successful')",-0.3041297,-0.2327129,0.0714168
88,0.05794697,-0.044769455,"('low', 'eminent')",0.057947,-0.0447695,-0.1027165
