,editorial_male,editorial_female,tuple,average_male,average_female,female-male
0,-0.35884184,-0.45085007,"('unsociable', 'sociable')",-0.3588418,-0.4508501,-0.0920083
1,1.6139362,1.5886555,"('unfriendly', 'friendly')",1.6139362,1.5886555,-0.0252807
2,0.08774422,0.24146704,"('unlikable', 'likable')",0.0877442,0.241467,0.1537228
3,0.23710865,0.29171637,"('repellent', 'pleasant')",0.2371086,0.2917164,0.0546078
4,-7.3686023,-7.413598,"('disliked', 'liked')",-7.3686023,-7.4135981,-0.0449958
5,0.024188668,0.0629362,"('distant', 'outgoing')",0.0241887,0.0629362,0.0387475
6,0.3169635,0.34750864,"('distant', 'open')",0.3169635,0.3475086,0.0305451
7,0.78347147,0.83744776,"('insensitive', 'sensitive')",0.7834715,0.8374478,0.0539763
8,1.5577086,1.5353374,"('unaffectionate', 'affectionate')",1.5577086,1.5353374,-0.0223712
9,1.9180555,1.9464781,"('unaffectionate', 'caring')",1.9180555,1.9464781,0.0284226
10,0.273881,0.3293118,"('unsympathetic', 'sympathetic')",0.273881,0.3293118,0.0554308
11,1.5827228,1.6515561,"('unhelpful', 'helpful')",1.5827228,1.6515561,0.0688333
12,-1.3596389,-1.3003223,"('unsupportive', 'supportive')",-1.3596389,-1.3003223,0.0593166
13,-0.61294794,-0.5285739,"('impolite', 'polite')",-0.6129479,-0.5285739,0.084374
14,0.074371815,0.016449561,"('antisocial', 'social')",0.0743718,0.0164496,-0.0579222
15,0.47295088,0.40659094,"('boring', 'funny')",0.4729509,0.4065909,-0.06636
16,-0.8920975,-0.86462176,"('unpopular', 'popular')",-0.8920975,-0.8646218,0.0274757
17,-0.40968636,-0.38129228,"('nasty', 'nice')",-0.4096864,-0.3812923,0.0283941
18,-0.5532691,-0.46528053,"('disagreeable', 'welcoming')",-0.5532691,-0.4652805,0.0879886
19,-0.34373972,-0.26783612,"('inhospitable', 'hospitable')",-0.3437397,-0.2678361,0.0759036
20,0.80257684,0.73794055,"('rough', 'thoughtful')",0.8025768,0.7379405,-0.0646363
21,-0.07707566,0.14046358,"('immoral', 'moral')",-0.0770757,0.1404636,0.2175393
22,-0.5742188,-0.58522666,"('untrustworthy', 'trustworthy')",-0.5742188,-0.5852267,-0.0110079
23,6.2733994,6.315784,"('insincere', 'sincere')",6.2733994,6.315784,0.0423846
24,1.3947378,1.3210002,"('dishonest', 'honest')",1.3947378,1.3210002,-0.0737376
25,0.83112836,0.85879934,"('egoistic', 'altruistic')",0.8311284,0.8587993,0.0276709
26,1.8241966,1.6696728,"('hardhearted', 'benevolent')",1.8241966,1.6696728,-0.1545238
27,1.7870264,1.6307257,"('hardhearted', 'softhearted')",1.7870264,1.6307257,-0.1563007
28,1.1123195,0.9905512,"('disloyal', 'loyal')",1.1123195,0.9905512,-0.1217683
29,-0.36277467,-0.5601883,"('unfair', 'fair')",-0.3627747,-0.5601883,-0.1974136
30,0.63566846,0.7624999,"('intolerant', 'tolerant')",0.6356685,0.7624999,0.1268314
31,-0.697471,-0.7069088,"('evil', 'good')",-0.697471,-0.7069088,-0.0094378
32,1.0680869,1.0497167,"('unkind', 'kind')",1.0680869,1.0497167,-0.0183702
33,0.28184015,0.23684062,"('wrong', 'right')",0.2818401,0.2368406,-0.0449995
34,4.567629,4.7183743,"('mean', 'honorable')",4.5676289,4.7183743,0.1507454
35,-0.5369077,-0.7995678,"('corrupt', 'incorrupt')",-0.5369077,-0.7995678,-0.2626601
36,-0.19615486,-0.34625065,"('hostile', 'amicable')",-0.1961549,-0.3462507,-0.1500958
37,1.2324483,1.2577848,"('fake', 'genuine')",1.2324483,1.2577848,0.0253365
38,-0.07818025,0.0075614564,"('untruthful', 'truthful')",-0.0781803,0.0075615,0.0857418
39,0.19250658,0.22193614,"('exploitative', 'cooperative')",0.1925066,0.2219361,0.0294295
40,-1.7018243,-1.794027,"('stingy', 'generous')",-1.7018243,-1.794027,-0.0922027
41,0.32559857,0.2513311,"('unforgiving', 'forgiving')",0.3255986,0.2513311,-0.0742675
42,-2.9891696,-2.8566284,"('unreliable', 'reliable')",-2.9891696,-2.8566284,0.1325412
43,1.0632374,1.1243294,"('irresponsible', 'responsible')",1.0632374,1.1243294,0.061092
44,-1.1980717,-1.1911062,"('prejudiced', 'unprejudiced')",-1.1980717,-1.1911062,0.0069655
45,0.13709192,0.037740692,"('incompetent', 'competent')",0.1370919,0.0377407,-0.0993512
46,-1.1197131,-1.1374972,"('uncompetitive', 'competitive')",-1.1197131,-1.1374972,-0.0177841
47,4.940891,5.0155563,"('stupid', 'smart')",4.9408908,5.0155563,0.0746655
48,0.2666749,0.27406862,"('unintelligent', 'intelligent')",0.2666749,0.2740686,0.0073937
49,-0.29582626,-0.16452579,"('unable', 'able')",-0.2958263,-0.1645258,0.1313005
50,-0.40540898,-0.35893482,"('clumsy', 'skillful')",-0.405409,-0.3589348,0.0464742
51,-0.06819905,-0.028657623,"('uneducated', 'educated')",-0.0681991,-0.0286576,0.0395415
52,0.41712853,0.2144821,"('irrational', 'rational')",0.4171285,0.2144821,-0.2026464
53,0.5305264,0.5334119,"('uncreative', 'creative')",0.5305264,0.5334119,0.0028855
54,1.0534627,1.1385231,"('incapable', 'capable')",1.0534627,1.1385231,0.0850604
55,0.056700014,0.1712073,"('incompetent', 'clever')",0.0567,0.1712073,0.1145073
56,0.19316828,0.2740103,"('impractical', 'practical')",0.1931683,0.2740103,0.080842
57,-2.3564043,-2.4608705,"('unimaginative', 'imaginative')",-2.3564043,-2.4608705,-0.1044662
58,0.52050006,0.5534481,"('undiscriminating', 'discriminating')",0.5205001,0.5534481,0.032948
59,0.2210505,0.26317695,"('foolish', 'wise')",0.2210505,0.2631769,0.0421264
60,0.10464763,0.38626263,"('inefficient', 'efficient')",0.1046476,0.3862626,0.281615
61,0.18787056,0.007880099,"('illogical', 'logical')",0.1878706,0.0078801,-0.1799905
62,0.31270272,0.4937479,"('incompetent', 'brilliant')",0.3127027,0.4937479,0.1810452
63,0.13629912,0.21293412,"('unperceptive', 'insightful')",0.1362991,0.2129341,0.076635
64,-6.668094,-6.5744214,"('shy', 'confident')",-6.6680942,-6.5744214,0.0936728
65,-0.25400597,-0.15344201,"('insecure', 'secure')",-0.254006,-0.153442,0.100564
66,0.15733981,-0.006675042,"('inactive', 'active')",0.1573398,-0.006675,-0.1640148
67,-0.5702124,-0.49483043,"('doubtful', 'determined')",-0.5702124,-0.4948304,0.075382
68,-1.0245874,-0.95127696,"('dependent', 'independent')",-1.0245874,-0.951277,0.0733104
69,-1.4108446,-1.4343066,"('lazy', 'industrious')",-1.4108446,-1.4343066,-0.023462
70,0.5501162,0.562841,"('lethargic', 'energetic')",0.5501162,0.562841,0.0127248
71,0.4022577,0.38222283,"('diffident', 'self-confident')",0.4022577,0.3822228,-0.0200349
72,0.84284115,0.99254024,"('unambitious', 'ambitious')",0.8428411,0.9925402,0.1496991
73,-2.8058941,-2.6853304,"('helpless', 'self-reliant')",-2.8058941,-2.6853304,0.1205637
74,0.20686251,0.12996176,"('undedicated', 'dedicated')",0.2068625,0.1299618,-0.0769007
75,-0.76133364,-0.72046906,"('meek', 'impulsive')",-0.7613336,-0.7204691,0.0408645
76,-0.09991649,-0.038448874,"('anxious', 'daring')",-0.0999165,-0.0384489,0.0614676
77,-1.7265108,-1.5473585,"('unmotivated', 'motivated')",-1.7265108,-1.5473585,0.1791523
78,-0.6510193,-0.7249261,"('nonresilient', 'resilient')",-0.6510193,-0.7249261,-0.0739068
79,0.032933544,0.022596348,"('wavering', 'unwavering')",0.0329335,0.0225963,-0.0103372
80,-0.107579626,-0.21381004,"('dominated', 'dominating')",-0.1075796,-0.21381,-0.1062304
