,genzyme_male,genzyme_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3993022,-1.6045817,"('unsociable', 'sociable')",-0.45477813,-0.55935746,-0.9270402,-1.0819696,-0.1549294
1,0.57836574,0.2506173,"('unfriendly', 'friendly')",1.986948,1.9023141,1.2826569,1.0764657,-0.2061912
2,0.33175272,0.23002602,"('unlikable', 'likable')",0.7460826,0.6459881,0.5389177,0.4380071,-0.1009106
3,-1.5999577,-1.5546985,"('repellent', 'pleasant')",1.0146166,1.0706795,-0.2926705,-0.2420095,0.050661
4,0.49337137,0.4652927,"('disliked', 'liked')",-7.0590515,-7.2252197,-3.28284,-3.3799634,-0.0971234
5,1.3167508,1.223523,"('distant', 'outgoing')",-0.091322735,0.08260509,0.612714,0.6530641,0.0403501
6,1.1883078,1.058748,"('distant', 'open')",-0.033432692,0.10938511,0.5774375,0.5840666,0.0066291
7,-1.4293036,-1.4742458,"('insensitive', 'sensitive')",0.26038408,0.40736997,-0.5844598,-0.5334379,0.0510219
8,0.06253742,-0.13927047,"('unaffectionate', 'affectionate')",1.1693988,1.1527269,0.6159681,0.5067282,-0.1092399
9,-0.5945549,-0.7810755,"('unaffectionate', 'caring')",1.5138904,1.6637897,0.4596677,0.4413571,-0.0183106
10,-3.0282242,-3.138558,"('unsympathetic', 'sympathetic')",-0.8398147,-0.8449046,-1.9340194,-1.9917313,-0.0577119
11,-1.3914915,-1.4947361,"('unhelpful', 'helpful')",1.5182992,1.6778868,0.0634038,0.0915754,0.0281716
12,-0.75240266,-0.7991251,"('unsupportive', 'supportive')",-2.233455,-2.1517537,-1.4929287,-1.4754393,0.0174894
13,-1.8223683,-1.9791696,"('impolite', 'polite')",-1.0759573,-1.086972,-1.4491627,-1.5330708,-0.0839081
14,-1.3527012,-1.2918793,"('antisocial', 'social')",-0.24098216,-0.39396945,-0.7968417,-0.8429244,-0.0460827
15,0.59062505,0.526395,"('boring', 'funny')",0.31286696,0.28101128,0.451746,0.4037032,-0.0480428
16,0.32880598,0.38602927,"('unpopular', 'popular')",0.5449383,0.51838493,0.4368722,0.4522071,0.0153349
17,-0.099536955,-0.1286666,"('nasty', 'nice')",-0.18025917,-0.21568795,-0.1398981,-0.1721773,-0.0322792
18,0.544278,0.4738556,"('disagreeable', 'welcoming')",-0.28195393,-0.23843437,0.131162,0.1177106,-0.0134514
