,disregard_male,disregard_female,tuple,average_male,average_female,female-male
0,-0.00689218,-0.11529787,"('unsociable', 'sociable')",-0.0068922,-0.1152979,-0.1084057
1,1.1961831,1.1921954,"('unfriendly', 'friendly')",1.1961831,1.1921954,-0.0039877
2,0.40396196,0.5066007,"('unlikable', 'likable')",0.403962,0.5066007,0.1026387
3,0.8530371,0.99699795,"('repellent', 'pleasant')",0.8530371,0.996998,0.1439609
4,-7.0580916,-7.086543,"('disliked', 'liked')",-7.0580916,-7.0865431,-0.0284515
5,-0.28404796,-0.050732464,"('distant', 'outgoing')",-0.284048,-0.0507325,0.2333155
6,0.007902427,0.20368034,"('distant', 'open')",0.0079024,0.2036803,0.1957779
7,0.6364866,0.76791275,"('insensitive', 'sensitive')",0.6364866,0.7679127,0.1314261
8,0.88682985,0.85665196,"('unaffectionate', 'affectionate')",0.8868299,0.856652,-0.0301779
9,1.273051,1.409666,"('unaffectionate', 'caring')",1.273051,1.4096659,0.1366149
10,1.3131014,1.4689735,"('unsympathetic', 'sympathetic')",1.3131014,1.4689735,0.1558721
11,2.0165741,2.1543686,"('unhelpful', 'helpful')",2.0165741,2.1543686,0.1377945
12,-1.564572,-1.4658993,"('unsupportive', 'supportive')",-1.564572,-1.4658993,0.0986727
13,0.43904734,0.4024536,"('impolite', 'polite')",0.4390473,0.4024536,-0.0365937
14,-0.24893552,-0.36207497,"('antisocial', 'social')",-0.2489355,-0.362075,-0.1131395
15,0.32138267,0.2253415,"('boring', 'funny')",0.3213827,0.2253415,-0.0960412
16,-0.5399813,-0.48417813,"('unpopular', 'popular')",-0.5399813,-0.4841781,0.0558032
17,-0.06273699,-0.015981592,"('nasty', 'nice')",-0.062737,-0.0159816,0.0467554
18,-0.72975653,-0.76943797,"('disagreeable', 'welcoming')",-0.7297565,-0.769438,-0.0396815
19,-0.49798042,-0.31448996,"('inhospitable', 'hospitable')",-0.4979804,-0.31449,0.1834904
20,0.7641842,0.57361585,"('rough', 'thoughtful')",0.7641842,0.5736158,-0.1905684
21,0.13430339,0.33389574,"('immoral', 'moral')",0.1343034,0.3338957,0.1995923
22,-0.39646944,-0.3690654,"('untrustworthy', 'trustworthy')",-0.3964694,-0.3690654,0.027404
23,6.173757,6.2961516,"('insincere', 'sincere')",6.1737571,6.2961516,0.1223945
24,1.7330886,1.8401929,"('dishonest', 'honest')",1.7330886,1.8401929,0.1071043
25,0.2480989,0.1423119,"('egoistic', 'altruistic')",0.2480989,0.1423119,-0.105787
26,0.22385928,0.006537974,"('hardhearted', 'benevolent')",0.2238593,0.006538,-0.2173213
27,1.6324011,1.5291017,"('hardhearted', 'softhearted')",1.6324011,1.5291017,-0.1032994
28,1.0899131,1.1527522,"('disloyal', 'loyal')",1.0899131,1.1527522,0.0628391
29,-0.5980948,-0.71073735,"('unfair', 'fair')",-0.5980948,-0.7107373,-0.1126425
30,0.7327914,0.7490808,"('intolerant', 'tolerant')",0.7327914,0.7490808,0.0162894
31,-1.6376262,-1.6472771,"('evil', 'good')",-1.6376262,-1.6472771,-0.0096509
32,1.3935742,1.3207823,"('unkind', 'kind')",1.3935742,1.3207823,-0.0727919
33,-0.516639,-0.4570511,"('wrong', 'right')",-0.516639,-0.4570511,0.0595879
34,4.548992,4.846439,"('mean', 'honorable')",4.5489922,4.8464389,0.2974467
35,-1.2019577,-1.3321922,"('corrupt', 'incorrupt')",-1.2019577,-1.3321922,-0.1302345
36,-1.0950434,-1.1776618,"('hostile', 'amicable')",-1.0950434,-1.1776618,-0.0826184
37,0.9870138,0.95393246,"('fake', 'genuine')",0.9870138,0.9539325,-0.0330813
38,-0.008371741,0.13916709,"('untruthful', 'truthful')",-0.0083717,0.1391671,0.1475388
39,-0.07480017,-0.06838313,"('exploitative', 'cooperative')",-0.0748002,-0.0683831,0.0064171
40,-1.6225458,-1.7742696,"('stingy', 'generous')",-1.6225458,-1.7742696,-0.1517238
41,-0.022983123,-0.013855344,"('unforgiving', 'forgiving')",-0.0229831,-0.0138553,0.0091278
42,-1.8410319,-1.8737098,"('unreliable', 'reliable')",-1.8410319,-1.8737098,-0.0326779
43,1.2722408,1.3974674,"('irresponsible', 'responsible')",1.2722408,1.3974674,0.1252266
44,-1.0198588,-1.172752,"('prejudiced', 'unprejudiced')",-1.0198588,-1.172752,-0.1528932
45,0.49720138,0.5268921,"('incompetent', 'competent')",0.4972014,0.5268921,0.0296907
46,-0.4007317,-0.31628716,"('uncompetitive', 'competitive')",-0.4007317,-0.3162872,0.0844445
47,5.112189,5.3661284,"('stupid', 'smart')",5.1121888,5.3661284,0.2539396
48,0.38084498,0.39435214,"('unintelligent', 'intelligent')",0.380845,0.3943521,0.0135071
49,0.21999529,0.42827636,"('unable', 'able')",0.2199953,0.4282764,0.2082811
50,-0.09756317,-0.08868454,"('clumsy', 'skillful')",-0.0975632,-0.0886845,0.0088787
51,0.63689375,0.6684774,"('uneducated', 'educated')",0.6368937,0.6684774,0.0315837
52,-0.46610004,-0.46123016,"('irrational', 'rational')",-0.4661,-0.4612302,0.0048698
53,-0.21880342,-0.1994519,"('uncreative', 'creative')",-0.2188034,-0.1994519,0.0193515
54,1.0571312,1.315048,"('incapable', 'capable')",1.0571312,1.315048,0.2579168
55,0.7683821,0.78757364,"('incompetent', 'clever')",0.7683821,0.7875736,0.0191915
56,0.9374802,1.0098491,"('impractical', 'practical')",0.9374802,1.0098491,0.0723689
57,-2.3171966,-2.2880285,"('unimaginative', 'imaginative')",-2.3171966,-2.2880285,0.0291681
58,-0.027645025,-0.09539619,"('undiscriminating', 'discriminating')",-0.027645,-0.0953962,-0.0677512
59,-0.13782834,-0.028051883,"('foolish', 'wise')",-0.1378283,-0.0280519,0.1097764
60,0.92733943,0.97497493,"('inefficient', 'efficient')",0.9273394,0.9749749,0.0476355
61,0.06761886,-0.025944225,"('illogical', 'logical')",0.0676189,-0.0259442,-0.0935631
62,1.3775668,1.5146527,"('incompetent', 'brilliant')",1.3775668,1.5146527,0.1370859
63,0.46391445,0.62614363,"('unperceptive', 'insightful')",0.4639145,0.6261436,0.1622291
64,-5.5593157,-5.4427943,"('shy', 'confident')",-5.5593157,-5.4427943,0.1165214
65,0.6597486,0.65721923,"('insecure', 'secure')",0.6597486,0.6572192,-0.0025294
66,-0.14851248,-0.1689258,"('inactive', 'active')",-0.1485125,-0.1689258,-0.0204133
67,-0.35611832,-0.35514435,"('doubtful', 'determined')",-0.3561183,-0.3551444,0.0009739
68,-0.5073354,-0.33209968,"('dependent', 'independent')",-0.5073354,-0.3320997,0.1752357
69,-1.9566863,-1.8783361,"('lazy', 'industrious')",-1.9566863,-1.8783361,0.0783502
70,1.4278489,1.5099831,"('lethargic', 'energetic')",1.4278489,1.5099831,0.0821342
