,news_male,news_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.56931764,0.45152193,"('unsociable', 'sociable')",-0.027995624,-0.040465087,0.270661,0.2055284,-0.0651326
1,0.20258732,0.13373812,"('unfriendly', 'friendly')",0.4144554,0.33214614,0.3085214,0.2329421,-0.0755793
2,0.9251452,0.9259431,"('unlikable', 'likable')",0.37306428,0.2918853,0.6491047,0.6089142,-0.0401905
3,0.11303923,0.20986849,"('repellent', 'pleasant')",0.89658034,0.87743115,0.5048098,0.5436498,0.03884
4,-0.765575,-0.6696936,"('disliked', 'liked')",-7.145907,-7.329005,-3.9557409,-3.9993491,-0.0436082
5,-0.36566406,-0.20489013,"('distant', 'outgoing')",-1.1722718,-1.0047071,-0.768968,-0.6047986,0.1641694
6,-0.79987884,-0.636424,"('distant', 'open')",-1.1257912,-0.9479303,-0.962835,-0.7921771,0.1706579
7,1.1025492,1.147371,"('insensitive', 'sensitive')",0.21218131,0.36564568,0.6573653,0.7565084,0.0991431
8,-0.41832113,-0.40113795,"('unaffectionate', 'affectionate')",0.3436597,0.33056042,-0.0373307,-0.0352888,0.0020419
9,0.75457233,0.80293524,"('unaffectionate', 'caring')",0.9374917,1.0883853,0.846032,0.9456603,0.0996283
10,0.68807274,0.61459154,"('unsympathetic', 'sympathetic')",0.04938855,0.21307397,0.3687306,0.4138328,0.0451022
11,0.5520281,0.6323764,"('unhelpful', 'helpful')",2.3271077,2.5024412,1.4395679,1.5674088,0.1278409
12,0.80968887,0.9380215,"('unsupportive', 'supportive')",-2.1360126,-2.010377,-0.6631619,-0.5361778,0.1269841
13,0.8914925,0.8446253,"('impolite', 'polite')",-0.7172408,-0.60887855,0.0871258,0.1178734,0.0307476
14,2.465147,2.321978,"('antisocial', 'social')",0.2782136,0.10946697,1.3716803,1.2157226,-0.1559577
15,0.98595756,0.8762132,"('boring', 'funny')",-0.6478881,-0.6824406,0.1690347,0.0968863,-0.0721484
16,-1.4356269,-1.3503884,"('unpopular', 'popular')",-0.0439066,0.037189305,-0.7397667,-0.6565995,0.0831672
17,-0.53311974,-0.44191557,"('nasty', 'nice')",-0.5683149,-0.49961954,-0.5507174,-0.4707676,0.0799498
18,-0.959292,-0.9560401,"('disagreeable', 'welcoming')",-1.019084,-1.0557522,-0.989188,-1.0058961,-0.0167081
19,-0.8024457,-0.73686475,"('inhospitable', 'hospitable')",-0.6619441,-0.55532557,-0.7321949,-0.6460952,0.0860997
20,0.19825268,0.14244142,"('rough', 'thoughtful')",0.8147707,0.75841624,0.5065117,0.4504288,-0.0560829
21,2.1318693,1.9447563,"('immoral', 'moral')",0.057393126,0.19544177,1.0946312,1.070099,-0.0245322
22,1.3777097,1.2849667,"('untrustworthy', 'trustworthy')",-0.29682457,-0.2588967,0.5404426,0.513035,-0.0274076
23,0.49764335,0.47104973,"('insincere', 'sincere')",6.2620482,6.3713923,3.3798459,3.421221,0.0413751
24,1.2846717,1.2713957,"('dishonest', 'honest')",0.6880244,0.72008187,0.986348,0.9957387,0.0093907
25,-0.39903855,-0.40423292,"('egoistic', 'altruistic')",0.8378843,0.6636873,0.2194229,0.1297272,-0.0896957
26,0.76339084,0.45271388,"('hardhearted', 'benevolent')",1.1727488,0.8176157,0.9680698,0.6351648,-0.332905
27,-0.30080673,-0.19115467,"('hardhearted', 'softhearted')",0.426192,0.43658206,0.0626926,0.1227137,0.0600211
