,smith_male,smith_female,tuple,a_male,a_female,o_male,o_female,corp_male,corp_female,average_male,average_female,female-male
0,1.8011128,1.3333344,"('unsociable', 'sociable')",1.3564923,1.0941763,0.9689202,0.6315903,0.67714125,0.4108999,1.2009166,0.8675002,-0.3334164
1,-1.143944,-1.1903285,"('unfriendly', 'friendly')",-1.6491932,-1.7242204,-1.1321505,-1.074705,1.1922687,1.0367533,-0.6832547,-0.7381252,-0.0548705
2,1.7553279,1.6842374,"('unlikable', 'likable')",1.7152168,1.6671062,1.360106,1.3789625,0.5253693,0.45358703,1.339005,1.2959733,-0.0430317
3,1.5835426,1.6546134,"('repellent', 'pleasant')",1.5552491,1.5408185,1.7123682,1.637645,1.4151566,1.3927811,1.5665791,1.5564644,-0.0101147
4,-1.9009942,-1.8668377,"('disliked', 'liked')",-0.20590045,-0.2918451,-0.34259355,-0.2712302,-6.6709495,-6.6471667,-2.2801094,-2.2692699,0.0108395
5,-2.8590884,-2.8379598,"('distant', 'outgoing')",-1.753376,-1.7654501,-0.9357352,-0.7526301,-0.42241445,-0.41171622,-1.4926535,-1.4419391,0.0507144
6,-2.8374927,-2.7660701,"('distant', 'open')",-1.5046815,-1.4151028,-0.4654668,-0.2033979,-0.5991461,-0.601268,-1.3516967,-1.2464596,0.1052371
7,1.93082,1.8306998,"('insensitive', 'sensitive')",0.491617,0.5053628,0.66907567,0.5911947,0.74747926,0.6393829,0.959748,0.89166,-0.068088
8,-1.5541265,-1.7386454,"('unaffectionate', 'affectionate')",-1.1448176,-1.2053838,-1.0294437,-0.9799029,0.3431715,0.25355467,-0.8463041,-0.9175944,-0.0712903
9,-0.3481474,-0.47813675,"('unaffectionate', 'caring')",-0.44379497,-0.49032044,0.07852438,0.0998982,1.4650083,1.3739817,0.1878976,0.1263557,-0.0615419
10,2.204407,1.8818494,"('unsympathetic', 'sympathetic')",1.3478868,1.2143741,0.55824244,0.30708104,0.1697118,-0.110427596,1.0700619,0.8232192,-0.2468427
11,0.7596328,0.5678494,"('unhelpful', 'helpful')",0.76468253,0.6418802,0.7647917,0.61292833,2.4286711,2.339371,1.1794446,1.0405073,-0.1389373
12,1.3907626,1.3110497,"('unsupportive', 'supportive')",1.2720863,1.2605623,0.4415388,0.4253043,-1.4207214,-1.5068711,0.4209166,0.3725113,-0.0484053
13,2.234954,1.9481854,"('impolite', 'polite')",1.6214873,1.4816567,2.1189756,1.9782273,0.121942356,-0.023582332,1.5243399,1.3461217,-0.1782182
14,2.4662733,2.287394,"('antisocial', 'social')",2.2153163,2.0881956,1.0506475,0.8257767,0.51037335,0.37889576,1.5606525,1.3950654,-0.1655871
15,-1.1798917,-1.3005993,"('boring', 'funny')",0.034931116,-0.017789386,0.51170045,0.49909276,-0.48547918,-0.550229,-0.2796848,-0.3423812,-0.0626964
16,-2.3118973,-2.2706814,"('unpopular', 'popular')",-0.5313983,-0.48261407,-0.27897844,-0.17590827,0.44042137,0.47286105,-0.6704631,-0.6140857,0.0563774
17,-0.65786445,-0.69735354,"('nasty', 'nice')",-0.40033585,-0.4614488,-0.21643311,-0.13231128,-0.56143826,-0.52747136,-0.4590179,-0.4546462,0.0043717
18,-1.1386858,-1.2486773,"('disagreeable', 'welcoming')",-0.19233921,-0.06721826,0.31206122,0.4478569,-0.4141398,-0.48929963,-0.3582759,-0.3393346,0.0189413
19,-0.86220527,-0.8575547,"('inhospitable', 'hospitable')",-0.9840042,-1.0830106,-0.6860843,-0.6117971,-0.5378441,-0.6129234,-0.7675345,-0.7913215,-0.023787
20,1.1618913,1.2798147,"('rough', 'thoughtful')",-0.4857919,-0.46786657,-0.82780993,-0.8451574,0.50012004,0.50951964,0.0871024,0.1190776,0.0319752
21,2.726568,2.680962,"('immoral', 'moral')",1.716912,1.698241,0.9520152,0.84485877,0.18481396,0.09484366,1.3950773,1.3297263,-0.065351
22,2.3857481,2.2122276,"('untrustworthy', 'trustworthy')",1.2925471,1.1779453,0.6046669,0.5240305,-0.69376844,-0.78403795,0.8972983,0.7825414,-0.1147569
23,1.8000294,1.5987355,"('insincere', 'sincere')",0.58739746,0.47324044,1.1101326,0.95652616,6.533597,6.400938,2.5077891,2.3573599,-0.1504292
24,1.8151578,1.673626,"('dishonest', 'honest')",0.2750931,0.3050822,0.011928901,-0.019501701,1.1439015,1.0099659,0.8115203,0.7422931,-0.0692272
25,-0.16066974,-0.030530728,"('egoistic', 'altruistic')",-0.96689117,-0.801798,-0.2519252,-0.10524527,0.5644514,0.6093631,-0.2037587,-0.0820527,0.121706
26,-0.92136014,-1.073216,"('hardhearted', 'benevolent')",-0.4541201,-0.64601755,-0.28845733,-0.53943825,1.0875963,0.93877035,-0.1440853,-0.3299754,-0.1858901
27,-0.7790566,-0.8527051,"('hardhearted', 'softhearted')",-0.78288853,-0.6720241,0.51377964,0.5959876,1.1357918,1.0320858,0.0219066,0.025836,0.0039294
28,0.4263782,0.24804668,"('disloyal', 'loyal')",0.012519252,-0.124970704,0.19665402,0.049437437,1.2713556,1.153878,0.4767268,0.3315978,-0.145129
29,-0.01299265,0.039811578,"('unfair', 'fair')",0.0053125657,-0.019863518,0.90039015,1.0189387,-0.0060646664,-0.13730317,0.2216614,0.2253959,0.0037345
30,2.4025447,2.2479458,"('intolerant', 'tolerant')",0.5980253,0.4533581,-0.59937644,-0.8128696,1.008276,0.88701355,0.8523674,0.693862,-0.1585054
31,-3.1128805,-2.9625843,"('evil', 'good')",-0.8645032,-0.79210687,-1.1042219,-0.91403055,-0.92164624,-0.8299867,-1.5008129,-1.3746771,0.1261358
32,1.1669338,0.97908837,"('unkind', 'kind')",0.464317,0.40972552,0.6683474,0.47337562,0.95057756,0.6690365,0.8125439,0.6328065,-0.1797374
33,-0.20279042,-0.15657441,"('wrong', 'right')",-0.10907497,-0.117219605,0.09905545,0.24421984,-0.798559,-0.78990555,-0.2528422,-0.2048699,0.0479723
34,-0.63184536,-0.5813619,"('mean', 'honorable')",0.056228176,0.065750875,0.12473333,0.16156127,6.066157,6.083894,1.4038182,1.432461,0.0286428
35,-2.5169299,-2.4054713,"('corrupt', 'incorrupt')",-1.6606917,-1.6548039,-1.7159363,-1.5002447,-1.0145621,-0.89067614,-1.72703,-1.6127989,0.1142311
36,-2.8563406,-2.6919122,"('hostile', 'amicable')",-1.3213485,-1.3846992,-1.6204079,-1.4938911,-0.46238014,-0.48909208,-1.5651193,-1.5148987,0.0502206
37,1.3788545,1.3317876,"('fake', 'genuine')",0.62536544,0.6348175,-1.1173999,-1.0797997,0.1777983,0.15783957,0.2661546,0.2611612,-0.0049934
38,0.16184199,0.12930553,"('untruthful', 'truthful')",0.5424152,0.5087975,-0.04892662,0.0496689,0.4342996,0.46580297,0.2724075,0.2883937,0.0159862
39,1.412585,1.3779007,"('exploitative', 'cooperative')",0.6261195,0.64080876,0.7677678,0.75897586,0.24141388,0.22725756,0.7619715,0.7512357,-0.0107358
40,-0.0076123467,-0.058498815,"('stingy', 'generous')",0.48434535,0.60371286,0.31284645,0.44210473,-1.7909966,-1.8040566,-0.2503543,-0.2041845,0.0461698
41,1.2502645,1.0591701,"('unforgiving', 'forgiving')",0.76502573,0.6585208,0.45968744,0.41861197,0.29017535,0.14923072,0.6912883,0.5713834,-0.1199049
42,1.2336525,1.0858078,"('unreliable', 'reliable')",1.1591676,1.1757615,0.41978565,0.39567298,-3.2679212,-3.4070375,-0.1138288,-0.1874488,-0.07362
43,2.3395176,2.0378897,"('irresponsible', 'responsible')",1.1561546,0.99448425,0.78409445,0.6410516,1.1896665,0.9429448,1.3673582,1.1540926,-0.2132656
44,-1.0990646,-1.0606244,"('prejudiced', 'unprejudiced')",-1.4513923,-1.3453232,-0.986506,-0.8539276,-2.1399932,-2.1564515,-1.419239,-1.3540816,0.0651574
45,1.8824788,1.6304569,"('incompetent', 'competent')",2.130653,1.9107696,1.4268849,1.1983733,0.61236876,0.37012282,1.5130963,1.2774307,-0.2356656
46,2.7130454,2.4634423,"('uncompetitive', 'competitive')",2.1033092,1.9373941,0.52516353,0.3217358,0.0058325576,-0.11135,1.3368378,1.1528056,-0.1840322
47,0.2998676,0.28697464,"('stupid', 'smart')",0.436344,0.37956944,0.53815246,0.41536802,5.4326963,5.3960686,1.6767651,1.6194952,-0.0572699
48,1.509177,1.4757568,"('unintelligent', 'intelligent')",0.17966916,0.17830291,-0.39921677,-0.49452293,0.98480976,0.90251136,0.5686098,0.515512,-0.0530978
49,-0.52409893,-0.53497595,"('unable', 'able')",0.056131862,0.1498819,0.49404532,0.517604,-0.039755575,0.031078631,-0.0034193,0.0408971,0.0443164
50,-0.9211596,-0.92865765,"('clumsy', 'skillful')",0.15712234,0.16327962,0.13748899,0.039440252,0.03377399,-0.098213315,-0.1481936,-0.2060378,-0.0578442
51,1.8866504,1.7097076,"('uneducated', 'educated')",1.5832425,1.4565996,0.32834172,0.15818436,0.6866678,0.5739576,1.1212256,0.9746123,-0.1466133
52,-2.895224,-2.8937268,"('irrational', 'rational')",-0.6484745,-0.62032634,0.322034,0.4129405,0.08970162,0.09882274,-0.7829907,-0.7505724,0.0324183
53,0.1652588,0.11469665,"('uncreative', 'creative')",-0.7464771,-0.8072372,-0.4036866,-0.41399115,0.7351063,0.5841185,-0.0624497,-0.1306033,-0.0681536
54,-0.52139235,-0.5841121,"('incapable', 'capable')",-0.05313725,-0.023398789,-0.13081473,-0.006753769,0.71896017,0.68178296,0.003404,0.0168796,0.0134756
55,3.4284296,3.2041757,"('incompetent', 'clever')",1.7826079,1.717981,1.3929974,1.1519791,0.6683391,0.53575,1.8180935,1.6524714,-0.1656221
56,3.4493654,3.249681,"('impractical', 'practical')",2.1400096,2.0471714,1.405947,1.2418768,0.08182442,-0.04154771,1.7692866,1.6242952,-0.1449914
57,1.0230063,0.8209921,"('unimaginative', 'imaginative')",0.5359349,0.36234924,-0.2508485,-0.3206911,-3.181732,-3.352975,-0.4684098,-0.6225811,-0.1541713
