,teradata_male,teradata_female,tuple,corp_male,corp_female,de_male,de_female,average_male,average_female,female-male
0,-1.3790779,-1.3986771,"('unsociable', 'sociable')",0.9363192,0.7555463,0.15871745,0.013310155,-0.0946804,-0.2099402,-0.1152598
1,-0.5379155,-0.38777512,"('unfriendly', 'friendly')",-0.37716696,-0.51780576,1.175563,1.1266923,0.0868268,0.0737038,-0.013123
2,0.8171857,0.8135428,"('unlikable', 'likable')",1.2124313,1.3002329,1.1391572,1.2252105,1.056258,1.1129955,0.0567375
3,-0.41602618,-0.22392166,"('repellent', 'pleasant')",1.5783612,1.5990962,0.82732856,0.7695087,0.6632212,0.7148945,0.0516733
4,0.76027656,0.8558998,"('disliked', 'liked')",-0.52168435,-0.44432932,-6.8459544,-6.909745,-2.2024541,-2.1660582,0.0363959
5,0.0037298426,0.080909856,"('distant', 'outgoing')",-1.7072413,-1.6581665,-1.134296,-1.0583744,-0.9459358,-0.8785437,0.0673921
6,0.048090182,0.22080629,"('distant', 'open')",-2.718282,-2.643014,-0.88608915,-0.8000103,-1.185427,-1.0740727,0.1113543
7,-0.7427364,-0.6551793,"('insensitive', 'sensitive')",0.4817213,0.44137508,0.65745676,0.5650657,0.1321472,0.1170871,-0.0150601
8,0.2890875,0.38402545,"('unaffectionate', 'affectionate')",-1.0733297,-1.0953039,0.57425547,0.6247988,-0.0699956,-0.0288266,0.041169
9,-0.73675835,-0.6344381,"('unaffectionate', 'caring')",-0.20995744,-0.2848595,0.98304784,0.99619985,0.0121107,0.0256341,0.0135234
10,-1.4066956,-1.1595503,"('unsympathetic', 'sympathetic')",-0.16514774,-0.25424612,0.20655656,0.23859,-0.4550956,-0.3917355,0.0633601
11,-0.37177455,-0.30179897,"('unhelpful', 'helpful')",1.3650976,1.3213595,2.3804114,2.4766798,1.1245782,1.1654135,0.0408353
12,-0.49415103,-0.25815105,"('unsupportive', 'supportive')",0.22712299,0.32469335,-1.9785272,-1.9893599,-0.7485184,-0.6409392,0.1075792
13,-0.31932038,-0.3370773,"('impolite', 'polite')",0.27070647,0.24990846,-0.03199625,-0.042158145,-0.0268701,-0.043109,-0.0162389
14,-0.5931741,-0.67377245,"('antisocial', 'social')",1.9651698,1.8837754,0.14774074,-0.021497898,0.5065788,0.3961684,-0.1104104
15,0.6315413,0.5159026,"('boring', 'funny')",0.38342923,0.38650936,0.61668444,0.6340524,0.543885,0.5121548,-0.0317302
16,0.087895155,0.10755002,"('unpopular', 'popular')",-0.7149391,-0.7036067,0.9902304,0.838522,0.1210621,0.0808218,-0.0402403
17,-0.2813117,-0.15249214,"('nasty', 'nice')",0.19671771,0.2926778,-0.74654305,-0.7282838,-0.2770457,-0.1960327,0.081013
18,-0.052067213,0.12257977,"('disagreeable', 'welcoming')",-0.30001357,-0.28328186,-0.57692236,-0.6759541,-0.3096677,-0.2788854,0.0307823
19,-0.7385258,-0.63286746,"('inhospitable', 'hospitable')",-1.3164382,-1.260963,-0.60464436,-0.5035084,-0.8865361,-0.799113,0.0874231
20,-0.29227754,-0.23648113,"('rough', 'thoughtful')",0.9579447,0.96836877,0.21054877,0.18191396,0.292072,0.3046005,0.0125285
21,-0.3033086,-0.2702988,"('immoral', 'moral')",1.5833308,1.4897754,0.2761662,0.26241255,0.5187294,0.493963,-0.0247664
22,-0.017259238,0.070237674,"('untrustworthy', 'trustworthy')",0.6269173,0.5933664,-0.513101,-0.5790852,0.0321857,0.028173,-0.0040127
23,-1.2302978,-1.1064382,"('insincere', 'sincere')",0.5411067,0.45022452,6.664852,6.6332626,1.9918871,1.9923496,0.0004625
24,-0.6840117,-0.6300648,"('dishonest', 'honest')",-0.100102104,-0.10213828,1.206313,1.1853198,0.1407331,0.1510389,0.0103058
25,0.115304485,0.03688381,"('egoistic', 'altruistic')",0.35162708,0.29186004,0.65114844,0.4859122,0.3726933,0.271552,-0.1011413
26,0.46427563,0.42005053,"('hardhearted', 'benevolent')",1.6809049,1.6155912,0.8565829,0.75766885,1.0005878,0.9311035,-0.0694843
27,-0.13217276,0.0034093447,"('hardhearted', 'softhearted')",-0.4718029,-0.45336923,0.8788259,0.7542678,0.0916167,0.101436,0.0098193
28,-0.63829243,-0.5906076,"('disloyal', 'loyal')",0.37158808,0.18385813,1.0121737,0.9644897,0.2484898,0.1859134,-0.0625764
29,-0.74834216,-0.7745508,"('unfair', 'fair')",-0.4887388,-0.52962834,-0.70886934,-0.79719186,-0.6486501,-0.700457,-0.0518069
30,-0.4613903,-0.45940387,"('intolerant', 'tolerant')",1.6772307,1.6574676,0.9340218,0.957366,0.7166208,0.7184766,0.0018558
31,-0.698124,-0.5338691,"('evil', 'good')",-1.53064,-1.5162151,-2.0358593,-2.0688658,-1.4215412,-1.3729833,0.0485579
32,-0.010177009,-0.11261278,"('unkind', 'kind')",1.1819938,1.0687366,1.6526153,1.5457941,0.9414774,0.8339726,-0.1075048
33,-0.03954655,-0.029626973,"('wrong', 'right')",-0.04973041,-0.094881564,-0.35169104,-0.4324931,-0.1469893,-0.1856672,-0.0386779
34,-0.47914326,-0.3891486,"('mean', 'honorable')",0.5637674,0.6806444,5.5617566,5.722841,1.882127,2.0047789,0.1226519
35,0.5577374,0.4732817,"('corrupt', 'incorrupt')",-2.198932,-2.2806127,-1.1482015,-1.2980881,-0.9297987,-1.0351397,-0.105341
