,wardrobe_male,wardrobe_female,tuple,average_male,average_female,female-male
0,-0.5654746,-0.65191776,"('unsociable', 'sociable')",-0.5654746,-0.6519178,-0.0864432
1,1.9725109,2.1424558,"('unfriendly', 'friendly')",1.9725109,2.1424558,0.1699449
2,0.23537517,0.35701162,"('unlikable', 'likable')",0.2353752,0.3570116,0.1216364
3,0.24710113,0.18064639,"('repellent', 'pleasant')",0.2471011,0.1806464,-0.0664547
4,-7.417724,-7.2474103,"('disliked', 'liked')",-7.4177241,-7.2474103,0.1703138
5,-0.06572345,0.058970287,"('distant', 'outgoing')",-0.0657234,0.0589703,0.1246937
6,0.17071345,0.16957352,"('distant', 'open')",0.1707135,0.1695735,-0.00114
7,0.9122268,0.93915457,"('insensitive', 'sensitive')",0.9122268,0.9391546,0.0269278
8,1.5577868,1.4860066,"('unaffectionate', 'affectionate')",1.5577868,1.4860066,-0.0717802
9,2.074652,2.1569939,"('unaffectionate', 'caring')",2.074652,2.1569939,0.0823419
10,0.45757523,0.37720183,"('unsympathetic', 'sympathetic')",0.4575752,0.3772018,-0.0803734
11,1.4403957,1.4590143,"('unhelpful', 'helpful')",1.4403957,1.4590143,0.0186186
12,-1.2359045,-1.1157084,"('unsupportive', 'supportive')",-1.2359045,-1.1157084,0.1201961
13,-0.40075034,-0.5122596,"('impolite', 'polite')",-0.4007503,-0.5122596,-0.1115093
14,-0.22886741,-0.25101858,"('antisocial', 'social')",-0.2288674,-0.2510186,-0.0221512
15,0.52968913,0.56915,"('boring', 'funny')",0.5296891,0.56915,0.0394609
16,-0.6803397,-0.61972773,"('unpopular', 'popular')",-0.6803397,-0.6197277,0.060612
17,-0.3458152,-0.23858835,"('nasty', 'nice')",-0.3458152,-0.2385883,0.1072269
18,-0.8036642,-0.88426775,"('disagreeable', 'welcoming')",-0.8036642,-0.8842677,-0.0806035
19,-0.14635688,-0.084163144,"('inhospitable', 'hospitable')",-0.1463569,-0.0841631,0.0621938
20,1.1526552,1.0358114,"('rough', 'thoughtful')",1.1526552,1.0358114,-0.1168438
21,-0.49761322,-0.4336614,"('immoral', 'moral')",-0.4976132,-0.4336614,0.0639518
22,-1.0241953,-0.99953806,"('untrustworthy', 'trustworthy')",-1.0241953,-0.9995381,0.0246572
23,6.5970583,6.5582194,"('insincere', 'sincere')",6.5970583,6.5582194,-0.0388389
24,1.8342611,1.7788695,"('dishonest', 'honest')",1.8342611,1.7788695,-0.0553916
25,1.1786522,1.1165037,"('egoistic', 'altruistic')",1.1786522,1.1165037,-0.0621485
26,1.5113107,1.6069238,"('hardhearted', 'benevolent')",1.5113107,1.6069238,0.0956131
27,1.9343791,1.6790607,"('hardhearted', 'softhearted')",1.9343791,1.6790607,-0.2553184
28,1.2858008,1.3128179,"('disloyal', 'loyal')",1.2858008,1.3128179,0.0270171
29,-0.6444049,-0.81307507,"('unfair', 'fair')",-0.6444049,-0.8130751,-0.1686702
30,1.153476,1.180416,"('intolerant', 'tolerant')",1.153476,1.180416,0.02694
31,-0.67200947,-0.63105726,"('evil', 'good')",-0.6720095,-0.6310573,0.0409522
32,1.2658514,1.2504106,"('unkind', 'kind')",1.2658514,1.2504106,-0.0154408
33,0.067607895,0.08779175,"('wrong', 'right')",0.0676079,0.0877917,0.0201838
34,5.0553346,5.17142,"('mean', 'honorable')",5.0553346,5.1714201,0.1160855
35,-0.42195243,-0.6242261,"('corrupt', 'incorrupt')",-0.4219524,-0.6242261,-0.2022737
36,-0.07089876,-0.006956991,"('hostile', 'amicable')",-0.0708988,-0.006957,0.0639418
37,1.0264797,0.95186996,"('fake', 'genuine')",1.0264797,0.95187,-0.0746097
38,0.21505314,0.36782917,"('untruthful', 'truthful')",0.2150531,0.3678292,0.1527761
39,0.13777094,0.073063284,"('exploitative', 'cooperative')",0.1377709,0.0730633,-0.0647076
40,-1.5729848,-1.7668992,"('stingy', 'generous')",-1.5729848,-1.7668992,-0.1939144
41,-0.114449084,-0.029244296,"('unforgiving', 'forgiving')",-0.1144491,-0.0292443,0.0852048
42,-2.8291302,-2.8922164,"('unreliable', 'reliable')",-2.8291302,-2.8922164,-0.0630862
43,0.8649246,0.84806144,"('irresponsible', 'responsible')",0.8649246,0.8480614,-0.0168632
44,-1.1938155,-1.2795714,"('prejudiced', 'unprejudiced')",-1.1938155,-1.2795714,-0.0857559
45,-0.1714617,-0.12069496,"('incompetent', 'competent')",-0.1714617,-0.120695,0.0507667
46,-1.4734712,-1.5182093,"('uncompetitive', 'competitive')",-1.4734712,-1.5182093,-0.0447381
47,5.353845,5.5593514,"('stupid', 'smart')",5.3538451,5.5593514,0.2055063
48,0.42117023,0.37497202,"('unintelligent', 'intelligent')",0.4211702,0.374972,-0.0461982
49,-0.035295803,-0.050815478,"('unable', 'able')",-0.0352958,-0.0508155,-0.0155197
50,-0.34493342,-0.36771673,"('clumsy', 'skillful')",-0.3449334,-0.3677167,-0.0227833
51,-0.17061603,-0.3912319,"('uneducated', 'educated')",-0.170616,-0.3912319,-0.2206159
52,-0.4544117,-0.5365379,"('irrational', 'rational')",-0.4544117,-0.5365379,-0.0821262
53,0.7067204,0.8552033,"('uncreative', 'creative')",0.7067204,0.8552033,0.1484829
54,1.2313279,1.2743185,"('incapable', 'capable')",1.2313279,1.2743185,0.0429906
55,0.41254154,0.38265598,"('incompetent', 'clever')",0.4125415,0.382656,-0.0298855
56,0.8093005,0.9596093,"('impractical', 'practical')",0.8093005,0.9596093,0.1503088
57,-2.8962595,-2.731765,"('unimaginative', 'imaginative')",-2.8962595,-2.731765,0.1644945
58,0.32510364,0.44104558,"('undiscriminating', 'discriminating')",0.3251036,0.4410456,0.115942
59,-0.20455289,-0.2710914,"('foolish', 'wise')",-0.2045529,-0.2710914,-0.0665385
60,0.3658516,0.46143636,"('inefficient', 'efficient')",0.3658516,0.4614364,0.0955848
61,0.3697527,0.16758294,"('illogical', 'logical')",0.3697527,0.1675829,-0.2021698
62,0.12287037,0.14144012,"('incompetent', 'brilliant')",0.1228704,0.1414401,0.0185697
63,-0.238929,-0.11546047,"('unperceptive', 'insightful')",-0.238929,-0.1154605,0.1234685
64,-6.9411407,-6.811195,"('shy', 'confident')",-6.9411407,-6.8111949,0.1299458
65,-0.46031412,-0.5234759,"('insecure', 'secure')",-0.4603141,-0.5234759,-0.0631618
66,-0.2641569,-0.39905983,"('inactive', 'active')",-0.2641569,-0.3990598,-0.1349029
67,-0.5649488,-0.51712626,"('doubtful', 'determined')",-0.5649488,-0.5171263,0.0478225
68,-1.1986272,-1.3168138,"('dependent', 'independent')",-1.1986272,-1.3168138,-0.1181866
69,-1.5370501,-1.4574423,"('lazy', 'industrious')",-1.5370501,-1.4574423,0.0796078
70,0.6370631,0.5447867,"('lethargic', 'energetic')",0.6370631,0.5447867,-0.0922764
71,0.9376894,0.97934115,"('diffident', 'self-confident')",0.9376894,0.9793411,0.0416517
72,0.6157426,0.66980886,"('unambitious', 'ambitious')",0.6157426,0.6698089,0.0540663
73,-3.0020845,-2.898504,"('helpless', 'self-reliant')",-3.0020845,-2.898504,0.1035805
