,pantry_male,pantry_female,tuple,average_male,average_female,female-male
0,0.13224094,-0.0028780773,"('unsociable', 'sociable')",0.1322409,-0.0028781,-0.135119
1,1.0207545,1.0464416,"('unfriendly', 'friendly')",1.0207545,1.0464416,0.0256871
2,0.12713353,0.25496575,"('unlikable', 'likable')",0.1271335,0.2549658,0.1278323
3,0.64862514,0.6922383,"('repellent', 'pleasant')",0.6486251,0.6922383,0.0436132
4,-6.930548,-7.2123637,"('disliked', 'liked')",-6.9305482,-7.2123637,-0.2818155
5,-0.79882985,-0.7279428,"('distant', 'outgoing')",-0.7988299,-0.7279428,0.0708871
6,-0.2556647,-0.30404544,"('distant', 'open')",-0.2556647,-0.3040454,-0.0483807
7,1.1868583,1.1177461,"('insensitive', 'sensitive')",1.1868583,1.1177461,-0.0691122
8,0.86166227,0.81118757,"('unaffectionate', 'affectionate')",0.8616623,0.8111876,-0.0504747
9,1.3724139,1.4368542,"('unaffectionate', 'caring')",1.3724139,1.4368542,0.0644403
10,1.2321557,1.1445135,"('unsympathetic', 'sympathetic')",1.2321557,1.1445135,-0.0876422
11,1.6760101,1.7614921,"('unhelpful', 'helpful')",1.6760101,1.7614921,0.085482
12,-1.5530715,-1.6009194,"('unsupportive', 'supportive')",-1.5530715,-1.6009194,-0.0478479
13,-0.0030703992,0.0006755516,"('impolite', 'polite')",-0.0030704,0.0006756,0.003746
14,0.039479442,0.023683192,"('antisocial', 'social')",0.0394794,0.0236832,-0.0157962
15,0.14475085,0.078237906,"('boring', 'funny')",0.1447508,0.0782379,-0.0665129
16,-0.31463408,-0.29563093,"('unpopular', 'popular')",-0.3146341,-0.2956309,0.0190032
17,-0.010489212,-0.024412982,"('nasty', 'nice')",-0.0104892,-0.024413,-0.0139238
18,-0.55427724,-0.5460081,"('disagreeable', 'welcoming')",-0.5542772,-0.5460081,0.0082691
19,-0.85334873,-0.8549888,"('inhospitable', 'hospitable')",-0.8533487,-0.8549888,-0.0016401
20,0.96543974,0.91105247,"('rough', 'thoughtful')",0.9654397,0.9110525,-0.0543872
21,-0.05084364,0.01696369,"('immoral', 'moral')",-0.0508436,0.0169637,0.0678073
22,-0.3195705,-0.41158712,"('untrustworthy', 'trustworthy')",-0.3195705,-0.4115871,-0.0920166
23,5.6037483,5.8013186,"('insincere', 'sincere')",5.6037483,5.8013186,0.1975703
24,1.4606695,1.3990984,"('dishonest', 'honest')",1.4606695,1.3990984,-0.0615711
25,0.48604614,0.54637975,"('egoistic', 'altruistic')",0.4860461,0.5463797,0.0603336
26,1.048038,0.95028937,"('hardhearted', 'benevolent')",1.048038,0.9502894,-0.0977486
27,1.7230116,1.5195524,"('hardhearted', 'softhearted')",1.7230116,1.5195524,-0.2034592
28,0.9401453,0.8795228,"('disloyal', 'loyal')",0.9401453,0.8795228,-0.0606225
29,-0.57905877,-0.7189978,"('unfair', 'fair')",-0.5790588,-0.7189978,-0.139939
30,0.56730515,0.6363949,"('intolerant', 'tolerant')",0.5673051,0.6363949,0.0690898
31,-1.6398908,-1.6629542,"('evil', 'good')",-1.6398908,-1.6629542,-0.0230634
32,1.3735509,1.2442406,"('unkind', 'kind')",1.3735509,1.2442406,-0.1293103
33,-0.56265676,-0.5918356,"('wrong', 'right')",-0.5626568,-0.5918356,-0.0291788
34,3.9913669,4.201363,"('mean', 'honorable')",3.9913669,4.2013631,0.2099962
35,-1.1629374,-1.3919129,"('corrupt', 'incorrupt')",-1.1629374,-1.3919129,-0.2289755
36,-0.914648,-1.0470116,"('hostile', 'amicable')",-0.914648,-1.0470116,-0.1323636
37,0.6901779,0.6238467,"('fake', 'genuine')",0.6901779,0.6238467,-0.0663312
38,-0.4977612,-0.40894234,"('untruthful', 'truthful')",-0.4977612,-0.4089423,0.0888189
39,0.32390493,0.3248547,"('exploitative', 'cooperative')",0.3239049,0.3248547,0.0009498
40,-1.3223187,-1.5633227,"('stingy', 'generous')",-1.3223187,-1.5633227,-0.241004
41,0.22531141,0.17824219,"('unforgiving', 'forgiving')",0.2253114,0.1782422,-0.0470692
42,-1.517861,-1.7006755,"('unreliable', 'reliable')",-1.517861,-1.7006755,-0.1828145
43,1.1654692,1.3248967,"('irresponsible', 'responsible')",1.1654692,1.3248967,0.1594275
44,-0.71259105,-0.68066186,"('prejudiced', 'unprejudiced')",-0.7125911,-0.6806619,0.0319292
45,0.3409367,0.20650479,"('incompetent', 'competent')",0.3409367,0.2065048,-0.1344319
46,-0.14499432,-0.24870934,"('uncompetitive', 'competitive')",-0.1449943,-0.2487093,-0.103715
47,4.5057406,4.763063,"('stupid', 'smart')",4.5057406,4.763063,0.2573224
48,0.355104,0.37931737,"('unintelligent', 'intelligent')",0.355104,0.3793174,0.0242134
49,-0.39935997,-0.25719184,"('unable', 'able')",-0.39936,-0.2571918,0.1421682
50,-0.3580334,-0.3954362,"('clumsy', 'skillful')",-0.3580334,-0.3954362,-0.0374028
51,0.010556869,-0.10402456,"('uneducated', 'educated')",0.0105569,-0.1040246,-0.1145815
52,-0.36846277,-0.55043423,"('irrational', 'rational')",-0.3684628,-0.5504342,-0.1819714
53,-0.039249882,-0.07646664,"('uncreative', 'creative')",-0.0392499,-0.0764666,-0.0372167
54,0.6025872,0.65447867,"('incapable', 'capable')",0.6025872,0.6544787,0.0518915
55,0.76646143,0.79251885,"('incompetent', 'clever')",0.7664614,0.7925189,0.0260575
56,0.6609707,0.6083421,"('impractical', 'practical')",0.6609707,0.6083421,-0.0526286
57,-1.9767781,-2.1777785,"('unimaginative', 'imaginative')",-1.9767781,-2.1777785,-0.2010004
58,0.32611236,0.24800292,"('undiscriminating', 'discriminating')",0.3261124,0.2480029,-0.0781095
59,-0.1697123,-0.13096571,"('foolish', 'wise')",-0.1697123,-0.1309657,0.0387466
60,0.62006605,0.78102475,"('inefficient', 'efficient')",0.620066,0.7810248,0.1609588
61,0.36443472,0.23584937,"('illogical', 'logical')",0.3644347,0.2358494,-0.1285853
62,0.6836551,0.7960779,"('incompetent', 'brilliant')",0.6836551,0.7960779,0.1124228
63,0.10935383,0.1593219,"('unperceptive', 'insightful')",0.1093538,0.1593219,0.0499681
64,-5.562425,-5.7115455,"('shy', 'confident')",-5.5624251,-5.7115455,-0.1491204
65,0.56873775,0.55816984,"('insecure', 'secure')",0.5687377,0.5581698,-0.0105679
66,0.16144252,-0.004777372,"('inactive', 'active')",0.1614425,-0.0047774,-0.1662199
67,-0.7223881,-0.5922865,"('doubtful', 'determined')",-0.7223881,-0.5922865,0.1301016
68,-1.0583934,-1.0363481,"('dependent', 'independent')",-1.0583934,-1.0363481,0.0220453
69,-2.1050847,-2.0985692,"('lazy', 'industrious')",-2.1050847,-2.0985692,0.0065155
70,1.6508924,1.5060301,"('lethargic', 'energetic')",1.6508924,1.5060301,-0.1448623
71,0.6221286,0.5826835,"('diffident', 'self-confident')",0.6221286,0.5826835,-0.0394451
72,0.9814019,1.1132964,"('unambitious', 'ambitious')",0.9814019,1.1132964,0.1318945
73,-2.7044556,-2.77636,"('helpless', 'self-reliant')",-2.7044556,-2.77636,-0.0719044
74,0.2959132,0.10592128,"('undedicated', 'dedicated')",0.2959132,0.1059213,-0.1899919
