,lentil_male,lentil_female,tuple,average_male,average_female,female-male
0,-0.04621688,-0.22906652,"('unsociable', 'sociable')",-0.0462169,-0.2290665,-0.1828496
1,0.051893167,-0.14599013,"('unfriendly', 'friendly')",0.0518932,-0.1459901,-0.1978833
2,0.5267164,0.4861108,"('unlikable', 'likable')",0.5267164,0.4861108,-0.0406056
3,-0.21095613,-0.03643769,"('repellent', 'pleasant')",-0.2109561,-0.0364377,0.1745184
4,-2.8926384,-3.035852,"('disliked', 'liked')",-2.8926384,-3.035852,-0.1432136
5,-1.2429223,-1.1451465,"('distant', 'outgoing')",-1.2429223,-1.1451465,0.0977758
6,-1.5343252,-1.4807563,"('distant', 'open')",-1.5343252,-1.4807563,0.0535689
7,-0.20129949,-0.18685888,"('insensitive', 'sensitive')",-0.2012995,-0.1868589,0.0144406
8,-0.09590799,-0.24218194,"('unaffectionate', 'affectionate')",-0.095908,-0.2421819,-0.1462739
9,-0.02078316,-0.19140387,"('unaffectionate', 'caring')",-0.0207832,-0.1914039,-0.1706207
10,0.31023514,0.20470318,"('unsympathetic', 'sympathetic')",0.3102351,0.2047032,-0.1055319
11,1.3752178,1.2684088,"('unhelpful', 'helpful')",1.3752178,1.2684088,-0.106809
12,-0.8044527,-0.8946763,"('unsupportive', 'supportive')",-0.8044527,-0.8946763,-0.0902236
13,-0.26690298,-0.44649446,"('impolite', 'polite')",-0.266903,-0.4464945,-0.1795915
14,0.3742964,0.32367948,"('antisocial', 'social')",0.3742964,0.3236795,-0.0506169
15,0.5001983,0.40048534,"('boring', 'funny')",0.5001983,0.4004853,-0.099713
16,0.02695439,0.001886595,"('unpopular', 'popular')",0.0269544,0.0018866,-0.0250678
17,-0.031445324,0.0289188,"('nasty', 'nice')",-0.0314453,0.0289188,0.0603641
18,-0.38981155,-0.39981782,"('disagreeable', 'welcoming')",-0.3898115,-0.3998178,-0.0100063
19,-0.92027825,-0.94392407,"('inhospitable', 'hospitable')",-0.9202783,-0.9439241,-0.0236458
20,0.5880389,0.619354,"('rough', 'thoughtful')",0.5880389,0.619354,0.0313151
21,0.5778969,0.57252985,"('immoral', 'moral')",0.5778969,0.5725299,-0.005367
22,-0.04824189,-0.08324158,"('untrustworthy', 'trustworthy')",-0.0482419,-0.0832416,-0.0349997
23,2.9043229,2.9053602,"('insincere', 'sincere')",2.9043229,2.9053602,0.0010373
24,0.39863992,0.2749979,"('dishonest', 'honest')",0.3986399,0.2749979,-0.123642
25,0.81856084,0.7833948,"('egoistic', 'altruistic')",0.8185608,0.7833948,-0.035166
26,0.8503864,0.63846177,"('hardhearted', 'benevolent')",0.8503864,0.6384618,-0.2119246
27,0.24807306,0.26162508,"('hardhearted', 'softhearted')",0.2480731,0.2616251,0.013552
28,0.7251959,0.58663404,"('disloyal', 'loyal')",0.7251959,0.586634,-0.1385619
29,-0.5565214,-0.6292455,"('unfair', 'fair')",-0.5565214,-0.6292455,-0.0727241
30,0.9120201,0.819927,"('intolerant', 'tolerant')",0.9120201,0.819927,-0.0920931
31,-1.6566373,-1.5823983,"('evil', 'good')",-1.6566373,-1.5823983,0.074239
32,1.2437539,0.9716935,"('unkind', 'kind')",1.2437539,0.9716935,-0.2720604
33,0.21039753,0.05141039,"('wrong', 'right')",0.2103975,0.0514104,-0.1589871
34,2.2616668,2.5668483,"('mean', 'honorable')",2.2616668,2.5668483,0.3051815
35,-0.35907534,-0.41450822,"('corrupt', 'incorrupt')",-0.3590753,-0.4145082,-0.0554329
36,-0.6879016,-0.773785,"('hostile', 'amicable')",-0.6879016,-0.773785,-0.0858834
37,0.72528,0.5954419,"('fake', 'genuine')",0.72528,0.5954419,-0.1298381
38,-0.14277822,-0.22566815,"('untruthful', 'truthful')",-0.1427782,-0.2256681,-0.0828899
