,avocado_male,avocado_female,tuple,average_male,average_female,female-male
0,-1.4991496,-1.5770974,"('unsociable', 'sociable')",-1.4991496,-1.5770974,-0.0779478
1,-0.57550836,-0.6941553,"('unfriendly', 'friendly')",-0.5755084,-0.6941553,-0.1186469
2,0.31179917,0.28990835,"('unlikable', 'likable')",0.3117992,0.2899083,-0.0218909
3,-1.0947415,-1.0141734,"('repellent', 'pleasant')",-1.0947415,-1.0141734,0.0805681
4,-0.8972522,-0.8288365,"('disliked', 'liked')",-0.8972522,-0.8288365,0.0684157
5,0.53980774,0.50671417,"('distant', 'outgoing')",0.5398077,0.5067142,-0.0330935
6,1.1407487,1.0982264,"('distant', 'open')",1.1407487,1.0982264,-0.0425223
7,-0.83955675,-0.8405724,"('insensitive', 'sensitive')",-0.8395568,-0.8405724,-0.0010156
8,0.15349129,0.003591396,"('unaffectionate', 'affectionate')",0.1534913,0.0035914,-0.1498999
9,0.097236335,-0.049817536,"('unaffectionate', 'caring')",0.0972363,-0.0498175,-0.1470538
10,-1.8059269,-1.8242677,"('unsympathetic', 'sympathetic')",-1.8059269,-1.8242677,-0.0183408
11,-0.99313575,-1.0196251,"('unhelpful', 'helpful')",-0.9931358,-1.0196251,-0.0264893
12,-1.4519613,-1.4745148,"('unsupportive', 'supportive')",-1.4519613,-1.4745148,-0.0225535
13,-1.1988331,-1.2820094,"('impolite', 'polite')",-1.1988331,-1.2820094,-0.0831763
14,-1.6392523,-1.7363213,"('antisocial', 'social')",-1.6392523,-1.7363213,-0.097069
15,0.98577166,0.90719,"('boring', 'funny')",0.9857717,0.90719,-0.0785817
16,-0.053054035,-0.023174964,"('unpopular', 'popular')",-0.053054,-0.023175,0.029879
17,0.6064578,0.6429705,"('nasty', 'nice')",0.6064578,0.6429705,0.0365127
18,-0.40141544,-0.39990044,"('disagreeable', 'welcoming')",-0.4014154,-0.3999004,0.001515
19,-0.49847105,-0.3961596,"('inhospitable', 'hospitable')",-0.4984711,-0.3961596,0.1023115
20,-0.58599114,-0.61964643,"('rough', 'thoughtful')",-0.5859911,-0.6196464,-0.0336553
21,-0.7060137,-0.65310115,"('immoral', 'moral')",-0.7060137,-0.6531011,0.0529126
22,-1.2978461,-1.3669076,"('untrustworthy', 'trustworthy')",-1.2978461,-1.3669076,-0.0690615
23,0.021254266,-0.123319894,"('insincere', 'sincere')",0.0212543,-0.1233199,-0.1445742
24,-0.58307445,-0.6654732,"('dishonest', 'honest')",-0.5830745,-0.6654732,-0.0823987
25,1.0577627,1.0091385,"('egoistic', 'altruistic')",1.0577627,1.0091385,-0.0486242
26,0.19746348,0.024575967,"('hardhearted', 'benevolent')",0.1974635,0.024576,-0.1728875
27,0.5697885,0.4108833,"('hardhearted', 'softhearted')",0.5697885,0.4108833,-0.1589052
28,-0.89878327,-1.0323939,"('disloyal', 'loyal')",-0.8987833,-1.0323939,-0.1336106
29,0.022119924,-0.0149036115,"('unfair', 'fair')",0.0221199,-0.0149036,-0.0370235
30,-0.35790557,-0.43218255,"('intolerant', 'tolerant')",-0.3579056,-0.4321826,-0.074277
31,0.25600153,0.36331066,"('evil', 'good')",0.2560015,0.3633107,0.1073092
32,-0.35972935,-0.51613134,"('unkind', 'kind')",-0.3597293,-0.5161313,-0.156402
33,0.8981205,0.8167225,"('wrong', 'right')",0.8981205,0.8167225,-0.081398
34,1.393072,1.5469378,"('mean', 'honorable')",1.393072,1.5469378,0.1538658
35,1.6292207,1.5840249,"('corrupt', 'incorrupt')",1.6292207,1.5840249,-0.0451958
36,0.6900053,0.6858359,"('hostile', 'amicable')",0.6900053,0.6858359,-0.0041694
37,-0.66222614,-0.6667795,"('fake', 'genuine')",-0.6622261,-0.6667795,-0.0045534
38,0.0734079,0.012297371,"('untruthful', 'truthful')",0.0734079,0.0122974,-0.0611105
39,0.5349851,0.5262523,"('exploitative', 'cooperative')",0.5349851,0.5262523,-0.0087328
40,-0.538509,-0.5324655,"('stingy', 'generous')",-0.538509,-0.5324655,0.0060435
41,-0.40408754,-0.46836442,"('unforgiving', 'forgiving')",-0.4040875,-0.4683644,-0.0642769
42,-0.9238554,-0.88801175,"('unreliable', 'reliable')",-0.9238554,-0.8880118,0.0358436
43,-1.4205937,-1.5132546,"('irresponsible', 'responsible')",-1.4205937,-1.5132546,-0.0926609
44,0.86947674,0.88362384,"('prejudiced', 'unprejudiced')",0.8694767,0.8836238,0.0141471
45,-1.6296116,-1.6031123,"('incompetent', 'competent')",-1.6296116,-1.6031123,0.0264993
46,-2.0499465,-2.0324616,"('uncompetitive', 'competitive')",-2.0499465,-2.0324616,0.0174849
47,0.42175227,0.3721327,"('stupid', 'smart')",0.4217523,0.3721327,-0.0496196
48,-0.76579815,-0.76404434,"('unintelligent', 'intelligent')",-0.7657982,-0.7640443,0.0017539
49,-0.17401223,-0.08888056,"('unable', 'able')",-0.1740122,-0.0888806,0.0851316
50,-0.35259148,-0.4033713,"('clumsy', 'skillful')",-0.3525915,-0.4033713,-0.0507798
51,-1.6459656,-1.6741735,"('uneducated', 'educated')",-1.6459656,-1.6741735,-0.0282079
52,0.9977554,0.8829967,"('irrational', 'rational')",0.9977554,0.8829967,-0.1147587
53,-1.1438967,-1.2641368,"('uncreative', 'creative')",-1.1438967,-1.2641368,-0.1202401
54,0.29766124,0.2669359,"('incapable', 'capable')",0.2976612,0.2669359,-0.0307253
55,-1.7933446,-1.7434839,"('incompetent', 'clever')",-1.7933446,-1.7434839,0.0498607
56,-0.5520212,-0.600968,"('impractical', 'practical')",-0.5520212,-0.600968,-0.0489468
57,-1.7381346,-1.7734485,"('unimaginative', 'imaginative')",-1.7381346,-1.7734485,-0.0353139
58,-1.4553698,-1.5367754,"('undiscriminating', 'discriminating')",-1.4553698,-1.5367754,-0.0814056
59,0.51502335,0.44456732,"('foolish', 'wise')",0.5150234,0.4445673,-0.0704561
60,-1.5583481,-1.5547394,"('inefficient', 'efficient')",-1.5583481,-1.5547394,0.0036087
61,-0.47769818,-0.6020733,"('illogical', 'logical')",-0.4776982,-0.6020733,-0.1243751
62,-1.1254566,-1.0872431,"('incompetent', 'brilliant')",-1.1254566,-1.0872431,0.0382135
63,-0.887652,-0.8697931,"('unperceptive', 'insightful')",-0.887652,-0.8697931,0.0178589
64,-1.8557771,-1.8578684,"('shy', 'confident')",-1.8557771,-1.8578684,-0.0020913
65,-0.90546036,-1.0057318,"('insecure', 'secure')",-0.9054604,-1.0057318,-0.1002714
66,0.011669584,0.00994996,"('inactive', 'active')",0.0116696,0.00995,-0.0017196
67,-0.331348,-0.29571274,"('doubtful', 'determined')",-0.331348,-0.2957127,0.0356353
68,-0.7829613,-0.72211,"('dependent', 'independent')",-0.7829613,-0.72211,0.0608513
69,1.5045052,1.5284077,"('lazy', 'industrious')",1.5045052,1.5284077,0.0239025
70,-1.2494222,-1.2367026,"('lethargic', 'energetic')",-1.2494222,-1.2367026,0.0127196
71,0.59494716,0.6114732,"('diffident', 'self-confident')",0.5949472,0.6114732,0.016526
72,-1.3048234,-1.4002308,"('unambitious', 'ambitious')",-1.3048234,-1.4002308,-0.0954074
73,-0.079016246,-0.080760196,"('helpless', 'self-reliant')",-0.0790162,-0.0807602,-0.001744
74,-1.0189519,-1.0542009,"('undedicated', 'dedicated')",-1.0189519,-1.0542009,-0.035249
75,0.73256344,0.80688316,"('meek', 'impulsive')",0.7325634,0.8068832,0.0743198
76,-0.31755078,-0.3014193,"('anxious', 'daring')",-0.3175508,-0.3014193,0.0161315
77,-1.5882498,-1.5030348,"('unmotivated', 'motivated')",-1.5882498,-1.5030348,0.085215
78,-0.56316954,-0.51292133,"('nonresilient', 'resilient')",-0.5631695,-0.5129213,0.0502482
79,0.9814667,0.975777,"('wavering', 'unwavering')",0.9814667,0.975777,-0.0056897
80,-0.99008036,-0.96469784,"('dominated', 'dominating')",-0.9900804,-0.9646978,0.0253826
81,-1.910953,-1.8522079,"('submissive', 'aggressive')",-1.910953,-1.8522079,0.0587451
82,0.11860594,0.12788236,"('poor', 'rich')",0.1186059,0.1278824,0.0092765
83,-0.980149,-0.9975203,"('powerless', 'powerful')",-0.980149,-0.9975203,-0.0173713
84,-0.0067664776,-0.046419602,"('inferior', 'superior')",-0.0067665,-0.0464196,-0.0396531
85,1.5919585,1.579201,"('insignificant', 'prestigious')",1.5919585,1.579201,-0.0127575
86,-2.4337938,-2.5160618,"('uninfluential', 'influential')",-2.4337938,-2.5160618,-0.082268
87,-0.41910648,-0.43338838,"('unsuccessful', 'successful')",-0.4191065,-0.4333884,-0.0142819
88,-0.9907417,-1.0541879,"('low', 'eminent')",-0.9907417,-1.0541879,-0.0634462
