,deck_male,deck_female,tuple,average_male,average_female,female-male
0,-0.519318,-0.3759001,"('unsociable', 'sociable')",-0.519318,-0.3759001,0.1434179
1,1.3854237,1.3298771,"('unfriendly', 'friendly')",1.3854237,1.3298771,-0.0555466
2,0.09449915,0.19894809,"('unlikable', 'likable')",0.0944991,0.1989481,0.104449
3,0.540745,0.5094356,"('repellent', 'pleasant')",0.540745,0.5094356,-0.0313094
4,-7.253589,-7.4638453,"('disliked', 'liked')",-7.2535892,-7.4638453,-0.2102561
5,-0.5635458,-0.7720084,"('distant', 'outgoing')",-0.5635458,-0.7720084,-0.2084626
6,0.24336857,0.011272915,"('distant', 'open')",0.2433686,0.0112729,-0.2320957
7,0.67445123,0.74434274,"('insensitive', 'sensitive')",0.6744512,0.7443427,0.0698915
8,1.3724394,1.3232889,"('unaffectionate', 'affectionate')",1.3724394,1.3232889,-0.0491505
9,1.4001307,1.4379994,"('unaffectionate', 'caring')",1.4001307,1.4379994,0.0378687
10,0.45274785,0.4760179,"('unsympathetic', 'sympathetic')",0.4527479,0.4760179,0.02327
11,0.9254203,1.0648032,"('unhelpful', 'helpful')",0.9254203,1.0648032,0.1393829
12,-1.9935449,-1.9410491,"('unsupportive', 'supportive')",-1.9935449,-1.9410491,0.0524958
13,-0.75118464,-0.6498091,"('impolite', 'polite')",-0.7511846,-0.6498091,0.1013755
14,-0.05273694,0.054957435,"('antisocial', 'social')",-0.0527369,0.0549574,0.1076943
15,0.15574609,0.06415253,"('boring', 'funny')",0.1557461,0.0641525,-0.0915936
16,-0.62784517,-0.58837986,"('unpopular', 'popular')",-0.6278452,-0.5883799,0.0394653
17,-0.10376599,-0.093129896,"('nasty', 'nice')",-0.103766,-0.0931299,0.0106361
18,-0.3575709,-0.44207317,"('disagreeable', 'welcoming')",-0.3575709,-0.4420732,-0.0845023
19,-0.7235297,-0.80754167,"('inhospitable', 'hospitable')",-0.7235297,-0.8075417,-0.084012
20,0.810246,0.6667941,"('rough', 'thoughtful')",0.810246,0.6667941,-0.1434519
21,-0.8944792,-0.7377934,"('immoral', 'moral')",-0.8944792,-0.7377934,0.1566858
22,-0.5914637,-0.5500373,"('untrustworthy', 'trustworthy')",-0.5914637,-0.5500373,0.0414264
23,5.9625845,6.0397897,"('insincere', 'sincere')",5.9625845,6.0397897,0.0772052
24,1.1264391,1.0073704,"('dishonest', 'honest')",1.1264391,1.0073704,-0.1190687
25,0.9431013,0.8985253,"('egoistic', 'altruistic')",0.9431013,0.8985253,-0.044576
26,1.1061888,1.1077446,"('hardhearted', 'benevolent')",1.1061888,1.1077446,0.0015558
27,1.6060759,1.3320601,"('hardhearted', 'softhearted')",1.6060759,1.3320601,-0.2740158
28,0.8659198,0.9065098,"('disloyal', 'loyal')",0.8659198,0.9065098,0.04059
29,-0.10635306,-0.24865505,"('unfair', 'fair')",-0.1063531,-0.2486551,-0.142302
30,0.6140395,0.68804246,"('intolerant', 'tolerant')",0.6140395,0.6880425,0.074003
31,-0.7572734,-0.89620626,"('evil', 'good')",-0.7572734,-0.8962063,-0.1389329
32,0.7451996,0.7668081,"('unkind', 'kind')",0.7451996,0.7668081,0.0216085
33,-0.30220845,-0.38093662,"('wrong', 'right')",-0.3022085,-0.3809366,-0.0787281
34,4.422893,4.553923,"('mean', 'honorable')",4.422893,4.5539231,0.1310301
35,-0.3958201,-0.6500858,"('corrupt', 'incorrupt')",-0.3958201,-0.6500858,-0.2542657
36,-0.25055963,-0.35670105,"('hostile', 'amicable')",-0.2505596,-0.356701,-0.1061414
37,0.7849866,0.75088733,"('fake', 'genuine')",0.7849866,0.7508873,-0.0340993
38,-0.45846075,-0.3613737,"('untruthful', 'truthful')",-0.4584607,-0.3613737,0.097087
39,0.31258255,0.34528375,"('exploitative', 'cooperative')",0.3125826,0.3452837,0.0327011
40,-1.3168505,-1.5511206,"('stingy', 'generous')",-1.3168505,-1.5511206,-0.2342701
41,-0.1686768,-0.06540325,"('unforgiving', 'forgiving')",-0.1686768,-0.0654033,0.1032735
42,-2.2890973,-2.3825455,"('unreliable', 'reliable')",-2.2890973,-2.3825455,-0.0934482
43,0.6126302,0.7274673,"('irresponsible', 'responsible')",0.6126302,0.7274673,0.1148371
44,-0.92655194,-1.0104592,"('prejudiced', 'unprejudiced')",-0.9265519,-1.0104592,-0.0839073
45,-0.29202923,-0.26025137,"('incompetent', 'competent')",-0.2920292,-0.2602514,0.0317778
46,-1.1988857,-1.1742324,"('uncompetitive', 'competitive')",-1.1988857,-1.1742324,0.0246533
47,4.8477902,5.0715375,"('stupid', 'smart')",4.8477902,5.0715375,0.2237473
48,0.07174581,0.18326065,"('unintelligent', 'intelligent')",0.0717458,0.1832606,0.1115148
49,-0.036652185,-0.030572861,"('unable', 'able')",-0.0366522,-0.0305729,0.0060793
50,-0.29424214,-0.35693988,"('clumsy', 'skillful')",-0.2942421,-0.3569399,-0.0626978
51,0.18050186,0.12123017,"('uneducated', 'educated')",0.1805019,0.1212302,-0.0592717
52,0.2762146,0.10307239,"('irrational', 'rational')",0.2762146,0.1030724,-0.1731422
53,0.20353234,0.18672365,"('uncreative', 'creative')",0.2035323,0.1867236,-0.0168087
54,1.2316111,1.252599,"('incapable', 'capable')",1.2316111,1.252599,0.0209879
55,0.3768405,0.54920024,"('incompetent', 'clever')",0.3768405,0.5492002,0.1723597
56,0.0805805,0.19090831,"('impractical', 'practical')",0.0805805,0.1909083,0.1103278
57,-2.7855163,-2.7903895,"('unimaginative', 'imaginative')",-2.7855163,-2.7903895,-0.0048732
58,0.1106167,0.04177093,"('undiscriminating', 'discriminating')",0.1106167,0.0417709,-0.0688458
59,-0.033898942,-0.08017585,"('foolish', 'wise')",-0.0338989,-0.0801758,-0.0462769
60,-0.20278715,0.066950195,"('inefficient', 'efficient')",-0.2027871,0.0669502,0.2697373
61,0.22882168,0.11098033,"('illogical', 'logical')",0.2288217,0.1109803,-0.1178414
62,-0.02477695,0.108826585,"('incompetent', 'brilliant')",-0.024777,0.1088266,0.1336036
63,-0.50221705,-0.4228192,"('unperceptive', 'insightful')",-0.5022171,-0.4228192,0.0793979
64,-6.383565,-6.3435845,"('shy', 'confident')",-6.3835649,-6.3435845,0.0399804
65,0.071659826,0.21112399,"('insecure', 'secure')",0.0716598,0.211124,0.1394642
66,0.0059219524,-0.14917529,"('inactive', 'active')",0.005922,-0.1491753,-0.1550973
67,-0.16736424,-0.016556453,"('doubtful', 'determined')",-0.1673642,-0.0165565,0.1508077
68,-0.91753006,-1.0445051,"('dependent', 'independent')",-0.9175301,-1.0445051,-0.126975
69,-1.8740783,-2.0113509,"('lazy', 'industrious')",-1.8740783,-2.0113509,-0.1372726
70,0.71412355,0.6208476,"('lethargic', 'energetic')",0.7141235,0.6208476,-0.0932759
71,0.78750443,0.74032384,"('diffident', 'self-confident')",0.7875044,0.7403238,-0.0471806
72,0.64797676,0.7180743,"('unambitious', 'ambitious')",0.6479768,0.7180743,0.0700975
73,-2.875319,-2.9010882,"('helpless', 'self-reliant')",-2.875319,-2.9010882,-0.0257692
74,-0.016415171,-0.084375,"('undedicated', 'dedicated')",-0.0164152,-0.084375,-0.0679598
75,-0.4796938,-0.549167,"('meek', 'impulsive')",-0.4796938,-0.549167,-0.0694732
76,0.6194995,0.6498337,"('anxious', 'daring')",0.6194995,0.6498337,0.0303342
77,-1.7447304,-1.5119448,"('unmotivated', 'motivated')",-1.7447304,-1.5119448,0.2327856
78,-0.95180494,-0.94355667,"('nonresilient', 'resilient')",-0.9518049,-0.9435567,0.0082482
79,-0.040890507,-0.08893537,"('wavering', 'unwavering')",-0.0408905,-0.0889354,-0.0480449
80,-0.53222406,-0.5344342,"('dominated', 'dominating')",-0.5322241,-0.5344342,-0.0022101
