,realm_male,realm_female,tuple,average_male,average_female,female-male
0,0.25049114,0.2233054,"('unsociable', 'sociable')",0.2504911,0.2233054,-0.0271857
1,1.5187695,1.3974698,"('unfriendly', 'friendly')",1.5187695,1.3974698,-0.1212997
2,0.72953767,0.7914964,"('unlikable', 'likable')",0.7295377,0.7914964,0.0619587
3,1.0725298,1.1751444,"('repellent', 'pleasant')",1.0725298,1.1751444,0.1026146
4,-6.7217493,-6.673029,"('disliked', 'liked')",-6.7217493,-6.6730289,0.0487204
5,-0.08887463,-0.13077754,"('distant', 'outgoing')",-0.0888746,-0.1307775,-0.0419029
6,0.18823612,0.16184556,"('distant', 'open')",0.1882361,0.1618456,-0.0263905
7,1.5543765,1.5214326,"('insensitive', 'sensitive')",1.5543765,1.5214326,-0.0329439
8,1.0826769,0.9593935,"('unaffectionate', 'affectionate')",1.0826769,0.9593935,-0.1232834
9,1.4799712,1.4330778,"('unaffectionate', 'caring')",1.4799712,1.4330778,-0.0468934
10,1.5312027,1.5982836,"('unsympathetic', 'sympathetic')",1.5312027,1.5982836,0.0670809
11,2.0668864,2.062614,"('unhelpful', 'helpful')",2.0668864,2.062614,-0.0042724
12,-0.83049226,-0.82564515,"('unsupportive', 'supportive')",-0.8304923,-0.8256451,0.0048472
13,0.29268408,0.2894515,"('impolite', 'polite')",0.2926841,0.2894515,-0.0032326
14,0.2855228,0.25893456,"('antisocial', 'social')",0.2855228,0.2589346,-0.0265882
15,0.023349432,0.035645753,"('boring', 'funny')",0.0233494,0.0356458,0.0122964
16,-0.43903205,-0.4164769,"('unpopular', 'popular')",-0.439032,-0.4164769,0.0225551
17,0.021596733,0.05131437,"('nasty', 'nice')",0.0215967,0.0513144,0.0297177
18,-0.28228414,-0.35441807,"('disagreeable', 'welcoming')",-0.2822841,-0.3544181,-0.072134
19,0.0692654,0.080951154,"('inhospitable', 'hospitable')",0.0692654,0.0809512,0.0116858
20,0.7624369,0.61807424,"('rough', 'thoughtful')",0.7624369,0.6180742,-0.1443627
21,0.4232452,0.49555603,"('immoral', 'moral')",0.4232452,0.495556,0.0723108
22,0.06733146,0.04723931,"('untrustworthy', 'trustworthy')",0.0673315,0.0472393,-0.0200922
23,6.8784056,6.825226,"('insincere', 'sincere')",6.8784056,6.8252258,-0.0531798
24,2.4029584,2.329923,"('dishonest', 'honest')",2.4029584,2.3299229,-0.0730355
25,0.56369156,0.4584798,"('egoistic', 'altruistic')",0.5636916,0.4584798,-0.1052118
26,0.07567774,0.07879354,"('hardhearted', 'benevolent')",0.0756777,0.0787935,0.0031158
27,1.5509415,1.4389778,"('hardhearted', 'softhearted')",1.5509415,1.4389778,-0.1119637
28,1.6298854,1.5555775,"('disloyal', 'loyal')",1.6298854,1.5555775,-0.0743079
29,0.06081391,-0.042129412,"('unfair', 'fair')",0.0608139,-0.0421294,-0.1029433
30,1.2810624,1.1888785,"('intolerant', 'tolerant')",1.2810624,1.1888785,-0.0921839
31,-1.1878362,-1.2101306,"('evil', 'good')",-1.1878362,-1.2101306,-0.0222944
32,1.3830465,1.279721,"('unkind', 'kind')",1.3830465,1.279721,-0.1033255
33,-0.411393,-0.47281563,"('wrong', 'right')",-0.411393,-0.4728156,-0.0614226
34,4.642032,4.710096,"('mean', 'honorable')",4.6420321,4.7100959,0.0680638
35,-0.66607606,-0.8041612,"('corrupt', 'incorrupt')",-0.6660761,-0.8041612,-0.1380851
36,-0.97839105,-1.0476003,"('hostile', 'amicable')",-0.9783911,-1.0476003,-0.0692092
37,1.1009932,1.0537449,"('fake', 'genuine')",1.1009932,1.0537449,-0.0472483
38,0.40886274,0.3129223,"('untruthful', 'truthful')",0.4088627,0.3129223,-0.0959404
39,-0.00464005,0.026655266,"('exploitative', 'cooperative')",-0.0046401,0.0266553,0.0312954
40,-0.97403693,-1.0076365,"('stingy', 'generous')",-0.9740369,-1.0076365,-0.0335996
41,-0.044792026,-0.08995353,"('unforgiving', 'forgiving')",-0.044792,-0.0899535,-0.0451615
42,-1.3111722,-1.2984823,"('unreliable', 'reliable')",-1.3111722,-1.2984823,0.0126899
43,1.5291305,1.4310722,"('irresponsible', 'responsible')",1.5291305,1.4310722,-0.0980583
44,-1.4759135,-1.5389646,"('prejudiced', 'unprejudiced')",-1.4759135,-1.5389646,-0.0630511
45,0.8995574,0.9120785,"('incompetent', 'competent')",0.8995574,0.9120785,0.0125211
46,-0.22349413,-0.16683303,"('uncompetitive', 'competitive')",-0.2234941,-0.166833,0.0566611
47,5.4834485,5.5839696,"('stupid', 'smart')",5.4834485,5.5839696,0.1005211
48,1.1504887,1.1156816,"('unintelligent', 'intelligent')",1.1504887,1.1156816,-0.0348071
49,0.534149,0.61300135,"('unable', 'able')",0.534149,0.6130013,0.0788523
50,0.35384384,0.40724018,"('clumsy', 'skillful')",0.3538438,0.4072402,0.0533964
51,1.0509547,1.1181201,"('uneducated', 'educated')",1.0509547,1.1181201,0.0671654
52,-0.278234,-0.2982254,"('irrational', 'rational')",-0.278234,-0.2982254,-0.0199914
53,0.5221053,0.46805865,"('uncreative', 'creative')",0.5221053,0.4680586,-0.0540467
54,1.3798298,1.4541188,"('incapable', 'capable')",1.3798298,1.4541188,0.074289
55,1.3431245,1.2979101,"('incompetent', 'clever')",1.3431245,1.2979101,-0.0452144
56,0.97281337,0.9631864,"('impractical', 'practical')",0.9728134,0.9631864,-0.009627
57,-2.191003,-2.1149127,"('unimaginative', 'imaginative')",-2.1910031,-2.1149127,0.0760904
58,-0.32098582,-0.29101446,"('undiscriminating', 'discriminating')",-0.3209858,-0.2910145,0.0299713
59,0.2429755,0.33812654,"('foolish', 'wise')",0.2429755,0.3381265,0.095151
60,0.8547427,0.8737105,"('inefficient', 'efficient')",0.8547427,0.8737105,0.0189678
