,gale_male,gale_female,tuple,average_male,average_female,female-male
0,-0.24702013,-0.13028115,"('unsociable', 'sociable')",-0.2470201,-0.1302812,0.1167389
1,1.1626059,1.1051826,"('unfriendly', 'friendly')",1.1626059,1.1051826,-0.0574233
2,0.15225403,0.15898818,"('unlikable', 'likable')",0.152254,0.1589882,0.0067342
3,0.7994799,0.8405645,"('repellent', 'pleasant')",0.7994799,0.8405645,0.0410846
4,-7.313707,-7.5629067,"('disliked', 'liked')",-7.3137069,-7.5629067,-0.2491998
5,-0.5657428,-0.69606787,"('distant', 'outgoing')",-0.5657428,-0.6960679,-0.1303251
6,0.09989759,-0.11175577,"('distant', 'open')",0.0998976,-0.1117558,-0.2116534
7,0.87906736,0.9997615,"('insensitive', 'sensitive')",0.8790674,0.9997615,0.1206941
8,1.3765539,1.2045836,"('unaffectionate', 'affectionate')",1.3765539,1.2045836,-0.1719703
9,1.4476211,1.4435108,"('unaffectionate', 'caring')",1.4476211,1.4435108,-0.0041103
10,0.93956083,1.1097616,"('unsympathetic', 'sympathetic')",0.9395608,1.1097616,0.1702008
11,1.0752275,1.2723473,"('unhelpful', 'helpful')",1.0752275,1.2723473,0.1971198
12,-1.614129,-1.5959828,"('unsupportive', 'supportive')",-1.6141289,-1.5959828,0.0181461
13,-0.4383213,-0.26638365,"('impolite', 'polite')",-0.4383213,-0.2663836,0.1719377
14,0.1694639,0.2936812,"('antisocial', 'social')",0.1694639,0.2936812,0.1242173
15,0.019991336,-0.106234394,"('boring', 'funny')",0.0199913,-0.1062344,-0.1262257
16,-0.5393101,-0.57104594,"('unpopular', 'popular')",-0.5393101,-0.5710459,-0.0317358
17,-0.17929055,-0.17365763,"('nasty', 'nice')",-0.1792905,-0.1736576,0.0056329
18,-0.18477713,-0.25849965,"('disagreeable', 'welcoming')",-0.1847771,-0.2584997,-0.0737226
19,-0.5814734,-0.6792729,"('inhospitable', 'hospitable')",-0.5814734,-0.6792729,-0.0977995
20,0.8349133,0.8144664,"('rough', 'thoughtful')",0.8349133,0.8144664,-0.0204469
21,-0.53358173,-0.32340506,"('immoral', 'moral')",-0.5335817,-0.3234051,0.2101766
22,-0.42631027,-0.37513286,"('untrustworthy', 'trustworthy')",-0.4263103,-0.3751329,0.0511774
23,6.083407,6.295804,"('insincere', 'sincere')",6.0834069,6.295804,0.2123971
24,1.5110538,1.4532449,"('dishonest', 'honest')",1.5110538,1.4532449,-0.0578089
25,0.7835019,0.6481868,"('egoistic', 'altruistic')",0.7835019,0.6481868,-0.1353151
26,1.0673409,0.9997765,"('hardhearted', 'benevolent')",1.0673409,0.9997765,-0.0675644
27,1.7027441,1.502987,"('hardhearted', 'softhearted')",1.7027441,1.502987,-0.1997571
28,0.939093,0.97398925,"('disloyal', 'loyal')",0.939093,0.9739892,0.0348962
29,-0.5257088,-0.63733184,"('unfair', 'fair')",-0.5257088,-0.6373318,-0.111623
30,0.7994947,0.9105947,"('intolerant', 'tolerant')",0.7994947,0.9105947,0.1111
31,-1.0935895,-1.3162123,"('evil', 'good')",-1.0935895,-1.3162123,-0.2226228
32,1.0323254,1.027294,"('unkind', 'kind')",1.0323254,1.027294,-0.0050314
33,-0.664468,-0.74590415,"('wrong', 'right')",-0.664468,-0.7459041,-0.0814361
34,4.47588,4.679587,"('mean', 'honorable')",4.4758801,4.6795869,0.2037068
35,-0.4480377,-0.7988352,"('corrupt', 'incorrupt')",-0.4480377,-0.7988352,-0.3507975
36,-0.58992314,-0.8278097,"('hostile', 'amicable')",-0.5899231,-0.8278097,-0.2378866
37,0.92230284,0.8779809,"('fake', 'genuine')",0.9223028,0.8779809,-0.0443219
