,founder_male,founder_female,tuple,average_male,average_female,female-male
0,0.9123481,0.6650058,"('unsociable', 'sociable')",0.9123481,0.6650058,-0.2473423
1,0.71092045,0.75952,"('unfriendly', 'friendly')",0.7109205,0.75952,0.0485995
2,0.0887645,0.098744124,"('unlikable', 'likable')",0.0887645,0.0987441,0.0099796
3,0.684061,0.61356753,"('repellent', 'pleasant')",0.684061,0.6135675,-0.0704935
4,-7.01659,-7.1916223,"('disliked', 'liked')",-7.0165901,-7.1916223,-0.1750322
5,-2.0175138,-1.8906919,"('distant', 'outgoing')",-2.0175138,-1.8906919,0.1268219
6,-1.765945,-1.555514,"('distant', 'open')",-1.765945,-1.555514,0.210431
7,1.7553257,1.658465,"('insensitive', 'sensitive')",1.7553257,1.658465,-0.0968607
8,0.5749664,0.59868723,"('unaffectionate', 'affectionate')",0.5749664,0.5986872,0.0237208
9,1.823947,1.9028587,"('unaffectionate', 'caring')",1.823947,1.9028587,0.0789117
10,1.4934291,1.3932937,"('unsympathetic', 'sympathetic')",1.4934291,1.3932937,-0.1001354
11,3.039506,2.9286523,"('unhelpful', 'helpful')",3.039506,2.9286523,-0.1108537
12,-0.7705823,-0.89570266,"('unsupportive', 'supportive')",-0.7705823,-0.8957027,-0.1251204
13,0.8560536,0.6139019,"('impolite', 'polite')",0.8560536,0.6139019,-0.2421517
14,1.0069764,0.739033,"('antisocial', 'social')",1.0069764,0.739033,-0.2679434
15,-0.16156355,-0.16845785,"('boring', 'funny')",-0.1615635,-0.1684579,-0.0068944
16,-0.7135122,-0.7062205,"('unpopular', 'popular')",-0.7135122,-0.7062205,0.0072917
17,-0.6010802,-0.61244655,"('nasty', 'nice')",-0.6010802,-0.6124465,-0.0113663
18,-0.021879725,-0.14999494,"('disagreeable', 'welcoming')",-0.0218797,-0.1499949,-0.1281152
19,-0.9501384,-0.91935647,"('inhospitable', 'hospitable')",-0.9501384,-0.9193565,0.0307819
20,1.29589,1.251927,"('rough', 'thoughtful')",1.29589,1.251927,-0.043963
21,0.96386427,0.7660634,"('immoral', 'moral')",0.9638643,0.7660634,-0.1978009
22,0.23030835,0.036123738,"('untrustworthy', 'trustworthy')",0.2303084,0.0361237,-0.1941847
23,7.4963827,7.420064,"('insincere', 'sincere')",7.4963827,7.420064,-0.0763187
24,1.7828252,1.6564064,"('dishonest', 'honest')",1.7828252,1.6564064,-0.1264188
25,0.3819441,0.43950322,"('egoistic', 'altruistic')",0.3819441,0.4395032,0.0575591
26,0.46694383,0.47962752,"('hardhearted', 'benevolent')",0.4669438,0.4796275,0.0126837
27,1.0249422,1.0163383,"('hardhearted', 'softhearted')",1.0249422,1.0163383,-0.0086039
28,1.7705542,1.7099967,"('disloyal', 'loyal')",1.7705542,1.7099967,-0.0605575
29,-0.9299714,-0.9854232,"('unfair', 'fair')",-0.9299714,-0.9854232,-0.0554518
30,1.5231309,1.4566708,"('intolerant', 'tolerant')",1.5231309,1.4566708,-0.0664601
31,-2.556559,-2.3709888,"('evil', 'good')",-2.5565591,-2.3709888,0.1855703
32,2.120602,1.9387711,"('unkind', 'kind')",2.1206019,1.9387711,-0.1818308
33,-0.9390108,-0.9557413,"('wrong', 'right')",-0.9390108,-0.9557413,-0.0167305
34,5.4966354,5.5936527,"('mean', 'honorable')",5.4966354,5.5936527,0.0970173
35,-1.5211833,-1.534217,"('corrupt', 'incorrupt')",-1.5211833,-1.534217,-0.0130337
36,-1.4571931,-1.4554869,"('hostile', 'amicable')",-1.4571931,-1.4554869,0.0017062
37,1.1751473,1.1792824,"('fake', 'genuine')",1.1751473,1.1792824,0.0041351
38,0.604846,0.5526495,"('untruthful', 'truthful')",0.604846,0.5526495,-0.0521965
39,0.77000487,0.65303785,"('exploitative', 'cooperative')",0.7700049,0.6530378,-0.1169671
40,-1.7895932,-1.8811023,"('stingy', 'generous')",-1.7895932,-1.8811023,-0.0915091
41,0.5403795,0.304313,"('unforgiving', 'forgiving')",0.5403795,0.304313,-0.2360665
42,-2.3412833,-2.4633174,"('unreliable', 'reliable')",-2.3412833,-2.4633174,-0.1220341
43,1.9076167,1.8497348,"('irresponsible', 'responsible')",1.9076167,1.8497348,-0.0578819
44,-1.2699198,-1.2259986,"('prejudiced', 'unprejudiced')",-1.2699198,-1.2259986,0.0439212
45,0.41412753,0.2958531,"('incompetent', 'competent')",0.4141275,0.2958531,-0.1182744
46,0.2272961,-0.01723233,"('uncompetitive', 'competitive')",0.2272961,-0.0172323,-0.2445284
47,5.1534905,5.3033667,"('stupid', 'smart')",5.1534905,5.3033667,0.1498762
48,1.2052379,1.0818803,"('unintelligent', 'intelligent')",1.2052379,1.0818803,-0.1233576
49,0.21162276,0.24196903,"('unable', 'able')",0.2116228,0.241969,0.0303462
50,-0.05999909,-0.082739815,"('clumsy', 'skillful')",-0.0599991,-0.0827398,-0.0227407
51,1.8745117,1.5807902,"('uneducated', 'educated')",1.8745117,1.5807902,-0.2937215
52,-2.1964002,-2.2098038,"('irrational', 'rational')",-2.1964002,-2.2098038,-0.0134036
53,-0.10107715,-0.13183221,"('uncreative', 'creative')",-0.1010771,-0.1318322,-0.0307551
54,0.8751417,0.9512869,"('incapable', 'capable')",0.8751417,0.9512869,0.0761452
55,1.9739311,1.7955056,"('incompetent', 'clever')",1.9739311,1.7955056,-0.1784255
56,1.5415701,1.3685858,"('impractical', 'practical')",1.5415701,1.3685858,-0.1729843
57,-3.1342964,-3.2582054,"('unimaginative', 'imaginative')",-3.1342964,-3.2582054,-0.123909
58,0.037900053,0.022472763,"('undiscriminating', 'discriminating')",0.0379001,0.0224728,-0.0154273
59,-0.99954015,-0.9657659,"('foolish', 'wise')",-0.9995402,-0.9657659,0.0337743
60,1.9907818,1.9296162,"('inefficient', 'efficient')",1.9907818,1.9296162,-0.0611656
61,0.39788508,0.18014663,"('illogical', 'logical')",0.3978851,0.1801466,-0.2177385
62,1.4157346,1.3412677,"('incompetent', 'brilliant')",1.4157346,1.3412677,-0.0744669
63,1.166971,1.0632579,"('unperceptive', 'insightful')",1.166971,1.0632579,-0.1037131
64,-5.5671935,-5.702087,"('shy', 'confident')",-5.5671935,-5.7020869,-0.1348934
65,0.8408814,0.6656425,"('insecure', 'secure')",0.8408814,0.6656425,-0.1752389
66,-0.54282105,-0.51498884,"('inactive', 'active')",-0.542821,-0.5149888,0.0278322
67,0.25779837,0.35277444,"('doubtful', 'determined')",0.2577984,0.3527744,0.094976
68,-0.4562067,-0.52157676,"('dependent', 'independent')",-0.4562067,-0.5215768,-0.0653701
69,-2.8533916,-2.746744,"('lazy', 'industrious')",-2.8533916,-2.7467439,0.1066477
70,1.6447879,1.4549927,"('lethargic', 'energetic')",1.6447879,1.4549927,-0.1897952
71,0.6448936,0.7383657,"('diffident', 'self-confident')",0.6448936,0.7383657,0.0934721
72,0.62623394,0.65736264,"('unambitious', 'ambitious')",0.6262339,0.6573626,0.0311287
73,-2.9417205,-2.8720572,"('helpless', 'self-reliant')",-2.9417205,-2.8720572,0.0696633
74,0.72955847,0.6276393,"('undedicated', 'dedicated')",0.7295585,0.6276393,-0.1019192
75,-1.6496707,-1.461996,"('meek', 'impulsive')",-1.6496707,-1.461996,0.1876747
76,0.83575034,0.69930387,"('anxious', 'daring')",0.8357503,0.6993039,-0.1364464
77,-0.45030248,-0.43231532,"('unmotivated', 'motivated')",-0.4503025,-0.4323153,0.0179872
78,-0.2498505,-0.28072587,"('nonresilient', 'resilient')",-0.2498505,-0.2807259,-0.0308754
79,-0.9843841,-0.95318675,"('wavering', 'unwavering')",-0.9843841,-0.9531868,0.0311973
80,0.5104836,0.36487406,"('dominated', 'dominating')",0.5104836,0.3648741,-0.1456095
81,0.60276824,0.5475753,"('submissive', 'aggressive')",0.6027682,0.5475753,-0.0551929
82,5.7956705,5.8553905,"('poor', 'rich')",5.7956705,5.8553905,0.05972
83,0.07619601,0.018879399,"('powerless', 'powerful')",0.076196,0.0188794,-0.0573166
84,0.17053065,0.23142833,"('inferior', 'superior')",0.1705306,0.2314283,0.0608977
85,-0.8949104,-0.85596067,"('insignificant', 'prestigious')",-0.8949104,-0.8559607,0.0389497
